t              BoxCavity.fdtd_Point probe_Ey_5_10_7.dat
   0.19504838831303078E-008   0.531333228E-006
   0.19535652162790129E-008   0.519395769E-006
   0.19566465494277180E-008   0.504951856E-006
   0.19597278825764231E-008   0.487986881E-006
   0.19628092157251281E-008   0.472998892E-006
   0.19658905488738332E-008   0.462386026E-006
   0.19689718820225383E-008   0.453673124E-006
   0.19720532151712433E-008   0.443026977E-006
   0.19751345483199484E-008   0.430202078E-006
   0.19782158814686535E-008   0.418796759E-006
   0.19812972146173585E-008   0.411152570E-006
   0.19843785477660636E-008   0.405141037E-006
   0.19874598809147687E-008   0.397463026E-006
   0.19905412140634737E-008   0.388094094E-006
   0.19936225472121788E-008   0.379729926E-006
   0.19967038803608839E-008   0.374049677E-006
   0.19997852135095889E-008   0.369870634E-006
   0.20028665466582940E-008   0.364777719E-006
   0.20059478798069991E-008   0.358164300E-006
   0.20090292129557041E-008   0.351911353E-006
   0.20121105461044092E-008   0.347684477E-006
   0.20151918792531143E-008   0.344917197E-006
   0.20182732124018193E-008   0.341913847E-006
   0.20213545455505244E-008   0.337673583E-006
   0.20244358786992295E-008   0.332812732E-006
   0.20275172118479345E-008   0.329371176E-006
   0.20305985449966396E-008   0.328342878E-006
   0.20336798781453447E-008   0.327444326E-006
   0.20367612112940497E-008   0.324066463E-006
   0.20398425444427548E-008   0.319693328E-006
   0.20429238775914599E-008   0.317769349E-006
   0.20460052107401649E-008   0.318341279E-006
   0.20490865438888700E-008   0.318287931E-006
   0.20521678770375751E-008   0.315805664E-006
   0.20552492101862802E-008   0.312433343E-006
   0.20583305433349852E-008   0.311172130E-006
   0.20614118764836903E-008   0.312733675E-006
   0.20644932096323954E-008   0.313839308E-006
   0.20675745427811004E-008   0.311577594E-006
   0.20706558759298055E-008   0.308464053E-006
   0.20737372090785106E-008   0.308765692E-006
   0.20768185422272156E-008   0.311422639E-006
   0.20798998753759207E-008   0.312020347E-006
   0.20829812085246258E-008   0.309933824E-006
   0.20860625416733308E-008   0.308490996E-006
   0.20891438748220359E-008   0.309681269E-006
   0.20922252079707410E-008   0.312049679E-006
   0.20953065411194460E-008   0.312825051E-006
   0.20983878742681511E-008   0.311334475E-006
   0.21014692074168562E-008   0.310384763E-006
   0.21045505405655612E-008   0.312408787E-006
   0.21076318737142663E-008   0.315241522E-006
   0.21107132068629714E-008   0.315529377E-006
   0.21137945400116764E-008   0.314345669E-006
   0.21168758731603815E-008   0.314845948E-006
   0.21199572063090866E-008   0.317033511E-006
   0.21230385394577916E-008   0.318865261E-006
   0.21261198726064967E-008   0.319631908E-006
   0.21292012057552018E-008   0.319882133E-006
   0.21322825389039068E-008   0.320534241E-006
   0.21353638720526119E-008   0.322280272E-006
   0.21384452052013170E-008   0.324314868E-006
   0.21415265383500220E-008   0.325339812E-006
   0.21446078714987271E-008   0.325952357E-006
   0.21476892046474322E-008   0.327304349E-006
   0.21507705377961372E-008   0.328894686E-006
   0.21538518709448423E-008   0.330295705E-006
   0.21569332040935474E-008   0.332083118E-006
   0.21600145372422525E-008   0.333699319E-006
   0.21630958703909575E-008   0.334345941E-006
   0.21661772035396626E-008   0.335433896E-006
   0.21692585366883677E-008   0.338026268E-006
   0.21723398698370727E-008   0.340324362E-006
   0.21754212029857778E-008   0.341087372E-006
   0.21785025361344829E-008   0.341826592E-006
   0.21815838692831879E-008   0.343721723E-006
   0.21846652024318930E-008   0.346181906E-006
   0.21877465355805981E-008   0.348401699E-006
   0.21908278687293031E-008   0.349687554E-006
   0.21939092018780082E-008   0.350194966E-006
   0.21969905350267133E-008   0.351825264E-006
   0.22000718681754183E-008   0.355128151E-006
   0.22031532013241234E-008   0.357441564E-006
   0.22062345344728285E-008   0.357729704E-006
   0.22093158676215335E-008   0.358805721E-006
   0.22123972007702386E-008   0.361828882E-006
   0.22154785339189437E-008   0.364436914E-006
   0.22185598670676487E-008   0.365674850E-006
   0.22216412002163538E-008   0.366947404E-006
   0.22247225333650589E-008   0.368777791E-006
   0.22278038665137639E-008   0.371005143E-006
   0.22308851996624690E-008   0.373619599E-006
   0.22339665328111741E-008   0.375562337E-006
   0.22370478659598791E-008   0.376421667E-006
   0.22401291991085842E-008   0.378135610E-006
   0.22432105322572893E-008   0.381261771E-006
   0.22462918654059943E-008   0.383501828E-006
   0.22493731985546994E-008   0.384526771E-006
   0.22524545317034045E-008   0.386502023E-006
   0.22555358648521096E-008   0.389242530E-006
   0.22586171980008146E-008   0.391058990E-006
   0.22616985311495197E-008   0.392675076E-006
   0.22647798642982248E-008   0.395095611E-006
   0.22678611974469298E-008   0.397269332E-006
   0.22709425305956349E-008   0.398934503E-006
   0.22740238637443400E-008   0.401124623E-006
   0.22771051968930450E-008   0.403480897E-006
   0.22801865300417501E-008   0.405382536E-006
   0.22832678631904552E-008   0.407561686E-006
   0.22863491963391602E-008   0.409895989E-006
   0.22894305294878653E-008   0.411554453E-006
   0.22925118626365704E-008   0.413542836E-006
   0.22955931957852754E-008   0.416562898E-006
   0.22986745289339805E-008   0.418837431E-006
   0.23017558620826856E-008   0.419923140E-006
   0.23048371952313906E-008   0.422010629E-006
   0.23079185283800957E-008   0.425246753E-006
   0.23109998615288008E-008   0.427507615E-006
   0.23140811946775058E-008   0.428872823E-006
   0.23171625278262109E-008   0.430931294E-006
   0.23202438609749160E-008   0.433542851E-006
   0.23233251941236210E-008   0.436015654E-006
   0.23264065272723261E-008   0.438383950E-006
   0.23294878604210312E-008   0.440323475E-006
   0.23325691935697362E-008   0.442043444E-006
   0.23356505267184413E-008   0.444719120E-006
   0.23387318598671464E-008   0.447776330E-006
   0.23418131930158514E-008   0.449505592E-006
   0.23448945261645565E-008   0.450854657E-006
   0.23479758593132616E-008   0.453691058E-006
   0.23510571924619666E-008   0.456846323E-006
   0.23541385256106717E-008   0.458666761E-006
   0.23572198587593768E-008   0.460274521E-006
   0.23603011919080819E-008   0.462828922E-006
   0.23633825250567869E-008   0.465551523E-006
   0.23664638582054920E-008   0.467897763E-006
   0.23695451913541971E-008   0.470066027E-006
   0.23726265245029021E-008   0.472059867E-006
   0.23757078576516072E-008   0.474378680E-006
   0.23787891908003123E-008   0.477318906E-006
   0.23818705239490173E-008   0.479691437E-006
   0.23849518570977224E-008   0.481200289E-006
   0.23880331902464275E-008   0.483603685E-006
   0.23911145233951325E-008   0.486985073E-006
   0.23941958565438376E-008   0.489257843E-006
   0.23972771896925427E-008   0.490575701E-006
   0.24003585228412477E-008   0.492971992E-006
   0.24034398559899528E-008   0.496167843E-006
   0.24065211891386579E-008   0.498608472E-006
   0.24096025222873629E-008   0.500532906E-006
   0.24126838554360680E-008   0.502722912E-006
   0.24157651885847731E-008   0.505187359E-006
   0.24188465217334781E-008   0.508005201E-006
   0.24219278548821832E-008   0.510680593E-006
   0.24250091880308883E-008   0.512338374E-006
   0.24280905211795933E-008   0.514113594E-006
   0.24311718543282984E-008   0.517511126E-006
   0.24342531874770035E-008   0.520814638E-006
   0.24373345206257085E-008   0.522156995E-006
   0.24404158537744136E-008   0.523559834E-006
   0.24434971869231187E-008   0.526913084E-006
   0.24465785200718237E-008   0.530294813E-006
   0.24496598532205288E-008   0.532121135E-006
   0.24527411863692339E-008   0.533789716E-006
   0.24558225195179390E-008   0.536337780E-006
   0.24589038526666440E-008   0.539211158E-006
   0.24619851858153491E-008   0.541999555E-006
   0.24650665189640542E-008   0.544265902E-006
   0.24681478521127592E-008   0.545896455E-006
   0.24712291852614643E-008   0.548293485E-006
   0.24743105184101694E-008   0.551883431E-006
   0.24773918515588744E-008   0.554485666E-006
   0.24804731847075795E-008   0.555568477E-006
   0.24835545178562846E-008   0.557745523E-006
   0.24866358510049896E-008   0.561507932E-006
   0.24897171841536947E-008   0.564265974E-006
   0.24927985173023998E-008   0.565657956E-006
   0.24958798504511048E-008   0.567807945E-006
   0.24989611835998099E-008   0.570924271E-006
   0.25020425167485150E-008   0.573633599E-006
   0.25051238498972200E-008   0.575795468E-006
   0.25082051830459251E-008   0.577937612E-006
   0.25112865161946302E-008   0.580321228E-006
   0.25143678493433352E-008   0.583224050E-006
   0.25174491824920403E-008   0.586066790E-006
   0.25205305156407454E-008   0.587878105E-006
   0.25236118487894504E-008   0.589618196E-006
   0.25266931819381555E-008   0.592758056E-006
   0.25297745150868606E-008   0.596067309E-006
   0.25328558482355656E-008   0.597846224E-006
   0.25359371813842707E-008   0.599374232E-006
   0.25390185145329758E-008   0.602313719E-006
   0.25420998476816808E-008   0.605620357E-006
   0.25451811808303859E-008   0.607870845E-006
   0.25482625139790910E-008   0.609585413E-006
   0.25513438471277960E-008   0.611817484E-006
   0.25544251802765011E-008   0.614765725E-006
   0.25575065134252062E-008   0.617779904E-006
   0.25605878465739113E-008   0.619880666E-006
   0.25636691797226163E-008   0.621358424E-006
   0.25667505128713214E-008   0.623898814E-006
   0.25698318460200265E-008   0.627521104E-006
   0.25729131791687315E-008   0.630077579E-006
   0.25759945123174366E-008   0.631298633E-006
   0.25790758454661417E-008   0.633431398E-006
   0.25821571786148467E-008   0.636911295E-006
   0.25852385117635518E-008   0.639734651E-006
   0.25883198449122569E-008   0.641341501E-006
   0.25914011780609619E-008   0.643215344E-006
   0.25944825112096670E-008   0.646055298E-006
   0.25975638443583721E-008   0.649092840E-006
   0.26006451775070771E-008   0.651476910E-006
   0.26037265106557822E-008   0.653194149E-006
   0.26068078438044873E-008   0.655226529E-006
   0.26098891769531923E-008   0.658284307E-006
   0.26129705101018974E-008   0.661307297E-006
   0.26160518432506025E-008   0.663088372E-006
   0.26191331763993075E-008   0.664695335E-006
   0.26222145095480126E-008   0.667590484E-006
   0.26252958426967177E-008   0.670799523E-006
   0.26283771758454227E-008   0.672827639E-006
   0.26314585089941278E-008   0.674412661E-006
   0.26345398421428329E-008   0.676880518E-006
   0.26376211752915379E-008   0.679860364E-006
   0.26407025084402430E-008   0.682348457E-006
   0.26437838415889481E-008   0.684293525E-006
   0.26468651747376531E-008   0.686323347E-006
   0.26499465078863582E-008   0.688906937E-006
   0.26530278410350633E-008   0.691750756E-006
   0.26561091741837684E-008   0.694004996E-006
   0.26591905073324734E-008   0.695698361E-006
   0.26622718404811785E-008   0.697977043E-006
   0.26653531736298836E-008   0.701007593E-006
   0.26684345067785886E-008   0.703474484E-006
   0.26715158399272937E-008   0.705073546E-006
   0.26745971730759988E-008   0.707145318E-006
   0.26776785062247038E-008   0.710110328E-006
   0.26807598393734089E-008   0.712762187E-006
   0.26838411725221140E-008   0.714568841E-006
   0.26869225056708190E-008   0.716447403E-006
   0.26900038388195241E-008   0.719019567E-006
   0.26930851719682292E-008   0.721755384E-006
   0.26961665051169342E-008   0.723961591E-006
   0.26992478382656393E-008   0.725729024E-006
   0.27023291714143444E-008   0.727796248E-006
   0.27054105045630494E-008   0.730527063E-006
   0.27084918377117545E-008   0.733203933E-006
   0.27115731708604596E-008   0.735059928E-006
   0.27146545040091646E-008   0.736715663E-006
   0.27177358371578697E-008   0.739229165E-006
   0.27208171703065748E-008   0.742138241E-006
   0.27238985034552798E-008   0.744233319E-006
   0.27269798366039849E-008   0.745783723E-006
   0.27300611697526900E-008   0.748007608E-006
   0.27331425029013950E-008   0.750841139E-006
   0.27362238360501001E-008   0.753171719E-006
   0.27393051691988052E-008   0.754835469E-006
   0.27423865023475102E-008   0.756721818E-006
   0.27454678354962153E-008   0.759233615E-006
   0.27485491686449204E-008   0.761826925E-006
   0.27516305017936254E-008   0.763912340E-006
   0.27547118349423305E-008   0.765639356E-006
   0.27577931680910356E-008   0.767704023E-006
   0.27608745012397407E-008   0.770296253E-006
   0.27639558343884457E-008   0.772642068E-006
   0.27670371675371508E-008   0.774300133E-006
   0.27701185006858559E-008   0.776127877E-006
   0.27731998338345609E-008   0.778760807E-006
   0.27762811669832660E-008   0.781299093E-006
   0.27793625001319711E-008   0.782959773E-006
   0.27824438332806761E-008   0.784565827E-006
   0.27855251664293812E-008   0.786959106E-006
   0.27886064995780863E-008   0.789543549E-006
   0.27916878327267913E-008   0.791545119E-006
   0.27947691658754964E-008   0.793223592E-006
   0.27978504990242015E-008   0.795178437E-006
   0.28009318321729065E-008   0.797525331E-006
   0.28040131653216116E-008   0.799859777E-006
   0.28070944984703167E-008   0.801692693E-006
   0.28101758316190217E-008   0.803290391E-006
   0.28132571647677268E-008   0.805496029E-006
   0.28163384979164319E-008   0.808113555E-006
   0.28194198310651369E-008   0.810009567E-006
   0.28225011642138420E-008   0.811350446E-006
   0.28255824973625471E-008   0.813421423E-006
   0.28286638305112521E-008   0.816076238E-006
   0.28317451636599572E-008   0.818079172E-006
   0.28348264968086623E-008   0.819544653E-006
   0.28379078299573673E-008   0.821448509E-006
   0.28409891631060724E-008   0.823730829E-006
   0.28440704962547775E-008   0.825821928E-006
   0.28471518294034825E-008   0.827666213E-006
   0.28502331625521876E-008   0.829368673E-006
   0.28533144957008927E-008   0.831196587E-006
   0.28563958288495978E-008   0.833499598E-006
   0.28594771619983028E-008   0.835730191E-006
   0.28625584951470079E-008   0.837168102E-006
   0.28656398282957130E-008   0.838633753E-006
   0.28687211614444180E-008   0.841053520E-006
   0.28718024945931231E-008   0.843418320E-006
   0.28748838277418282E-008   0.844802969E-006
   0.28779651608905332E-008   0.846261514E-006
   0.28810464940392383E-008   0.848524678E-006
   0.28841278271879434E-008   0.850666197E-006
   0.28872091603366484E-008   0.852267419E-006
   0.28902904934853535E-008   0.853955726E-006
   0.28933718266340586E-008   0.855835879E-006
   0.28964531597827636E-008   0.857735586E-006
   0.28995344929314687E-008   0.859776435E-006
   0.29026158260801738E-008   0.861575757E-006
   0.29056971592288788E-008   0.862910326E-006
   0.29087784923775839E-008   0.864697085E-006
   0.29118598255262890E-008   0.867122310E-006
   0.29149411586749940E-008   0.868880534E-006
   0.29180224918236991E-008   0.869942937E-006
   0.29211038249724042E-008   0.871773011E-006
   0.29241851581211092E-008   0.874183343E-006
   0.29272664912698143E-008   0.875805540E-006
   0.29303478244185194E-008   0.877004595E-006
   0.29334291575672244E-008   0.878835067E-006
   0.29365104907159295E-008   0.880900757E-006
   0.29395918238646346E-008   0.882621293E-006
   0.29426731570133396E-008   0.884222516E-006
   0.29457544901620447E-008   0.885738928E-006
   0.29488358233107498E-008   0.887286546E-006
   0.29519171564594548E-008   0.889322109E-006
   0.29549984896081599E-008   0.891298839E-006
   0.29580798227568650E-008   0.892442927E-006
   0.29611611559055701E-008   0.893714969E-006
   0.29642424890542751E-008   0.895963240E-006
   0.29673238222029802E-008   0.897941732E-006
   0.29704051553516853E-008   0.898969915E-006
   0.29734864885003903E-008   0.900374289E-006
   0.29765678216490954E-008   0.902511147E-006
   0.29796491547978005E-008   0.904219689E-006
   0.29827304879465055E-008   0.905475986E-006
   0.29858118210952106E-008   0.907005756E-006
   0.29888931542439157E-008   0.908606637E-006
   0.29919744873926207E-008   0.910211782E-006
   0.29950558205413258E-008   0.912101200E-006
   0.29981371536900309E-008   0.913611245E-006
   0.30012184868387359E-008   0.914544557E-006
   0.30042998199874410E-008   0.916174088E-006
   0.30073811531361461E-008   0.918464821E-006
   0.30104624862848511E-008   0.919806553E-006
   0.30135438194335562E-008   0.920561661E-006
   0.30166251525822613E-008   0.922345407E-006
   0.30197064857309663E-008   0.924473909E-006
   0.30227878188796714E-008   0.925622430E-006
   0.30258691520283765E-008   0.926641746E-006
   0.30289504851770815E-008   0.928344207E-006
   0.30320318183257866E-008   0.929977375E-006
   0.30351131514744917E-008   0.931369300E-006
   0.30381944846231967E-008   0.932916123E-006
   0.30412758177719018E-008   0.934176057E-006
   0.30443571509206069E-008   0.935289336E-006
   0.30474384840693119E-008   0.937129983E-006
   0.30505198172180170E-008   0.938954315E-006
   0.30536011503667221E-008   0.939730512E-006
   0.30566824835154272E-008   0.940729421E-006
   0.30597638166641322E-008   0.942853603E-006
   0.30628451498128373E-008   0.944508599E-006
   0.30659264829615424E-008   0.945120917E-006
   0.30690078161102474E-008   0.946299508E-006
   0.30720891492589525E-008   0.948224397E-006
   0.30751704824076576E-008   0.949644914E-006
   0.30782518155563626E-008   0.950733750E-006
   0.30813331487050677E-008   0.952074174E-006
   0.30844144818537728E-008   0.953252027E-006
   0.30874958150024778E-008   0.954470352E-006
   0.30905771481511829E-008   0.956186227E-006
   0.30936584812998880E-008   0.957496127E-006
   0.30967398144485930E-008   0.958158466E-006
   0.30998211475972981E-008   0.959571025E-006
   0.31029024807460032E-008   0.961573846E-006
   0.31059838138947082E-008   0.962541094E-006
   0.31090651470434133E-008   0.963039838E-006
   0.31121464801921184E-008   0.964601441E-006
   0.31152278133408234E-008   0.966412131E-006
   0.31183091464895285E-008   0.967358346E-006
   0.31213904796382336E-008   0.968259542E-006
   0.31244718127869386E-008   0.969597522E-006
   0.31275531459356437E-008   0.970798624E-006
   0.31306344790843488E-008   0.972048724E-006
   0.31337158122330538E-008   0.973464807E-006
   0.31367971453817589E-008   0.974334739E-006
   0.31398784785304640E-008   0.975118155E-006
   0.31429598116791690E-008   0.976787533E-006
   0.31460411448278741E-008   0.978312528E-006
   0.31491224779765792E-008   0.978758635E-006
   0.31522038111252842E-008   0.979582069E-006
   0.31552851442739893E-008   0.981446533E-006
   0.31583664774226944E-008   0.982744268E-006
   0.31614478105713995E-008   0.983203336E-006
   0.31645291437201045E-008   0.984236749E-006
   0.31676104768688096E-008   0.985724682E-006
   0.31706918100175147E-008   0.986757527E-006
   0.31737731431662197E-008   0.987727049E-006
   0.31768544763149248E-008   0.988853230E-006
   0.31799358094636299E-008   0.989688715E-006
   0.31830171426123349E-008   0.990735657E-006
   0.31860984757610400E-008   0.992259857E-006
   0.31891798089097451E-008   0.993155140E-006
   0.31922611420584501E-008   0.993508024E-006
   0.31953424752071552E-008   0.994781999E-006
   0.31984238083558603E-008   0.996491622E-006
   0.32015051415045653E-008   0.997141228E-006
   0.32045864746532704E-008   0.997532084E-006
   0.32076678078019755E-008   0.998871769E-006
   0.32107491409506805E-008   0.100022476E-005
   0.32138304740993856E-008   0.100089085E-005
   0.32169118072480907E-008   0.100169314E-005
   0.32199931403967957E-008   0.100275042E-005
   0.32230744735455008E-008   0.100360091E-005
   0.32261558066942059E-008   0.100463728E-005
   0.32292371398429109E-008   0.100579427E-005
   0.32323184729916160E-008   0.100636112E-005
   0.32353998061403211E-008   0.100698389E-005
   0.32384811392890261E-008   0.100845273E-005
   0.32415624724377312E-008   0.100963143E-005
   0.32446438055864363E-008   0.100985551E-005
   0.32477251387351413E-008   0.101050432E-005
   0.32508064718838464E-008   0.101196292E-005
   0.32538878050325515E-008   0.101292426E-005
   0.32569691381812566E-008   0.101335104E-005
   0.32600504713299616E-008   0.101420108E-005
   0.32631318044786667E-008   0.101521846E-005
   0.32662131376273718E-008   0.101597789E-005
   0.32692944707760768E-008   0.101685691E-005
   0.32723758039247819E-008   0.101768421E-005
   0.32754571370734870E-008   0.101817670E-005
   0.32785384702221920E-008   0.101905744E-005
   0.32816198033708971E-008   0.102035108E-005
   0.32847011365196022E-008   0.102095464E-005
   0.32877824696683072E-008   0.102116053E-005
   0.32908638028170123E-008   0.102217984E-005
   0.32939451359657174E-008   0.102343097E-005
   0.32970264691144224E-008   0.102386844E-005
   0.33001078022631275E-008   0.102425781E-005
   0.33031891354118326E-008   0.102529543E-005
   0.33062704685605376E-008   0.102621868E-005
   0.33093518017092427E-008   0.102674380E-005
   0.33124331348579478E-008   0.102740330E-005
   0.33155144680066528E-008   0.102810100E-005
   0.33185958011553579E-008   0.102872150E-005
   0.33216771343040630E-008   0.102963565E-005
   0.33247584674527680E-008   0.103046602E-005
   0.33278398006014731E-008   0.103072193E-005
   0.33309211337501782E-008   0.103121033E-005
   0.33340024668988832E-008   0.103237824E-005
   0.33370838000475883E-008   0.103316779E-005
   0.33401651331962934E-008   0.103331615E-005
   0.33432464663449984E-008   0.103390016E-005
   0.33463277994937035E-008   0.103493414E-005
   0.33494091326424086E-008   0.103553418E-005
   0.33524904657911136E-008   0.103589036E-005
   0.33555717989398187E-008   0.103652644E-005
   0.33586531320885238E-008   0.103718025E-005
   0.33617344652372289E-008   0.103778666E-005
   0.33648157983859339E-008   0.103853358E-005
   0.33678971315346390E-008   0.103903358E-005
   0.33709784646833441E-008   0.103928119E-005
   0.33740597978320491E-008   0.104000412E-005
   0.33771411309807542E-008   0.104097205E-005
   0.33802224641294593E-008   0.104129879E-005
   0.33833037972781643E-008   0.104142237E-005
   0.33863851304268694E-008   0.104218418E-005
   0.33894664635755745E-008   0.104303138E-005
   0.33925477967242795E-008   0.104334129E-005
   0.33956291298729846E-008   0.104366563E-005
   0.33987104630216897E-008   0.104433843E-005
   0.34017917961703947E-008   0.104494438E-005
   0.34048731293190998E-008   0.104540300E-005
   0.34079544624678049E-008   0.104585263E-005
   0.34110357956165099E-008   0.104619482E-005
   0.34141171287652150E-008   0.104664502E-005
   0.34171984619139201E-008   0.104738740E-005
   0.34202797950626251E-008   0.104788558E-005
   0.34233611282113302E-008   0.104797198E-005
   0.34264424613600353E-008   0.104838989E-005
   0.34295237945087403E-008   0.104920741E-005
   0.34326051276574454E-008   0.104963112E-005
   0.34356864608061505E-008   0.104972867E-005
   0.34387677939548555E-008   0.105019842E-005
   0.34418491271035606E-008   0.105086156E-005
   0.34449304602522657E-008   0.105122012E-005
   0.34480117934009707E-008   0.105147149E-005
   0.34510931265496758E-008   0.105185313E-005
   0.34541744596983809E-008   0.105225536E-005
   0.34572557928470860E-008   0.105271715E-005
   0.34603371259957910E-008   0.105319543E-005
   0.34634184591444961E-008   0.105342428E-005
   0.34664997922932012E-008   0.105360323E-005
   0.34695811254419062E-008   0.105411607E-005
   0.34726624585906113E-008   0.105464528E-005
   0.34757437917393164E-008   0.105481786E-005
   0.34788251248880214E-008   0.105501840E-005
   0.34819064580367265E-008   0.105552533E-005
   0.34849877911854316E-008   0.105594745E-005
   0.34880691243341366E-008   0.105609627E-005
   0.34911504574828417E-008   0.105627510E-005
   0.34942317906315468E-008   0.105663503E-005
   0.34973131237802518E-008   0.105706761E-005
   0.35003944569289569E-008   0.105743072E-005
   0.35034757900776620E-008   0.105760023E-005
   0.35065571232263670E-008   0.105772676E-005
   0.35096384563750721E-008   0.105811273E-005
   0.35127197895237772E-008   0.105856589E-005
   0.35158011226724822E-008   0.105869310E-005
   0.35188824558211873E-008   0.105874562E-005
   0.35219637889698924E-008   0.105913193E-005
   0.35250451221185974E-008   0.105957088E-005
   0.35281264552673025E-008   0.105969184E-005
   0.35312077884160076E-008   0.105972151E-005
   0.35342891215647126E-008   0.105995127E-005
   0.35373704547134177E-008   0.106030780E-005
   0.35404517878621228E-008   0.106062123E-005
   0.35435331210108278E-008   0.106076868E-005
   0.35466144541595329E-008   0.106079438E-005
   0.35496957873082380E-008   0.106099094E-005
   0.35527771204569430E-008   0.106138145E-005
   0.35558584536056481E-008   0.106155926E-005
   0.35589397867543532E-008   0.106150981E-005
   0.35620211199030583E-008   0.106169546E-005
   0.35651024530517633E-008   0.106209154E-005
   0.35681837862004684E-008   0.106224832E-005
   0.35712651193491735E-008   0.106220011E-005
   0.35743464524978785E-008   0.106229277E-005
   0.35774277856465836E-008   0.106254038E-005
   0.35805091187952887E-008   0.106278014E-005
   0.35835904519439937E-008   0.106291236E-005
   0.35866717850926988E-008   0.106289758E-005
   0.35897531182414039E-008   0.106294669E-005
   0.35928344513901089E-008   0.106324353E-005
   0.35959157845388140E-008   0.106344703E-005
   0.35989971176875191E-008   0.106331493E-005
   0.36020784508362241E-008   0.106330640E-005
   0.36051597839849292E-008   0.106364018E-005
   0.36082411171336343E-008   0.106379844E-005
   0.36113224502823393E-008   0.106364757E-005
   0.36144037834310444E-008   0.106366804E-005
   0.36174851165797495E-008   0.106389530E-005
   0.36205664497284545E-008   0.106400557E-005
   0.36236477828771596E-008   0.106404389E-005
   0.36267291160258647E-008   0.106407958E-005
   0.36298104491745697E-008   0.106401535E-005
   0.36328917823232748E-008   0.106404923E-005
   0.36359731154719799E-008   0.106426114E-005
   0.36390544486206849E-008   0.106424613E-005
   0.36421357817693900E-008   0.106404775E-005
   0.36452171149180951E-008   0.106420237E-005
   0.36482984480668001E-008   0.106448363E-005
   0.36513797812155052E-008   0.106430412E-005
   0.36544611143642103E-008   0.106403809E-005
   0.36575424475129154E-008   0.106421328E-005
   0.36606237806616204E-008   0.106441166E-005
   0.36637051138103255E-008   0.106428445E-005
   0.36667864469590306E-008   0.106418406E-005
   0.36698677801077356E-008   0.106421442E-005
   0.36729491132564407E-008   0.106417713E-005
   0.36760304464051458E-008   0.106418224E-005
   0.36791117795538508E-008   0.106419941E-005
   0.36821931127025559E-008   0.106400239E-005
   0.36852744458512610E-008   0.106389814E-005
   0.36883557789999660E-008   0.106412392E-005
   0.36914371121486711E-008   0.106411744E-005
   0.36945184452973762E-008   0.106371544E-005
   0.36975997784460812E-008   0.106362688E-005
   0.37006811115947863E-008   0.106388461E-005
   0.37037624447434914E-008   0.106379787E-005
   0.37068437778921964E-008   0.106347613E-005
   0.37099251110409015E-008   0.106343123E-005
   0.37130064441896066E-008   0.106345078E-005
   0.37160877773383116E-008   0.106330913E-005
   0.37191691104870167E-008   0.106323387E-005
   0.37222504436357218E-008   0.106313485E-005
   0.37253317767844268E-008   0.106289679E-005
   0.37284131099331319E-008   0.106289087E-005
   0.37314944430818370E-008   0.106300104E-005
   0.37345757762305420E-008   0.106265884E-005
   0.37376571093792471E-008   0.106225400E-005
   0.37407384425279522E-008   0.106242453E-005
   0.37438197756766572E-008   0.106255948E-005
   0.37469011088253623E-008   0.106209791E-005
   0.37499824419740674E-008   0.106174900E-005
   0.37530637751227724E-008   0.106187622E-005
   0.37561451082714775E-008   0.106183290E-005
   0.37592264414201826E-008   0.106150799E-005
   0.37623077745688877E-008   0.106133041E-005
   0.37653891077175927E-008   0.106119160E-005
   0.37684704408662978E-008   0.106099731E-005
   0.37715517740150029E-008   0.106096888E-005
   0.37746331071637079E-008   0.106079983E-005
   0.37777144403124130E-008   0.106028676E-005
   0.37807957734611181E-008   0.106011009E-005
   0.37838771066098231E-008   0.106036430E-005
   0.37869584397585282E-008   0.106013078E-005
   0.37900397729072333E-008   0.105947845E-005
   0.37931211060559383E-008   0.105935464E-005
   0.37962024392046434E-008   0.105951790E-005
   0.37992837723533485E-008   0.105919230E-005
   0.38023651055020535E-008   0.105872789E-005
   0.38054464386507586E-008   0.105858783E-005
   0.38085277717994637E-008   0.105845288E-005
   0.38116091049481687E-008   0.105824768E-005
   0.38146904380968738E-008   0.105809829E-005
   0.38177717712455789E-008   0.105769800E-005
   0.38208531043942839E-008   0.105722904E-005
   0.38239344375429890E-008   0.105728884E-005
   0.38270157706916941E-008   0.105736171E-005
   0.38300971038403991E-008   0.105671904E-005
   0.38331784369891042E-008   0.105613378E-005
   0.38362597701378093E-008   0.105626702E-005
   0.38393411032865143E-008   0.105623201E-005
   0.38424224364352194E-008   0.105560991E-005
   0.38455037695839245E-008   0.105523873E-005
   0.38485851027326295E-008   0.105523316E-005
   0.38516664358813346E-008   0.105497293E-005
   0.38547477690300397E-008   0.105458093E-005
   0.38578291021787448E-008   0.105429194E-005
   0.38609104353274498E-008   0.105387721E-005
   0.38639917684761549E-008   0.105358833E-005
   0.38670731016248600E-008   0.105363063E-005
   0.38701544347735650E-008   0.105329593E-005
   0.38732357679222701E-008   0.105251547E-005
   0.38763171010709752E-008   0.105229378E-005
   0.38793984342196802E-008   0.105248273E-005
   0.38824797673683853E-008   0.105200650E-005
   0.38855611005170904E-008   0.105123945E-005
   0.38886424336657954E-008   0.105110928E-005
   0.38917237668145005E-008   0.105110644E-005
   0.38948050999632056E-008   0.105062554E-005
   0.38978864331119106E-008   0.105014033E-005
   0.39009677662606157E-008   0.104982655E-005
