t              BoxCavity.fdtd_Point probe_Ex_5_10_7.dat
   0.19504838831303078E-008   0.199835040E-005
   0.19535652162790129E-008   0.195892153E-005
   0.19566465494277180E-008   0.191387471E-005
   0.19597278825764231E-008   0.185073861E-005
   0.19628092157251281E-008   0.178578102E-005
   0.19658905488738332E-008   0.174061802E-005
   0.19689718820225383E-008   0.171239424E-005
   0.19720532151712433E-008   0.167887538E-005
   0.19751345483199484E-008   0.163004324E-005
   0.19782158814686535E-008   0.158042496E-005
   0.19812972146173585E-008   0.154694487E-005
   0.19843785477660636E-008   0.152627581E-005
   0.19874598809147687E-008   0.150132882E-005
   0.19905412140634737E-008   0.146461707E-005
   0.19936225472121788E-008   0.142712156E-005
   0.19967038803608839E-008   0.140243753E-005
   0.19997852135095889E-008   0.138807582E-005
   0.20028665466582940E-008   0.136960045E-005
   0.20059478798069991E-008   0.134140544E-005
   0.20090292129557041E-008   0.131369086E-005
   0.20121105461044092E-008   0.129661964E-005
   0.20151918792531143E-008   0.128653608E-005
   0.20182732124018193E-008   0.127269254E-005
   0.20213545455505244E-008   0.125199335E-005
   0.20244358786992295E-008   0.123183258E-005
   0.20275172118479345E-008   0.121959431E-005
   0.20305985449966396E-008   0.121305391E-005
   0.20336798781453447E-008   0.120369089E-005
   0.20367612112940497E-008   0.118851938E-005
   0.20398425444427548E-008   0.117387117E-005
   0.20429238775914599E-008   0.116576302E-005
   0.20460052107401649E-008   0.116166200E-005
   0.20490865438888700E-008   0.115512876E-005
   0.20521678770375751E-008   0.114475426E-005
   0.20552492101862802E-008   0.113496196E-005
   0.20583305433349852E-008   0.112964676E-005
   0.20614118764836903E-008   0.112739724E-005
   0.20644932096323954E-008   0.112349392E-005
   0.20675745427811004E-008   0.111630436E-005
   0.20706558759298055E-008   0.110969324E-005
   0.20737372090785106E-008   0.110732014E-005
   0.20768185422272156E-008   0.110711721E-005
   0.20798998753759207E-008   0.110462395E-005
   0.20829812085246258E-008   0.109963287E-005
   0.20860625416733308E-008   0.109593657E-005
   0.20891438748220359E-008   0.109564871E-005
   0.20922252079707410E-008   0.109668645E-005
   0.20953065411194460E-008   0.109586165E-005
   0.20983878742681511E-008   0.109302812E-005
   0.21014692074168562E-008   0.109123800E-005
   0.21045505405655612E-008   0.109246957E-005
   0.21076318737142663E-008   0.109464816E-005
   0.21107132068629714E-008   0.109477185E-005
   0.21137945400116764E-008   0.109353857E-005
   0.21168758731603815E-008   0.109400639E-005
   0.21199572063090866E-008   0.109669213E-005
   0.21230385394577916E-008   0.109911184E-005
   0.21261198726064967E-008   0.109982602E-005
   0.21292012057552018E-008   0.110033693E-005
   0.21322825389039068E-008   0.110262897E-005
   0.21353638720526119E-008   0.110635347E-005
   0.21384452052013170E-008   0.110933786E-005
   0.21415265383500220E-008   0.111068869E-005
   0.21446078714987271E-008   0.111226188E-005
   0.21476892046474322E-008   0.111595500E-005
   0.21507705377961372E-008   0.112063992E-005
   0.21538518709448423E-008   0.112389591E-005
   0.21569332040935474E-008   0.112593420E-005
   0.21600145372422525E-008   0.112910300E-005
   0.21630958703909575E-008   0.113395720E-005
   0.21661772035396626E-008   0.113862359E-005
   0.21692585366883677E-008   0.114203976E-005
   0.21723398698370727E-008   0.114539034E-005
   0.21754212029857778E-008   0.114998954E-005
   0.21785025361344829E-008   0.115542116E-005
   0.21815838692831879E-008   0.116031958E-005
   0.21846652024318930E-008   0.116427611E-005
   0.21877465355805981E-008   0.116841795E-005
   0.21908278687293031E-008   0.117387322E-005
   0.21939092018780082E-008   0.118007279E-005
   0.21969905350267133E-008   0.118552452E-005
   0.22000718681754183E-008   0.119004551E-005
   0.22031532013241234E-008   0.119491813E-005
   0.22062345344728285E-008   0.120092398E-005
   0.22093158676215335E-008   0.120748291E-005
   0.22123972007702386E-008   0.121365031E-005
   0.22154785339189437E-008   0.121913547E-005
   0.22185598670676487E-008   0.122456913E-005
   0.22216412002163538E-008   0.123091809E-005
   0.22247225333650589E-008   0.123813686E-005
   0.22278038665137639E-008   0.124494966E-005
   0.22308851996624690E-008   0.125076895E-005
   0.22339665328111741E-008   0.125676547E-005
   0.22370478659598791E-008   0.126404404E-005
   0.22401291991085842E-008   0.127195290E-005
   0.22432105322572893E-008   0.127913711E-005
   0.22462918654059943E-008   0.128536919E-005
   0.22493731985546994E-008   0.129178216E-005
   0.22524545317034045E-008   0.129957652E-005
   0.22555358648521096E-008   0.130839794E-005
   0.22586171980008146E-008   0.131642241E-005
   0.22616985311495197E-008   0.132288460E-005
   0.22647798642982248E-008   0.132952641E-005
   0.22678611974469298E-008   0.133810056E-005
   0.22709425305956349E-008   0.134764991E-005
   0.22740238637443400E-008   0.135597554E-005
   0.22771051968930450E-008   0.136285769E-005
   0.22801865300417501E-008   0.137027814E-005
   0.22832678631904552E-008   0.137964264E-005
   0.22863491963391602E-008   0.138970609E-005
   0.22894305294878653E-008   0.139813926E-005
   0.22925118626365704E-008   0.140515829E-005
   0.22955931957852754E-008   0.141358112E-005
   0.22986745289339805E-008   0.142430906E-005
   0.23017558620826856E-008   0.143462751E-005
   0.23048371952313906E-008   0.144266028E-005
   0.23079185283800957E-008   0.145031265E-005
   0.23109998615288008E-008   0.145995818E-005
   0.23140811946775058E-008   0.147107232E-005
   0.23171625278262109E-008   0.148153856E-005
   0.23202438609749160E-008   0.149036975E-005
   0.23233251941236210E-008   0.149870959E-005
   0.23264065272723261E-008   0.150867322E-005
   0.23294878604210312E-008   0.152041571E-005
   0.23325691935697362E-008   0.153136000E-005
   0.23356505267184413E-008   0.154022234E-005
   0.23387318598671464E-008   0.154939767E-005
   0.23418131930158514E-008   0.156079739E-005
   0.23448945261645565E-008   0.157265538E-005
   0.23479758593132616E-008   0.158301202E-005
   0.23510571924619666E-008   0.159275419E-005
   0.23541385256106717E-008   0.160336845E-005
   0.23572198587593768E-008   0.161490891E-005
   0.23603011919080819E-008   0.162676292E-005
   0.23633825250567869E-008   0.163812581E-005
   0.23664638582054920E-008   0.164856385E-005
   0.23695451913541971E-008   0.165918220E-005
   0.23726265245029021E-008   0.167124983E-005
   0.23757078576516072E-008   0.168388908E-005
   0.23787891908003123E-008   0.169559451E-005
   0.23818705239490173E-008   0.170670182E-005
   0.23849518570977224E-008   0.171821182E-005
   0.23880331902464275E-008   0.173025740E-005
   0.23911145233951325E-008   0.174283082E-005
   0.23941958565438376E-008   0.175566299E-005
   0.23972771896925427E-008   0.176775723E-005
   0.24003585228412477E-008   0.177920117E-005
   0.24034398559899528E-008   0.179160952E-005
   0.24065211891386579E-008   0.180520829E-005
   0.24096025222873629E-008   0.181829773E-005
   0.24126838554360680E-008   0.183035763E-005
   0.24157651885847731E-008   0.184267515E-005
   0.24188465217334781E-008   0.185598674E-005
   0.24219278548821832E-008   0.186979878E-005
   0.24250091880308883E-008   0.188325805E-005
   0.24280905211795933E-008   0.189583477E-005
   0.24311718543282984E-008   0.190832634E-005
   0.24342531874770035E-008   0.192227753E-005
   0.24373345206257085E-008   0.193719575E-005
   0.24404158537744136E-008   0.195086000E-005
   0.24434971869231187E-008   0.196325050E-005
   0.24465785200718237E-008   0.197663758E-005
   0.24496598532205288E-008   0.199154897E-005
   0.24527411863692339E-008   0.200631393E-005
   0.24558225195179390E-008   0.202011779E-005
   0.24589038526666440E-008   0.203361878E-005
   0.24619851858153491E-008   0.204763001E-005
   0.24650665189640542E-008   0.206257278E-005
   0.24681478521127592E-008   0.207784160E-005
   0.24712291852614643E-008   0.209214818E-005
   0.24743105184101694E-008   0.210581425E-005
   0.24773918515588744E-008   0.212059990E-005
   0.24804731847075795E-008   0.213643693E-005
   0.24835545178562846E-008   0.215154910E-005
   0.24866358510049896E-008   0.216584112E-005
   0.24897171841536947E-008   0.218067089E-005
   0.24927985173023998E-008   0.219616504E-005
   0.24958798504511048E-008   0.221167443E-005
   0.24989611835998099E-008   0.222718973E-005
   0.25020425167485150E-008   0.224259793E-005
   0.25051238498972200E-008   0.225769077E-005
   0.25082051830459251E-008   0.227313308E-005
   0.25112865161946302E-008   0.228931208E-005
   0.25143678493433352E-008   0.230537148E-005
   0.25174491824920403E-008   0.232092498E-005
   0.25205305156407454E-008   0.233667788E-005
   0.25236118487894504E-008   0.235277707E-005
   0.25266931819381555E-008   0.236884398E-005
   0.25297745150868606E-008   0.238510484E-005
   0.25328558482355656E-008   0.240159579E-005
   0.25359371813842707E-008   0.241776161E-005
   0.25390185145329758E-008   0.243384443E-005
   0.25420998476816808E-008   0.245056253E-005
   0.25451811808303859E-008   0.246749210E-005
   0.25482625139790910E-008   0.248391939E-005
   0.25513438471277960E-008   0.250028847E-005
   0.25544251802765011E-008   0.251716324E-005
   0.25575065134252062E-008   0.253427811E-005
   0.25605878465739113E-008   0.255134341E-005
   0.25636691797226163E-008   0.256828571E-005
   0.25667505128713214E-008   0.258502428E-005
   0.25698318460200265E-008   0.260199408E-005
   0.25729131791687315E-008   0.261964669E-005
   0.25759945123174366E-008   0.263730885E-005
   0.25790758454661417E-008   0.265428594E-005
   0.25821571786148467E-008   0.267128689E-005
   0.25852385117635518E-008   0.268902386E-005
   0.25883198449122569E-008   0.270693067E-005
   0.25914011780609619E-008   0.272447846E-005
   0.25944825112096670E-008   0.274196645E-005
   0.25975638443583721E-008   0.275963293E-005
   0.26006451775070771E-008   0.277751565E-005
   0.26037265106557822E-008   0.279565893E-005
   0.26068078438044873E-008   0.281366556E-005
   0.26098891769531923E-008   0.283127974E-005
   0.26129705101018974E-008   0.284919724E-005
   0.26160518432506025E-008   0.286777617E-005
   0.26191331763993075E-008   0.288617139E-005
   0.26222145095480126E-008   0.290404751E-005
   0.26252958426967177E-008   0.292219420E-005
   0.26283771758454227E-008   0.294079337E-005
   0.26314585089941278E-008   0.295928112E-005
   0.26345398421428329E-008   0.297768588E-005
   0.26376211752915379E-008   0.299623684E-005
   0.26407025084402430E-008   0.301474665E-005
   0.26437838415889481E-008   0.303337947E-005
   0.26468651747376531E-008   0.305235562E-005
   0.26499465078863582E-008   0.307109508E-005
   0.26530278410350633E-008   0.308944686E-005
   0.26561091741837684E-008   0.310832775E-005
   0.26591905073324734E-008   0.312775478E-005
   0.26622718404811785E-008   0.314665681E-005
   0.26653531736298836E-008   0.316520754E-005
   0.26684345067785886E-008   0.318441175E-005
   0.26715158399272937E-008   0.320385948E-005
   0.26745971730759988E-008   0.322275287E-005
   0.26776785062247038E-008   0.324170446E-005
   0.26807598393734089E-008   0.326126292E-005
   0.26838411725221140E-008   0.328076317E-005
   0.26869225056708190E-008   0.329989280E-005
   0.26900038388195241E-008   0.331912952E-005
   0.26930851719682292E-008   0.333853586E-005
   0.26961665051169342E-008   0.335800542E-005
   0.26992478382656393E-008   0.337774441E-005
   0.27023291714143444E-008   0.339745225E-005
   0.27054105045630494E-008   0.341669511E-005
   0.27084918377117545E-008   0.343607667E-005
   0.27115731708604596E-008   0.345611738E-005
   0.27146545040091646E-008   0.347604532E-005
   0.27177358371578697E-008   0.349540983E-005
   0.27208171703065748E-008   0.351502786E-005
   0.27238985034552798E-008   0.353520113E-005
   0.27269798366039849E-008   0.355518978E-005
   0.27300611697526900E-008   0.357481963E-005
   0.27331425029013950E-008   0.359459659E-005
   0.27362238360501001E-008   0.361461684E-005
   0.27393051691988052E-008   0.363474010E-005
   0.27423865023475102E-008   0.365492224E-005
   0.27454678354962153E-008   0.367489952E-005
   0.27485491686449204E-008   0.369466557E-005
   0.27516305017936254E-008   0.371479109E-005
   0.27547118349423305E-008   0.373528928E-005
   0.27577931680910356E-008   0.375544300E-005
   0.27608745012397407E-008   0.377529864E-005
   0.27639558343884457E-008   0.379558855E-005
   0.27670371675371508E-008   0.381617383E-005
   0.27701185006858559E-008   0.383637826E-005
   0.27731998338345609E-008   0.385636167E-005
   0.27762811669832660E-008   0.387667023E-005
   0.27793625001319711E-008   0.389725119E-005
   0.27824438332806761E-008   0.391778804E-005
   0.27855251664293812E-008   0.393813752E-005
   0.27886064995780863E-008   0.395829875E-005
   0.27916878327267913E-008   0.397858685E-005
   0.27947691658754964E-008   0.399929968E-005
   0.27978504990242015E-008   0.402002706E-005
   0.28009318321729065E-008   0.404030152E-005
   0.28040131653216116E-008   0.406057643E-005
   0.28070944984703167E-008   0.408133747E-005
   0.28101758316190217E-008   0.410209077E-005
   0.28132571647677268E-008   0.412240615E-005
   0.28163384979164319E-008   0.414278520E-005
   0.28194198310651369E-008   0.416360945E-005
   0.28225011642138420E-008   0.418446780E-005
   0.28255824973625471E-008   0.420500828E-005
   0.28286638305112521E-008   0.422541279E-005
   0.28317451636599572E-008   0.424596874E-005
   0.28348264968086623E-008   0.426678935E-005
   0.28379078299573673E-008   0.428770318E-005
   0.28409891631060724E-008   0.430833097E-005
   0.28440704962547775E-008   0.432872321E-005
   0.28471518294034825E-008   0.434943649E-005
   0.28502331625521876E-008   0.437049721E-005
   0.28533144957008927E-008   0.439124506E-005
   0.28563958288495978E-008   0.441160500E-005
   0.28594771619983028E-008   0.443226781E-005
   0.28625584951470079E-008   0.445336718E-005
   0.28656398282957130E-008   0.447427647E-005
   0.28687211614444180E-008   0.449477739E-005
   0.28718024945931231E-008   0.451531378E-005
   0.28748838277418282E-008   0.453616713E-005
   0.28779651608905332E-008   0.455715553E-005
   0.28810464940392383E-008   0.457799115E-005
   0.28841278271879434E-008   0.459860075E-005
   0.28872091603366484E-008   0.461923446E-005
   0.28902904934853535E-008   0.464013965E-005
   0.28933718266340586E-008   0.466107667E-005
   0.28964531597827636E-008   0.468169810E-005
   0.28995344929314687E-008   0.470228088E-005
   0.29026158260801738E-008   0.472325200E-005
   0.29056971592288788E-008   0.474428862E-005
   0.29087784923775839E-008   0.476487639E-005
   0.29118598255262890E-008   0.478531865E-005
   0.29149411586749940E-008   0.480618519E-005
   0.29180224918236991E-008   0.482726773E-005
   0.29211038249724042E-008   0.484801831E-005
   0.29241851581211092E-008   0.486850058E-005
   0.29272664912698143E-008   0.488917158E-005
   0.29303478244185194E-008   0.491010405E-005
   0.29334291575672244E-008   0.493095331E-005
   0.29365104907159295E-008   0.495152017E-005
   0.29395918238646346E-008   0.497204519E-005
   0.29426731570133396E-008   0.499285261E-005
   0.29457544901620447E-008   0.501381555E-005
   0.29488358233107498E-008   0.503450838E-005
   0.29519171564594548E-008   0.505491471E-005
   0.29549984896081599E-008   0.507546019E-005
   0.29580798227568650E-008   0.509628717E-005
   0.29611611559055701E-008   0.511709550E-005
   0.29642424890542751E-008   0.513769146E-005
   0.29673238222029802E-008   0.515818556E-005
   0.29704051553516853E-008   0.517873650E-005
   0.29734864885003903E-008   0.519940522E-005
   0.29765678216490954E-008   0.522007213E-005
   0.29796491547978005E-008   0.524053712E-005
   0.29827304879465055E-008   0.526093982E-005
   0.29858118210952106E-008   0.528162172E-005
   0.29888931542439157E-008   0.530237776E-005
   0.29919744873926207E-008   0.532271315E-005
   0.29950558205413258E-008   0.534287165E-005
   0.29981371536900309E-008   0.536345397E-005
   0.30012184868387359E-008   0.538423183E-005
   0.30042998199874410E-008   0.540461133E-005
   0.30073811531361461E-008   0.542476846E-005
   0.30104624862848511E-008   0.544516706E-005
   0.30135438194335562E-008   0.546567662E-005
   0.30166251525822613E-008   0.548602338E-005
   0.30197064857309663E-008   0.550627919E-005
   0.30227878188796714E-008   0.552654956E-005
   0.30258691520283765E-008   0.554688086E-005
   0.30289504851770815E-008   0.556730356E-005
   0.30320318183257866E-008   0.558756028E-005
   0.30351131514744917E-008   0.560747912E-005
   0.30381944846231967E-008   0.562753985E-005
   0.30412758177719018E-008   0.564805669E-005
   0.30443571509206069E-008   0.566842436E-005
   0.30474384840693119E-008   0.568825362E-005
   0.30505198172180170E-008   0.570813836E-005
   0.30536011503667221E-008   0.572841464E-005
   0.30566824835154272E-008   0.574858404E-005
   0.30597638166641322E-008   0.576846151E-005
   0.30628451498128373E-008   0.578841355E-005
   0.30659264829615424E-008   0.580847973E-005
   0.30690078161102474E-008   0.582845769E-005
   0.30720891492589525E-008   0.584835516E-005
   0.30751704824076576E-008   0.586813485E-005
   0.30782518155563626E-008   0.588781859E-005
   0.30813331487050677E-008   0.590775471E-005
   0.30844144818537728E-008   0.592789820E-005
   0.30874958150024778E-008   0.594762969E-005
   0.30905771481511829E-008   0.596696555E-005
   0.30936584812998880E-008   0.598660927E-005
   0.30967398144485930E-008   0.600657540E-005
   0.30998211475972981E-008   0.602629416E-005
   0.31029024807460032E-008   0.604577963E-005
   0.31059838138947082E-008   0.606533331E-005
   0.31090651470434133E-008   0.608487426E-005
   0.31121464801921184E-008   0.610437382E-005
   0.31152278133408234E-008   0.612391386E-005
   0.31183091464895285E-008   0.614330065E-005
   0.31213904796382336E-008   0.616257921E-005
   0.31244718127869386E-008   0.618213107E-005
   0.31275531459356437E-008   0.620169976E-005
   0.31306344790843488E-008   0.622075822E-005
   0.31337158122330538E-008   0.623975484E-005
   0.31367971453817589E-008   0.625925350E-005
   0.31398784785304640E-008   0.627869895E-005
   0.31429598116791690E-008   0.629763645E-005
   0.31460411448278741E-008   0.631662533E-005
   0.31491224779765792E-008   0.633589480E-005
   0.31522038111252842E-008   0.635497645E-005
   0.31552851442739893E-008   0.637390531E-005
   0.31583664774226944E-008   0.639295695E-005
   0.31614478105713995E-008   0.641186989E-005
   0.31645291437201045E-008   0.643064550E-005
   0.31676104768688096E-008   0.644968623E-005
   0.31706918100175147E-008   0.646868148E-005
   0.31737731431662197E-008   0.648718969E-005
   0.31768544763149248E-008   0.650577431E-005
   0.31799358094636299E-008   0.652480230E-005
   0.31830171426123349E-008   0.654357791E-005
   0.31860984757610400E-008   0.656191287E-005
   0.31891798089097451E-008   0.658050067E-005
   0.31922611420584501E-008   0.659930629E-005
   0.31953424752071552E-008   0.661775357E-005
   0.31984238083558603E-008   0.663603714E-005
   0.32015051415045653E-008   0.665449716E-005
   0.32045864746532704E-008   0.667291170E-005
   0.32076678078019755E-008   0.669128758E-005
   0.32107491409506805E-008   0.670976578E-005
   0.32138304740993856E-008   0.672795204E-005
   0.32169118072480907E-008   0.674582589E-005
   0.32199931403967957E-008   0.676407353E-005
   0.32230744735455008E-008   0.678258493E-005
   0.32261558066942059E-008   0.680057838E-005
   0.32292371398429109E-008   0.681830534E-005
   0.32323184729916160E-008   0.683644294E-005
   0.32353998061403211E-008   0.685460645E-005
   0.32384811392890261E-008   0.687234115E-005
   0.32415624724377312E-008   0.689007811E-005
   0.32446438055864363E-008   0.690801198E-005
   0.32477251387351413E-008   0.692584035E-005
   0.32508064718838464E-008   0.694362870E-005
   0.32538878050325515E-008   0.696138159E-005
   0.32569691381812566E-008   0.697877522E-005
   0.32600504713299616E-008   0.699615657E-005
   0.32631318044786667E-008   0.701404224E-005
   0.32662131376273718E-008   0.703182104E-005
   0.32692944707760768E-008   0.704894592E-005
   0.32723758039247819E-008   0.706615219E-005
   0.32754571370734870E-008   0.708380639E-005
   0.32785384702221920E-008   0.710116456E-005
   0.32816198033708971E-008   0.711816483E-005
   0.32847011365196022E-008   0.713546660E-005
   0.32877824696683072E-008   0.715284523E-005
   0.32908638028170123E-008   0.716984914E-005
   0.32939451359657174E-008   0.718687443E-005
   0.32970264691144224E-008   0.720402795E-005
   0.33001078022631275E-008   0.722085088E-005
   0.33031891354118326E-008   0.723763196E-005
   0.33062704685605376E-008   0.725482005E-005
   0.33093518017092427E-008   0.727182942E-005
   0.33124331348579478E-008   0.728830946E-005
   0.33155144680066528E-008   0.730493412E-005
   0.33185958011553579E-008   0.732183935E-005
   0.33216771343040630E-008   0.733844536E-005
   0.33247584674527680E-008   0.735490585E-005
   0.33278398006014731E-008   0.737160553E-005
   0.33309211337501782E-008   0.738816698E-005
   0.33340024668988832E-008   0.740444420E-005
   0.33370838000475883E-008   0.742085422E-005
   0.33401651331962934E-008   0.743725468E-005
   0.33432464663449984E-008   0.745337638E-005
   0.33463277994937035E-008   0.746967407E-005
   0.33494091326424086E-008   0.748618641E-005
   0.33524904657911136E-008   0.750221625E-005
   0.33555717989398187E-008   0.751793232E-005
   0.33586531320885238E-008   0.753408176E-005
   0.33617344652372289E-008   0.755034034E-005
   0.33648157983859339E-008   0.756614691E-005
   0.33678971315346390E-008   0.758193937E-005
   0.33709784646833441E-008   0.759794784E-005
   0.33740597978320491E-008   0.761367482E-005
   0.33771411309807542E-008   0.762922036E-005
   0.33802224641294593E-008   0.764501692E-005
   0.33833037972781643E-008   0.766072662E-005
   0.33863851304268694E-008   0.767615347E-005
   0.33894664635755745E-008   0.769178041E-005
   0.33925477967242795E-008   0.770744919E-005
   0.33956291298729846E-008   0.772259682E-005
   0.33987104630216897E-008   0.773771171E-005
   0.34017917961703947E-008   0.775334956E-005
   0.34048731293190998E-008   0.776884463E-005
   0.34079544624678049E-008   0.778376761E-005
   0.34110357956165099E-008   0.779878701E-005
   0.34141171287652150E-008   0.781410563E-005
   0.34171984619139201E-008   0.782918687E-005
   0.34202797950626251E-008   0.784405620E-005
   0.34233611282113302E-008   0.785902012E-005
   0.34264424613600353E-008   0.787391309E-005
   0.34295237945087403E-008   0.788873240E-005
   0.34326051276574454E-008   0.790366812E-005
   0.34356864608061505E-008   0.791839739E-005
   0.34387677939548555E-008   0.793279378E-005
   0.34418491271035606E-008   0.794743301E-005
   0.34449304602522657E-008   0.796232962E-005
   0.34480117934009707E-008   0.797680968E-005
   0.34510931265496758E-008   0.799100508E-005
   0.34541744596983809E-008   0.800552607E-005
   0.34572557928470860E-008   0.802007798E-005
   0.34603371259957910E-008   0.803422063E-005
   0.34634184591444961E-008   0.804834235E-005
   0.34664997922932012E-008   0.806267235E-005
   0.34695811254419062E-008   0.807686592E-005
   0.34726624585906113E-008   0.809093490E-005
   0.34757437917393164E-008   0.810504207E-005
   0.34788251248880214E-008   0.811891732E-005
   0.34819064580367265E-008   0.813263250E-005
   0.34849877911854316E-008   0.814667328E-005
   0.34880691243341366E-008   0.816078682E-005
   0.34911504574828417E-008   0.817439013E-005
   0.34942317906315468E-008   0.818782701E-005
   0.34973131237802518E-008   0.820161949E-005
   0.35003944569289569E-008   0.821540380E-005
   0.35034757900776620E-008   0.822883430E-005
   0.35065571232263670E-008   0.824223207E-005
   0.35096384563750721E-008   0.825575717E-005
   0.35127197895237772E-008   0.826921041E-005
   0.35158011226724822E-008   0.828255997E-005
   0.35188824558211873E-008   0.829578221E-005
   0.35219637889698924E-008   0.830882254E-005
   0.35250451221185974E-008   0.832198475E-005
   0.35281264552673025E-008   0.833540253E-005
   0.35312077884160076E-008   0.834855109E-005
   0.35342891215647126E-008   0.836124309E-005
   0.35373704547134177E-008   0.837407970E-005
   0.35404517878621228E-008   0.838722735E-005
   0.35435331210108278E-008   0.840014309E-005
   0.35466144541595329E-008   0.841274323E-005
   0.35496957873082380E-008   0.842544614E-005
   0.35527771204569430E-008   0.843826092E-005
   0.35558584536056481E-008   0.845092836E-005
   0.35589397867543532E-008   0.846343119E-005
   0.35620211199030583E-008   0.847583397E-005
   0.35651024530517633E-008   0.848823129E-005
   0.35681837862004684E-008   0.850080505E-005
   0.35712651193491735E-008   0.851337336E-005
   0.35743464524978785E-008   0.852552512E-005
   0.35774277856465836E-008   0.853746860E-005
   0.35805091187952887E-008   0.854973860E-005
   0.35835904519439937E-008   0.856214865E-005
   0.35866717850926988E-008   0.857417672E-005
   0.35897531182414039E-008   0.858598742E-005
   0.35928344513901089E-008   0.859800548E-005
   0.35959157845388140E-008   0.861009630E-005
   0.35989971176875191E-008   0.862194065E-005
   0.36020784508362241E-008   0.863359401E-005
   0.36051597839849292E-008   0.864528283E-005
   0.36082411171336343E-008   0.865709080E-005
   0.36113224502823393E-008   0.866890605E-005
   0.36144037834310444E-008   0.868049301E-005
   0.36174851165797495E-008   0.869182350E-005
   0.36205664497284545E-008   0.870320855E-005
   0.36236477828771596E-008   0.871478733E-005
   0.36267291160258647E-008   0.872627788E-005
   0.36298104491745697E-008   0.873751287E-005
   0.36328917823232748E-008   0.874869693E-005
   0.36359731154719799E-008   0.875996739E-005
   0.36390544486206849E-008   0.877119055E-005
   0.36421357817693900E-008   0.878223454E-005
   0.36452171149180951E-008   0.879316030E-005
   0.36482984480668001E-008   0.880415610E-005
   0.36513797812155052E-008   0.881528558E-005
   0.36544611143642103E-008   0.882629138E-005
   0.36575424475129154E-008   0.883694520E-005
   0.36606237806616204E-008   0.884752353E-005
   0.36637051138103255E-008   0.885837562E-005
   0.36667864469590306E-008   0.886926045E-005
   0.36698677801077356E-008   0.887979786E-005
   0.36729491132564407E-008   0.889018520E-005
   0.36760304464051458E-008   0.890076535E-005
   0.36791117795538508E-008   0.891137825E-005
   0.36821931127025559E-008   0.892173102E-005
   0.36852744458512610E-008   0.893192009E-005
   0.36883557789999660E-008   0.894219920E-005
   0.36914371121486711E-008   0.895260746E-005
   0.36945184452973762E-008   0.896294296E-005
   0.36975997784460812E-008   0.897298560E-005
   0.37006811115947863E-008   0.898282906E-005
   0.37037624447434914E-008   0.899284532E-005
   0.37068437778921964E-008   0.900307805E-005
   0.37099251110409015E-008   0.901310068E-005
   0.37130064441896066E-008   0.902277043E-005
   0.37160877773383116E-008   0.903248565E-005
   0.37191691104870167E-008   0.904241551E-005
   0.37222504436357218E-008   0.905220350E-005
   0.37253317767844268E-008   0.906169043E-005
   0.37284131099331319E-008   0.907121193E-005
   0.37314944430818370E-008   0.908095444E-005
   0.37345757762305420E-008   0.909062055E-005
   0.37376571093792471E-008   0.909994196E-005
   0.37407384425279522E-008   0.910911149E-005
   0.37438197756766572E-008   0.911847837E-005
   0.37469011088253623E-008   0.912800351E-005
   0.37499824419740674E-008   0.913731583E-005
   0.37530637751227724E-008   0.914631983E-005
   0.37561451082714775E-008   0.915535293E-005
   0.37592264414201826E-008   0.916459430E-005
   0.37623077745688877E-008   0.917375019E-005
   0.37653891077175927E-008   0.918258593E-005
   0.37684704408662978E-008   0.919134618E-005
   0.37715517740150029E-008   0.920033017E-005
   0.37746331071637079E-008   0.920939510E-005
   0.37777144403124130E-008   0.921817809E-005
   0.37807957734611181E-008   0.922665640E-005
   0.37838771066098231E-008   0.923519110E-005
   0.37869584397585282E-008   0.924398864E-005
   0.37900397729072333E-008   0.925277254E-005
   0.37931211060559383E-008   0.926121538E-005
   0.37962024392046434E-008   0.926946996E-005
   0.37992837723533485E-008   0.927789551E-005
   0.38023651055020535E-008   0.928644386E-005
   0.38054464386507586E-008   0.929476937E-005
   0.38085277717994637E-008   0.930285296E-005
   0.38116091049481687E-008   0.931102204E-005
   0.38146904380968738E-008   0.931937666E-005
   0.38177717712455789E-008   0.932761213E-005
   0.38208531043942839E-008   0.933551655E-005
   0.38239344375429890E-008   0.934332456E-005
   0.38270157706916941E-008   0.935135267E-005
   0.38300971038403991E-008   0.935948538E-005
   0.38331784369891042E-008   0.936737251E-005
   0.38362597701378093E-008   0.937501409E-005
   0.38393411032865143E-008   0.938272569E-005
   0.38424224364352194E-008   0.939055280E-005
   0.38455037695839245E-008   0.939822530E-005
   0.38485851027326295E-008   0.940569680E-005
   0.38516664358813346E-008   0.941323924E-005
   0.38547477690300397E-008   0.942093538E-005
   0.38578291021787448E-008   0.942850693E-005
   0.38609104353274498E-008   0.943576106E-005
   0.38639917684761549E-008   0.944291241E-005
   0.38670731016248600E-008   0.945027568E-005
   0.38701544347735650E-008   0.945779084E-005
   0.38732357679222701E-008   0.946509044E-005
   0.38763171010709752E-008   0.947206081E-005
   0.38793984342196802E-008   0.947902117E-005
   0.38824797673683853E-008   0.948620163E-005
   0.38855611005170904E-008   0.949338028E-005
   0.38886424336657954E-008   0.950028516E-005
   0.38917237668145005E-008   0.950705453E-005
   0.38948050999632056E-008   0.951398397E-005
   0.38978864331119106E-008   0.952101072E-005
   0.39009677662606157E-008   0.952779101E-005
