t              BoxCavity.fdtd_Point probe002_Ey_58_30_24.dat
   0.37746331071637079E-009  -0.133530669E-010
   0.37900397729072333E-009  -0.284449547E-010
   0.38054464386507586E-009  -0.303608388E-010
   0.38208531043942839E-009  -0.277694760E-010
   0.38362597701378093E-009  -0.324418686E-010
   0.38516664358813346E-009  -0.363087720E-010
   0.38670731016248600E-009  -0.298638787E-010
   0.38824797673683853E-009  -0.229403475E-010
   0.38978864331119106E-009  -0.256459107E-010
   0.39132930988554360E-009  -0.291673387E-010
   0.39286997645989613E-009  -0.243426217E-010
   0.39441064303424866E-009  -0.185647105E-010
   0.39595130960860120E-009  -0.192832052E-010
   0.39749197618295373E-009  -0.210402078E-010
   0.39903264275730627E-009  -0.197039572E-010
   0.40057330933165880E-009  -0.211045834E-010
   0.40211397590601133E-009  -0.288333211E-010
   0.40365464248036387E-009  -0.382241738E-010
   0.40519530905471640E-009  -0.446326968E-010
   0.40673597562906894E-009  -0.473259799E-010
   0.40827664220342147E-009  -0.470617156E-010
   0.40981730877777400E-009  -0.459954401E-010
   0.41135797535212654E-009  -0.459191227E-010
   0.41289864192647907E-009  -0.450953892E-010
   0.41443930850083160E-009  -0.417787124E-010
   0.41597997507518414E-009  -0.379417574E-010
   0.41752064164953667E-009  -0.349035627E-010
   0.41906130822388921E-009  -0.317744685E-010
   0.42060197479824174E-009  -0.313584887E-010
   0.42214264137259427E-009  -0.382890802E-010
   0.42368330794694681E-009  -0.495879275E-010
   0.42522397452129934E-009  -0.570448896E-010
   0.42676464109565188E-009  -0.588308430E-010
   0.42830530767000441E-009  -0.599301025E-010
   0.42984597424435694E-009  -0.635885442E-010
   0.43138664081870948E-009  -0.693936089E-010
   0.43292730739306201E-009  -0.755676285E-010
   0.43446797396741454E-009  -0.785172968E-010
   0.43600864054176708E-009  -0.754204060E-010
   0.43754930711611961E-009  -0.695924082E-010
   0.43908997369047215E-009  -0.680056497E-010
   0.44063064026482468E-009  -0.729106497E-010
   0.44217130683917721E-009  -0.797003782E-010
   0.44371197341352975E-009  -0.820864279E-010
   0.44525263998788228E-009  -0.779414380E-010
   0.44679330656223482E-009  -0.724930532E-010
   0.44833397313658735E-009  -0.748940146E-010
   0.44987463971093988E-009  -0.876456754E-010
   0.45141530628529242E-009  -0.101235083E-009
   0.45295597285964495E-009  -0.104188325E-009
   0.45449663943399748E-009  -0.975498224E-010
   0.45603730600835002E-009  -0.946712153E-010
   0.45757797258270255E-009  -0.104974369E-009
   0.45911863915705509E-009  -0.121134366E-009
   0.46065930573140762E-009  -0.127559630E-009
   0.46219997230576015E-009  -0.121029214E-009
   0.46374063888011269E-009  -0.114463883E-009
   0.46528130545446522E-009  -0.117914900E-009
   0.46682197202881776E-009  -0.126439539E-009
   0.46836263860317029E-009  -0.131241268E-009
   0.46990330517752282E-009  -0.131625558E-009
   0.47144397175187536E-009  -0.131163150E-009
   0.47298463832622789E-009  -0.132535455E-009
   0.47452530490058042E-009  -0.139179848E-009
   0.47606597147493296E-009  -0.152376209E-009
   0.47760663804928549E-009  -0.166280531E-009
   0.47914730462363803E-009  -0.174468870E-009
   0.48068797119799056E-009  -0.179261397E-009
   0.48222863777234309E-009  -0.186750157E-009
   0.48376930434669563E-009  -0.196140701E-009
   0.48530997092104816E-009  -0.201600750E-009
   0.48685063749540070E-009  -0.202337883E-009
   0.48839130406975323E-009  -0.203816228E-009
   0.48993197064410576E-009  -0.207856066E-009
   0.49147263721845830E-009  -0.208002421E-009
   0.49301330379281083E-009  -0.201344025E-009
   0.49455397036716336E-009  -0.199044697E-009
   0.49609463694151590E-009  -0.211961018E-009
   0.49763530351586843E-009  -0.231237779E-009
   0.49917597009022097E-009  -0.242186438E-009
   0.50071663666457350E-009  -0.250460208E-009
   0.50225730323892603E-009  -0.269560735E-009
   0.50379796981327857E-009  -0.291707963E-009
   0.50533863638763110E-009  -0.300762804E-009
   0.50687930296198364E-009  -0.302159159E-009
   0.50841996953633617E-009  -0.308676279E-009
   0.50996063611068870E-009  -0.312784215E-009
   0.51150130268504124E-009  -0.304882897E-009
   0.51304196925939377E-009  -0.298891412E-009
   0.51458263583374630E-009  -0.309909876E-009
   0.51612330240809884E-009  -0.329289651E-009
   0.51766396898245137E-009  -0.345861284E-009
   0.51920463555680391E-009  -0.364499847E-009
   0.52074530213115644E-009  -0.384994731E-009
   0.52228596870550897E-009  -0.394028699E-009
   0.52382663527986151E-009  -0.393269223E-009
   0.52536730185421404E-009  -0.402994388E-009
   0.52690796842856658E-009  -0.426257307E-009
   0.52844863500291911E-009  -0.441334441E-009
   0.52998930157727164E-009  -0.439405318E-009
   0.53152996815162418E-009  -0.440495473E-009
   0.53307063472597671E-009  -0.462204497E-009
   0.53461130130032924E-009  -0.495489483E-009
   0.53615196787468178E-009  -0.520368804E-009
   0.53769263444903431E-009  -0.530123001E-009
   0.53923330102338685E-009  -0.533315725E-009
   0.54077396759773938E-009  -0.541214185E-009
   0.54231463417209191E-009  -0.557383140E-009
   0.54385530074644445E-009  -0.575656245E-009
   0.54539596732079698E-009  -0.588313842E-009
   0.54693663389514952E-009  -0.598137539E-009
   0.54847730046950205E-009  -0.617714435E-009
   0.55001796704385458E-009  -0.652197352E-009
   0.55155863361820712E-009  -0.688546775E-009
   0.55309930019255965E-009  -0.710099590E-009
   0.55463996676691218E-009  -0.717717275E-009
   0.55618063334126472E-009  -0.726003702E-009
   0.55772129991561725E-009  -0.740610073E-009
   0.55926196648996979E-009  -0.752568563E-009
   0.56080263306432232E-009  -0.758096197E-009
   0.56234329963867485E-009  -0.771058939E-009
   0.56388396621302739E-009  -0.806452072E-009
   0.56542463278737992E-009  -0.858008997E-009
   0.56696529936173246E-009  -0.902185993E-009
   0.56850596593608499E-009  -0.924148813E-009
   0.57004663251043752E-009  -0.933815913E-009
   0.57158729908479006E-009  -0.953492285E-009
   0.57312796565914259E-009  -0.990424742E-009
   0.57466863223349512E-009  -0.102577402E-008
   0.57620929880784766E-009  -0.103877107E-008
   0.57774996538220019E-009  -0.104073816E-008
   0.57929063195655273E-009  -0.106655640E-008
   0.58083129853090526E-009  -0.112350507E-008
   0.58237196510525779E-009  -0.117384069E-008
   0.58391263167961033E-009  -0.118932786E-008
   0.58545329825396286E-009  -0.119612620E-008
   0.58699396482831540E-009  -0.123394306E-008
   0.58853463140266793E-009  -0.129486455E-008
   0.59007529797702046E-009  -0.133991673E-008
   0.59161596455137300E-009  -0.135811951E-008
   0.59315663112572553E-009  -0.137453560E-008
   0.59469729770007806E-009  -0.141176626E-008
   0.59623796427443060E-009  -0.146681989E-008
   0.59777863084878313E-009  -0.151712376E-008
   0.59931929742313567E-009  -0.154364344E-008
   0.60085996399748820E-009  -0.155960811E-008
   0.60240063057184073E-009  -0.160313940E-008
   0.60394129714619327E-009  -0.168179914E-008
   0.60548196372054580E-009  -0.175135417E-008
   0.60702263029489834E-009  -0.177790871E-008
   0.60856329686925087E-009  -0.178873971E-008
   0.61010396344360340E-009  -0.182906368E-008
   0.61164463001795594E-009  -0.189884930E-008
   0.61318529659230847E-009  -0.196226102E-008
   0.61472596316666100E-009  -0.199795736E-008
   0.61626662974101354E-009  -0.202234274E-008
   0.61780729631536607E-009  -0.207243511E-008
   0.61934796288971861E-009  -0.216065210E-008
   0.62088862946407114E-009  -0.224527086E-008
   0.62242929603842367E-009  -0.227829133E-008
   0.62396996261277621E-009  -0.228484431E-008
   0.62551062918712874E-009  -0.234026265E-008
   0.62705129576148128E-009  -0.245781817E-008
   0.62859196233583381E-009  -0.256375898E-008
   0.63013262891018634E-009  -0.260443911E-008
   0.63167329548453888E-009  -0.261836486E-008
   0.63321396205889141E-009  -0.267380229E-008
   0.63475462863324394E-009  -0.277645307E-008
   0.63629529520759648E-009  -0.286810753E-008
   0.63783596178194901E-009  -0.290517033E-008
   0.63937662835630155E-009  -0.292194469E-008
   0.64091729493065408E-009  -0.299659297E-008
   0.64245796150500661E-009  -0.314365978E-008
   0.64399862807935915E-009  -0.327703842E-008
   0.64553929465371168E-009  -0.332094485E-008
   0.64707996122806422E-009  -0.332230266E-008
   0.64862062780241675E-009  -0.338996231E-008
   0.65016129437676928E-009  -0.354185592E-008
   0.65170196095112182E-009  -0.368246633E-008
   0.65324262752547435E-009  -0.373777187E-008
   0.65478329409982688E-009  -0.375502918E-008
   0.65632396067417942E-009  -0.383693477E-008
   0.65786462724853195E-009  -0.400084454E-008
   0.65940529382288449E-009  -0.414789669E-008
   0.66094596039723702E-009  -0.419317692E-008
   0.66248662697158955E-009  -0.419325152E-008
   0.66402729354594209E-009  -0.428362901E-008
   0.66556796012029462E-009  -0.448952253E-008
   0.66710862669464716E-009  -0.467630334E-008
   0.66864929326899969E-009  -0.472999506E-008
   0.67018995984335222E-009  -0.472144324E-008
   0.67173062641770476E-009  -0.481442441E-008
   0.67327129299205729E-009  -0.503910913E-008
   0.67481195956640982E-009  -0.524743005E-008
   0.67635262614076236E-009  -0.531605160E-008
   0.67789329271511489E-009  -0.531893907E-008
   0.67943395928946743E-009  -0.542836398E-008
   0.68097462586381996E-009  -0.567350611E-008
   0.68251529243817249E-009  -0.589086291E-008
   0.68405595901252503E-009  -0.594805316E-008
   0.68559662558687756E-009  -0.593787242E-008
   0.68713729216123010E-009  -0.606144157E-008
   0.68867795873558263E-009  -0.634704289E-008
   0.69021862530993516E-009  -0.659755095E-008
   0.69175929188428770E-009  -0.665620048E-008
   0.69329995845864023E-009  -0.663111077E-008
   0.69484062503299276E-009  -0.675794043E-008
   0.69638129160734530E-009  -0.707567738E-008
   0.69792195818169783E-009  -0.736288897E-008
   0.69946262475605037E-009  -0.743712825E-008
   0.70100329133040290E-009  -0.741384021E-008
   0.70254395790475543E-009  -0.755704743E-008
   0.70408462447910797E-009  -0.791143240E-008
   0.70562529105346050E-009  -0.822633073E-008
   0.70716595762781304E-009  -0.829641422E-008
   0.70870662420216557E-009  -0.825784863E-008
   0.71024729077651810E-009  -0.841520542E-008
   0.71178795735087064E-009  -0.881761064E-008
   0.71332862392522317E-009  -0.917209064E-008
   0.71486929049957570E-009  -0.923843668E-008
   0.71640995707392824E-009  -0.917529963E-008
   0.71795062364828077E-009  -0.934242284E-008
   0.71949129022263331E-009  -0.980280923E-008
   0.72103195679698584E-009  -0.102129860E-007
   0.72257262337133837E-009  -0.102857980E-007
   0.72411328994569091E-009  -0.102038431E-007
   0.72565395652004344E-009  -0.103869571E-007
   0.72719462309439598E-009  -0.109043627E-007
   0.72873528966874851E-009  -0.113540501E-007
   0.73027595624310104E-009  -0.114115037E-007
   0.73181662281745358E-009  -0.112989103E-007
   0.73335728939180611E-009  -0.114986101E-007
   0.73489795596615864E-009  -0.120810260E-007
   0.73643862254051118E-009  -0.125843798E-007
   0.73797928911486371E-009  -0.126420305E-007
   0.73951995568921625E-009  -0.125043496E-007
   0.74106062226356878E-009  -0.127148034E-007
   0.74260128883792131E-009  -0.133594913E-007
   0.74414195541227385E-009  -0.139259306E-007
   0.74568262198662638E-009  -0.139964413E-007
   0.74722328856097892E-009  -0.138401939E-007
   0.74876395513533145E-009  -0.140671483E-007
   0.75030462170968398E-009  -0.147840833E-007
   0.75184528828403652E-009  -0.154152318E-007
   0.75338595485838905E-009  -0.154777418E-007
   0.75492662143274158E-009  -0.152720059E-007
   0.75646728800709412E-009  -0.155033586E-007
   0.75800795458144665E-009  -0.163035132E-007
   0.75954862115579919E-009  -0.170062240E-007
   0.76108928773015172E-009  -0.170494552E-007
   0.76262995430450425E-009  -0.167879790E-007
   0.76417062087885679E-009  -0.170436643E-007
   0.76571128745320932E-009  -0.179581310E-007
   0.76725195402756186E-009  -0.187528517E-007
   0.76879262060191439E-009  -0.187904448E-007
   0.77033328717626692E-009  -0.184862827E-007
   0.77187395375061946E-009  -0.187652685E-007
   0.77341462032497199E-009  -0.197739247E-007
   0.77495528689932452E-009  -0.206392023E-007
   0.77649595347367706E-009  -0.206560316E-007
   0.77803662004802959E-009  -0.202908694E-007
   0.77957728662238213E-009  -0.205812380E-007
   0.78111795319673466E-009  -0.216990816E-007
   0.78265861977108719E-009  -0.226608670E-007
   0.78419928634543973E-009  -0.226584831E-007
   0.78573995291979226E-009  -0.222172574E-007
   0.78728061949414480E-009  -0.225247039E-007
   0.78882128606849733E-009  -0.237800677E-007
   0.79036195264284986E-009  -0.248601530E-007
   0.79190261921720240E-009  -0.248456011E-007
   0.79344328579155493E-009  -0.243313902E-007
   0.79498395236590746E-009  -0.246543159E-007
   0.79652461894026000E-009  -0.260375828E-007
   0.79806528551461253E-009  -0.272257381E-007
   0.79960595208896507E-009  -0.271903442E-007
   0.80114661866331760E-009  -0.265923212E-007
   0.80268728523767013E-009  -0.269257008E-007
   0.80422795181202267E-009  -0.284446457E-007
   0.80576861838637520E-009  -0.297461984E-007
   0.80730928496072774E-009  -0.296776719E-007
   0.80884995153508027E-009  -0.289807716E-007
   0.81039061810943280E-009  -0.293336768E-007
   0.81193128468378534E-009  -0.310225410E-007
   0.81347195125813787E-009  -0.324700693E-007
   0.81501261783249040E-009  -0.323761142E-007
   0.81655328440684294E-009  -0.315685185E-007
   0.81809395098119547E-009  -0.319318048E-007
   0.81963461755554801E-009  -0.337896999E-007
   0.82117528412990054E-009  -0.353748035E-007
   0.82271595070425307E-009  -0.352360630E-007
   0.82425661727860561E-009  -0.343078668E-007
   0.82579728385295814E-009  -0.346945086E-007
   0.82733795042731068E-009  -0.367457424E-007
   0.82887861700166321E-009  -0.384851830E-007
   0.83041928357601574E-009  -0.382999339E-007
   0.83195995015036828E-009  -0.372344573E-007
   0.83350061672472081E-009  -0.376341518E-007
   0.83504128329907334E-009  -0.398904341E-007
   0.83658194987342588E-009  -0.417973496E-007
   0.83812261644777841E-009  -0.415514307E-007
   0.83966328302213095E-009  -0.403232541E-007
   0.84120394959648348E-009  -0.407402183E-007
   0.84274461617083601E-009  -0.432342482E-007
   0.84428528274518855E-009  -0.453270239E-007
   0.84582594931954108E-009  -0.450032438E-007
   0.84736661589389362E-009  -0.435846026E-007
   0.84890728246824615E-009  -0.440136390E-007
   0.85044794904259868E-009  -0.467670098E-007
   0.85198861561695122E-009  -0.490726357E-007
   0.85352928219130375E-009  -0.486841358E-007
   0.85506994876565628E-009  -0.470750834E-007
   0.85661061534000882E-009  -0.475151367E-007
   0.85815128191436135E-009  -0.505303603E-007
   0.85969194848871389E-009  -0.530464774E-007
   0.86123261506306642E-009  -0.525737747E-007
   0.86277328163741895E-009  -0.507421021E-007
   0.86431394821177149E-009  -0.511776470E-007
   0.86585461478612402E-009  -0.544754712E-007
   0.86739528136047656E-009  -0.572304018E-007
   0.86893594793482909E-009  -0.566702134E-007
   0.87047661450918162E-009  -0.545953576E-007
   0.87201728108353416E-009  -0.550298083E-007
   0.87355794765788669E-009  -0.586332547E-007
   0.87509861423223922E-009  -0.616342604E-007
   0.87663928080659176E-009  -0.609722903E-007
   0.87817994738094429E-009  -0.586404028E-007
   0.87972061395529683E-009  -0.590774505E-007
   0.88126128052964936E-009  -0.630131964E-007
   0.88280194710400189E-009  -0.662910935E-007
   0.88434261367835443E-009  -0.655279635E-007
   0.88588328025270696E-009  -0.629149497E-007
   0.88742394682705950E-009  -0.633506261E-007
   0.88896461340141203E-009  -0.676333087E-007
   0.89050527997576456E-009  -0.711738508E-007
   0.89204594655011710E-009  -0.702670633E-007
   0.89358661312446963E-009  -0.673486511E-007
   0.89512727969882216E-009  -0.677841427E-007
   0.89666794627317470E-009  -0.724241929E-007
   0.89820861284752723E-009  -0.762508492E-007
   0.89974927942187977E-009  -0.752174927E-007
   0.90128994599623230E-009  -0.719718543E-007
   0.90283061257058483E-009  -0.723932203E-007
   0.90437127914493737E-009  -0.774467708E-007
   0.90591194571928990E-009  -0.816187438E-007
   0.90745261229364244E-009  -0.804253020E-007
   0.90899327886799497E-009  -0.767889432E-007
   0.91053394544234750E-009  -0.772112045E-007
   0.91207461201670004E-009  -0.827241564E-007
   0.91361527859105257E-009  -0.872215224E-007
   0.91515594516540510E-009  -0.858136247E-007
   0.91669661173975764E-009  -0.817665864E-007
   0.91823727831411017E-009  -0.821919386E-007
   0.91977794488846271E-009  -0.881741613E-007
   0.92131861146281524E-009  -0.930290298E-007
   0.92285927803716777E-009  -0.914203966E-007
   0.92439994461152031E-009  -0.869142056E-007
   0.92594061118587284E-009  -0.872966766E-007
   0.92748127776022538E-009  -0.937798177E-007
   0.92902194433457791E-009  -0.990497071E-007
   0.93056261090893044E-009  -0.972439480E-007
   0.93210327748328298E-009  -0.922589649E-007
   0.93364394405763551E-009  -0.926228836E-007
   0.93518461063198804E-009  -0.996590828E-007
   0.93672527720634058E-009  -0.105359469E-006
