t              BoxCavity.fdtd_Point probe002_Ex_58_30_24.dat
   0.14867432442501952E-008  -0.503912952E-005
   0.14882839108245477E-008  -0.510808195E-005
   0.14898245773989002E-008  -0.509018219E-005
   0.14913652439732528E-008  -0.490591992E-005
   0.14929059105476053E-008  -0.470981058E-005
   0.14944465771219578E-008  -0.467423342E-005
   0.14959872436963104E-008  -0.475015895E-005
   0.14975279102706629E-008  -0.473945738E-005
   0.14990685768450154E-008  -0.457103079E-005
   0.15006092434193680E-008  -0.439554242E-005
   0.15021499099937205E-008  -0.437366816E-005
   0.15036905765680730E-008  -0.445274372E-005
   0.15052312431424256E-008  -0.443756517E-005
   0.15067719097167781E-008  -0.425877033E-005
   0.15083125762911306E-008  -0.407021935E-005
   0.15098532428654832E-008  -0.403776539E-005
   0.15113939094398357E-008  -0.411031760E-005
   0.15129345760141882E-008  -0.409429003E-005
   0.15144752425885408E-008  -0.392744641E-005
   0.15160159091628933E-008  -0.376478761E-005
   0.15175565757372458E-008  -0.375692480E-005
   0.15190972423115984E-008  -0.383771203E-005
   0.15206379088859509E-008  -0.381875361E-005
   0.15221785754603034E-008  -0.365151050E-005
   0.15237192420346560E-008  -0.348952381E-005
   0.15252599086090085E-008  -0.347197010E-005
   0.15268005751833610E-008  -0.353497103E-005
   0.15283412417577136E-008  -0.350790651E-005
   0.15298819083320661E-008  -0.335344930E-005
   0.15314225749064186E-008  -0.321682319E-005
   0.15329632414807712E-008  -0.322002120E-005
   0.15345039080551237E-008  -0.329075124E-005
   0.15360445746294762E-008  -0.326357122E-005
   0.15375852412038288E-008  -0.310865721E-005
   0.15391259077781813E-008  -0.296884809E-005
   0.15406665743525338E-008  -0.295918881E-005
   0.15422072409268864E-008  -0.301247974E-005
   0.15437479075012389E-008  -0.298034433E-005
   0.15452885740755914E-008  -0.284127327E-005
   0.15468292406499440E-008  -0.272716807E-005
   0.15483699072242965E-008  -0.273675550E-005
   0.15499105737986490E-008  -0.279647065E-005
   0.15514512403730016E-008  -0.276229912E-005
   0.15529919069473541E-008  -0.262146364E-005
   0.15545325735217067E-008  -0.250946391E-005
   0.15560732400960592E-008  -0.251668939E-005
   0.15576139066704117E-008  -0.256222597E-005
   0.15591545732447643E-008  -0.251531401E-005
   0.15606952398191168E-008  -0.238281655E-005
   0.15622359063934693E-008  -0.229234297E-005
   0.15637765729678219E-008  -0.230738647E-005
   0.15653172395421744E-008  -0.234431423E-005
   0.15668579061165269E-008  -0.229702164E-005
   0.15683985726908795E-008  -0.218359969E-005
   0.15699392392652320E-008  -0.211549536E-005
   0.15714799058395845E-008  -0.213921430E-005
   0.15730205724139371E-008  -0.217014212E-005
   0.15745612389882896E-008  -0.211095926E-005
   0.15761019055626421E-008  -0.198960470E-005
   0.15776425721369947E-008  -0.191878939E-005
   0.15791832387113472E-008  -0.193522169E-005
   0.15807239052856997E-008  -0.195378266E-005
   0.15822645718600523E-008  -0.189773903E-005
   0.15838052384344048E-008  -0.180663017E-005
   0.15853459050087573E-008  -0.177021673E-005
   0.15868865715831099E-008  -0.179627420E-005
   0.15884272381574624E-008  -0.180159623E-005
   0.15899679047318149E-008  -0.173120202E-005
   0.15915085713061675E-008  -0.163623247E-005
   0.15930492378805200E-008  -0.160152865E-005
   0.15945899044548725E-008  -0.162415813E-005
   0.15961305710292251E-008  -0.162038373E-005
   0.15976712376035776E-008  -0.155390660E-005
   0.15992119041779301E-008  -0.148943843E-005
   0.16007525707522827E-008  -0.148785182E-005
   0.16022932373266352E-008  -0.151021675E-005
   0.16038339039009877E-008  -0.147986748E-005
   0.16053745704753403E-008  -0.139820486E-005
   0.16069152370496928E-008  -0.133800620E-005
   0.16084559036240453E-008  -0.133692492E-005
   0.16099965701983979E-008  -0.134967263E-005
   0.16115372367727504E-008  -0.131645675E-005
   0.16130779033471029E-008  -0.124873907E-005
   0.16146185699214555E-008  -0.121582934E-005
   0.16161592364958080E-008  -0.124307496E-005
   0.16176999030701605E-008  -0.126244697E-005
   0.16192405696445131E-008  -0.120469610E-005
   0.16207812362188656E-008  -0.111090026E-005
   0.16223219027932181E-008  -0.108260087E-005
   0.16238625693675707E-008  -0.112790610E-005
   0.16254032359419232E-008  -0.114172246E-005
   0.16269439025162757E-008  -0.106310529E-005
   0.16284845690906283E-008  -0.972184353E-006
   0.16300252356649808E-008  -0.974697741E-006
   0.16315659022393333E-008  -0.104377989E-005
   0.16331065688136859E-008  -0.105317565E-005
   0.16346472353880384E-008  -0.956960434E-006
   0.16361879019623909E-008  -0.859996817E-006
   0.16377285685367435E-008  -0.873991553E-006
   0.16392692351110960E-008  -0.955840278E-006
   0.16408099016854485E-008  -0.961209253E-006
   0.16423505682598011E-008  -0.849743287E-006
   0.16438912348341536E-008  -0.750961533E-006
   0.16454319014085061E-008  -0.783757798E-006
   0.16469725679828587E-008  -0.880608866E-006
   0.16485132345572112E-008  -0.876641423E-006
   0.16500539011315637E-008  -0.746159401E-006
   0.16515945677059163E-008  -0.647129980E-006
   0.16531352342802688E-008  -0.701292720E-006
   0.16546759008546214E-008  -0.817450427E-006
   0.16562165674289739E-008  -0.812392329E-006
   0.16577572340033264E-008  -0.666974643E-006
   0.16592979005776790E-008  -0.558616534E-006
   0.16608385671520315E-008  -0.616750583E-006
   0.16623792337263840E-008  -0.738380265E-006
   0.16639199003007366E-008  -0.728461032E-006
   0.16654605668750891E-008  -0.577133505E-006
   0.16670012334494416E-008  -0.481183577E-006
   0.16685419000237942E-008  -0.567761731E-006
   0.16700825665981467E-008  -0.706142600E-006
   0.16716232331724992E-008  -0.682627103E-006
   0.16731638997468518E-008  -0.502416185E-006
   0.16747045663212043E-008  -0.392385516E-006
   0.16762452328955568E-008  -0.490048649E-006
   0.16777858994699094E-008  -0.647134129E-006
   0.16793265660442619E-008  -0.628703333E-006
   0.16808672326186144E-008  -0.442217242E-006
   0.16824078991929670E-008  -0.336132615E-006
   0.16839485657673195E-008  -0.453825294E-006
   0.16854892323416720E-008  -0.620792889E-006
   0.16870298989160246E-008  -0.579625691E-006
   0.16885705654903771E-008  -0.357554256E-006
   0.16901112320647296E-008  -0.241446401E-006
   0.16916518986390822E-008  -0.379229789E-006
   0.16931925652134347E-008  -0.567081429E-006
   0.16947332317877872E-008  -0.530710906E-006
   0.16962738983621398E-008  -0.310841926E-006
   0.16978145649364923E-008  -0.210561609E-006
   0.16993552315108448E-008  -0.372142040E-006
   0.17008958980851974E-008  -0.570219129E-006
   0.17024365646595499E-008  -0.516596799E-006
   0.17039772312339024E-008  -0.264088243E-006
   0.17055178978082550E-008  -0.144211825E-006
   0.17070585643826075E-008  -0.309280523E-006
   0.17085992309569600E-008  -0.513765542E-006
   0.17101398975313126E-008  -0.454558716E-006
   0.17116805641056651E-008  -0.201435228E-006
   0.17132212306800176E-008  -0.104532461E-006
   0.17147618972543702E-008  -0.299845965E-006
   0.17163025638287227E-008  -0.510968164E-006
   0.17178432304030752E-008  -0.432542777E-006
   0.17193838969774278E-008  -0.159524461E-006
   0.17209245635517803E-008  -0.593719562E-007
   0.17224652301261328E-008  -0.262254815E-006
   0.17240058967004854E-008  -0.477439642E-006
   0.17255465632748379E-008  -0.394328168E-006
   0.17270872298491904E-008  -0.116368625E-006
   0.17286278964235430E-008  -0.232580248E-007
   0.17301685629978955E-008  -0.243822114E-006
   0.17317092295722480E-008  -0.469844139E-006
   0.17332498961466006E-008  -0.379423028E-006
   0.17347905627209531E-008  -0.883979681E-007
   0.17363312292953056E-008   0.461231764E-008
   0.17378718958696582E-008  -0.226147506E-006
   0.17394125624440107E-008  -0.452182718E-006
   0.17409532290183632E-008  -0.345822713E-006
   0.17424938955927158E-008  -0.414125907E-007
   0.17440345621670683E-008   0.457734686E-007
   0.17455752287414208E-008  -0.203698306E-006
   0.17471158953157734E-008  -0.444581673E-006
   0.17486565618901259E-008  -0.343295227E-006
   0.17501972284644784E-008  -0.381486984E-007
   0.17517378950388310E-008   0.537944160E-007
   0.17532785616131835E-008  -0.186221030E-006
   0.17548192281875361E-008  -0.414799842E-006
   0.17563598947618886E-008  -0.300855845E-006
   0.17579005613362411E-008   0.141453711E-007
   0.17594412279105937E-008   0.105573669E-006
   0.17609818944849462E-008  -0.149666590E-006
   0.17625225610592987E-008  -0.398604044E-006
   0.17640632276336513E-008  -0.298049770E-006
   0.17656038942080038E-008   0.754056373E-008
   0.17671445607823563E-008   0.869811672E-007
   0.17686852273567089E-008  -0.172936325E-006
   0.17702258939310614E-008  -0.407305805E-006
   0.17717665605054139E-008  -0.283175609E-006
   0.17733072270797665E-008   0.367478492E-007
   0.17748478936541190E-008   0.121747604E-006
   0.17763885602284715E-008  -0.132130708E-006
   0.17779292268028241E-008  -0.364288809E-006
   0.17794698933771766E-008  -0.250354844E-006
   0.17810105599515291E-008   0.525243706E-007
   0.17825512265258817E-008   0.125649365E-006
   0.17840918931002342E-008  -0.130931511E-006
   0.17856325596745867E-008  -0.358904686E-006
   0.17871732262489393E-008  -0.238756115E-006
   0.17887138928232918E-008   0.650743743E-007
   0.17902545593976443E-008   0.133165514E-006
   0.17917952259719969E-008  -0.123701824E-006
   0.17933358925463494E-008  -0.341570228E-006
   0.17948765591207019E-008  -0.213021252E-006
   0.17964172256950545E-008   0.851847517E-007
   0.17979578922694070E-008   0.141298159E-006
   0.17994985588437595E-008  -0.118190457E-006
   0.18010392254181121E-008  -0.330058072E-006
   0.18025798919924646E-008  -0.201729392E-006
   0.18041205585668171E-008   0.854497841E-007
   0.18056612251411697E-008   0.134354622E-006
   0.18072018917155222E-008  -0.114376945E-006
   0.18087425582898747E-008  -0.304782191E-006
   0.18102832248642273E-008  -0.165973134E-006
   0.18118238914385798E-008   0.111142654E-006
   0.18133645580129323E-008   0.142910963E-006
   0.18149052245872849E-008  -0.113036876E-006
   0.18164458911616374E-008  -0.302774623E-006
   0.18179865577359899E-008  -0.169116035E-006
   0.18195272243103425E-008   0.981942634E-007
   0.18210678908846950E-008   0.134311776E-006
   0.18226085574590475E-008  -0.958965529E-007
   0.18241492240334001E-008  -0.258662965E-006
   0.18256898906077526E-008  -0.119874059E-006
   0.18272305571821051E-008   0.132083144E-006
   0.18287712237564577E-008   0.150235692E-006
   0.18303118903308102E-008  -0.903759911E-007
   0.18318525569051627E-008  -0.261023217E-006
   0.18333932234795153E-008  -0.137017267E-006
   0.18349338900538678E-008   0.964540732E-007
   0.18364745566282203E-008   0.113189493E-006
   0.18380152232025729E-008  -0.990840832E-007
   0.18395558897769254E-008  -0.234281259E-006
   0.18410965563512779E-008  -0.100456916E-006
   0.18426372229256305E-008   0.122242128E-006
   0.18441778894999830E-008   0.137354149E-006
   0.18457185560743355E-008  -0.660271553E-007
   0.18472592226486881E-008  -0.206605989E-006
   0.18487998892230406E-008  -0.962821858E-007
   0.18503405557973931E-008   0.107644375E-006
   0.18518812223717457E-008   0.125449674E-006
   0.18534218889460982E-008  -0.572454155E-007
   0.18549625555204508E-008  -0.179018699E-006
   0.18565032220948033E-008  -0.761571286E-007
   0.18580438886691558E-008   0.968132028E-007
   0.18595845552435084E-008   0.981876980E-007
   0.18611252218178609E-008  -0.664200996E-007
   0.18626658883922134E-008  -0.166797790E-006
   0.18642065549665660E-008  -0.685110635E-007
   0.18657472215409185E-008   0.932130817E-007
   0.18672878881152710E-008   0.104668246E-006
   0.18688285546896236E-008  -0.380322405E-007
   0.18703692212639761E-008  -0.132228664E-006
   0.18719098878383286E-008  -0.541861880E-007
   0.18734505544126812E-008   0.758668506E-007
   0.18749912209870337E-008   0.777303839E-007
   0.18765318875613862E-008  -0.343319471E-007
   0.18780725541357388E-008  -0.906405404E-007
   0.18796132207100913E-008  -0.153853534E-007
   0.18811538872844438E-008   0.794541535E-007
   0.18826945538587964E-008   0.616031741E-007
   0.18842352204331489E-008  -0.443288783E-007
   0.18857758870075014E-008  -0.992320963E-007
   0.18873165535818540E-008  -0.390598558E-007
   0.18888572201562065E-008   0.445225794E-007
   0.18903978867305590E-008   0.399425453E-007
   0.18919385533049116E-008  -0.258260791E-007
   0.18934792198792641E-008  -0.380159157E-007
   0.18950198864536166E-008   0.275067684E-007
   0.18965605530279692E-008   0.740226653E-007
   0.18981012196023217E-008   0.363824988E-007
   0.18996418861766742E-008  -0.300111402E-007
   0.19011825527510268E-008  -0.436036522E-007
   0.19027232193253793E-008  -0.827321145E-008
   0.19042638858997318E-008   0.141338354E-007
   0.19058045524740844E-008   0.663200161E-009
   0.19073452190484369E-008  -0.111065477E-007
   0.19088858856227894E-008   0.102753370E-007
   0.19104265521971420E-008   0.398678708E-007
   0.19119672187714945E-008   0.331942154E-007
   0.19135078853458470E-008  -0.471009187E-008
   0.19150485519201996E-008  -0.238368187E-007
   0.19165892184945521E-008  -0.524462429E-008
   0.19181298850689046E-008   0.108838041E-007
   0.19196705516432572E-008  -0.528796207E-008
   0.19212112182176097E-008  -0.192027798E-007
   0.19227518847919622E-008   0.107634648E-007
   0.19242925513663148E-008   0.540221450E-007
   0.19258332179406673E-008   0.439077041E-007
   0.19273738845150198E-008  -0.164595306E-007
   0.19289145510893724E-008  -0.466230006E-007
   0.19304552176637249E-008  -0.333278294E-008
   0.19319958842380774E-008   0.507445321E-007
   0.19335365508124300E-008   0.329461223E-007
   0.19350772173867825E-008  -0.360961359E-007
   0.19366178839611350E-008  -0.524024628E-007
   0.19381585505354876E-008   0.227746995E-007
   0.19396992171098401E-008   0.920228018E-007
   0.19412398836841926E-008   0.484385865E-007
   0.19427805502585452E-008  -0.611431759E-007
   0.19443212168328977E-008  -0.834289082E-007
   0.19458618834072502E-008   0.229411370E-007
   0.19474025499816028E-008   0.112482908E-006
   0.19489432165559553E-008   0.523156629E-007
   0.19504838831303078E-008  -0.830516385E-007
   0.19520245497046604E-008  -0.109820228E-006
   0.19535652162790129E-008   0.808265810E-008
   0.19551058828533655E-008   0.104707794E-006
   0.19566465494277180E-008   0.388754273E-007
   0.19581872160020705E-008  -0.103173548E-006
   0.19597278825764231E-008  -0.112141251E-006
   0.19612685491507756E-008   0.521807522E-007
   0.19628092157251281E-008   0.179958164E-006
   0.19643498822994807E-008   0.885751845E-007
   0.19658905488738332E-008  -0.109019645E-006
   0.19674312154481857E-008  -0.147048610E-006
   0.19689718820225383E-008   0.179486648E-007
   0.19705125485968908E-008   0.140575864E-006
   0.19720532151712433E-008   0.347495970E-007
   0.19735938817455959E-008  -0.157947824E-006
   0.19751345483199484E-008  -0.159485552E-006
   0.19766752148943009E-008   0.564318015E-007
   0.19782158814686535E-008   0.211532225E-006
   0.19797565480430060E-008   0.922026118E-007
   0.19812972146173585E-008  -0.147341495E-006
   0.19828378811917111E-008  -0.180880306E-006
   0.19843785477660636E-008   0.347431524E-007
   0.19859192143404161E-008   0.186288588E-006
   0.19874598809147687E-008   0.461262175E-007
   0.19890005474891212E-008  -0.192604261E-006
   0.19905412140634737E-008  -0.183130439E-006
   0.19920818806378263E-008   0.794306203E-007
   0.19936225472121788E-008   0.242135457E-006
   0.19951632137865313E-008   0.804771219E-007
   0.19967038803608839E-008  -0.191445338E-006
   0.19982445469352364E-008  -0.211082011E-006
   0.19997852135095889E-008   0.391220851E-007
   0.20013258800839415E-008   0.206342932E-006
   0.20028665466582940E-008   0.521744283E-007
   0.20044072132326465E-008  -0.211031832E-006
   0.20059478798069991E-008  -0.207984954E-006
   0.20074885463813516E-008   0.718654292E-007
   0.20090292129557041E-008   0.247405836E-006
   0.20105698795300567E-008   0.732000700E-007
   0.20121105461044092E-008  -0.212873104E-006
   0.20136512126787617E-008  -0.215174794E-006
   0.20151918792531143E-008   0.699190252E-007
   0.20167325458274668E-008   0.245364731E-006
   0.20182732124018193E-008   0.614177367E-007
   0.20198138789761719E-008  -0.234995994E-006
   0.20213545455505244E-008  -0.235993085E-006
   0.20228952121248769E-008   0.618868938E-007
   0.20244358786992295E-008   0.246245122E-006
   0.20259765452735820E-008   0.603950099E-007
   0.20275172118479345E-008  -0.232513528E-006
   0.20290578784222871E-008  -0.213224908E-006
   0.20305985449966396E-008   0.101809789E-006
   0.20321392115709921E-008   0.276258305E-006
   0.20336798781453447E-008   0.620458280E-007
   0.20352205447196972E-008  -0.253557175E-006
   0.20367612112940497E-008  -0.245995210E-006
   0.20383018778684023E-008   0.623186338E-007
   0.20398425444427548E-008   0.238835412E-006
   0.20413832110171073E-008   0.409242205E-007
   0.20429238775914599E-008  -0.247917910E-006
   0.20444645441658124E-008  -0.209391331E-006
   0.20460052107401649E-008   0.123377120E-006
   0.20475458773145175E-008   0.298580147E-006
   0.20490865438888700E-008   0.689152415E-007
   0.20506272104632225E-008  -0.257554518E-006
   0.20521678770375751E-008  -0.241326831E-006
   0.20537085436119276E-008   0.778280480E-007
   0.20552492101862802E-008   0.243311320E-006
   0.20567898767606327E-008   0.248566607E-007
   0.20583305433349852E-008  -0.264284807E-006
   0.20598712099093378E-008  -0.210075484E-006
   0.20614118764836903E-008   0.125990482E-006
   0.20629525430580428E-008   0.290688661E-006
   0.20644932096323954E-008   0.606571291E-007
   0.20660338762067479E-008  -0.250548624E-006
   0.20675745427811004E-008  -0.221057334E-006
   0.20691152093554530E-008   0.992641702E-007
   0.20706558759298055E-008   0.258357318E-006
   0.20721965425041580E-008   0.318390647E-007
   0.20737372090785106E-008  -0.262615799E-006
   0.20752778756528631E-008  -0.210172828E-006
   0.20768185422272156E-008   0.120180601E-006
   0.20783592088015682E-008   0.274034051E-006
   0.20798998753759207E-008   0.455584939E-007
   0.20814405419502732E-008  -0.242567808E-006
   0.20829812085246258E-008  -0.193239643E-006
   0.20845218750989783E-008   0.118823905E-006
   0.20860625416733308E-008   0.259155399E-006
   0.20876032082476834E-008   0.353711442E-007
   0.20891438748220359E-008  -0.242320027E-006
   0.20906845413963884E-008  -0.191987453E-006
   0.20922252079707410E-008   0.114828538E-006
   0.20937658745450935E-008   0.254838312E-006
   0.20953065411194460E-008   0.396217956E-007
   0.20968472076937986E-008  -0.224667730E-006
   0.20983878742681511E-008  -0.165262804E-006
   0.20999285408425036E-008   0.137296240E-006
   0.21014692074168562E-008   0.262054243E-006
   0.21030098739912087E-008   0.335365229E-007
   0.21045505405655612E-008  -0.237775239E-006
   0.21060912071399138E-008  -0.189915994E-006
   0.21076318737142663E-008   0.939229494E-007
   0.21091725402886188E-008   0.214994913E-006
   0.21107132068629714E-008   0.202052064E-007
   0.21122538734373239E-008  -0.195072076E-006
   0.21137945400116764E-008  -0.114463070E-006
   0.21153352065860290E-008   0.155298125E-006
   0.21168758731603815E-008   0.241963306E-006
   0.21184165397347340E-008   0.281266637E-007
   0.21199572063090866E-008  -0.196333389E-006
   0.21214978728834391E-008  -0.141791531E-006
   0.21230385394577916E-008   0.937480138E-007
   0.21245792060321442E-008   0.178735604E-006
   0.21261198726064967E-008   0.826813107E-008
   0.21276605391808492E-008  -0.164457973E-006
   0.21292012057552018E-008  -0.900588901E-007
   0.21307418723295543E-008   0.131344208E-006
   0.21322825389039068E-008   0.194824068E-006
   0.21338232054782594E-008   0.162695954E-007
   0.21353638720526119E-008  -0.155173737E-006
   0.21369045386269644E-008  -0.877359838E-007
   0.21384452052013170E-008   0.114391199E-006
   0.21399858717756695E-008   0.164654935E-006
   0.21415265383500220E-008  -0.393278299E-008
   0.21430672049243746E-008  -0.151628996E-006
   0.21446078714987271E-008  -0.738072714E-007
   0.21461485380730796E-008   0.114602997E-006
   0.21476892046474322E-008   0.149467212E-006
   0.21492298712217847E-008  -0.829282953E-008
   0.21507705377961372E-008  -0.127151310E-006
   0.21523112043704898E-008  -0.397177686E-007
   0.21538518709448423E-008   0.126903302E-006
   0.21553925375191949E-008   0.139142770E-006
   0.21569332040935474E-008  -0.179219199E-007
   0.21584738706678999E-008  -0.128652090E-006
   0.21600145372422525E-008  -0.483275713E-007
   0.21615552038166050E-008   0.103336426E-006
   0.21630958703909575E-008   0.116556087E-006
   0.21646365369653101E-008  -0.147256785E-007
   0.21661772035396626E-008  -0.918327814E-007
   0.21677178701140151E-008  -0.395701250E-009
   0.21692585366883677E-008   0.128070411E-006
   0.21707992032627202E-008   0.109481292E-006
   0.21723398698370727E-008  -0.331657191E-007
   0.21738805364114253E-008  -0.111519071E-006
   0.21754212029857778E-008  -0.361852344E-007
   0.21769618695601303E-008   0.734623882E-007
   0.21785025361344829E-008   0.682001300E-007
   0.21800432027088354E-008  -0.264754689E-007
   0.21815838692831879E-008  -0.586253002E-007
   0.21831245358575405E-008   0.269496958E-007
   0.21846652024318930E-008   0.109420327E-006
   0.21862058690062455E-008   0.686750781E-007
   0.21877465355805981E-008  -0.410019823E-007
   0.21892872021549506E-008  -0.730304350E-007
   0.21908278687293031E-008   0.177119830E-008
   0.21923685353036557E-008   0.658649597E-007
   0.21939092018780082E-008   0.335593136E-007
   0.21954498684523607E-008  -0.328322791E-007
   0.21969905350267133E-008  -0.269050240E-007
   0.21985312016010658E-008   0.424661089E-007
   0.22000718681754183E-008   0.678157193E-007
   0.22016125347497709E-008   0.606836892E-008
   0.22031532013241234E-008  -0.547592478E-007
   0.22046938678984759E-008  -0.262466369E-007
   0.22062345344728285E-008   0.479307118E-007
   0.22077752010471810E-008   0.586390989E-007
   0.22093158676215335E-008  -0.552437385E-008
   0.22108565341958861E-008  -0.456147582E-007
   0.22123972007702386E-008  -0.376432396E-008
   0.22139378673445911E-008   0.508929396E-007
   0.22154785339189437E-008   0.264102429E-007
   0.22170192004932962E-008  -0.512156362E-007
   0.22185598670676487E-008  -0.675115217E-007
   0.22201005336420013E-008   0.140285508E-007
   0.22216412002163538E-008   0.871780301E-007
   0.22231818667907063E-008   0.483555880E-007
   0.22247225333650589E-008  -0.494284791E-007
   0.22262631999394114E-008  -0.674003928E-007
   0.22278038665137639E-008   0.175588397E-007
   0.22293445330881165E-008   0.769998394E-007
   0.22308851996624690E-008   0.163971094E-007
   0.22324258662368215E-008  -0.848555786E-007
   0.22339665328111741E-008  -0.799074229E-007
   0.22355071993855266E-008   0.373519953E-007
   0.22370478659598791E-008   0.112026690E-006
   0.22385885325342317E-008   0.370090518E-007
   0.22401291991085842E-008  -0.904868145E-007
   0.22416698656829367E-008  -0.970113447E-007
   0.22432105322572893E-008   0.204468051E-007
   0.22447511988316418E-008   0.873428547E-007
   0.22462918654059943E-008   0.486384977E-008
   0.22478325319803469E-008  -0.105445594E-006
   0.22493731985546994E-008  -0.784882417E-007
   0.22509138651290519E-008   0.553441311E-007
   0.22524545317034045E-008   0.111058739E-006
   0.22539951982777570E-008   0.739772332E-008
   0.22555358648521096E-008  -0.118061998E-006
   0.22570765314264621E-008  -0.953374837E-007
   0.22586171980008146E-008   0.427816929E-007
   0.22601578645751672E-008   0.102848873E-006
   0.22616985311495197E-008   0.162044245E-008
   0.22632391977238722E-008  -0.112711540E-006
   0.22647798642982248E-008  -0.715175901E-007
   0.22663205308725773E-008   0.671275160E-007
   0.22678611974469298E-008   0.970517391E-007
   0.22694018640212824E-008  -0.384052186E-007
   0.22709425305956349E-008  -0.158381098E-006
   0.22724831971699874E-008  -0.948942542E-007
   0.22740238637443400E-008   0.719649407E-007
   0.22755645303186925E-008   0.123238650E-006
   0.22771051968930450E-008   0.129602995E-008
   0.22786458634673976E-008  -0.114549451E-006
   0.22801865300417501E-008  -0.609259416E-007
   0.22817271966161026E-008   0.782623886E-007
   0.22832678631904552E-008   0.875864430E-007
   0.22848085297648077E-008  -0.705028071E-007
   0.22863491963391602E-008  -0.187435390E-006
   0.22878898629135128E-008  -0.926668662E-007
   0.22894305294878653E-008   0.100000548E-006
   0.22909711960622178E-008   0.140151798E-006
   0.22925118626365704E-008  -0.138165603E-007
   0.22940525292109229E-008  -0.139129071E-006
   0.22955931957852754E-008  -0.640295426E-007
   0.22971338623596280E-008   0.932780537E-007
   0.22986745289339805E-008   0.971317107E-007
   0.23002151955083330E-008  -0.706711845E-007
   0.23017558620826856E-008  -0.182626081E-006
   0.23032965286570381E-008  -0.794006496E-007
   0.23048371952313906E-008   0.107688251E-006
   0.23063778618057432E-008   0.131633442E-006
   0.23079185283800957E-008  -0.334304957E-007
   0.23094591949544482E-008  -0.156154982E-006
   0.23109998615288008E-008  -0.682727759E-007
   0.23125405281031533E-008   0.102326403E-006
   0.23140811946775058E-008   0.114069273E-006
   0.23156218612518584E-008  -0.490060259E-007
   0.23171625278262109E-008  -0.159429874E-006
   0.23187031944005634E-008  -0.661102462E-007
   0.23202438609749160E-008   0.100536553E-006
   0.23217845275492685E-008   0.113132302E-006
   0.23233251941236210E-008  -0.420711075E-007
   0.23248658606979736E-008  -0.149904864E-006
   0.23264065272723261E-008  -0.617205842E-007
   0.23279471938466786E-008   0.101105215E-006
   0.23294878604210312E-008   0.115494196E-006
   0.23310285269953837E-008  -0.338068347E-007
   0.23325691935697362E-008  -0.136449557E-006
   0.23341098601440888E-008  -0.546128263E-007
   0.23356505267184413E-008   0.870094112E-007
   0.23371911932927938E-008   0.828186373E-007
   0.23387318598671464E-008  -0.649440253E-007
   0.23402725264414989E-008  -0.150874882E-006
   0.23418131930158514E-008  -0.482037947E-007
   0.23433538595902040E-008   0.118845854E-006
   0.23448945261645565E-008   0.141224206E-006
   0.23464351927389090E-008   0.421755431E-008
   0.23479758593132616E-008  -0.989894247E-007
   0.23495165258876141E-008  -0.383529866E-007
   0.23510571924619666E-008   0.759310055E-007
   0.23525978590363192E-008   0.594970970E-007
   0.23541385256106717E-008  -0.782269893E-007
   0.23556791921850243E-008  -0.147334873E-006
   0.23572198587593768E-008  -0.449058177E-007
   0.23587605253337293E-008   0.104547993E-006
   0.23603011919080819E-008   0.121266879E-006
   0.23618418584824344E-008   0.732961070E-008
   0.23633825250567869E-008  -0.702700831E-007
   0.23649231916311395E-008  -0.144213246E-007
   0.23664638582054920E-008   0.754787024E-007
   0.23680045247798445E-008   0.540600240E-007
   0.23695451913541971E-008  -0.597828276E-007
   0.23710858579285496E-008  -0.109782533E-006
   0.23726265245029021E-008  -0.223114540E-007
   0.23741671910772547E-008   0.939506180E-007
   0.23757078576516072E-008   0.994148692E-007
   0.23772485242259597E-008   0.578454973E-008
   0.23787891908003123E-008  -0.540736806E-007
   0.23803298573746648E-008  -0.103216919E-007
   0.23818705239490173E-008   0.592169371E-007
   0.23834111905233699E-008   0.471955133E-007
   0.23849518570977224E-008  -0.329604788E-007
   0.23864925236720749E-008  -0.697658464E-007
   0.23880331902464275E-008  -0.110815712E-007
   0.23895738568207800E-008   0.663820856E-007
   0.23911145233951325E-008   0.670315714E-007
   0.23926551899694851E-008   0.426756230E-008
   0.23941958565438376E-008  -0.286812671E-007
   0.23957365231181901E-008   0.875707684E-008
   0.23972771896925427E-008   0.569366030E-007
   0.23988178562668952E-008   0.476151349E-007
   0.24003585228412477E-008  -0.416121182E-008
   0.24018991894156003E-008  -0.309907051E-007
   0.24034398559899528E-008  -0.847900239E-008
   0.24049805225643053E-008   0.219752145E-007
   0.24065211891386579E-008   0.198801438E-007
   0.24080618557130104E-008  -0.288891044E-008
   0.24096025222873629E-008  -0.769467423E-008
   0.24111431888617155E-008   0.175030799E-007
   0.24126838554360680E-008   0.466655052E-007
   0.24142245220104205E-008   0.508851876E-007
   0.24157651885847731E-008   0.312757251E-007
   0.24173058551591256E-008   0.985079573E-008
   0.24188465217334781E-008  -0.234309372E-008
   0.24203871883078307E-008  -0.953328527E-008
   0.24219278548821832E-008  -0.980082149E-008
   0.24234685214565357E-008   0.312784376E-008
   0.24250091880308883E-008   0.185366282E-007
   0.24265498546052408E-008   0.200402575E-007
   0.24280905211795933E-008   0.164175304E-007
   0.24296311877539459E-008   0.283490174E-007
   0.24311718543282984E-008   0.468572914E-007
   0.24327125209026509E-008   0.388095813E-007
   0.24342531874770035E-008  -0.326891225E-008
   0.24357938540513560E-008  -0.420088639E-007
