t              BoxCavity.fdtd_Point probe001_Ey_15_10_7.dat
   0.66248662697158955E-009   0.750625606E-008
   0.66556796012029462E-009   0.773541320E-008
   0.66864929326899969E-009   0.818419199E-008
   0.67173062641770476E-009   0.873034978E-008
   0.67481195956640982E-009   0.911831233E-008
   0.67789329271511489E-009   0.932351973E-008
   0.68097462586381996E-009   0.960221769E-008
   0.68405595901252503E-009   0.101436433E-007
   0.68713729216123010E-009   0.108018305E-007
   0.69021862530993516E-009   0.112761995E-007
   0.69329995845864023E-009   0.115199734E-007
   0.69638129160734530E-009   0.118356489E-007
   0.69946262475605037E-009   0.124823485E-007
   0.70254395790475543E-009   0.132913627E-007
   0.70562529105346050E-009   0.138626728E-007
   0.70870662420216557E-009   0.141317900E-007
   0.71178795735087064E-009   0.144979211E-007
   0.71486929049957570E-009   0.152793973E-007
   0.71795062364828077E-009   0.162473199E-007
   0.72103195679698584E-009   0.169195538E-007
   0.72411328994569091E-009   0.172321890E-007
   0.72719462309439598E-009   0.176600921E-007
   0.73027595624310104E-009   0.185851867E-007
   0.73335728939180611E-009   0.197445438E-007
   0.73643862254051118E-009   0.205463913E-007
   0.73951995568921625E-009   0.208915605E-007
   0.74260128883792131E-009   0.213663984E-007
   0.74568262198662638E-009   0.224549837E-007
   0.74876395513533145E-009   0.238280062E-007
   0.75184528828403652E-009   0.247596308E-007
   0.75492662143274158E-009   0.251489780E-007
   0.75800795458144665E-009   0.257034500E-007
   0.76108928773015172E-009   0.269799578E-007
   0.76417062087885679E-009   0.285896284E-007
   0.76725195402756186E-009   0.296867189E-007
   0.77033328717626692E-009   0.301249656E-007
   0.77341462032497199E-009   0.307229442E-007
   0.77649595347367706E-009   0.321919096E-007
   0.77957728662238213E-009   0.341011699E-007
   0.78265861977108719E-009   0.353803493E-007
   0.78573995291979226E-009   0.358224099E-007
   0.78882128606849733E-009   0.364774593E-007
   0.79190261921720240E-009   0.382149565E-007
   0.79498395236590746E-009   0.404360279E-007
   0.79806528551461253E-009   0.418634833E-007
   0.80114661866331760E-009   0.423467768E-007
   0.80422795181202267E-009   0.431084430E-007
   0.80730928496072774E-009   0.450730582E-007
   0.81039061810943280E-009   0.475810680E-007
   0.81347195125813787E-009   0.492293637E-007
   0.81655328440684294E-009   0.497645551E-007
   0.81963461755554801E-009   0.505328082E-007
   0.82271595070425307E-009   0.527369011E-007
   0.82579728385295814E-009   0.556910713E-007
   0.82887861700166321E-009   0.576157753E-007
   0.83195995015036828E-009   0.581344182E-007
   0.83504128329907334E-009   0.589421383E-007
   0.83812261644777841E-009   0.614668565E-007
   0.84120394959648348E-009   0.647884519E-007
   0.84428528274518855E-009   0.668744917E-007
   0.84736661589389362E-009   0.674209772E-007
   0.85044794904259868E-009   0.683156287E-007
   0.85352928219130375E-009   0.710993504E-007
   0.85661061534000882E-009   0.748344817E-007
   0.85969194848871389E-009   0.772554785E-007
   0.86277328163741895E-009   0.778350184E-007
   0.86585461478612402E-009   0.786862060E-007
   0.86893594793482909E-009   0.817555303E-007
   0.87201728108353416E-009   0.859680682E-007
   0.87509861423223922E-009   0.885784317E-007
   0.87817994738094429E-009   0.890995580E-007
   0.88126128052964936E-009   0.900935859E-007
   0.88434261367835443E-009   0.935511579E-007
   0.88742394682705950E-009   0.980911565E-007
   0.89050527997576456E-009   0.100893509E-006
   0.89358661312446963E-009   0.101523753E-006
   0.89666794627317470E-009   0.102532802E-006
   0.89974927942187977E-009   0.106147276E-006
   0.90283061257058483E-009   0.111208834E-006
   0.90591194571928990E-009   0.114450302E-006
   0.90899327886799497E-009   0.114944918E-006
   0.91207461201670004E-009   0.115754212E-006
   0.91515594516540510E-009   0.119787757E-006
   0.91823727831411017E-009   0.125437097E-006
   0.92131861146281524E-009   0.128718270E-006
   0.92439994461152031E-009   0.129051287E-006
   0.92748127776022538E-009   0.130091081E-006
   0.93056261090893044E-009   0.134527653E-006
   0.93364394405763551E-009   0.140452201E-006
   0.93672527720634058E-009   0.144001262E-006
   0.93980661035504565E-009   0.144447199E-006
   0.94288794350375071E-009   0.145277809E-006
   0.94596927665245578E-009   0.149753291E-006
   0.94905060980116085E-009   0.156286248E-006
   0.95213194294986592E-009   0.160204024E-006
   0.95521327609857098E-009   0.160351760E-006
   0.95829460924727605E-009   0.161080052E-006
   0.96137594239598112E-009   0.166062264E-006
   0.96445727554468619E-009   0.172943686E-006
   0.96753860869339126E-009   0.176794686E-006
   0.97061994184209632E-009   0.176994575E-006
   0.97370127499080139E-009   0.177830955E-006
   0.97678260813950646E-009   0.182717031E-006
   0.97986394128821153E-009   0.189807878E-006
   0.98294527443691659E-009   0.194218444E-006
   0.98602660758562166E-009   0.194372987E-006
   0.98910794073432673E-009   0.194611687E-006
   0.99218927388303180E-009   0.199594709E-006
   0.99527060703173686E-009   0.207385426E-006
   0.99835194018044193E-009   0.211810217E-006
   0.10014332733291470E-008   0.211486309E-006
   0.10045146064778521E-008   0.211918930E-006
   0.10075959396265571E-008   0.217409792E-006
   0.10106772727752622E-008   0.225083085E-006
   0.10137586059239673E-008   0.229294955E-006
   0.10168399390726723E-008   0.229271677E-006
   0.10199212722213774E-008   0.229746519E-006
   0.10230026053700825E-008   0.234693715E-006
   0.10260839385187875E-008   0.242227657E-006
   0.10291652716674926E-008   0.246886060E-006
   0.10322466048161977E-008   0.246860310E-006
   0.10353279379649027E-008   0.246836493E-006
   0.10384092711136078E-008   0.251751459E-006
   0.10414906042623129E-008   0.259638966E-006
   0.10445719374110179E-008   0.264228618E-006
   0.10476532705597230E-008   0.263901597E-006
   0.10507346037084281E-008   0.263934623E-006
   0.10538159368571332E-008   0.268917518E-006
   0.10568972700058382E-008   0.276423350E-006
   0.10599786031545433E-008   0.280599323E-006
   0.10630599363032484E-008   0.280234019E-006
   0.10661412694519534E-008   0.280289186E-006
   0.10692226026006585E-008   0.285088305E-006
   0.10723039357493636E-008   0.292407293E-006
   0.10753852688980686E-008   0.296476884E-006
   0.10784666020467737E-008   0.295957676E-006
   0.10815479351954788E-008   0.295842995E-006
   0.10846292683441838E-008   0.300398057E-006
   0.10877106014928889E-008   0.307188657E-006
   0.10907919346415940E-008   0.310786675E-006
   0.10938732677902990E-008   0.310446381E-006
   0.10969546009390041E-008   0.310641440E-006
   0.11000359340877092E-008   0.314580603E-006
   0.11031172672364142E-008   0.320314996E-006
   0.11061986003851193E-008   0.323744104E-006
   0.11092799335338244E-008   0.323711589E-006
   0.11123612666825294E-008   0.323445761E-006
   0.11154425998312345E-008   0.326772891E-006
   0.11185239329799396E-008   0.332760777E-006
   0.11216052661286446E-008   0.336226066E-006
   0.11246865992773497E-008   0.335272262E-006
   0.11277679324260548E-008   0.334714883E-006
   0.11308492655747598E-008   0.338570288E-006
   0.11339305987234649E-008   0.343604086E-006
   0.11370119318721700E-008   0.345085937E-006
   0.11400932650208750E-008   0.344241613E-006
   0.11431745981695801E-008   0.344919584E-006
   0.11462559313182852E-008   0.347536883E-006
   0.11493372644669902E-008   0.350475403E-006
   0.11524185976156953E-008   0.352829687E-006
   0.11554999307644004E-008   0.353616628E-006
   0.11585812639131055E-008   0.353035915E-006
   0.11616625970618105E-008   0.353993130E-006
   0.11647439302105156E-008   0.357437102E-006
   0.11678252633592207E-008   0.359536926E-006
   0.11709065965079257E-008   0.358439763E-006
   0.11739879296566308E-008   0.357971686E-006
   0.11770692628053359E-008   0.360138188E-006
   0.11801505959540409E-008   0.361680350E-006
   0.11832319291027460E-008   0.361335879E-006
   0.11863132622514511E-008   0.361758708E-006
   0.11893945954001561E-008   0.362878296E-006
   0.11924759285488612E-008   0.362321515E-006
   0.11955572616975663E-008   0.361456017E-006
   0.11986385948462713E-008   0.362722631E-006
   0.12017199279949764E-008   0.364222132E-006
   0.12048012611436815E-008   0.363709376E-006
   0.12078825942923865E-008   0.362721664E-006
   0.12109639274410916E-008   0.362338568E-006
   0.12140452605897967E-008   0.361501264E-006
   0.12171265937385017E-008   0.361073489E-006
   0.12202079268872068E-008   0.362202911E-006
   0.12232892600359119E-008   0.362086439E-006
   0.12263705931846169E-008   0.358802993E-006
   0.12294519263333220E-008   0.356384561E-006
   0.12325332594820271E-008   0.358083838E-006
   0.12356145926307321E-008   0.360085068E-006
   0.12386959257794372E-008   0.357804254E-006
   0.12417772589281423E-008   0.353029606E-006
   0.12448585920768473E-008   0.350651050E-006
   0.12479399252255524E-008   0.352221548E-006
   0.12510212583742575E-008   0.354375032E-006
   0.12541025915229626E-008   0.352212396E-006
   0.12571839246716676E-008   0.345744979E-006
   0.12602652578203727E-008   0.341717026E-006
   0.12633465909690778E-008   0.344263555E-006
   0.12664279241177828E-008   0.347185136E-006
   0.12695092572664879E-008   0.343032923E-006
   0.12725905904151930E-008   0.335321090E-006
   0.12756719235638980E-008   0.332655475E-006
   0.12787532567126031E-008   0.335296590E-006
   0.12818345898613082E-008   0.336283307E-006
   0.12849159230100132E-008   0.331974945E-006
   0.12879972561587183E-008   0.325068129E-006
   0.12910785893074234E-008   0.320593443E-006
   0.12941599224561284E-008   0.321596957E-006
   0.12972412556048335E-008   0.324793831E-006
   0.13003225887535386E-008   0.322013221E-006
   0.13034039219022436E-008   0.311805678E-006
   0.13064852550509487E-008   0.304717332E-006
   0.13095665881996538E-008   0.308361621E-006
   0.13126479213483588E-008   0.313741452E-006
   0.13157292544970639E-008   0.308132513E-006
   0.13188105876457690E-008   0.295571169E-006
   0.13218919207944740E-008   0.290732999E-006
   0.13249732539431791E-008   0.296123716E-006
   0.13280545870918842E-008   0.299216936E-006
   0.13311359202405892E-008   0.291665515E-006
   0.13342172533892943E-008   0.279949717E-006
   0.13372985865379994E-008   0.275182657E-006
   0.13403799196867044E-008   0.279158826E-006
   0.13434612528354095E-008   0.282770031E-006
   0.13465425859841146E-008   0.276888187E-006
   0.13496239191328196E-008   0.264329657E-006
   0.13527052522815247E-008   0.257648026E-006
   0.13557865854302298E-008   0.262081215E-006
   0.13588679185789349E-008   0.266772560E-006
   0.13619492517276399E-008   0.259836895E-006
   0.13650305848763450E-008   0.246093975E-006
   0.13681119180250501E-008   0.240162478E-006
   0.13711932511737551E-008   0.245432489E-006
   0.13742745843224602E-008   0.249790787E-006
   0.13773559174711653E-008   0.242553881E-006
   0.13804372506198703E-008   0.228504661E-006
   0.13835185837685754E-008   0.221470771E-006
   0.13865999169172805E-008   0.226183104E-006
   0.13896812500659855E-008   0.231598108E-006
   0.13927625832146906E-008   0.225490226E-006
   0.13958439163633957E-008   0.211549931E-006
   0.13989252495121007E-008   0.204499955E-006
   0.14020065826608058E-008   0.209292736E-006
   0.14050879158095109E-008   0.214195268E-006
   0.14081692489582159E-008   0.207450412E-006
   0.14112505821069210E-008   0.193520123E-006
   0.14143319152556261E-008   0.186684488E-006
   0.14174132484043311E-008   0.191500391E-006
   0.14204945815530362E-008   0.196661034E-006
   0.14235759147017413E-008   0.190351514E-006
   0.14266572478504463E-008   0.176374158E-006
   0.14297385809991514E-008   0.169042053E-006
   0.14328199141478565E-008   0.173646683E-006
   0.14359012472965615E-008   0.179179338E-006
   0.14389825804452666E-008   0.173378993E-006
   0.14420639135939717E-008   0.159659834E-006
   0.14451452467426767E-008   0.152525232E-006
   0.14482265798913818E-008   0.157258285E-006
   0.14513079130400869E-008   0.162326103E-006
   0.14543892461887920E-008   0.155927850E-006
   0.14574705793374970E-008   0.142874796E-006
   0.14605519124862021E-008   0.137103399E-006
   0.14636332456349072E-008   0.141686442E-006
   0.14667145787836122E-008   0.145607714E-006
   0.14697959119323173E-008   0.139808620E-006
   0.14728772450810224E-008   0.128641517E-006
   0.14759585782297274E-008   0.122935120E-006
   0.14790399113784325E-008   0.125748514E-006
   0.14821212445271376E-008   0.128945842E-006
   0.14852025776758426E-008   0.124336253E-006
   0.14882839108245477E-008   0.114659258E-006
   0.14913652439732528E-008   0.109445075E-006
   0.14944465771219578E-008   0.111654749E-006
   0.14975279102706629E-008   0.113987632E-006
   0.15006092434193680E-008   0.109332454E-006
   0.15036905765680730E-008   0.100508238E-006
   0.15067719097167781E-008   0.964109219E-007
   0.15098532428654832E-008   0.994141658E-007
   0.15129345760141882E-008   0.101319635E-006
   0.15160159091628933E-008   0.954113446E-007
   0.15190972423115984E-008   0.872233770E-007
   0.15221785754603034E-008   0.856035030E-007
   0.15252599086090085E-008   0.884048816E-007
   0.15283412417577136E-008   0.873254322E-007
   0.15314225749064186E-008   0.816659806E-007
   0.15345039080551237E-008   0.769132100E-007
   0.15375852412038288E-008   0.752644951E-007
   0.15406665743525338E-008   0.754932330E-007
   0.15437479075012389E-008   0.757388463E-007
   0.15468292406499440E-008   0.728818890E-007
   0.15499105737986490E-008   0.667942714E-007
   0.15529919069473541E-008   0.634682777E-007
   0.15560732400960592E-008   0.654538326E-007
   0.15591545732447643E-008   0.660039134E-007
   0.15622359063934693E-008   0.611193798E-007
   0.15653172395421744E-008   0.567564591E-007
   0.15683985726908795E-008   0.569674476E-007
   0.15714799058395845E-008   0.573374805E-007
   0.15745612389882896E-008   0.547294761E-007
   0.15776425721369947E-008   0.516502290E-007
   0.15807239052856997E-008   0.498738615E-007
   0.15838052384344048E-008   0.489474914E-007
   0.15868865715831099E-008   0.484574407E-007
   0.15899679047318149E-008   0.468293493E-007
   0.15930492378805200E-008   0.434046576E-007
   0.15961305710292251E-008   0.416202361E-007
   0.15992119041779301E-008   0.429422897E-007
   0.16022932373266352E-008   0.425332409E-007
   0.16053745704753403E-008   0.381857745E-007
   0.16084559036240453E-008   0.351272753E-007
   0.16115372367727504E-008   0.361847299E-007
   0.16146185699214555E-008   0.371599107E-007
   0.16176999030701605E-008   0.350775906E-007
   0.16207812362188656E-008   0.318381588E-007
   0.16238625693675707E-008   0.298311988E-007
   0.16269439025162757E-008   0.301525809E-007
   0.16300252356649808E-008   0.317693036E-007
   0.16331065688136859E-008   0.306097476E-007
   0.16361879019623909E-008   0.256142183E-007
   0.16392692351110960E-008   0.228917880E-007
   0.16423505682598011E-008   0.260028337E-007
   0.16454319014085061E-008   0.285926500E-007
   0.16485132345572112E-008   0.249488572E-007
   0.16515945677059163E-008   0.195948111E-007
   0.16546759008546214E-008   0.191270875E-007
   0.16577572340033264E-008   0.224001795E-007
   0.16608385671520315E-008   0.238415758E-007
   0.16639199003007366E-008   0.209069491E-007
   0.16670012334494416E-008   0.162859202E-007
   0.16700825665981467E-008   0.150790704E-007
   0.16731638997468518E-008   0.184770741E-007
   0.16762452328955568E-008   0.208735891E-007
   0.16793265660442619E-008   0.173296328E-007
   0.16824078991929670E-008   0.116364163E-007
   0.16854892323416720E-008   0.112849587E-007
   0.16885705654903771E-008   0.163541500E-007
   0.16916518986390822E-008   0.190348519E-007
   0.16947332317877872E-008   0.144271013E-007
   0.16978145649364923E-008   0.783230725E-008
   0.17008958980851974E-008   0.796786903E-008
   0.17039772312339024E-008   0.142182763E-007
   0.17070585643826075E-008   0.168741217E-007
   0.17101398975313126E-008   0.115480443E-007
   0.17132212306800176E-008   0.550758283E-008
   0.17163025638287227E-008   0.629533492E-008
   0.17193838969774278E-008   0.115647847E-007
   0.17224652301261328E-008   0.138187781E-007
   0.17255465632748379E-008   0.999282790E-008
   0.17286278964235430E-008   0.441007009E-008
   0.17317092295722480E-008   0.399866007E-008
   0.17347905627209531E-008   0.939118117E-008
   0.17378718958696582E-008   0.125795934E-007
   0.17409532290183632E-008   0.809052025E-008
   0.17440345621670683E-008   0.206405204E-008
   0.17471158953157734E-008   0.294729552E-008
   0.17501972284644784E-008   0.858341931E-008
   0.17532785616131835E-008   0.104863345E-007
   0.17563598947618886E-008   0.621906127E-008
   0.17594412279105937E-008   0.129486377E-008
   0.17625225610592987E-008   0.165084346E-008
   0.17656038942080038E-008   0.679385792E-008
   0.17686852273567089E-008   0.972404202E-008
   0.17717665605054139E-008   0.562600455E-008
   0.17748478936541190E-008  -0.337732953E-009
   0.17779292268028241E-008   0.248213672E-009
   0.17810105599515291E-008   0.622013197E-008
   0.17840918931002342E-008   0.865963834E-008
   0.17871732262489393E-008   0.423344337E-008
   0.17902545593976443E-008  -0.857696580E-009
   0.17933358925463494E-008  -0.821277490E-010
   0.17964172256950545E-008   0.514794118E-008
   0.17994985588437595E-008   0.751351337E-008
   0.18025798919924646E-008   0.334189831E-008
   0.18056612251411697E-008  -0.182007254E-008
   0.18087425582898747E-008  -0.602341621E-009
   0.18118238914385798E-008   0.511754239E-008
   0.18149052245872849E-008   0.681212153E-008
   0.18179865577359899E-008   0.201960937E-008
   0.18210678908846950E-008  -0.245326648E-008
   0.18241492240334001E-008  -0.616881768E-009
   0.18272305571821051E-008   0.467013184E-008
   0.18303118903308102E-008   0.592417848E-008
   0.18333932234795153E-008   0.129199540E-008
   0.18364745566282203E-008  -0.276519829E-008
   0.18395558897769254E-008  -0.674743150E-009
   0.18426372229256305E-008   0.414782253E-008
   0.18457185560743355E-008   0.473448658E-008
   0.18487998892230406E-008   0.690258961E-009
   0.18518812223717457E-008  -0.227819141E-008
   0.18549625555204508E-008  -0.601547034E-009
   0.18580438886691558E-008   0.322355542E-008
   0.18611252218178609E-008   0.401805167E-008
   0.18642065549665660E-008   0.395059541E-009
   0.18672878881152710E-008  -0.268455946E-008
   0.18703692212639761E-008  -0.603976869E-009
   0.18734505544126812E-008   0.341973516E-008
   0.18765318875613862E-008   0.322333604E-008
   0.18796132207100913E-008  -0.526868993E-009
   0.18826945538587964E-008  -0.228145547E-008
   0.18857758870075014E-008  -0.287029067E-009
   0.18888572201562065E-008   0.241669129E-008
   0.18919385533049116E-008   0.259959210E-008
   0.18950198864536166E-008  -0.188378424E-009
   0.18981012196023217E-008  -0.254314170E-008
   0.19011825527510268E-008  -0.727590210E-009
   0.19042638858997318E-008   0.281195556E-008
   0.19073452190484369E-008   0.225604735E-008
   0.19104265521971420E-008  -0.150527857E-008
   0.19135078853458470E-008  -0.230489805E-008
   0.19165892184945521E-008   0.478163509E-009
   0.19196705516432572E-008   0.201582528E-008
   0.19227518847919622E-008   0.731420813E-009
   0.19258332179406673E-008  -0.102968534E-008
   0.19289145510893724E-008  -0.150454116E-008
   0.19319958842380774E-008  -0.215377050E-009
   0.19350772173867825E-008   0.156147839E-008
   0.19381585505354876E-008   0.981815518E-009
   0.19412398836841926E-008  -0.153349822E-008
