t              BoxCavity.fdtd_Point probe001_Ex_15_10_7.dat
   0.66556796012029462E-009   0.182947488E-006
   0.66864929326899969E-009   0.189572702E-006
   0.67173062641770476E-009   0.200529513E-006
   0.67481195956640982E-009   0.212765357E-006
   0.67789329271511489E-009   0.221559972E-006
   0.68097462586381996E-009   0.227209469E-006
   0.68405595901252503E-009   0.235092699E-006
   0.68713729216123010E-009   0.248394684E-006
   0.69021862530993516E-009   0.263303860E-006
   0.69329995845864023E-009   0.273872246E-006
   0.69638129160734530E-009   0.280438002E-006
   0.69946262475605037E-009   0.289746481E-006
   0.70254395790475543E-009   0.305800882E-006
   0.70562529105346050E-009   0.323835252E-006
   0.70870662420216557E-009   0.336425131E-006
   0.71178795735087064E-009   0.343990337E-006
   0.71486929049957570E-009   0.354903818E-006
   0.71795062364828077E-009   0.374133776E-006
   0.72103195679698584E-009   0.395798963E-006
   0.72411328994569091E-009   0.410712374E-006
   0.72719462309439598E-009   0.419352517E-006
   0.73027595624310104E-009   0.432034057E-006
   0.73335728939180611E-009   0.454913646E-006
   0.73643862254051118E-009   0.480774247E-006
   0.73951995568921625E-009   0.498299073E-006
   0.74260128883792131E-009   0.508046867E-006
   0.74568262198662638E-009   0.522663868E-006
   0.74876395513533145E-009   0.549700587E-006
   0.75184528828403652E-009   0.580346750E-006
   0.75492662143274158E-009   0.600789406E-006
   0.75800795458144665E-009   0.611687426E-006
   0.76108928773015172E-009   0.628407747E-006
   0.76417062087885679E-009   0.660136038E-006
   0.76725195402756186E-009   0.696208701E-006
   0.77033328717626692E-009   0.719881427E-006
   0.77341462032497199E-009   0.731915350E-006
   0.77649595347367706E-009   0.750861602E-006
   0.77957728662238213E-009   0.787824149E-006
   0.78265861977108719E-009   0.829979456E-006
   0.78573995291979226E-009   0.857182272E-006
   0.78882128606849733E-009   0.870319468E-006
   0.79190261921720240E-009   0.891613183E-006
   0.79498395236590746E-009   0.934370462E-006
   0.79806528551461253E-009   0.983301106E-006
   0.80114661866331760E-009   0.101435467E-005
   0.80422795181202267E-009   0.102851800E-005
   0.80730928496072774E-009   0.105220101E-005
   0.81039061810943280E-009   0.110127985E-005
   0.81347195125813787E-009   0.115766693E-005
   0.81655328440684294E-009   0.119282390E-005
   0.81963461755554801E-009   0.120785808E-005
   0.82271595070425307E-009   0.123397547E-005
   0.82579728385295814E-009   0.128992906E-005
   0.82887861700166321E-009   0.135443008E-005
   0.83195995015036828E-009   0.139393228E-005
   0.83504128329907334E-009   0.140970315E-005
   0.83812261644777841E-009   0.143824059E-005
   0.84120394959648348E-009   0.150149469E-005
   0.84428528274518855E-009   0.157470436E-005
   0.84736661589389362E-009   0.161876073E-005
   0.85044794904259868E-009   0.163501056E-005
   0.85352928219130375E-009   0.166583300E-005
   0.85661061534000882E-009   0.173682008E-005
   0.85969194848871389E-009   0.181933353E-005
   0.86277328163741895E-009   0.186803993E-005
   0.86585461478612402E-009   0.188445915E-005
   0.86893594793482909E-009   0.191750905E-005
   0.87201728108353416E-009   0.199660803E-005
   0.87509861423223922E-009   0.208878396E-005
   0.87817994738094429E-009   0.214213401E-005
   0.88126128052964936E-009   0.215847263E-005
   0.88434261367835443E-009   0.219354365E-005
   0.88742394682705950E-009   0.228081012E-005
   0.89050527997576456E-009   0.238293751E-005
   0.89358661312446963E-009   0.244103398E-005
   0.89666794627317470E-009   0.245689307E-005
   0.89974927942187977E-009   0.249355412E-005
   0.90283061257058483E-009   0.258915384E-005
   0.90591194571928990E-009   0.270161172E-005
   0.90899327886799497E-009   0.276421861E-005
   0.91207461201670004E-009   0.277896675E-005
   0.91515594516540510E-009   0.281698681E-005
   0.91823727831411017E-009   0.292095751E-005
   0.92131861146281524E-009   0.304344917E-005
   0.92439994461152031E-009   0.311013628E-005
   0.92748127776022538E-009   0.312358839E-005
   0.93056261090893044E-009   0.316267369E-005
   0.93364394405763551E-009   0.327447583E-005
   0.93672527720634058E-009   0.340676434E-005
   0.93980661035504565E-009   0.347752189E-005
   0.94288794350375071E-009   0.348916046E-005
   0.94596927665245578E-009   0.352848724E-005
   0.94905060980116085E-009   0.364773450E-005
   0.95213194294986592E-009   0.378952814E-005
   0.95521327609857098E-009   0.386357078E-005
   0.95829460924727605E-009   0.387268210E-005
   0.96137594239598112E-009   0.391200319E-005
   0.96445727554468619E-009   0.403813146E-005
   0.96753860869339126E-009   0.418838908E-005
   0.97061994184209632E-009   0.426517772E-005
   0.97370127499080139E-009   0.427169698E-005
   0.97678260813950646E-009   0.431032458E-005
   0.97986394128821153E-009   0.444207308E-005
   0.98294527443691659E-009   0.459987041E-005
   0.98602660758562166E-009   0.467877180E-005
   0.98910794073432673E-009   0.468197550E-005
   0.99218927388303180E-009   0.471925750E-005
   0.99527060703173686E-009   0.485573628E-005
   0.99835194018044193E-009   0.501952945E-005
   0.10014332733291470E-008   0.509940901E-005
   0.10045146064778521E-008   0.509940764E-005
   0.10075959396265571E-008   0.513511986E-005
   0.10106772727752622E-008   0.527444354E-005
   0.10137586059239673E-008   0.544231216E-005
   0.10168399390726723E-008   0.552270876E-005
   0.10199212722213774E-008   0.551926996E-005
   0.10230026053700825E-008   0.555223914E-005
   0.10260839385187875E-008   0.569292570E-005
   0.10291652716674926E-008   0.586335727E-005
   0.10322466048161977E-008   0.594271205E-005
   0.10353279379649027E-008   0.593531195E-005
   0.10384092711136078E-008   0.596581549E-005
   0.10414906042623129E-008   0.610639245E-005
   0.10445719374110179E-008   0.627621375E-005
   0.10476532705597230E-008   0.635327433E-005
   0.10507346037084281E-008   0.634298613E-005
   0.10538159368571332E-008   0.637039011E-005
   0.10568972700058382E-008   0.650764832E-005
   0.10599786031545433E-008   0.667464064E-005
   0.10630599363032484E-008   0.674921102E-005
   0.10661412694519534E-008   0.673563454E-005
   0.10692226026006585E-008   0.675891852E-005
   0.10723039357493636E-008   0.689172975E-005
   0.10753852688980686E-008   0.705361435E-005
   0.10784666020467737E-008   0.712320252E-005
   0.10815479351954788E-008   0.710657696E-005
   0.10846292683441838E-008   0.712693372E-005
   0.10877106014928889E-008   0.725266591E-005
   0.10907919346415940E-008   0.740483574E-005
   0.10938732677902990E-008   0.746881551E-005
   0.10969546009390041E-008   0.745129364E-005
   0.11000359340877092E-008   0.746783553E-005
   0.11031172672364142E-008   0.758302622E-005
   0.11061986003851193E-008   0.772371368E-005
   0.11092799335338244E-008   0.778172307E-005
   0.11123612666825294E-008   0.776248908E-005
   0.11154425998312345E-008   0.777483638E-005
   0.11185239329799396E-008   0.787868703E-005
   0.11216052661286446E-008   0.800452017E-005
   0.11246865992773497E-008   0.805387299E-005
   0.11277679324260548E-008   0.803485182E-005
   0.11308492655747598E-008   0.804489810E-005
   0.11339305987234649E-008   0.813382576E-005
   0.11370119318721700E-008   0.824043218E-005
   0.11400932650208750E-008   0.828180782E-005
   0.11431745981695801E-008   0.826489304E-005
   0.11462559313182852E-008   0.827099575E-005
   0.11493372644669902E-008   0.834251387E-005
   0.11524185976156953E-008   0.842893223E-005
   0.11554999307644004E-008   0.846121384E-005
   0.11585812639131055E-008   0.844606529E-005
   0.11616625970618105E-008   0.844989790E-005
   0.11647439302105156E-008   0.850333618E-005
   0.11678252633592207E-008   0.856500537E-005
   0.11709065965079257E-008   0.858665771E-005
   0.11739879296566308E-008   0.857692066E-005
   0.11770692628053359E-008   0.857933901E-005
   0.11801505959540409E-008   0.861027456E-005
   0.11832319291027460E-008   0.864493177E-005
   0.11863132622514511E-008   0.865798393E-005
   0.11893945954001561E-008   0.865458060E-005
   0.11924759285488612E-008   0.865479069E-005
   0.11955572616975663E-008   0.866332812E-005
   0.11986385948462713E-008   0.866988739E-005
   0.12017199279949764E-008   0.867173185E-005
   0.12048012611436815E-008   0.867544441E-005
   0.12078825942923865E-008   0.867661674E-005
   0.12109639274410916E-008   0.866162009E-005
   0.12140452605897967E-008   0.863625337E-005
   0.12171265937385017E-008   0.862732213E-005
   0.12202079268872068E-008   0.864103822E-005
   0.12232892600359119E-008   0.864311642E-005
   0.12263705931846169E-008   0.860376713E-005
   0.12294519263333220E-008   0.854753853E-005
   0.12325332594820271E-008   0.852764606E-005
   0.12356145926307321E-008   0.854999053E-005
   0.12386959257794372E-008   0.855428880E-005
   0.12417772589281423E-008   0.849244680E-005
   0.12448585920768473E-008   0.840400025E-005
   0.12479399252255524E-008   0.837231801E-005
   0.12510212583742575E-008   0.840572648E-005
   0.12541025915229626E-008   0.841312703E-005
   0.12571839246716676E-008   0.832702790E-005
   0.12602652578203727E-008   0.820734022E-005
   0.12633465909690778E-008   0.816693137E-005
   0.12664279241177828E-008   0.821126105E-005
   0.12695092572664879E-008   0.822049515E-005
   0.12725905904151930E-008   0.811204882E-005
   0.12756719235638980E-008   0.796305449E-005
   0.12787532567126031E-008   0.791310231E-005
   0.12818345898613082E-008   0.796850145E-005
   0.12849159230100132E-008   0.798178826E-005
   0.12879972561587183E-008   0.785188513E-005
   0.12910785893074234E-008   0.767377242E-005
   0.12941599224561284E-008   0.761605907E-005
   0.12972412556048335E-008   0.768355949E-005
   0.13003225887535386E-008   0.770025508E-005
   0.13034039219022436E-008   0.755026895E-005
   0.13064852550509487E-008   0.734617970E-005
   0.13095665881996538E-008   0.728142459E-005
   0.13126479213483588E-008   0.736018865E-005
   0.13157292544970639E-008   0.738135259E-005
   0.13188105876457690E-008   0.721329070E-005
   0.13218919207944740E-008   0.698489293E-005
   0.13249732539431791E-008   0.691524292E-005
   0.13280545870918842E-008   0.700594910E-005
   0.13311359202405892E-008   0.702981652E-005
   0.13342172533892943E-008   0.684479846E-005
   0.13372985865379994E-008   0.659760917E-005
   0.13403799196867044E-008   0.652516655E-005
   0.13434612528354095E-008   0.662437378E-005
   0.13465425859841146E-008   0.665065636E-005
   0.13496239191328196E-008   0.645390446E-005
   0.13527052522815247E-008   0.619086495E-005
   0.13557865854302298E-008   0.611457108E-005
   0.13588679185789349E-008   0.622262678E-005
   0.13619492517276399E-008   0.625303210E-005
   0.13650305848763450E-008   0.604526485E-005
   0.13681119180250501E-008   0.576886441E-005
   0.13711932511737551E-008   0.569242911E-005
   0.13742745843224602E-008   0.580824826E-005
   0.13773559174711653E-008   0.583940255E-005
   0.13804372506198703E-008   0.562414789E-005
   0.13835185837685754E-008   0.534200717E-005
   0.13865999169172805E-008   0.526583381E-005
   0.13896812500659855E-008   0.538401491E-005
   0.13927625832146906E-008   0.541596046E-005
   0.13958439163633957E-008   0.519938794E-005
   0.13989252495121007E-008   0.491502806E-005
   0.14020065826608058E-008   0.483792883E-005
   0.14050879158095109E-008   0.495730183E-005
   0.14081692489582159E-008   0.499073212E-005
   0.14112505821069210E-008   0.477494814E-005
   0.14143319152556261E-008   0.449201070E-005
   0.14174132484043311E-008   0.441646716E-005
   0.14204945815530362E-008   0.453513258E-005
   0.14235759147017413E-008   0.456749103E-005
   0.14266572478504463E-008   0.435540142E-005
   0.14297385809991514E-008   0.407953212E-005
   0.14328199141478565E-008   0.400632234E-005
   0.14359012472965615E-008   0.412072177E-005
   0.14389825804452666E-008   0.415122531E-005
   0.14420639135939717E-008   0.394652534E-005
   0.14451452467426767E-008   0.368125120E-005
   0.14482265798913818E-008   0.361093180E-005
   0.14513079130400869E-008   0.371976080E-005
   0.14543892461887920E-008   0.374742831E-005
   0.14574705793374970E-008   0.355166617E-005
   0.14605519124862021E-008   0.330079069E-005
   0.14636332456349072E-008   0.323494214E-005
   0.14667145787836122E-008   0.333540174E-005
   0.14697959119323173E-008   0.335830941E-005
   0.14728772450810224E-008   0.317469517E-005
   0.14759585782297274E-008   0.294203710E-005
   0.14790399113784325E-008   0.288001070E-005
   0.14821212445271376E-008   0.296995495E-005
   0.14852025776758426E-008   0.298892019E-005
   0.14882839108245477E-008   0.281987354E-005
   0.14913652439732528E-008   0.260659749E-005
   0.14944465771219578E-008   0.254821725E-005
   0.14975279102706629E-008   0.262658455E-005
   0.15006092434193680E-008   0.264050050E-005
   0.15036905765680730E-008   0.248710671E-005
   0.15067719097167781E-008   0.229625743E-005
   0.15098532428654832E-008   0.224254723E-005
   0.15129345760141882E-008   0.230697992E-005
   0.15160159091628933E-008   0.231406807E-005
   0.15190972423115984E-008   0.217816660E-005
   0.15221785754603034E-008   0.201289504E-005
   0.15252599086090085E-008   0.196430801E-005
   0.15283412417577136E-008   0.201230068E-005
   0.15314225749064186E-008   0.201087164E-005
   0.15345039080551237E-008   0.189396440E-005
   0.15375852412038288E-008   0.175612308E-005
   0.15406665743525338E-008   0.171175441E-005
   0.15437479075012389E-008   0.174197271E-005
   0.15468292406499440E-008   0.173308638E-005
   0.15499105737986490E-008   0.163615016E-005
   0.15529919069473541E-008   0.152467032E-005
   0.15560732400960592E-008   0.148441939E-005
   0.15591545732447643E-008   0.149843265E-005
   0.15622359063934693E-008   0.148151832E-005
   0.15653172395421744E-008   0.140225654E-005
   0.15683985726908795E-008   0.131738784E-005
   0.15714799058395845E-008   0.128283421E-005
   0.15745612389882896E-008   0.127976273E-005
   0.15776425721369947E-008   0.125356428E-005
   0.15807239052856997E-008   0.119291110E-005
   0.15838052384344048E-008   0.113473891E-005
   0.15868865715831099E-008   0.110420342E-005
   0.15899679047318149E-008   0.108467805E-005
   0.15930492378805200E-008   0.105149252E-005
   0.15961305710292251E-008   0.100825855E-005
   0.15992119041779301E-008   0.973327019E-006
   0.16022932373266352E-008   0.946609305E-006
   0.16053745704753403E-008   0.913007966E-006
   0.16084559036240453E-008   0.873241618E-006
   0.16115372367727504E-008   0.845540683E-006
   0.16146185699214555E-008   0.832175147E-006
   0.16176999030701605E-008   0.809046867E-006
   0.16207812362188656E-008   0.762589025E-006
   0.16238625693675707E-008   0.717293176E-006
   0.16269439025162757E-008   0.703952367E-006
   0.16300252356649808E-008   0.710118570E-006
   0.16331065688136859E-008   0.690457341E-006
   0.16361879019623909E-008   0.631989167E-006
   0.16392692351110960E-008   0.580959124E-006
   0.16423505682598011E-008   0.581405970E-006
   0.16454319014085061E-008   0.606291962E-006
   0.16485132345572112E-008   0.588372700E-006
   0.16515945677059163E-008   0.517707235E-006
   0.16546759008546214E-008   0.463373112E-006
   0.16577572340033264E-008   0.477832828E-006
   0.16608385671520315E-008   0.517796991E-006
   0.16639199003007366E-008   0.500378803E-006
   0.16670012334494416E-008   0.420616431E-006
   0.16700825665981467E-008   0.363750644E-006
   0.16731638997468518E-008   0.388725624E-006
   0.16762452328955568E-008   0.441865097E-006
   0.16793265660442619E-008   0.426381007E-006
   0.16824078991929670E-008   0.338618747E-006
   0.16854892323416720E-008   0.278969651E-006
   0.16885705654903771E-008   0.313424749E-006
   0.16916518986390822E-008   0.377517978E-006
   0.16947332317877872E-008   0.363119511E-006
   0.16978145649364923E-008   0.270216873E-006
   0.17008958980851974E-008   0.209653422E-006
   0.17039772312339024E-008   0.250214271E-006
   0.17070585643826075E-008   0.321633905E-006
   0.17101398975313126E-008   0.309508948E-006
   0.17132212306800176E-008   0.213865690E-006
   0.17163025638287227E-008   0.152035511E-006
   0.17193838969774278E-008   0.197367939E-006
   0.17224652301261328E-008   0.275239756E-006
   0.17255465632748379E-008   0.264517894E-006
   0.17286278964235430E-008   0.166558408E-006
   0.17317092295722480E-008   0.104938430E-006
   0.17347905627209531E-008   0.154182274E-006
   0.17378718958696582E-008   0.235843515E-006
   0.17409532290183632E-008   0.226615128E-006
   0.17440345621670683E-008   0.128649816E-006
   0.17471158953157734E-008   0.669968401E-007
   0.17501972284644784E-008   0.117550620E-006
   0.17532785616131835E-008   0.202033647E-006
   0.17563598947618886E-008   0.195306086E-006
   0.17594412279105937E-008   0.981866535E-007
   0.17625225610592987E-008   0.368138444E-007
   0.17656038942080038E-008   0.882122393E-007
   0.17686852273567089E-008   0.173561830E-006
   0.17717665605054139E-008   0.167737340E-006
   0.17748478936541190E-008   0.727832372E-007
   0.17779292268028241E-008   0.140973171E-007
   0.17810105599515291E-008   0.658189308E-007
   0.17840918931002342E-008   0.149130940E-006
   0.17871732262489393E-008   0.143166787E-006
   0.17902545593976443E-008   0.520277226E-007
   0.17933358925463494E-008  -0.299991854E-008
   0.17964172256950545E-008   0.480394533E-007
   0.17994985588437595E-008   0.128549686E-006
   0.18025798919924646E-008   0.122694544E-006
   0.18056612251411697E-008   0.352385001E-007
   0.18087425582898747E-008  -0.164829181E-007
   0.18118238914385798E-008   0.340258062E-007
   0.18149052245872849E-008   0.111250600E-006
   0.18179865577359899E-008   0.104578469E-006
   0.18210678908846950E-008   0.216849614E-007
   0.18241492240334001E-008  -0.253171919E-007
   0.18272305571821051E-008   0.231804584E-007
   0.18303118903308102E-008   0.948323731E-007
   0.18333932234795153E-008   0.884305251E-007
   0.18364745566282203E-008   0.121542882E-007
   0.18395558897769254E-008  -0.310368407E-007
   0.18426372229256305E-008   0.139893643E-007
   0.18457185560743355E-008   0.805795537E-007
   0.18487998892230406E-008   0.744906927E-007
   0.18518812223717457E-008   0.393206534E-008
   0.18549625555204508E-008  -0.347881226E-007
   0.18580438886691558E-008   0.755944640E-008
   0.18611252218178609E-008   0.678864041E-007
   0.18642065549665660E-008   0.616977047E-007
   0.18672878881152710E-008  -0.184633819E-008
   0.18703692212639761E-008  -0.367872453E-007
   0.18734505544126812E-008   0.107093356E-008
   0.18765318875613862E-008   0.564340930E-007
   0.18796132207100913E-008   0.519830223E-007
   0.18826945538587964E-008  -0.625842489E-008
   0.18857758870075014E-008  -0.389685688E-007
   0.18888572201562065E-008  -0.400736511E-008
   0.18919385533049116E-008   0.468507011E-007
   0.18950198864536166E-008   0.423714681E-007
   0.18981012196023217E-008  -0.101802797E-007
   0.19011825527510268E-008  -0.390063732E-007
   0.19042638858997318E-008  -0.789046695E-008
   0.19073452190484369E-008   0.372604489E-007
   0.19104265521971420E-008   0.337616974E-007
   0.19135078853458470E-008  -0.130969866E-007
   0.19165892184945521E-008  -0.393683202E-007
   0.19196705516432572E-008  -0.110876091E-007
   0.19227518847919622E-008   0.298823295E-007
   0.19258332179406673E-008   0.257555435E-007
   0.19289145510893724E-008  -0.168970296E-007
   0.19319958842380774E-008  -0.391256734E-007
   0.19350772173867825E-008  -0.129835200E-007
   0.19381585505354876E-008   0.224859775E-007
   0.19412398836841926E-008   0.180181772E-007
   0.19443212168328977E-008  -0.192749816E-007
