t              BoxCavity.fdtd_Point probe001_Ez_15_10_7.dat
   0.19350772173867825E-008   0.814563236E-006
   0.19381585505354876E-008   0.679468997E-006
   0.19412398836841926E-008   0.593671871E-006
   0.19443212168328977E-008   0.629758290E-006
   0.19474025499816028E-008   0.693376137E-006
   0.19504838831303078E-008   0.660124442E-006
   0.19535652162790129E-008   0.544030058E-006
   0.19566465494277180E-008   0.471350290E-006
   0.19597278825764231E-008   0.504232162E-006
   0.19628092157251281E-008   0.559396085E-006
   0.19658905488738332E-008   0.529265947E-006
   0.19689718820225383E-008   0.429674628E-006
   0.19720532151712433E-008   0.369865148E-006
   0.19751345483199484E-008   0.398585826E-006
   0.19782158814686535E-008   0.444051665E-006
   0.19812972146173585E-008   0.418607073E-006
   0.19843785477660636E-008   0.335457429E-006
   0.19874598809147687E-008   0.284480819E-006
   0.19905412140634737E-008   0.308399564E-006
   0.19936225472121788E-008   0.347880359E-006
   0.19967038803608839E-008   0.326572831E-006
   0.19997852135095889E-008   0.255459867E-006
   0.20028665466582940E-008   0.212644878E-006
   0.20059478798069991E-008   0.233443259E-006
   0.20090292129557041E-008   0.266536517E-006
   0.20121105461044092E-008   0.248712809E-006
   0.20151918792531143E-008   0.188802574E-006
   0.20182732124018193E-008   0.151512495E-006
   0.20213545455505244E-008   0.169099906E-006
   0.20244358786992295E-008   0.199199008E-006
   0.20275172118479345E-008   0.184373263E-006
   0.20305985449966396E-008   0.131495682E-006
   0.20336798781453447E-008   0.998530965E-007
   0.20367612112940497E-008   0.116682457E-006
   0.20398425444427548E-008   0.142024447E-006
   0.20429238775914599E-008   0.127902652E-006
   0.20460052107401649E-008   0.829633038E-007
   0.20490865438888700E-008   0.566560807E-007
   0.20521678770375751E-008   0.711917352E-007
   0.20552492101862802E-008   0.930503745E-007
   0.20583305433349852E-008   0.801901905E-007
   0.20614118764836903E-008   0.404975253E-007
   0.20644932096323954E-008   0.193891871E-007
   0.20675745427811004E-008   0.340852075E-007
   0.20706558759298055E-008   0.510445872E-007
   0.20737372090785106E-008   0.368181254E-007
   0.20768185422272156E-008   0.372928710E-008
   0.20798998753759207E-008  -0.118092540E-007
   0.20829812085246258E-008   0.837641068E-010
   0.20860625416733308E-008   0.125076234E-007
   0.20891438748220359E-008  -0.103601572E-009
   0.20922252079707410E-008  -0.279159345E-007
   0.20953065411194460E-008  -0.405649487E-007
   0.20983878742681511E-008  -0.303133731E-007
   0.21014692074168562E-008  -0.215999219E-007
   0.21045505405655612E-008  -0.341200668E-007
   0.21076318737142663E-008  -0.563325102E-007
   0.21107132068629714E-008  -0.655432117E-007
   0.21137945400116764E-008  -0.591632272E-007
   0.21168758731603815E-008  -0.544730625E-007
   0.21199572063090866E-008  -0.643793570E-007
   0.21230385394577916E-008  -0.820273769E-007
   0.21261198726064967E-008  -0.907863011E-007
   0.21292012057552018E-008  -0.866112089E-007
   0.21322825389039068E-008  -0.832647373E-007
   0.21353638720526119E-008  -0.923576309E-007
   0.21384452052013170E-008  -0.107583517E-006
   0.21415265383500220E-008  -0.115383472E-006
   0.21446078714987271E-008  -0.113372053E-006
   0.21476892046474322E-008  -0.111430033E-006
   0.21507705377961372E-008  -0.118534139E-006
   0.21538518709448423E-008  -0.132114451E-006
   0.21569332040935474E-008  -0.140920818E-006
   0.21600145372422525E-008  -0.139757134E-006
   0.21630958703909575E-008  -0.137496400E-006
   0.21661772035396626E-008  -0.144552615E-006
   0.21692585366883677E-008  -0.157682692E-006
   0.21723398698370727E-008  -0.165593093E-006
   0.21754212029857778E-008  -0.165158212E-006
   0.21785025361344829E-008  -0.164387643E-006
   0.21815838692831879E-008  -0.171230425E-006
   0.21846652024318930E-008  -0.183487941E-006
   0.21877465355805981E-008  -0.191227358E-006
   0.21908278687293031E-008  -0.190497957E-006
   0.21939092018780082E-008  -0.190208482E-006
   0.21969905350267133E-008  -0.198883967E-006
   0.22000718681754183E-008  -0.211002003E-006
   0.22031532013241234E-008  -0.216287518E-006
   0.22062345344728285E-008  -0.215715460E-006
   0.22093158676215335E-008  -0.218167784E-006
   0.22123972007702386E-008  -0.226993535E-006
   0.22154785339189437E-008  -0.237249125E-006
   0.22185598670676487E-008  -0.242771193E-006
   0.22216412002163538E-008  -0.243499670E-006
   0.22247225333650589E-008  -0.246259305E-006
   0.22278038665137639E-008  -0.255352347E-006
   0.22308851996624690E-008  -0.265146525E-006
   0.22339665328111741E-008  -0.269202872E-006
   0.22370478659598791E-008  -0.271072992E-006
   0.22401291991085842E-008  -0.276930848E-006
   0.22432105322572893E-008  -0.285236297E-006
   0.22462918654059943E-008  -0.291843463E-006
   0.22493731985546994E-008  -0.296818882E-006
   0.22524545317034045E-008  -0.301515485E-006
   0.22555358648521096E-008  -0.306775348E-006
   0.22586171980008146E-008  -0.313921362E-006
   0.22616985311495197E-008  -0.321716300E-006
   0.22647798642982248E-008  -0.327011662E-006
   0.22678611974469298E-008  -0.330988172E-006
   0.22709425305956349E-008  -0.337183025E-006
   0.22740238637443400E-008  -0.344663960E-006
   0.22771051968930450E-008  -0.351098379E-006
   0.22801865300417501E-008  -0.357393873E-006
   0.22832678631904552E-008  -0.363584206E-006
   0.22863491963391602E-008  -0.368293541E-006
   0.22894305294878653E-008  -0.373852998E-006
   0.22925118626365704E-008  -0.382391420E-006
   0.22955931957852754E-008  -0.390111097E-006
   0.22986745289339805E-008  -0.394382369E-006
   0.23017558620826856E-008  -0.399144511E-006
   0.23048371952313906E-008  -0.406849892E-006
   0.23079185283800957E-008  -0.414585514E-006
   0.23109998615288008E-008  -0.420721364E-006
   0.23140811946775058E-008  -0.426356223E-006
   0.23171625278262109E-008  -0.431988042E-006
   0.23202438609749160E-008  -0.438720406E-006
   0.23233251941236210E-008  -0.447159948E-006
   0.23264065272723261E-008  -0.454034222E-006
   0.23294878604210312E-008  -0.457802798E-006
   0.23325691935697362E-008  -0.463290633E-006
   0.23356505267184413E-008  -0.472671019E-006
   0.23387318598671464E-008  -0.480729000E-006
   0.23418131930158514E-008  -0.485192572E-006
   0.23448945261645565E-008  -0.490358218E-006
   0.23479758593132616E-008  -0.497884287E-006
   0.23510571924619666E-008  -0.505255116E-006
   0.23541385256106717E-008  -0.511869644E-006
   0.23572198587593768E-008  -0.518196885E-006
   0.23603011919080819E-008  -0.523889071E-006
   0.23633825250567869E-008  -0.530370642E-006
   0.23664638582054920E-008  -0.538386303E-006
   0.23695451913541971E-008  -0.544986960E-006
   0.23726265245029021E-008  -0.549642152E-006
   0.23757078576516072E-008  -0.556244231E-006
   0.23787891908003123E-008  -0.564690026E-006
   0.23818705239490173E-008  -0.570911084E-006
   0.23849518570977224E-008  -0.575774209E-006
   0.23880331902464275E-008  -0.582661016E-006
   0.23911145233951325E-008  -0.589979379E-006
   0.23941958565438376E-008  -0.595642177E-006
   0.23972771896925427E-008  -0.601722377E-006
   0.24003585228412477E-008  -0.608893458E-006
   0.24034398559899528E-008  -0.615158285E-006
   0.24065211891386579E-008  -0.620976891E-006
   0.24096025222873629E-008  -0.627465283E-006
   0.24126838554360680E-008  -0.633390869E-006
   0.24157651885847731E-008  -0.639167069E-006
   0.24188465217334781E-008  -0.646455987E-006
   0.24219278548821832E-008  -0.653137477E-006
   0.24250091880308883E-008  -0.657462408E-006
   0.24280905211795933E-008  -0.662877767E-006
   0.24311718543282984E-008  -0.670810039E-006
   0.24342531874770035E-008  -0.677170249E-006
   0.24373345206257085E-008  -0.681159861E-006
   0.24404158537744136E-008  -0.686731539E-006
   0.24434971869231187E-008  -0.694017160E-006
   0.24465785200718237E-008  -0.699935299E-006
   0.24496598532205288E-008  -0.704751642E-006
   0.24527411863692339E-008  -0.710048823E-006
   0.24558225195179390E-008  -0.715561441E-006
   0.24589038526666440E-008  -0.721564163E-006
   0.24619851858153491E-008  -0.727957740E-006
   0.24650665189640542E-008  -0.732623448E-006
   0.24681478521127592E-008  -0.736198047E-006
   0.24712291852614643E-008  -0.742169618E-006
   0.24743105184101694E-008  -0.749347748E-006
   0.24773918515588744E-008  -0.753662846E-006
   0.24804731847075795E-008  -0.756753707E-006
   0.24835545178562846E-008  -0.762439640E-006
   0.24866358510049896E-008  -0.768858513E-006
   0.24897171841536947E-008  -0.773037925E-006
   0.24927985173023998E-008  -0.776630941E-006
   0.24958798504511048E-008  -0.781423296E-006
   0.24989611835998099E-008  -0.786501687E-006
   0.25020425167485150E-008  -0.791361970E-006
   0.25051238498972200E-008  -0.795724816E-006
   0.25082051830459251E-008  -0.798901794E-006
   0.25112865161946302E-008  -0.802514535E-006
   0.25143678493433352E-008  -0.808150901E-006
   0.25174491824920403E-008  -0.813056658E-006
   0.25205305156407454E-008  -0.815213411E-006
   0.25236118487894504E-008  -0.818035744E-006
   0.25266931819381555E-008  -0.823441212E-006
   0.25297745150868606E-008  -0.827891256E-006
   0.25328558482355656E-008  -0.829907322E-006
   0.25359371813842707E-008  -0.832588910E-006
   0.25390185145329758E-008  -0.836915490E-006
   0.25420998476816808E-008  -0.840772998E-006
   0.25451811808303859E-008  -0.843521150E-006
   0.25482625139790910E-008  -0.845820807E-006
   0.25513438471277960E-008  -0.848157697E-006
   0.25544251802765011E-008  -0.851521349E-006
   0.25575065134252062E-008  -0.855457415E-006
   0.25605878465739113E-008  -0.857520433E-006
   0.25636691797226163E-008  -0.858206477E-006
   0.25667505128713214E-008  -0.860861292E-006
   0.25698318460200265E-008  -0.864843628E-006
   0.25729131791687315E-008  -0.866550295E-006
   0.25759945123174366E-008  -0.866801145E-006
   0.25790758454661417E-008  -0.868925213E-006
   0.25821571786148467E-008  -0.872098951E-006
   0.25852385117635518E-008  -0.873673002E-006
   0.25883198449122569E-008  -0.874114676E-006
   0.25914011780609619E-008  -0.875050318E-006
   0.25944825112096670E-008  -0.876670981E-006
   0.25975638443583721E-008  -0.878546132E-006
   0.26006451775070771E-008  -0.879714264E-006
   0.26037265106557822E-008  -0.879506729E-006
   0.26068078438044873E-008  -0.879580909E-006
   0.26098891769531923E-008  -0.881344306E-006
   0.26129705101018974E-008  -0.882589177E-006
   0.26160518432506025E-008  -0.881594360E-006
   0.26191331763993075E-008  -0.880914172E-006
   0.26222145095480126E-008  -0.882283587E-006
   0.26252958426967177E-008  -0.883122425E-006
   0.26283771758454227E-008  -0.881806557E-006
   0.26314585089941278E-008  -0.880472271E-006
   0.26345398421428329E-008  -0.880565779E-006
   0.26376211752915379E-008  -0.880862444E-006
   0.26407025084402430E-008  -0.880174866E-006
   0.26437838415889481E-008  -0.878555966E-006
   0.26468651747376531E-008  -0.876881700E-006
   0.26499465078863582E-008  -0.876225442E-006
   0.26530278410350633E-008  -0.875947478E-006
   0.26561091741837684E-008  -0.874076534E-006
   0.26591905073324734E-008  -0.871158250E-006
   0.26622718404811785E-008  -0.869784685E-006
   0.26653531736298836E-008  -0.869455164E-006
   0.26684345067785886E-008  -0.867268568E-006
   0.26715158399272937E-008  -0.863557602E-006
   0.26745971730759988E-008  -0.861133742E-006
   0.26776785062247038E-008  -0.860032571E-006
   0.26807598393734089E-008  -0.857973191E-006
   0.26838411725221140E-008  -0.854408256E-006
   0.26869225056708190E-008  -0.850724689E-006
   0.26900038388195241E-008  -0.847984950E-006
   0.26930851719682292E-008  -0.845841498E-006
   0.26961665051169342E-008  -0.842819929E-006
   0.26992478382656393E-008  -0.838340725E-006
   0.27023291714143444E-008  -0.834176490E-006
   0.27054105045630494E-008  -0.831582895E-006
   0.27084918377117545E-008  -0.828596399E-006
   0.27115731708604596E-008  -0.823517041E-006
   0.27146545040091646E-008  -0.818300293E-006
   0.27177358371578697E-008  -0.814892360E-006
   0.27208171703065748E-008  -0.811665757E-006
   0.27238985034552798E-008  -0.806667344E-006
   0.27269798366039849E-008  -0.800889609E-006
   0.27300611697526900E-008  -0.796031202E-006
   0.27331425029013950E-008  -0.791881689E-006
   0.27362238360501001E-008  -0.787158797E-006
   0.27393051691988052E-008  -0.781310632E-006
   0.27423865023475102E-008  -0.775210822E-006
   0.27454678354962153E-008  -0.770087979E-006
   0.27485491686449204E-008  -0.765380946E-006
   0.27516305017936254E-008  -0.759294153E-006
   0.27547118349423305E-008  -0.752139385E-006
   0.27577931680910356E-008  -0.746107503E-006
   0.27608745012397407E-008  -0.741157066E-006
   0.27639558343884457E-008  -0.734994103E-006
   0.27670371675371508E-008  -0.727359634E-006
   0.27701185006858559E-008  -0.720303831E-006
   0.27731998338345609E-008  -0.714366024E-006
   0.27762811669832660E-008  -0.708015989E-006
   0.27793625001319711E-008  -0.700480257E-006
   0.27824438332806761E-008  -0.692650985E-006
   0.27855251664293812E-008  -0.685539476E-006
   0.27886064995780863E-008  -0.678897663E-006
   0.27916878327267913E-008  -0.671422526E-006
   0.27947691658754964E-008  -0.662736795E-006
   0.27978504990242015E-008  -0.654443340E-006
   0.28009318321729065E-008  -0.647529419E-006
   0.28040131653216116E-008  -0.640241296E-006
   0.28070944984703167E-008  -0.631077512E-006
   0.28101758316190217E-008  -0.621667311E-006
   0.28132571647677268E-008  -0.613815644E-006
   0.28163384979164319E-008  -0.606317258E-006
   0.28194198310651369E-008  -0.597358508E-006
   0.28225011642138420E-008  -0.587525221E-006
   0.28255824973625471E-008  -0.578398726E-006
   0.28286638305112521E-008  -0.570099076E-006
   0.28317451636599572E-008  -0.561393847E-006
   0.28348264968086623E-008  -0.551434596E-006
   0.28379078299573673E-008  -0.541089776E-006
   0.28409891631060724E-008  -0.531923206E-006
   0.28440704962547775E-008  -0.523449501E-006
   0.28471518294034825E-008  -0.513520604E-006
   0.28502331625521876E-008  -0.502209900E-006
   0.28533144957008927E-008  -0.491964329E-006
   0.28563958288495978E-008  -0.483117901E-006
   0.28594771619983028E-008  -0.473320057E-006
   0.28625584951470079E-008  -0.461920138E-006
   0.28656398282957130E-008  -0.450816259E-006
   0.28687211614444180E-008  -0.440862181E-006
   0.28718024945931231E-008  -0.430848928E-006
   0.28748838277418282E-008  -0.419793395E-006
   0.28779651608905332E-008  -0.408118922E-006
   0.28810464940392383E-008  -0.396942113E-006
   0.28841278271879434E-008  -0.386640949E-006
   0.28872091603366484E-008  -0.375960667E-006
   0.28902904934853535E-008  -0.363790690E-006
   0.28933718266340586E-008  -0.351468657E-006
   0.28964531597827636E-008  -0.340675001E-006
   0.28995344929314687E-008  -0.330142228E-006
   0.29026158260801738E-008  -0.317919529E-006
   0.29056971592288788E-008  -0.305045120E-006
   0.29087784923775839E-008  -0.293391793E-006
   0.29118598255262890E-008  -0.282257645E-006
   0.29149411586749940E-008  -0.270112423E-006
   0.29180224918236991E-008  -0.257258961E-006
   0.29211038249724042E-008  -0.244805960E-006
   0.29241851581211092E-008  -0.232968318E-006
   0.29272664912698143E-008  -0.221044047E-006
   0.29303478244185194E-008  -0.208166000E-006
   0.29334291575672244E-008  -0.194638758E-006
   0.29365104907159295E-008  -0.182009188E-006
   0.29395918238646346E-008  -0.170392070E-006
   0.29426731570133396E-008  -0.157768270E-006
   0.29457544901620447E-008  -0.143673006E-006
   0.29488358233107498E-008  -0.130253071E-006
   0.29519171564594548E-008  -0.118157352E-006
   0.29549984896081599E-008  -0.105446190E-006
   0.29580798227568650E-008  -0.914561724E-007
   0.29611611559055701E-008  -0.776948852E-007
   0.29642424890542751E-008  -0.648085461E-007
   0.29673238222029802E-008  -0.518957819E-007
   0.29704051553516853E-008  -0.382511445E-007
   0.29734864885003903E-008  -0.240247520E-007
   0.29765678216490954E-008  -0.100597584E-007
   0.29796491547978005E-008   0.296595370E-008
   0.29827304879465055E-008   0.159985234E-007
   0.29858118210952106E-008   0.304238554E-007
   0.29888931542439157E-008   0.452832829E-007
   0.29919744873926207E-008   0.587794844E-007
   0.29950558205413258E-008   0.717950002E-007
   0.29981371536900309E-008   0.861660467E-007
   0.30012184868387359E-008   0.101130638E-006
   0.30042998199874410E-008   0.115082464E-006
   0.30073811531361461E-008   0.128567407E-006
   0.30104624862848511E-008   0.142820809E-006
   0.30135438194335562E-008   0.157694245E-006
   0.30166251525822613E-008   0.172404455E-006
   0.30197064857309663E-008   0.186517781E-006
   0.30227878188796714E-008   0.200282926E-006
   0.30258691520283765E-008   0.214720245E-006
   0.30289504851770815E-008   0.230086741E-006
   0.30320318183257866E-008   0.244938747E-006
   0.30351131514744917E-008   0.258683770E-006
   0.30381944846231967E-008   0.272949706E-006
   0.30412758177719018E-008   0.288414668E-006
   0.30443571509206069E-008   0.303468028E-006
   0.30474384840693119E-008   0.317508636E-006
   0.30505198172180170E-008   0.331943170E-006
   0.30536011503667221E-008   0.347275204E-006
   0.30566824835154272E-008   0.362500316E-006
   0.30597638166641322E-008   0.377128401E-006
   0.30628451498128373E-008   0.391548440E-006
   0.30659264829615424E-008   0.406286034E-006
   0.30690078161102474E-008   0.421657973E-006
   0.30720891492589525E-008   0.437098919E-006
   0.30751704824076576E-008   0.451682496E-006
   0.30782518155563626E-008   0.466005559E-006
   0.30813331487050677E-008   0.481348422E-006
   0.30844144818537728E-008   0.497053179E-006
   0.30874958150024778E-008   0.511747203E-006
   0.30905771481511829E-008   0.526138592E-006
   0.30936584812998880E-008   0.541493364E-006
   0.30967398144485930E-008   0.557152418E-006
   0.30998211475972981E-008   0.572072281E-006
   0.31029024807460032E-008   0.586655801E-006
   0.31059838138947082E-008   0.601618240E-006
   0.31090651470434133E-008   0.616996601E-006
   0.31121464801921184E-008   0.632480806E-006
   0.31152278133408234E-008   0.647547040E-006
   0.31183091464895285E-008   0.662119305E-006
   0.31213904796382336E-008   0.677098569E-006
   0.31244718127869386E-008   0.692777007E-006
   0.31275531459356437E-008   0.708015136E-006
   0.31306344790843488E-008   0.722497873E-006
   0.31337158122330538E-008   0.737461392E-006
   0.31367971453817589E-008   0.753135453E-006
   0.31398784785304640E-008   0.768340442E-006
   0.31429598116791690E-008   0.782901623E-006
   0.31460411448278741E-008   0.797727466E-006
   0.31491224779765792E-008   0.813012093E-006
   0.31522038111252842E-008   0.828319344E-006
   0.31552851442739893E-008   0.843388023E-006
   0.31583664774226944E-008   0.858099384E-006
   0.31614478105713995E-008   0.872788689E-006
   0.31645291437201045E-008   0.888020281E-006
   0.31676104768688096E-008   0.903342254E-006
   0.31706918100175147E-008   0.917946181E-006
   0.31737731431662197E-008   0.932446653E-006
   0.31768544763149248E-008   0.947697401E-006
   0.31799358094636299E-008   0.962922627E-006
   0.31830171426123349E-008   0.977336299E-006
   0.31860984757610400E-008   0.991733828E-006
   0.31891798089097451E-008   0.100675197E-005
   0.31922611420584501E-008   0.102180820E-005
   0.31953424752071552E-008   0.103651007E-005
   0.31984238083558603E-008   0.105104732E-005
   0.32015051415045653E-008   0.106550510E-005
   0.32045864746532704E-008   0.108010613E-005
   0.32076678078019755E-008   0.109498603E-005
   0.32107491409506805E-008   0.110956785E-005
   0.32138304740993856E-008   0.112367582E-005
   0.32169118072480907E-008   0.113816270E-005
   0.32199931403967957E-008   0.115308194E-005
   0.32230744735455008E-008   0.116738977E-005
   0.32261558066942059E-008   0.118118237E-005
   0.32292371398429109E-008   0.119553249E-005
   0.32323184729916160E-008   0.121026926E-005
   0.32353998061403211E-008   0.122451956E-005
   0.32384811392890261E-008   0.123843358E-005
   0.32415624724377312E-008   0.125247584E-005
   0.32446438055864363E-008   0.126656096E-005
   0.32477251387351413E-008   0.128068552E-005
   0.32508064718838464E-008   0.129482260E-005
   0.32538878050325515E-008   0.130861667E-005
   0.32569691381812566E-008   0.132227979E-005
   0.32600504713299616E-008   0.133634660E-005
   0.32631318044786667E-008   0.135034043E-005
   0.32662131376273718E-008   0.136368499E-005
   0.32692944707760768E-008   0.137709822E-005
   0.32723758039247819E-008   0.139110853E-005
   0.32754571370734870E-008   0.140491863E-005
   0.32785384702221920E-008   0.141813553E-005
   0.32816198033708971E-008   0.143141028E-005
   0.32847011365196022E-008   0.144489366E-005
   0.32877824696683072E-008   0.145821400E-005
   0.32908638028170123E-008   0.147147921E-005
   0.32939451359657174E-008   0.148475397E-005
   0.32970264691144224E-008   0.149778850E-005
   0.33001078022631275E-008   0.151080235E-005
   0.33031891354118326E-008   0.152399639E-005
   0.33062704685605376E-008   0.153688643E-005
   0.33093518017092427E-008   0.154944837E-005
   0.33124331348579478E-008   0.156236695E-005
   0.33155144680066528E-008   0.157547458E-005
   0.33185958011553579E-008   0.158803073E-005
   0.33216771343040630E-008   0.160032471E-005
   0.33247584674527680E-008   0.161294020E-005
   0.33278398006014731E-008   0.162552124E-005
   0.33309211337501782E-008   0.163779407E-005
   0.33340024668988832E-008   0.165014228E-005
   0.33370838000475883E-008   0.166252130E-005
   0.33401651331962934E-008   0.167458938E-005
   0.33432464663449984E-008   0.168658744E-005
   0.33463277994937035E-008   0.169868690E-005
   0.33494091326424086E-008   0.171058321E-005
   0.33524904657911136E-008   0.172238242E-005
   0.33555717989398187E-008   0.173436695E-005
   0.33586531320885238E-008   0.174615559E-005
   0.33617344652372289E-008   0.175753166E-005
   0.33648157983859339E-008   0.176900960E-005
   0.33678971315346390E-008   0.178066875E-005
   0.33709784646833441E-008   0.179203494E-005
   0.33740597978320491E-008   0.180324503E-005
   0.33771411309807542E-008   0.181464168E-005
   0.33802224641294593E-008   0.182587587E-005
   0.33833037972781643E-008   0.183673365E-005
   0.33863851304268694E-008   0.184762791E-005
   0.33894664635755745E-008   0.185864099E-005
   0.33925477967242795E-008   0.186948648E-005
   0.33956291298729846E-008   0.188024376E-005
   0.33987104630216897E-008   0.189096932E-005
   0.34017917961703947E-008   0.190142305E-005
   0.34048731293190998E-008   0.191175150E-005
   0.34079544624678049E-008   0.192224184E-005
   0.34110357956165099E-008   0.193261030E-005
   0.34141171287652150E-008   0.194269091E-005
   0.34171984619139201E-008   0.195288180E-005
   0.34202797950626251E-008   0.196313204E-005
   0.34233611282113302E-008   0.197293411E-005
   0.34264424613600353E-008   0.198249654E-005
   0.34295237945087403E-008   0.199235478E-005
   0.34326051276574454E-008   0.200227441E-005
   0.34356864608061505E-008   0.201184366E-005
   0.34387677939548555E-008   0.202123533E-005
   0.34418491271035606E-008   0.203061791E-005
   0.34449304602522657E-008   0.203989111E-005
   0.34480117934009707E-008   0.204910953E-005
   0.34510931265496758E-008   0.205828269E-005
   0.34541744596983809E-008   0.206725781E-005
   0.34572557928470860E-008   0.207619496E-005
   0.34603371259957910E-008   0.208525239E-005
   0.34634184591444961E-008   0.209402128E-005
   0.34664997922932012E-008   0.210231246E-005
   0.34695811254419062E-008   0.211072097E-005
   0.34726624585906113E-008   0.211951578E-005
   0.34757437917393164E-008   0.212810983E-005
   0.34788251248880214E-008   0.213619091E-005
   0.34819064580367265E-008   0.214416787E-005
   0.34849877911854316E-008   0.215230534E-005
   0.34880691243341366E-008   0.216040962E-005
   0.34911504574828417E-008   0.216828539E-005
   0.34942317906315468E-008   0.217595630E-005
   0.34973131237802518E-008   0.218362857E-005
   0.35003944569289569E-008   0.219142498E-005
   0.35034757900776620E-008   0.219903654E-005
   0.35065571232263670E-008   0.220614857E-005
   0.35096384563750721E-008   0.221314622E-005
   0.35127197895237772E-008   0.222055269E-005
   0.35158011226724822E-008   0.222804852E-005
   0.35188824558211873E-008   0.223500433E-005
   0.35219637889698924E-008   0.224155883E-005
   0.35250451221185974E-008   0.224828773E-005
   0.35281264552673025E-008   0.225523081E-005
   0.35312077884160076E-008   0.226193811E-005
   0.35342891215647126E-008   0.226824250E-005
   0.35373704547134177E-008   0.227450619E-005
   0.35404517878621228E-008   0.228101908E-005
   0.35435331210108278E-008   0.228745012E-005
   0.35466144541595329E-008   0.229334228E-005
   0.35496957873082380E-008   0.229896318E-005
   0.35527771204569430E-008   0.230493697E-005
   0.35558584536056481E-008   0.231117110E-005
   0.35589397867543532E-008   0.231699391E-005
   0.35620211199030583E-008   0.232225284E-005
   0.35651024530517633E-008   0.232749790E-005
   0.35681837862004684E-008   0.233308492E-005
   0.35712651193491735E-008   0.233865944E-005
   0.35743464524978785E-008   0.234373556E-005
   0.35774277856465836E-008   0.234851836E-005
   0.35805091187952887E-008   0.235361017E-005
   0.35835904519439937E-008   0.235889138E-005
   0.35866717850926988E-008   0.236361620E-005
   0.35897531182414039E-008   0.236780852E-005
   0.35928344513901089E-008   0.237231893E-005
   0.35959157845388140E-008   0.237727977E-005
   0.35989971176875191E-008   0.238189068E-005
   0.36020784508362241E-008   0.238584880E-005
   0.36051597839849292E-008   0.238971143E-005
   0.36082411171336343E-008   0.239388669E-005
   0.36113224502823393E-008   0.239815836E-005
   0.36144037834310444E-008   0.240208396E-005
   0.36174851165797495E-008   0.240557188E-005
   0.36205664497284545E-008   0.240911754E-005
   0.36236477828771596E-008   0.241304588E-005
   0.36267291160258647E-008   0.241673433E-005
   0.36298104491745697E-008   0.241965267E-005
   0.36328917823232748E-008   0.242254555E-005
   0.36359731154719799E-008   0.242612487E-005
   0.36390544486206849E-008   0.242966212E-005
   0.36421357817693900E-008   0.243237014E-005
   0.36452171149180951E-008   0.243478303E-005
   0.36482984480668001E-008   0.243758291E-005
   0.36513797812155052E-008   0.244053354E-005
   0.36544611143642103E-008   0.244318835E-005
   0.36575424475129154E-008   0.244547982E-005
   0.36606237806616204E-008   0.244764146E-005
   0.36637051138103255E-008   0.245004571E-005
   0.36667864469590306E-008   0.245255410E-005
   0.36698677801077356E-008   0.245445608E-005
   0.36729491132564407E-008   0.245587739E-005
   0.36760304464051458E-008   0.245785213E-005
   0.36791117795538508E-008   0.246027457E-005
   0.36821931127025559E-008   0.246193736E-005
   0.36852744458512610E-008   0.246288232E-005
   0.36883557789999660E-008   0.246422496E-005
   0.36914371121486711E-008   0.246598142E-005
   0.36945184452973762E-008   0.246736431E-005
   0.36975997784460812E-008   0.246833247E-005
   0.37006811115947863E-008   0.246926243E-005
   0.37037624447434914E-008   0.247027037E-005
   0.37068437778921964E-008   0.247136268E-005
   0.37099251110409015E-008   0.247221487E-005
   0.37130064441896066E-008   0.247248931E-005
   0.37160877773383116E-008   0.247282810E-005
   0.37191691104870167E-008   0.247385196E-005
   0.37222504436357218E-008   0.247463140E-005
   0.37253317767844268E-008   0.247435582E-005
   0.37284131099331319E-008   0.247406115E-005
   0.37314944430818370E-008   0.247456478E-005
   0.37345757762305420E-008   0.247494427E-005
   0.37376571093792471E-008   0.247458661E-005
   0.37407384425279522E-008   0.247415755E-005
   0.37438197756766572E-008   0.247397929E-005
   0.37469011088253623E-008   0.247373009E-005
   0.37499824419740674E-008   0.247329308E-005
   0.37530637751227724E-008   0.247255139E-005
   0.37561451082714775E-008   0.247157550E-005
   0.37592264414201826E-008   0.247100184E-005
   0.37623077745688877E-008   0.247070579E-005
   0.37653891077175927E-008   0.246957097E-005
   0.37684704408662978E-008   0.246779359E-005
   0.37715517740150029E-008   0.246675563E-005
   0.37746331071637079E-008   0.246620016E-005
   0.37777144403124130E-008   0.246479817E-005
   0.37807957734611181E-008   0.246287050E-005
   0.37838771066098231E-008   0.246143236E-005
   0.37869584397585282E-008   0.246013110E-005
   0.37900397729072333E-008   0.245837464E-005
   0.37931211060559383E-008   0.245640467E-005
   0.37962024392046434E-008   0.245439401E-005
   0.37992837723533485E-008   0.245244019E-005
   0.38023651055020535E-008   0.245077149E-005
   0.38054464386507586E-008   0.244880835E-005
   0.38085277717994637E-008   0.244597163E-005
   0.38116091049481687E-008   0.244327020E-005
   0.38146904380968738E-008   0.244147759E-005
   0.38177717712455789E-008   0.243935506E-005
   0.38208531043942839E-008   0.243618410E-005
   0.38239344375429890E-008   0.243321620E-005
   0.38270157706916941E-008   0.243090881E-005
   0.38300971038403991E-008   0.242817759E-005
   0.38331784369891042E-008   0.242486090E-005
   0.38362597701378093E-008   0.242170586E-005
   0.38393411032865143E-008   0.241872021E-005
   0.38424224364352194E-008   0.241568932E-005
   0.38455037695839245E-008   0.241258476E-005
