t              noda2002.fdtd_Wire_probe_A_Wz_24_24_4_s1.dat       -E*dl Vplus Vminus Vplus-Vminus
   0.00000000000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.77033303347295856E-010  -0.267405761E-002   0.465297312E+000  -0.551463105E-001   0.000000000E+000  -0.551463105E-001
   0.15406660669459171E-009  -0.287495786E-002   0.568498671E+000  -0.157817498E+000   0.000000000E+000  -0.157817498E+000
   0.23109991004188757E-009  -0.289729284E-002   0.359877288E+000  -0.244522542E+000   0.000000000E+000  -0.244522542E+000
   0.30813321338918342E-009  -0.428655790E-002   0.469068378E+000  -0.338664919E+000   0.000000000E+000  -0.338664919E+000
   0.38516651673647928E-009  -0.512955897E-002   0.756948948E+000  -0.436139286E+000   0.000000000E+000  -0.436139286E+000
   0.46219982008377514E-009  -0.484702783E-002   0.783594728E+000  -0.495865941E+000   0.000000000E+000  -0.495865941E+000
   0.53923312343107099E-009  -0.507815462E-002   0.719165027E+000  -0.536895752E+000   0.000000000E+000  -0.536895752E+000
   0.61626642677836685E-009  -0.572140561E-002   0.794465601E+000  -0.589188993E+000   0.000000000E+000  -0.589188993E+000
   0.69329973012566271E-009  -0.599972019E-002   0.910453320E+000  -0.634953678E+000   0.000000000E+000  -0.634953678E+000
   0.77033303347295856E-009  -0.591283292E-002   0.923551440E+000  -0.669013739E+000   0.000000000E+000  -0.669013739E+000
   0.84736633682025442E-009  -0.602031918E-002   0.902960122E+000  -0.708058238E+000   0.000000000E+000  -0.708058238E+000
   0.92439964016755027E-009  -0.638160575E-002   0.960621715E+000  -0.745335639E+000   0.000000000E+000  -0.745335639E+000
   0.10014329435148461E-008  -0.664671604E-002   0.106775665E+001  -0.770557761E+000   0.000000000E+000  -0.770557761E+000
   0.10784662468621420E-008  -0.665496523E-002   0.110689127E+001  -0.796954691E+000   0.000000000E+000  -0.796954691E+000
   0.11554995502094378E-008  -0.706249382E-002   0.113558078E+001  -0.838287234E+000   0.000000000E+000  -0.838287234E+000
   0.12325328535567337E-008  -0.969813205E-002   0.156731355E+001  -0.931474745E+000   0.000000000E+000  -0.931474745E+000
   0.13095661569040296E-008  -0.118128490E-001   0.201341605E+001  -0.109406793E+001   0.000000000E+000  -0.109406793E+001
   0.13865994602513254E-008  -0.132171875E-001   0.215594411E+001  -0.129552042E+001   0.000000000E+000  -0.129552042E+001
   0.14636327635986213E-008  -0.153511940E-001   0.230975389E+001  -0.152636766E+001   0.000000000E+000  -0.152636766E+001
   0.15406660669459171E-008  -0.178398620E-001   0.269400167E+001  -0.177739251E+001   0.000000000E+000  -0.177739251E+001
   0.16176993702932130E-008  -0.193483401E-001   0.302885962E+001  -0.201179361E+001   0.000000000E+000  -0.201179361E+001
   0.16947326736405088E-008  -0.197415017E-001   0.306979299E+001  -0.220298910E+001   0.000000000E+000  -0.220298910E+001
   0.17717659769878047E-008  -0.208358504E-001   0.316177797E+001  -0.236839461E+001   0.000000000E+000  -0.236839461E+001
   0.18487992803351005E-008  -0.222583301E-001   0.345893621E+001  -0.252510905E+001   0.000000000E+000  -0.252510905E+001
   0.19258325836823964E-008  -0.230523665E-001   0.370929289E+001  -0.266546345E+001   0.000000000E+000  -0.266546345E+001
   0.20028658870296923E-008  -0.236678161E-001   0.381221628E+001  -0.280201316E+001   0.000000000E+000  -0.280201316E+001
   0.20798991903769881E-008  -0.247640908E-001   0.394291377E+001  -0.295217633E+001   0.000000000E+000  -0.295217633E+001
   0.21569324937242840E-008  -0.260359105E-001   0.418764877E+001  -0.310461354E+001   0.000000000E+000  -0.310461354E+001
   0.22339657970715798E-008  -0.270766467E-001   0.444685173E+001  -0.325200605E+001   0.000000000E+000  -0.325200605E+001
   0.23109991004188757E-008  -0.297003388E-001   0.492369938E+001  -0.344256806E+001   0.000000000E+000  -0.344256806E+001
   0.23880324037661715E-008  -0.321531408E-001   0.535242605E+001  -0.369728351E+001   0.000000000E+000  -0.369728351E+001
   0.24650657071134674E-008  -0.345014520E-001   0.565222502E+001  -0.398145819E+001   0.000000000E+000  -0.398145819E+001
   0.25420990104607633E-008  -0.372829773E-001   0.603806782E+001  -0.429359770E+001   0.000000000E+000  -0.429359770E+001
   0.26191323138080591E-008  -0.398249850E-001   0.648527670E+001  -0.462918091E+001   0.000000000E+000  -0.462918091E+001
   0.26961656171553550E-008  -0.419597626E-001   0.685630274E+001  -0.495536327E+001   0.000000000E+000  -0.495536327E+001
   0.27731989205026508E-008  -0.447161607E-001   0.730142212E+001  -0.527428436E+001   0.000000000E+000  -0.527428436E+001
   0.28502322238499467E-008  -0.475575849E-001   0.781713390E+001  -0.560844612E+001   0.000000000E+000  -0.560844612E+001
   0.29272655271972425E-008  -0.500565208E-001   0.825622368E+001  -0.595365095E+001   0.000000000E+000  -0.595365095E+001
   0.30042988305445384E-008  -0.526259132E-001   0.864171028E+001  -0.630776548E+001   0.000000000E+000  -0.630776548E+001
   0.30813321338918342E-008  -0.553101376E-001   0.906886101E+001  -0.667175007E+001   0.000000000E+000  -0.667175007E+001
   0.31583654372391301E-008  -0.577790923E-001   0.952617931E+001  -0.702847195E+001   0.000000000E+000  -0.702847195E+001
   0.32353987405864260E-008  -0.600356460E-001   0.996331501E+001  -0.736846113E+001   0.000000000E+000  -0.736846113E+001
   0.33124320439337218E-008  -0.622824021E-001   0.103686800E+002  -0.770163536E+001   0.000000000E+000  -0.770163536E+001
   0.33894653472810177E-008  -0.646680221E-001   0.107767582E+002  -0.803299904E+001   0.000000000E+000  -0.803299904E+001
   0.34664986506283135E-008  -0.670631379E-001   0.112051992E+002  -0.836249828E+001   0.000000000E+000  -0.836249828E+001
   0.35435319539756094E-008  -0.693722516E-001   0.116370268E+002  -0.869695568E+001   0.000000000E+000  -0.869695568E+001
   0.36205652573229052E-008  -0.715527236E-001   0.120351200E+002  -0.903694916E+001   0.000000000E+000  -0.903694916E+001
   0.36975985606702011E-008  -0.737846345E-001   0.124325666E+002  -0.937437153E+001   0.000000000E+000  -0.937437153E+001
   0.37746318640174970E-008  -0.767723247E-001   0.129945393E+002  -0.972356224E+001   0.000000000E+000  -0.972356224E+001
   0.38516651673647928E-008  -0.796862617E-001   0.135866442E+002  -0.101009407E+002   0.000000000E+000  -0.101009407E+002
   0.39286984707120887E-008  -0.822823569E-001   0.140441914E+002  -0.104972954E+002   0.000000000E+000  -0.104972954E+002
   0.40057317740593845E-008  -0.851988345E-001   0.144991274E+002  -0.109079981E+002   0.000000000E+000  -0.109079981E+002
   0.40827650774066804E-008  -0.891526043E-001   0.152139235E+002  -0.113482161E+002   0.000000000E+000  -0.113482161E+002
   0.41597983807539762E-008  -0.933458954E-001   0.160543938E+002  -0.118277626E+002   0.000000000E+000  -0.118277626E+002
   0.42368316841012721E-008  -0.969777852E-001   0.166951885E+002  -0.123344250E+002   0.000000000E+000  -0.123344250E+002
   0.43138649874485679E-008  -0.101013437E+000   0.172678051E+002  -0.128623161E+002   0.000000000E+000  -0.128623161E+002
   0.43908982907958638E-008  -0.104050212E+000   0.177412834E+002  -0.133808851E+002   0.000000000E+000  -0.133808851E+002
   0.44679315941431597E-008  -0.103741460E+000   0.177062569E+002  -0.137899971E+002   0.000000000E+000  -0.137899971E+002
   0.45449648974904555E-008  -0.103982985E+000   0.177642441E+002  -0.140618238E+002   0.000000000E+000  -0.140618238E+002
   0.46219982008377514E-008  -0.104679622E+000   0.181633091E+002  -0.142528324E+002   0.000000000E+000  -0.142528324E+002
   0.46990315041850472E-008  -0.104448430E+000   0.184489326E+002  -0.143777313E+002   0.000000000E+000  -0.143777313E+002
   0.47760648075323431E-008  -0.104343601E+000   0.185160007E+002  -0.144717264E+002   0.000000000E+000  -0.144717264E+002
   0.48530981108796389E-008  -0.105298117E+000   0.186759567E+002  -0.146036043E+002   0.000000000E+000  -0.146036043E+002
   0.49301314142269348E-008  -0.106336020E+000   0.189493790E+002  -0.147787266E+002   0.000000000E+000  -0.147787266E+002
   0.50071647175742307E-008  -0.106429145E+000   0.190852528E+002  -0.149487991E+002   0.000000000E+000  -0.149487991E+002
   0.50841980209215265E-008  -0.106487915E+000   0.191638947E+002  -0.150996428E+002   0.000000000E+000  -0.150996428E+002
   0.51612313242688224E-008  -0.106824040E+000   0.193403130E+002  -0.152376585E+002   0.000000000E+000  -0.152376585E+002
   0.52382646276161182E-008  -0.107001975E+000   0.195452557E+002  -0.153509359E+002   0.000000000E+000  -0.153509359E+002
   0.53152979309634141E-008  -0.107078098E+000   0.196859608E+002  -0.154468212E+002   0.000000000E+000  -0.154468212E+002
   0.53923312343107099E-008  -0.107378460E+000   0.197951374E+002  -0.155508041E+002   0.000000000E+000  -0.155508041E+002
   0.54693645376580058E-008  -0.107913427E+000   0.199379768E+002  -0.156631870E+002   0.000000000E+000  -0.156631870E+002
   0.55463978410053016E-008  -0.109006867E+000   0.202095680E+002  -0.157809410E+002   0.000000000E+000  -0.157809410E+002
   0.56234311443525975E-008  -0.110546850E+000   0.205697403E+002  -0.159237223E+002   0.000000000E+000  -0.159237223E+002
   0.57004644476998934E-008  -0.111851104E+000   0.208113079E+002  -0.160966682E+002   0.000000000E+000  -0.160966682E+002
   0.57774977510471892E-008  -0.113414824E+000   0.209964066E+002  -0.162917690E+002   0.000000000E+000  -0.162917690E+002
   0.58545310543944851E-008  -0.115156934E+000   0.212566547E+002  -0.165061550E+002   0.000000000E+000  -0.165061550E+002
   0.59315643577417809E-008  -0.115781985E+000   0.214033775E+002  -0.167098274E+002   0.000000000E+000  -0.167098274E+002
   0.60085976610890768E-008  -0.116239555E+000   0.214948101E+002  -0.168779259E+002   0.000000000E+000  -0.168779259E+002
   0.60856309644363726E-008  -0.116973296E+000   0.216758804E+002  -0.170195503E+002   0.000000000E+000  -0.170195503E+002
   0.61626642677836685E-008  -0.117599852E+000   0.218930511E+002  -0.171379471E+002   0.000000000E+000  -0.171379471E+002
   0.62396975711309643E-008  -0.118100770E+000   0.220502548E+002  -0.172414589E+002   0.000000000E+000  -0.172414589E+002
   0.63167308744782602E-008  -0.118592843E+000   0.221390095E+002  -0.173529034E+002   0.000000000E+000  -0.173529034E+002
   0.63937641778255561E-008  -0.118206292E+000   0.220618896E+002  -0.174545021E+002   0.000000000E+000  -0.174545021E+002
   0.64707974811728519E-008  -0.118078865E+000   0.220616589E+002  -0.175200729E+002   0.000000000E+000  -0.175200729E+002
   0.65478307845201478E-008  -0.117952220E+000   0.221968689E+002  -0.175620575E+002   0.000000000E+000  -0.175620575E+002
   0.66248640878674436E-008  -0.117268778E+000   0.222327251E+002  -0.175815067E+002   0.000000000E+000  -0.175815067E+002
   0.67018973912147395E-008  -0.116754584E+000   0.221687851E+002  -0.175754051E+002   0.000000000E+000  -0.175754051E+002
