t              noda2002.fdtd_Wire_probe_B_Wz_12_12_3_s2.dat       -E*dl Vplus Vminus Vplus-Vminus
   0.00000000000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.95999999616402931E-010   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.19199999923280586E-009   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.165151022E-001   0.165151022E-001
   0.28799999884920879E-009  -0.163092394E-003   0.176830105E-001  -0.136793393E-002  -0.684906319E-001   0.671226978E-001
   0.38399999846561172E-009  -0.575547107E-003   0.683683380E-001  -0.744995195E-002  -0.150759473E+000   0.143309519E+000
   0.47999999808201466E-009  -0.115343044E-002   0.134240508E+000  -0.212913789E-001  -0.249274209E+000   0.227982834E+000
   0.57599999769841759E-009  -0.182654057E-002   0.172492713E+000  -0.442791246E-001  -0.358361810E+000   0.314082682E+000
   0.67199999731482052E-009  -0.274055800E-002   0.163748160E+000  -0.781174451E-001  -0.482809275E+000   0.404691815E+000
   0.76799999693122345E-009  -0.416276557E-002   0.143808752E+000  -0.127344772E+000  -0.626119554E+000   0.498774767E+000
   0.86399999654762638E-009  -0.614751689E-002   0.172120690E+000  -0.197808281E+000  -0.780701697E+000   0.582893431E+000
   0.95999999616402931E-009  -0.835908484E-002   0.264358342E+000  -0.291219741E+000  -0.931525469E+000   0.640305758E+000
   0.10559999957804322E-008  -0.103155682E-001   0.366362303E+000  -0.401570112E+000  -0.106862116E+001   0.667051077E+000
   0.11519999953968352E-008  -0.118321534E-001   0.406738460E+000  -0.518252015E+000  -0.119440091E+001   0.676148891E+000
   0.12479999950132381E-008  -0.131754540E-001   0.375587493E+000  -0.633452415E+000  -0.131854165E+001   0.685089231E+000
   0.13439999946296410E-008  -0.147347795E-001   0.340885222E+000  -0.746156275E+000  -0.144712210E+001   0.700965822E+000
   0.14399999942460440E-008  -0.165600255E-001   0.378759921E+000  -0.858609319E+000  -0.157798231E+001   0.719372988E+000
   0.15359999938624469E-008  -0.182854645E-001   0.490384579E+000  -0.969742656E+000  -0.170607460E+001   0.736331940E+000
   0.16319999934788498E-008  -0.195400082E-001   0.597161889E+000  -0.107376266E+001  -0.183653569E+001   0.762773037E+000
   0.17279999930952528E-008  -0.204481650E-001   0.628236592E+000  -0.116655791E+001  -0.198988986E+001   0.823331952E+000
   0.18239999927116557E-008  -0.216200799E-001   0.605257511E+000  -0.125320077E+001  -0.217946649E+001   0.926265717E+000
   0.19199999923280586E-008  -0.235047713E-001   0.615281940E+000  -0.134654236E+001  -0.239619064E+001   0.104964828E+001
   0.20159999919444616E-008  -0.259590950E-001   0.708838820E+000  -0.145705557E+001  -0.262378883E+001   0.116673326E+001
   0.21119999915608645E-008  -0.284885932E-001   0.843963742E+000  -0.158544636E+001  -0.285563183E+001   0.127018547E+001
   0.22079999911772674E-008  -0.308353882E-001   0.937831283E+000  -0.172616601E+001  -0.309661317E+001   0.137044716E+001
