t              SphereRCS.fdtd_Point probe_Ey_15_15_4.dat       incid
   0.26807598016431733E-008  -0.112505791E-007   0.000000000E+000
   0.27115731326965431E-008  -0.133010181E-007   0.000000000E+000
   0.27423864637499129E-008  -0.145670285E-007   0.000000000E+000
   0.27731997948032827E-008  -0.149617065E-007   0.000000000E+000
   0.28040131258566525E-008  -0.144739918E-007   0.000000000E+000
   0.28348264569100223E-008  -0.133145655E-007   0.000000000E+000
   0.28656397879633921E-008  -0.116251186E-007   0.000000000E+000
   0.28964531190167619E-008  -0.941534495E-008   0.000000000E+000
   0.29272664500701318E-008  -0.730389083E-008   0.000000000E+000
   0.29580797811235016E-008  -0.565003155E-008   0.000000000E+000
   0.29888931121768714E-008  -0.441145742E-008   0.000000000E+000
   0.30197064432302412E-008  -0.352384566E-008   0.000000000E+000
   0.30505197742836110E-008  -0.259871902E-008   0.000000000E+000
   0.30813331053369808E-008  -0.123533750E-008   0.000000000E+000
   0.31121464363903506E-008   0.154914603E-008   0.000000000E+000
   0.31429597674437204E-008   0.585878368E-008   0.000000000E+000
   0.31737730984970902E-008   0.119968586E-007   0.000000000E+000
   0.32045864295504600E-008   0.209549036E-007   0.000000000E+000
   0.32353997606038298E-008   0.337100552E-007   0.000000000E+000
   0.32662130916571996E-008   0.505756574E-007   0.000000000E+000
   0.32970264227105694E-008   0.724385743E-007   0.000000000E+000
   0.33278397537639393E-008   0.995286271E-007   0.000000000E+000
   0.33586530848173091E-008   0.132418180E-006   0.000000000E+000
   0.33894664158706789E-008   0.171785871E-006   0.000000000E+000
   0.34202797469240487E-008   0.219745772E-006   0.000000000E+000
   0.34510930779774185E-008   0.279443555E-006   0.000000000E+000
   0.34819064090307883E-008   0.353818820E-006   0.000000000E+000
   0.35127197400841581E-008   0.446110050E-006   0.000000000E+000
   0.35435330711375279E-008   0.559695252E-006   0.000000000E+000
   0.35743464021908977E-008   0.699336965E-006   0.000000000E+000
   0.36051597332442675E-008   0.870527174E-006   0.000000000E+000
   0.36359730642976373E-008   0.107791902E-005   0.000000000E+000
   0.36667863953510071E-008   0.132634773E-005   0.000000000E+000
   0.36975997264043770E-008   0.161928779E-005   0.000000000E+000
   0.37284130574577468E-008   0.195932307E-005   0.000000000E+000
   0.37592263885111166E-008   0.234556978E-005   0.000000000E+000
   0.37900397195644864E-008   0.277584036E-005   0.000000000E+000
   0.38208530506178562E-008   0.324526172E-005   0.000000000E+000
   0.38516663816712260E-008   0.374685965E-005   0.000000000E+000
   0.38824797127245958E-008   0.427124905E-005   0.000000000E+000
   0.39132930437779656E-008   0.480489371E-005   0.000000000E+000
   0.39441063748313354E-008   0.533067896E-005   0.000000000E+000
   0.39749197058847052E-008   0.582657594E-005   0.000000000E+000
   0.40057330369380750E-008   0.626557448E-005   0.000000000E+000
   0.40365463679914448E-008   0.661504782E-005   0.000000000E+000
   0.40673596990448146E-008   0.683714461E-005   0.000000000E+000
   0.40981730300981845E-008   0.688903856E-005   0.000000000E+000
   0.41289863611515543E-008   0.672301576E-005   0.000000000E+000
   0.41597996922049241E-008   0.628957423E-005   0.000000000E+000
   0.41906130232582939E-008   0.553878863E-005   0.000000000E+000
   0.42214263543116637E-008   0.442342889E-005   0.000000000E+000
   0.42522396853650335E-008   0.290269782E-005   0.000000000E+000
   0.42830530164184033E-008   0.945822421E-006   0.000000000E+000
   0.43138663474717731E-008  -0.146346588E-005   0.000000000E+000
   0.43446796785251429E-008  -0.432422803E-005   0.000000000E+000
   0.43754930095785127E-008  -0.761304818E-005   0.000000000E+000
   0.44063063406318825E-008  -0.112814650E-004   0.000000000E+000
   0.44371196716852523E-008  -0.152532330E-004   0.000000000E+000
   0.44679330027386222E-008  -0.194216336E-004   0.000000000E+000
   0.44987463337919920E-008  -0.236492833E-004   0.000000000E+000
   0.45295596648453618E-008  -0.277693289E-004   0.000000000E+000
   0.45603729958987316E-008  -0.315877332E-004   0.000000000E+000
   0.45911863269521014E-008  -0.348874564E-004   0.000000000E+000
   0.46219996580054712E-008  -0.374360570E-004   0.000000000E+000
   0.46528129890588410E-008  -0.389954621E-004   0.000000000E+000
   0.46836263201122108E-008  -0.393322480E-004   0.000000000E+000
   0.47144396511655806E-008  -0.382311264E-004   0.000000000E+000
   0.47452529822189504E-008  -0.355093398E-004   0.000000000E+000
   0.47760663132723202E-008  -0.310325267E-004   0.000000000E+000
   0.48068796443256900E-008  -0.247307180E-004   0.000000000E+000
   0.48376929753790598E-008  -0.166131886E-004   0.000000000E+000
   0.48685063064324297E-008  -0.678191009E-005   0.000000000E+000
   0.48993196374857995E-008   0.455902773E-005   0.000000000E+000
   0.49301329685391693E-008   0.170977746E-004   0.000000000E+000
   0.49609462995925391E-008   0.304150235E-004   0.000000000E+000
   0.49917596306459089E-008   0.439913565E-004   0.000000000E+000
   0.50225729616992787E-008   0.572211793E-004   0.000000000E+000
   0.50533862927526485E-008   0.694345290E-004   0.000000000E+000
   0.50841996238060183E-008   0.799265181E-004   0.000000000E+000
   0.51150129548593881E-008   0.879933141E-004   0.000000000E+000
   0.51458262859127579E-008   0.929718080E-004   0.000000000E+000
   0.51766396169661277E-008   0.942832557E-004   0.000000000E+000
   0.52074529480194975E-008   0.914771590E-004   0.000000000E+000
   0.52382662790728673E-008   0.842724257E-004   0.000000000E+000
   0.52690796101262372E-008   0.725946447E-004   0.000000000E+000
   0.52998929411796070E-008   0.566033777E-004   0.000000000E+000
   0.53307062722329768E-008   0.367067478E-004   0.000000000E+000
   0.53615196032863466E-008   0.135640912E-004   0.000000000E+000
   0.53923329343397164E-008  -0.119287797E-004   0.000000000E+000
   0.54231462653930862E-008  -0.386700958E-004   0.000000000E+000
   0.54539595964464560E-008  -0.653997558E-004   0.000000000E+000
   0.54847729274998258E-008  -0.907616341E-004   0.000000000E+000
   0.55155862585531956E-008  -0.113377449E-003   0.000000000E+000
   0.55463995896065654E-008  -0.131929031E-003   0.000000000E+000
   0.55772129206599352E-008  -0.145244223E-003   0.000000000E+000
   0.56080262517133050E-008  -0.152377659E-003   0.000000000E+000
   0.56388395827666749E-008  -0.152681430E-003   0.000000000E+000
   0.56696529138200447E-008  -0.145862025E-003   0.000000000E+000
   0.57004662448734145E-008  -0.132014597E-003   0.000000000E+000
   0.57312795759267843E-008  -0.111632049E-003   0.000000000E+000
   0.57620929069801541E-008  -0.855859689E-004   0.000000000E+000
   0.57929062380335239E-008  -0.550793702E-004   0.000000000E+000
   0.58237195690868937E-008  -0.215748805E-004   0.000000000E+000
   0.58545329001402635E-008   0.132984278E-004   0.000000000E+000
   0.58853462311936333E-008   0.478530565E-004   0.000000000E+000
