t              SphereRCS.fdtd_Point probe_Ey_50_50_13.dat       incid
   0.65632387753755683E-008   0.765508230E-004   0.000000000E+000
   0.65940521029594912E-008  -0.117031377E-004   0.000000000E+000
   0.66248654305434140E-008  -0.823905721E-004   0.000000000E+000
   0.66556787581273369E-008  -0.131520996E-003   0.000000000E+000
   0.66864920857112597E-008  -0.166765167E-003   0.000000000E+000
   0.67173054132951826E-008  -0.183545781E-003   0.000000000E+000
   0.67481187408791055E-008  -0.171347478E-003   0.000000000E+000
   0.67789320684630283E-008  -0.140168297E-003   0.000000000E+000
   0.68097453960469512E-008  -0.112887748E-003   0.000000000E+000
   0.68405587236308740E-008  -0.883281828E-004   0.000000000E+000
   0.68713720512147969E-008  -0.430354703E-004   0.000000000E+000
   0.69021853787987197E-008   0.210446815E-004   0.000000000E+000
   0.69329987063826426E-008   0.659594225E-004   0.000000000E+000
   0.69638120339665655E-008   0.727273364E-004   0.000000000E+000
   0.69946253615504883E-008   0.701187309E-004   0.000000000E+000
   0.70254386891344112E-008   0.819613779E-004   0.000000000E+000
   0.70562520167183340E-008   0.842168083E-004   0.000000000E+000
   0.70870653443022569E-008   0.525663927E-004   0.000000000E+000
   0.71178786718861797E-008   0.156272145E-004   0.000000000E+000
   0.71486919994701026E-008   0.102805243E-004   0.000000000E+000
   0.71795053270540254E-008   0.151771983E-004   0.000000000E+000
   0.72103186546379483E-008  -0.111331610E-004   0.000000000E+000
   0.72411319822218712E-008  -0.500817841E-004   0.000000000E+000
   0.72719453098057940E-008  -0.499707239E-004   0.000000000E+000
   0.73027586373897169E-008  -0.180377028E-004   0.000000000E+000
   0.73335719649736397E-008  -0.107309388E-004   0.000000000E+000
   0.73643852925575626E-008  -0.360408667E-004   0.000000000E+000
   0.73951986201414854E-008  -0.427726809E-004   0.000000000E+000
   0.74260119477254083E-008  -0.134969087E-004   0.000000000E+000
   0.74568252753093311E-008   0.858733802E-005   0.000000000E+000
   0.74876386028932540E-008   0.111532654E-005   0.000000000E+000
   0.75184519304771769E-008  -0.232138041E-005   0.000000000E+000
   0.75492652580610997E-008   0.189806542E-004   0.000000000E+000
   0.75800785856450226E-008   0.360373378E-004   0.000000000E+000
   0.76108919132289454E-008   0.286273498E-004   0.000000000E+000
   0.76417052408128683E-008   0.201314415E-004   0.000000000E+000
   0.76725185683967911E-008   0.260378874E-004   0.000000000E+000
   0.77033318959807140E-008   0.209087757E-004   0.000000000E+000
   0.77341452235646369E-008  -0.151115219E-004   0.000000000E+000
   0.77649585511485597E-008  -0.605968526E-004   0.000000000E+000
   0.77957718787324826E-008  -0.872697492E-004   0.000000000E+000
   0.78265852063164054E-008  -0.947294102E-004   0.000000000E+000
   0.78573985339003283E-008  -0.948862289E-004   0.000000000E+000
   0.78882118614842511E-008  -0.916086647E-004   0.000000000E+000
   0.79190251890681740E-008  -0.845671238E-004   0.000000000E+000
   0.79498385166520968E-008  -0.699277225E-004   0.000000000E+000
   0.79806518442360197E-008  -0.387903419E-004   0.000000000E+000
   0.80114651718199426E-008   0.579476546E-005   0.000000000E+000
   0.80422784994038654E-008   0.432168781E-004   0.000000000E+000
   0.80730918269877883E-008   0.645520049E-004   0.000000000E+000
   0.81039051545717111E-008   0.841428264E-004   0.000000000E+000
   0.81347184821556340E-008   0.104738392E-003   0.000000000E+000
   0.81655318097395568E-008   0.105282430E-003   0.000000000E+000
   0.81963451373234797E-008   0.839730274E-004   0.000000000E+000
   0.82271584649074025E-008   0.723294652E-004   0.000000000E+000
   0.82579717924913254E-008   0.823141309E-004   0.000000000E+000
   0.82887851200752483E-008   0.838871129E-004   0.000000000E+000
   0.83195984476591711E-008   0.603962690E-004   0.000000000E+000
   0.83504117752430940E-008   0.387836990E-004   0.000000000E+000
   0.83812251028270168E-008   0.378277800E-004   0.000000000E+000
   0.84120384304109397E-008   0.347923888E-004   0.000000000E+000
   0.84428517579948625E-008   0.116169558E-004   0.000000000E+000
   0.84736650855787854E-008  -0.127757758E-004   0.000000000E+000
   0.85044784131627083E-008  -0.236235974E-004   0.000000000E+000
   0.85352917407466311E-008  -0.382873368E-004   0.000000000E+000
   0.85661050683305540E-008  -0.662626480E-004   0.000000000E+000
   0.85969183959144768E-008  -0.837769767E-004   0.000000000E+000
   0.86277317234983997E-008  -0.750227555E-004   0.000000000E+000
   0.86585450510823225E-008  -0.613500379E-004   0.000000000E+000
   0.86893583786662454E-008  -0.638318525E-004   0.000000000E+000
   0.87201717062501682E-008  -0.681908277E-004   0.000000000E+000
   0.87509850338340911E-008  -0.511455291E-004   0.000000000E+000
   0.87817983614180140E-008  -0.177924485E-004   0.000000000E+000
   0.88126116890019368E-008   0.837238258E-005   0.000000000E+000
   0.88434250165858597E-008   0.165782731E-004   0.000000000E+000
   0.88742383441697825E-008   0.139371405E-004   0.000000000E+000
   0.89050516717537054E-008   0.102572048E-004   0.000000000E+000
   0.89358649993376282E-008   0.962282866E-005   0.000000000E+000
   0.89666783269215511E-008   0.114020540E-004   0.000000000E+000
   0.89974916545054739E-008   0.119589613E-004   0.000000000E+000
   0.90283049820893968E-008   0.729715339E-005   0.000000000E+000
   0.90591183096733197E-008  -0.252616974E-005   0.000000000E+000
   0.90899316372572425E-008  -0.119209717E-004   0.000000000E+000
   0.91207449648411654E-008  -0.135968803E-004   0.000000000E+000
   0.91515582924250882E-008  -0.494981578E-005   0.000000000E+000
   0.91823716200090111E-008   0.784109943E-005   0.000000000E+000
   0.92131849475929339E-008   0.135732571E-004   0.000000000E+000
   0.92439982751768568E-008   0.779135553E-005   0.000000000E+000
   0.92748116027607796E-008   0.216064109E-006   0.000000000E+000
   0.93056249303447025E-008   0.453422808E-005   0.000000000E+000
   0.93364382579286254E-008   0.195041703E-004   0.000000000E+000
   0.93672515855125482E-008   0.278688112E-004   0.000000000E+000
   0.93980649130964711E-008   0.183642114E-004   0.000000000E+000
   0.94288782406803939E-008   0.426411134E-006   0.000000000E+000
   0.94596915682643168E-008  -0.103129169E-004   0.000000000E+000
   0.94905048958482396E-008  -0.125300776E-004   0.000000000E+000
   0.95213182234321625E-008  -0.150431906E-004   0.000000000E+000
   0.95521315510160854E-008  -0.203376840E-004   0.000000000E+000
   0.95829448786000082E-008  -0.245552492E-004   0.000000000E+000
   0.96137582061839311E-008  -0.272075686E-004   0.000000000E+000
   0.96445715337678539E-008  -0.285678434E-004   0.000000000E+000
   0.96753848613517768E-008  -0.230857277E-004   0.000000000E+000
   0.97061981889356996E-008  -0.635793003E-005   0.000000000E+000
   0.97370115165196225E-008   0.160912368E-004   0.000000000E+000
   0.97678248441035453E-008   0.344315777E-004   0.000000000E+000
   0.97986381716874682E-008   0.437862109E-004   0.000000000E+000
   0.98294514992713911E-008   0.447885977E-004   0.000000000E+000
   0.98602648268553139E-008   0.417936717E-004   0.000000000E+000
   0.98910781544392368E-008   0.404932398E-004   0.000000000E+000
   0.99218914820231596E-008   0.400229910E-004   0.000000000E+000
   0.99527048096070825E-008   0.314004501E-004   0.000000000E+000
   0.99835181371910053E-008   0.113388014E-004   0.000000000E+000
   0.10014331464774928E-007  -0.103616421E-004   0.000000000E+000
   0.10045144792358851E-007  -0.250311023E-004   0.000000000E+000
   0.10075958119942774E-007  -0.356586170E-004   0.000000000E+000
   0.10106771447526697E-007  -0.456374146E-004   0.000000000E+000
   0.10137584775110620E-007  -0.503173505E-004   0.000000000E+000
   0.10168398102694542E-007  -0.473932450E-004   0.000000000E+000
   0.10199211430278465E-007  -0.427935920E-004   0.000000000E+000
   0.10230024757862388E-007  -0.403039703E-004   0.000000000E+000
   0.10260838085446311E-007  -0.364549851E-004   0.000000000E+000
   0.10291651413030234E-007  -0.283032568E-004   0.000000000E+000
   0.10322464740614157E-007  -0.170941566E-004   0.000000000E+000
   0.10353278068198080E-007  -0.504271884E-005   0.000000000E+000
   0.10384091395782002E-007   0.496222492E-005   0.000000000E+000
   0.10414904723365925E-007   0.106929074E-004   0.000000000E+000
   0.10445718050949848E-007   0.151205459E-004   0.000000000E+000
   0.10476531378533771E-007   0.224635769E-004   0.000000000E+000
   0.10507344706117694E-007   0.295501904E-004   0.000000000E+000
   0.10538158033701617E-007   0.307338996E-004   0.000000000E+000
   0.10568971361285540E-007   0.288466399E-004   0.000000000E+000
   0.10599784688869462E-007   0.303406632E-004   0.000000000E+000
   0.10630598016453385E-007   0.337854835E-004   0.000000000E+000
   0.10661411344037308E-007   0.333368880E-004   0.000000000E+000
   0.10692224671621231E-007   0.280488857E-004   0.000000000E+000
   0.10723037999205154E-007   0.201407529E-004   0.000000000E+000
   0.10753851326789077E-007   0.109176835E-004   0.000000000E+000
   0.10784664654373000E-007   0.261918558E-005   0.000000000E+000
   0.10815477981956922E-007  -0.343502097E-005   0.000000000E+000
   0.10846291309540845E-007  -0.108333879E-004   0.000000000E+000
   0.10877104637124768E-007  -0.220847924E-004   0.000000000E+000
   0.10907917964708691E-007  -0.322110864E-004   0.000000000E+000
   0.10938731292292614E-007  -0.362592764E-004   0.000000000E+000
   0.10969544619876537E-007  -0.363478393E-004   0.000000000E+000
   0.11000357947460460E-007  -0.340558836E-004   0.000000000E+000
   0.11031171275044382E-007  -0.254330298E-004   0.000000000E+000
   0.11061984602628305E-007  -0.104801684E-004   0.000000000E+000
   0.11092797930212228E-007   0.268109034E-005   0.000000000E+000
   0.11123611257796151E-007   0.919089052E-005   0.000000000E+000
   0.11154424585380074E-007   0.140017673E-004   0.000000000E+000
   0.11185237912963997E-007   0.226385928E-004   0.000000000E+000
   0.11216051240547920E-007   0.322820197E-004   0.000000000E+000
   0.11246864568131842E-007   0.352743882E-004   0.000000000E+000
   0.11277677895715765E-007   0.285395945E-004   0.000000000E+000
   0.11308491223299688E-007   0.180758616E-004   0.000000000E+000
   0.11339304550883611E-007   0.125865972E-004   0.000000000E+000
   0.11370117878467534E-007   0.119619326E-004   0.000000000E+000
   0.11400931206051457E-007   0.767205620E-005   0.000000000E+000
   0.11431744533635380E-007  -0.282026940E-005   0.000000000E+000
   0.11462557861219302E-007  -0.111079671E-004   0.000000000E+000
   0.11493371188803225E-007  -0.117632617E-004   0.000000000E+000
   0.11524184516387148E-007  -0.104923492E-004   0.000000000E+000
   0.11554997843971071E-007  -0.128939937E-004   0.000000000E+000
   0.11585811171554994E-007  -0.158865914E-004   0.000000000E+000
   0.11616624499138917E-007  -0.157903414E-004   0.000000000E+000
   0.11647437826722840E-007  -0.150744791E-004   0.000000000E+000
   0.11678251154306762E-007  -0.160098407E-004   0.000000000E+000
   0.11709064481890685E-007  -0.152504599E-004   0.000000000E+000
   0.11739877809474608E-007  -0.908251423E-005   0.000000000E+000
   0.11770691137058531E-007   0.852469384E-008   0.000000000E+000
   0.11801504464642454E-007   0.494379901E-005   0.000000000E+000
   0.11832317792226377E-007   0.219546837E-005   0.000000000E+000
   0.11863131119810300E-007  -0.254628549E-005   0.000000000E+000
   0.11893944447394222E-007  -0.290282514E-006   0.000000000E+000
   0.11924757774978145E-007   0.864425783E-005   0.000000000E+000
   0.11955571102562068E-007   0.140182019E-004   0.000000000E+000
   0.11986384430145991E-007   0.101747019E-004   0.000000000E+000
   0.12017197757729914E-007   0.345551780E-005   0.000000000E+000
   0.12048011085313837E-007   0.170925648E-005   0.000000000E+000
   0.12078824412897760E-007   0.458513068E-005   0.000000000E+000
   0.12109637740481682E-007   0.802743398E-005   0.000000000E+000
   0.12140451068065605E-007   0.106865755E-004   0.000000000E+000
   0.12171264395649528E-007   0.119745710E-004   0.000000000E+000
   0.12202077723233451E-007   0.978126081E-005   0.000000000E+000
   0.12232891050817374E-007   0.366274298E-005   0.000000000E+000
   0.12263704378401297E-007  -0.296853250E-005   0.000000000E+000
   0.12294517705985220E-007  -0.597241433E-005   0.000000000E+000
   0.12325331033569142E-007  -0.493428070E-005   0.000000000E+000
   0.12356144361153065E-007  -0.384001578E-005   0.000000000E+000
   0.12386957688736988E-007  -0.642873329E-005   0.000000000E+000
   0.12417771016320911E-007  -0.107904616E-004   0.000000000E+000
   0.12448584343904834E-007  -0.111827021E-004   0.000000000E+000
   0.12479397671488757E-007  -0.590112631E-005   0.000000000E+000
   0.12510210999072680E-007   0.458123395E-006   0.000000000E+000
   0.12541024326656602E-007   0.370563885E-005   0.000000000E+000
   0.12571837654240525E-007   0.468500275E-005   0.000000000E+000
   0.12602650981824448E-007   0.569875738E-005   0.000000000E+000
   0.12633464309408371E-007   0.641542783E-005   0.000000000E+000
   0.12664277636992294E-007   0.527198699E-005   0.000000000E+000
   0.12695090964576217E-007   0.233203218E-005   0.000000000E+000
   0.12725904292160140E-007  -0.767123311E-006   0.000000000E+000
   0.12756717619744062E-007  -0.268696772E-005   0.000000000E+000
   0.12787530947327985E-007  -0.360038803E-005   0.000000000E+000
   0.12818344274911908E-007  -0.455460440E-005   0.000000000E+000
   0.12849157602495831E-007  -0.569558779E-005   0.000000000E+000
   0.12879970930079754E-007  -0.596402742E-005   0.000000000E+000
   0.12910784257663677E-007  -0.476280093E-005   0.000000000E+000
   0.12941597585247600E-007  -0.256283374E-005   0.000000000E+000
   0.12972410912831522E-007   0.256587555E-006   0.000000000E+000
   0.13003224240415445E-007   0.337501683E-005   0.000000000E+000
   0.13034037567999368E-007   0.536480729E-005   0.000000000E+000
   0.13064850895583291E-007   0.456703492E-005   0.000000000E+000
   0.13095664223167214E-007   0.135719051E-005   0.000000000E+000
   0.13126477550751137E-007  -0.182169470E-005   0.000000000E+000
   0.13157290878335060E-007  -0.276951869E-005   0.000000000E+000
   0.13188104205918982E-007  -0.147833907E-005   0.000000000E+000
   0.13218917533502905E-007  -0.252396603E-006   0.000000000E+000
   0.13249730861086828E-007  -0.160313107E-005   0.000000000E+000
   0.13280544188670751E-007  -0.513808163E-005   0.000000000E+000
   0.13311357516254674E-007  -0.734375908E-005   0.000000000E+000
   0.13342170843838597E-007  -0.563545018E-005   0.000000000E+000
   0.13372984171422519E-007  -0.150766209E-005   0.000000000E+000
   0.13403797499006442E-007   0.162850347E-005   0.000000000E+000
   0.13434610826590365E-007   0.244829312E-005   0.000000000E+000
   0.13465424154174288E-007   0.212168743E-005   0.000000000E+000
   0.13496237481758211E-007   0.187955197E-005   0.000000000E+000
   0.13527050809342134E-007   0.183274460E-005   0.000000000E+000
   0.13557864136926057E-007   0.184844248E-005   0.000000000E+000
   0.13588677464509979E-007   0.215593718E-005   0.000000000E+000
