t              csa.fdtd_Point probe B1_Ey_70_20_50.dat
   0.79124999519120109E-006   0.125039339E+000
   0.79249999518360426E-006   0.129033715E+000
   0.79374999517600742E-006   0.121286497E+000
   0.79499999516841058E-006   0.109235376E+000
   0.79624999516081374E-006   0.101766542E+000
   0.79749999515321690E-006   0.104302555E+000
   0.79874999514562006E-006   0.114290357E+000
   0.79999999513802322E-006   0.121292442E+000
   0.80124999513042638E-006   0.117233232E+000
   0.80249999512282955E-006   0.107754663E+000
   0.80374999511523271E-006   0.107066646E+000
   0.80499999510763587E-006   0.118276611E+000
   0.80624999510003903E-006   0.125831887E+000
   0.80749999509244219E-006   0.115145214E+000
   0.80874999508484535E-006   0.954084545E-001
   0.80999999507724851E-006   0.915944651E-001
   0.81124999506965167E-006   0.112036541E+000
   0.81249999506205484E-006   0.134737790E+000
   0.81374999505445800E-006   0.133294314E+000
   0.81499999504686116E-006   0.109595627E+000
   0.81624999503926432E-006   0.905893743E-001
   0.81749999503166748E-006   0.947735161E-001
   0.81874999502407064E-006   0.112755984E+000
   0.81999999501647380E-006   0.123408973E+000
   0.82124999500887697E-006   0.119444214E+000
   0.82249999500128013E-006   0.110224865E+000
   0.82374999499368329E-006   0.105748266E+000
   0.82499999498608645E-006   0.107075304E+000
   0.82624999497848961E-006   0.110587098E+000
   0.82749999497089277E-006   0.112931505E+000
   0.82874999496329593E-006   0.110917687E+000
   0.82999999495569909E-006   0.104165062E+000
   0.83124999494810226E-006   0.999602452E-001
   0.83249999494050542E-006   0.107498266E+000
   0.83374999493290858E-006   0.122674771E+000
   0.83499999492531174E-006   0.126658276E+000
   0.83624999491771490E-006   0.108716860E+000
   0.83749999491011806E-006   0.855347067E-001
   0.83874999490252122E-006   0.851609409E-001
   0.83999999489492438E-006   0.110746562E+000
   0.84124999488732755E-006   0.133020312E+000
   0.84249999487973071E-006   0.125827223E+000
   0.84374999487213387E-006   0.992359668E-001
   0.84499999486453703E-006   0.856657624E-001
   0.84624999485694019E-006   0.980904028E-001
   0.84749999484934335E-006   0.116416544E+000
   0.84874999484174651E-006   0.117165588E+000
   0.84999999483414967E-006   0.103028834E+000
   0.85124999482655284E-006   0.944822803E-001
   0.85249999481895600E-006   0.100945041E+000
   0.85374999481135916E-006   0.112074539E+000
   0.85499999480376232E-006   0.114792302E+000
   0.85624999479616548E-006   0.107652791E+000
   0.85749999478856864E-006   0.972805172E-001
   0.85874999478097180E-006   0.903826132E-001
   0.85999999477337497E-006   0.925490856E-001
   0.86124999476577813E-006   0.105674051E+000
   0.86249999475818129E-006   0.120418064E+000
   0.86374999475058445E-006   0.119496480E+000
   0.86499999474298761E-006   0.984019712E-001
   0.86624999473539077E-006   0.778107569E-001
   0.86749999472779393E-006   0.825804174E-001
   0.86874999472019709E-006   0.108535394E+000
   0.86999999471260026E-006   0.123886488E+000
   0.87124999470500342E-006   0.109310411E+000
   0.87249999469740658E-006   0.841552615E-001
   0.87374999468980974E-006   0.810212418E-001
   0.87499999468221290E-006   0.102145836E+000
   0.87624999467461606E-006   0.117458239E+000
   0.87749999466701922E-006   0.106083818E+000
   0.87874999465942238E-006   0.832871795E-001
   0.87999999465182555E-006   0.778943598E-001
   0.88124999464422871E-006   0.946333408E-001
   0.88249999463663187E-006   0.111815907E+000
   0.88374999462903503E-006   0.111255981E+000
   0.88499999462143819E-006   0.969011337E-001
   0.88624999461384135E-006   0.836412236E-001
   0.88749999460624451E-006   0.800968260E-001
   0.88874999459864767E-006   0.865568891E-001
   0.88999999459105084E-006   0.991697758E-001
   0.89124999458345400E-006   0.108740218E+000
   0.89249999457585716E-006   0.103812724E+000
   0.89374999456826032E-006   0.852346793E-001
   0.89499999456066348E-006   0.723355189E-001
   0.89624999455306664E-006   0.821449235E-001
   0.89749999454546980E-006   0.103945680E+000
   0.89874999453787296E-006   0.108692653E+000
   0.89999999453027613E-006   0.876415968E-001
   0.90124999452267929E-006   0.673879534E-001
   0.90249999451508245E-006   0.756625608E-001
   0.90374999450748561E-006   0.102495506E+000
   0.90499999449988877E-006   0.112029813E+000
   0.90624999449229193E-006   0.905022621E-001
   0.90749999448469509E-006   0.644639879E-001
   0.90874999447709826E-006   0.650496632E-001
   0.90999999446950142E-006   0.886067748E-001
   0.91124999446190458E-006   0.105245620E+000
   0.91249999445430774E-006   0.982319713E-001
   0.91374999444671090E-006   0.798699334E-001
   0.91499999443911406E-006   0.700045601E-001
   0.91624999443151722E-006   0.734185502E-001
   0.91749999442392038E-006   0.824317187E-001
   0.91874999441632355E-006   0.897228569E-001
   0.91999999440872671E-006   0.908310339E-001
   0.92124999440112987E-006   0.828336850E-001
   0.92249999439353303E-006   0.704646558E-001
   0.92374999438593619E-006   0.676000565E-001
   0.92499999437833935E-006   0.809937790E-001
   0.92624999437074251E-006   0.955117345E-001
   0.92749999436314567E-006   0.893225223E-001
   0.92874999435554884E-006   0.654532909E-001
   0.92999999434795200E-006   0.534352101E-001
   0.93124999434035516E-006   0.712148473E-001
   0.93249999433275832E-006   0.977539718E-001
   0.93374999432516148E-006   0.982182547E-001
   0.93499999431756464E-006   0.704746619E-001
   0.93624999430996780E-006   0.486669466E-001
   0.93749999430237096E-006   0.582403466E-001
   0.93874999429477413E-006   0.841313675E-001
   0.93999999428717729E-006   0.934926122E-001
   0.94124999427958045E-006   0.781497508E-001
   0.94249999427198361E-006   0.598191246E-001
   0.94374999426438677E-006   0.581186600E-001
   0.94499999425678993E-006   0.691986531E-001
   0.94624999424919309E-006   0.779189169E-001
   0.94749999424159626E-006   0.775454268E-001
   0.94874999423399942E-006   0.709105134E-001
   0.94999999422640258E-006   0.623252764E-001
   0.95124999421880574E-006   0.572432280E-001
   0.95249999421120890E-006   0.625501126E-001
   0.95374999420361206E-006   0.764617622E-001
   0.95499999419601522E-006   0.829194263E-001
   0.95624999418841838E-006   0.690004081E-001
   0.95749999418082155E-006   0.470210016E-001
   0.95874999417322471E-006   0.446369685E-001
   0.95999999416562787E-006   0.680056959E-001
   0.96124999415803103E-006   0.887228698E-001
   0.96249999415043419E-006   0.788616985E-001
   0.96374999414283735E-006   0.493346900E-001
   0.96499999413524051E-006   0.369726792E-001
   0.96624999412764367E-006   0.559432171E-001
   0.96749999412004684E-006   0.799777210E-001
   0.96874999411245000E-006   0.786831900E-001
   0.96999999410485316E-006   0.563388765E-001
   0.97124999409725632E-006   0.420170873E-001
   0.97249999408965948E-006   0.500657260E-001
   0.97374999408206264E-006   0.661550909E-001
   0.97499999407446580E-006   0.709590018E-001
   0.97624999406686896E-006   0.627131760E-001
   0.97749999405927213E-006   0.521397367E-001
   0.97874999405167529E-006   0.470163971E-001
   0.97999999404407845E-006   0.492809415E-001
   0.98124999403648161E-006   0.584739447E-001
   0.98249999402888477E-006   0.684533492E-001
   0.98374999402128793E-006   0.670012906E-001
   0.98499999401369109E-006   0.503482223E-001
   0.98624999400609425E-006   0.349871814E-001
   0.98749999399849742E-006   0.414856970E-001
   0.98874999399090058E-006   0.650264248E-001
   0.98999999398330374E-006   0.762029588E-001
   0.99124999397570690E-006   0.585107021E-001
   0.99249999396811006E-006   0.329205804E-001
   0.99374999396051322E-006   0.319520943E-001
   0.99499999395291638E-006   0.561682358E-001
   0.99624999394531955E-006   0.733653009E-001
   0.99749999393772271E-006   0.618402883E-001
   0.99874999393012587E-006   0.378216356E-001
   0.99999999392252903E-006   0.313768536E-001
