t              csa.fdtd_Bulk probe 5 m_Jz_19_19_5__20_20_5.dat
   0.78999999519879793E-006   0.401096046E+000
   0.79124999519120109E-006   0.398498416E+000
   0.79249999518360426E-006   0.397135228E+000
   0.79374999517600742E-006   0.397131532E+000
   0.79499999516841058E-006   0.397267014E+000
   0.79624999516081374E-006   0.396173656E+000
   0.79749999515321690E-006   0.393661648E+000
   0.79874999514562006E-006   0.390791178E+000
   0.79999999513802322E-006   0.388760030E+000
   0.80124999513042638E-006   0.387845695E+000
   0.80249999512282955E-006   0.387366056E+000
   0.80374999511523271E-006   0.386499822E+000
   0.80499999510763587E-006   0.385060787E+000
   0.80624999510003903E-006   0.383505821E+000
   0.80749999509244219E-006   0.382255673E+000
   0.80874999508484535E-006   0.381110668E+000
   0.80999999507724851E-006   0.379481912E+000
   0.81124999506965167E-006   0.377247334E+000
   0.81249999506205484E-006   0.375181794E+000
   0.81374999505445800E-006   0.374244839E+000
   0.81499999504686116E-006   0.374397844E+000
   0.81624999503926432E-006   0.374394149E+000
   0.81749999503166748E-006   0.372977853E+000
   0.81874999502407064E-006   0.370220453E+000
   0.81999999501647380E-006   0.367467523E+000
   0.82124999500887697E-006   0.365954101E+000
   0.82249999500128013E-006   0.365646750E+000
   0.82374999499368329E-006   0.365490586E+000
   0.82499999498608645E-006   0.364593923E+000
   0.82624999497848961E-006   0.362992704E+000
   0.82749999497089277E-006   0.361332774E+000
   0.82874999496329593E-006   0.360031247E+000
   0.82999999495569909E-006   0.358875871E+000
   0.83124999494810226E-006   0.357408941E+000
   0.83249999494050542E-006   0.355609268E+000
   0.83374999493290858E-006   0.354084164E+000
   0.83499999492531174E-006   0.353455752E+000
   0.83624999491771490E-006   0.353521764E+000
   0.83749999491011806E-006   0.353194147E+000
   0.83874999490252122E-006   0.351512849E+000
   0.83999999489492438E-006   0.348750234E+000
   0.84124999488732755E-006   0.346295953E+000
   0.84249999487973071E-006   0.345290482E+000
   0.84374999487213387E-006   0.345469743E+000
   0.84499999486453703E-006   0.345515668E+000
   0.84624999485694019E-006   0.344469607E+000
   0.84749999484934335E-006   0.342588395E+000
   0.84874999484174651E-006   0.340800762E+000
   0.84999999483414967E-006   0.339590341E+000
   0.85124999482655284E-006   0.338626444E+000
   0.85249999481895600E-006   0.337397784E+000
   0.85374999481135916E-006   0.335942000E+000
   0.85499999480376232E-006   0.334811151E+000
   0.85624999479616548E-006   0.334369391E+000
   0.85749999478856864E-006   0.334232390E+000
   0.85874999478097180E-006   0.333494425E+000
   0.85999999477337497E-006   0.331606865E+000
   0.86124999476577813E-006   0.329067290E+000
   0.86249999475818129E-006   0.327119052E+000
   0.86374999475058445E-006   0.326592386E+000
   0.86499999474298761E-006   0.327021122E+000
   0.86624999473539077E-006   0.327052623E+000
   0.86749999472779393E-006   0.325802803E+000
   0.86874999472019709E-006   0.323688984E+000
   0.86999999471260026E-006   0.321834654E+000
   0.87124999470500342E-006   0.320806384E+000
   0.87249999469740658E-006   0.320169806E+000
   0.87374999468980974E-006   0.319252640E+000
   0.87499999468221290E-006   0.318036079E+000
   0.87624999467461606E-006   0.317074627E+000
   0.87749999466701922E-006   0.316654354E+000
   0.87874999465942238E-006   0.316301703E+000
   0.87999999465182555E-006   0.315240979E+000
   0.88124999464422871E-006   0.313269258E+000
   0.88249999463663187E-006   0.311092734E+000
   0.88374999462903503E-006   0.309751660E+000
   0.88499999462143819E-006   0.309649050E+000
   0.88624999461384135E-006   0.310097516E+000
   0.88749999460624451E-006   0.309880465E+000
   0.88874999459864767E-006   0.308378726E+000
   0.88999999459105084E-006   0.306162328E+000
   0.89124999458345400E-006   0.304387838E+000
   0.89249999457585716E-006   0.303612590E+000
   0.89374999456826032E-006   0.303332210E+000
   0.89499999456066348E-006   0.302727818E+000
   0.89624999455306664E-006   0.301658273E+000
   0.89749999454546980E-006   0.300676137E+000
   0.89874999453787296E-006   0.300133079E+000
   0.89999999453027613E-006   0.299601614E+000
   0.90124999452267929E-006   0.298385382E+000
   0.90249999451508245E-006   0.296464205E+000
   0.90374999450748561E-006   0.294678599E+000
   0.90499999449988877E-006   0.293904305E+000
   0.90624999449229193E-006   0.294136465E+000
   0.90749999448469509E-006   0.294444710E+000
   0.90874999447709826E-006   0.293813884E+000
   0.90999999446950142E-006   0.292046815E+000
   0.91124999446190458E-006   0.289914727E+000
   0.91249999445430774E-006   0.288437963E+000
   0.91374999444671090E-006   0.287963957E+000
   0.91499999443911406E-006   0.287922263E+000
   0.91624999443151722E-006   0.287498444E+000
   0.91749999442392038E-006   0.286495149E+000
   0.91874999441632355E-006   0.285407782E+000
   0.91999999440872671E-006   0.284655780E+000
   0.92124999440112987E-006   0.283977687E+000
   0.92249999439353303E-006   0.282803297E+000
   0.92374999438593619E-006   0.281137466E+000
   0.92499999437833935E-006   0.279760092E+000
   0.92624999437074251E-006   0.279386580E+000
   0.92749999436314567E-006   0.279771954E+000
   0.92874999435554884E-006   0.279853463E+000
   0.92999999434795200E-006   0.278798461E+000
   0.93124999434035516E-006   0.276808560E+000
   0.93249999433275832E-006   0.274880648E+000
   0.93374999432516148E-006   0.273860574E+000
   0.93499999431756464E-006   0.273746848E+000
   0.93624999430996780E-006   0.273822546E+000
   0.93749999430237096E-006   0.273382336E+000
   0.93874999429477413E-006   0.272339880E+000
   0.93999999428717729E-006   0.271163166E+000
   0.94124999427958045E-006   0.270253837E+000
   0.94249999427198361E-006   0.269481540E+000
   0.94374999426438677E-006   0.268441856E+000
   0.94499999425678993E-006   0.267133474E+000
   0.94624999424919309E-006   0.266147077E+000
   0.94749999424159626E-006   0.265989065E+000
   0.94874999423399942E-006   0.266317368E+000
   0.94999999422640258E-006   0.266117156E+000
   0.95124999421880574E-006   0.264750659E+000
   0.95249999421120890E-006   0.262689412E+000
   0.95374999420361206E-006   0.261065245E+000
   0.95499999419601522E-006   0.260547280E+000
   0.95624999418841838E-006   0.260773063E+000
   0.95749999418082155E-006   0.260838032E+000
   0.95874999417322471E-006   0.260189772E+000
   0.95999999416562787E-006   0.259000599E+000
   0.96124999415803103E-006   0.257801682E+000
   0.96249999415043419E-006   0.256894767E+000
   0.96374999414283735E-006   0.256142288E+000
   0.96499999413524051E-006   0.255272835E+000
   0.96624999412764367E-006   0.254323184E+000
   0.96749999412004684E-006   0.253678054E+000
   0.96874999411245000E-006   0.253583729E+000
   0.96999999410485316E-006   0.253664315E+000
   0.97124999409725632E-006   0.253124446E+000
   0.97249999408965948E-006   0.251587927E+000
   0.97374999408206264E-006   0.249651849E+000
   0.97499999407446580E-006   0.248400450E+000
   0.97624999406686896E-006   0.248310402E+000
   0.97749999405927213E-006   0.248767331E+000
   0.97874999405167529E-006   0.248737052E+000
   0.97999999404407845E-006   0.247801214E+000
   0.98124999403648161E-006   0.246417582E+000
   0.98249999402888477E-006   0.245262861E+000
   0.98374999402128793E-006   0.244531840E+000
   0.98499999401369109E-006   0.243934602E+000
   0.98624999400609425E-006   0.243214056E+000
   0.98749999399849742E-006   0.242487475E+000
   0.98874999399090058E-006   0.242053255E+000
   0.98999999398330374E-006   0.241938218E+000
   0.99124999397570690E-006   0.241714984E+000
   0.99249999396811006E-006   0.240846217E+000
   0.99374999396051322E-006   0.239280879E+000
   0.99499999395291638E-006   0.237678170E+000
   0.99624999394531955E-006   0.236891180E+000
   0.99749999393772271E-006   0.237112999E+000
   0.99874999393012587E-006   0.237595916E+000
   0.99999999392252903E-006   0.237350613E+000
