t              csa.fdtd_Bulk probe 0 m_Jz_19_19_0__20_20_0.dat
   0.78999999519879793E-006   0.601319857E-001
   0.79124999519120109E-006   0.601024777E-001
   0.79249999518360426E-006   0.596640408E-001
   0.79374999517600742E-006   0.589824915E-001
   0.79499999516841058E-006   0.585184172E-001
   0.79624999516081374E-006   0.585440546E-001
   0.79749999515321690E-006   0.588415004E-001
   0.79874999514562006E-006   0.589216463E-001
   0.79999999513802322E-006   0.585294403E-001
   0.80124999513042638E-006   0.578926392E-001
   0.80249999512282955E-006   0.574540310E-001
   0.80374999511523271E-006   0.573982671E-001
   0.80499999510763587E-006   0.574885309E-001
   0.80624999510003903E-006   0.573716909E-001
   0.80749999509244219E-006   0.569868945E-001
   0.80874999508484535E-006   0.566146038E-001
   0.80999999507724851E-006   0.565213151E-001
   0.81124999506965167E-006   0.566204302E-001
   0.81249999506205484E-006   0.565506741E-001
   0.81374999505445800E-006   0.560973138E-001
   0.81499999504686116E-006   0.554723665E-001
   0.81624999503926432E-006   0.551197901E-001
   0.81749999503166748E-006   0.552349985E-001
   0.81874999502407064E-006   0.555326566E-001
   0.81999999501647380E-006   0.555311963E-001
   0.82124999500887697E-006   0.550571196E-001
   0.82249999500128013E-006   0.544185750E-001
   0.82374999499368329E-006   0.540665612E-001
   0.82499999498608645E-006   0.541194752E-001
   0.82624999497848961E-006   0.542700589E-001
   0.82749999497089277E-006   0.541539751E-001
   0.82874999496329593E-006   0.537516177E-001
   0.82999999495569909E-006   0.533762276E-001
   0.83124999494810226E-006   0.532845482E-001
   0.83249999494050542E-006   0.533658750E-001
   0.83374999493290858E-006   0.532708764E-001
   0.83499999492531174E-006   0.528318472E-001
   0.83624999491771490E-006   0.522884019E-001
   0.83749999491011806E-006   0.520478636E-001
   0.83874999490252122E-006   0.522286482E-001
   0.83999999489492438E-006   0.524999574E-001
   0.84124999488732755E-006   0.524122864E-001
   0.84249999487973071E-006   0.518748462E-001
   0.84374999487213387E-006   0.512558296E-001
   0.84499999486453703E-006   0.509916842E-001
   0.84624999485694019E-006   0.511318259E-001
   0.84749999484934335E-006   0.513129644E-001
   0.84874999484174651E-006   0.511755869E-001
   0.84999999483414967E-006   0.507489890E-001
   0.85124999482655284E-006   0.503806397E-001
   0.85249999481895600E-006   0.503132045E-001
   0.85374999481135916E-006   0.504043959E-001
   0.85499999480376232E-006   0.503055416E-001
   0.85624999479616548E-006   0.498865955E-001
   0.85749999478856864E-006   0.494091474E-001
   0.85874999478097180E-006   0.492444336E-001
   0.85999999477337497E-006   0.494453944E-001
   0.86124999476577813E-006   0.496570691E-001
   0.86249999475818129E-006   0.494855568E-001
   0.86374999475058445E-006   0.489248261E-001
   0.86499999474298761E-006   0.483748317E-001
   0.86624999473539077E-006   0.482215472E-001
   0.86749999472779393E-006   0.484323688E-001
   0.86874999472019709E-006   0.486065745E-001
   0.86999999471260026E-006   0.484178178E-001
   0.87124999470500342E-006   0.479552150E-001
   0.87249999469740658E-006   0.475937575E-001
   0.87374999468980974E-006   0.475559086E-001
   0.87499999468221290E-006   0.476684086E-001
   0.87624999467461606E-006   0.475841537E-001
   0.87749999466701922E-006   0.472006127E-001
   0.87874999465942238E-006   0.467882529E-001
   0.87999999465182555E-006   0.466787294E-001
   0.88124999464422871E-006   0.468706563E-001
   0.88249999463663187E-006   0.470061302E-001
   0.88374999462903503E-006   0.467591994E-001
   0.88499999462143819E-006   0.462034196E-001
   0.88624999461384135E-006   0.457497761E-001
   0.88749999460624451E-006   0.457129218E-001
   0.88874999459864767E-006   0.459769145E-001
   0.88999999459105084E-006   0.461227298E-001
   0.89124999458345400E-006   0.458754003E-001
   0.89249999457585716E-006   0.453859381E-001
   0.89374999456826032E-006   0.450423174E-001
   0.89499999456066348E-006   0.450345278E-001
   0.89624999455306664E-006   0.451597385E-001
   0.89749999454546980E-006   0.450800061E-001
   0.89874999453787296E-006   0.447239839E-001
   0.89999999453027613E-006   0.443676785E-001
   0.90124999452267929E-006   0.443038419E-001
   0.90249999451508245E-006   0.444840789E-001
   0.90374999450748561E-006   0.445557050E-001
   0.90499999449988877E-006   0.442563482E-001
   0.90624999449229193E-006   0.437233970E-001
   0.90749999448469509E-006   0.433619842E-001
   0.90874999447709826E-006   0.434117541E-001
   0.90999999446950142E-006   0.436863266E-001
   0.91124999446190458E-006   0.437723286E-001
   0.91249999445430774E-006   0.434683412E-001
   0.91374999444671090E-006   0.429859161E-001
   0.91499999443911406E-006   0.427030548E-001
   0.91624999443151722E-006   0.427506231E-001
   0.91749999442392038E-006   0.428887755E-001
   0.91874999441632355E-006   0.427978560E-001
   0.91999999440872671E-006   0.424466953E-001
   0.92124999440112987E-006   0.421183892E-001
   0.92249999439353303E-006   0.420704260E-001
   0.92374999438593619E-006   0.422235429E-001
   0.92499999437833935E-006   0.422449298E-001
   0.92624999437074251E-006   0.419327170E-001
   0.92749999436314567E-006   0.414639972E-001
   0.92874999435554884E-006   0.412116721E-001
   0.92999999434795200E-006   0.413322523E-001
   0.93124999434035516E-006   0.415838882E-001
   0.93249999433275832E-006   0.415816717E-001
   0.93374999432516148E-006   0.412096679E-001
   0.93499999431756464E-006   0.407375954E-001
   0.93624999430996780E-006   0.405224115E-001
   0.93749999430237096E-006   0.406291783E-001
   0.93874999429477413E-006   0.407812521E-001
   0.93999999428717729E-006   0.406836197E-001
   0.94124999427958045E-006   0.403471217E-001
   0.94249999427198361E-006   0.400563069E-001
   0.94374999426438677E-006   0.400270745E-001
   0.94499999425678993E-006   0.401516408E-001
   0.94624999424919309E-006   0.401246995E-001
   0.94749999424159626E-006   0.398041978E-001
   0.94874999423399942E-006   0.393944159E-001
   0.94999999422640258E-006   0.392287746E-001
   0.95124999421880574E-006   0.393893309E-001
   0.95249999421120890E-006   0.396004133E-001
   0.95374999420361206E-006   0.395191982E-001
   0.95499999419601522E-006   0.391092449E-001
   0.95624999418841838E-006   0.386785939E-001
   0.95749999418082155E-006   0.385446027E-001
   0.95874999417322471E-006   0.386982784E-001
   0.95999999416562787E-006   0.388337150E-001
   0.96124999415803103E-006   0.386957787E-001
   0.96249999415043419E-006   0.383523405E-001
   0.96374999414283735E-006   0.380948558E-001
   0.96499999413524051E-006   0.380955115E-001
   0.96624999412764367E-006   0.382137187E-001
   0.96749999412004684E-006   0.381668508E-001
   0.96874999411245000E-006   0.378657728E-001
   0.96999999410485316E-006   0.375276022E-001
   0.97124999409725632E-006   0.374322385E-001
   0.97249999408965948E-006   0.375950076E-001
   0.97374999408206264E-006   0.377310514E-001
   0.97499999407446580E-006   0.375639237E-001
   0.97624999406686896E-006   0.371364430E-001
   0.97749999405927213E-006   0.367742777E-001
   0.97874999405167529E-006   0.367351174E-001
   0.97999999404407845E-006   0.369351059E-001
   0.98124999403648161E-006   0.370489135E-001
   0.98249999402888477E-006   0.368681103E-001
   0.98374999402128793E-006   0.365153812E-001
   0.98499999401369109E-006   0.362853855E-001
   0.98624999400609425E-006   0.363056511E-001
   0.98749999399849742E-006   0.364049152E-001
   0.98874999399090058E-006   0.363270976E-001
   0.98999999398330374E-006   0.360351764E-001
   0.99124999397570690E-006   0.357575677E-001
   0.99249999396811006E-006   0.357215479E-001
   0.99374999396051322E-006   0.358807221E-001
   0.99499999395291638E-006   0.359515287E-001
   0.99624999394531955E-006   0.357267261E-001
   0.99749999393772271E-006   0.353168808E-001
   0.99874999393012587E-006   0.350435115E-001
   0.99999999392252903E-006   0.350932479E-001
