t              csa.fdtd_Point probe A1_Ez_45_20_25.dat
   0.67499999589770709E-007  -0.303549663E-021
   0.68749999582173871E-007  -0.482924601E-020
   0.69999999574577032E-007  -0.628406333E-019
   0.71249999566980193E-007  -0.695078059E-018
   0.72499999559383355E-007  -0.670305230E-017
   0.73749999551786516E-007  -0.573663254E-016
   0.74999999544189677E-007  -0.441430268E-015
   0.76249999536592838E-007  -0.308515912E-014
   0.77499999528996000E-007  -0.197442262E-013
   0.78749999521399161E-007  -0.116490612E-012
   0.79999999513802322E-007  -0.637282219E-012
   0.81249999506205484E-007  -0.324879923E-011
   0.82499999498608645E-007  -0.155005644E-010
   0.83749999491011806E-007  -0.694797345E-010
   0.84999999483414967E-007  -0.293569780E-009
   0.86249999475818129E-007  -0.117272347E-008
   0.87499999468221290E-007  -0.444073134E-008
   0.88749999460624451E-007  -0.159773990E-007
   0.89999999453027613E-007  -0.547342225E-007
   0.91249999445430774E-007  -0.178865264E-006
   0.92499999437833935E-007  -0.558516376E-006
   0.93749999430237096E-007  -0.166894688E-005
   0.94999999422640258E-007  -0.477895264E-005
   0.96249999415043419E-007  -0.131290371E-004
   0.97499999407446580E-007  -0.346429297E-004
   0.98749999399849742E-007  -0.878818100E-004
   0.99999999392252903E-007  -0.214516549E-003
   0.10124999938465606E-006  -0.504233351E-003
   0.10249999937705923E-006  -0.114209519E-002
   0.10374999936946239E-006  -0.249416870E-002
   0.10499999936186555E-006  -0.525434734E-002
   0.10624999935426871E-006  -0.106822588E-001
   0.10749999934667187E-006  -0.209656060E-001
   0.10874999933907503E-006  -0.397345871E-001
   0.10999999933147819E-006  -0.727332681E-001
   0.11124999932388135E-006  -0.128605008E+000
   0.11249999931628452E-006  -0.219671324E+000
   0.11374999930868768E-006  -0.362481326E+000
   0.11499999930109084E-006  -0.577804565E+000
   0.11624999929349400E-006  -0.889677048E+000
   0.11749999928589716E-006  -0.132315171E+001
   0.11874999927830032E-006  -0.190061796E+001
   0.11999999927070348E-006  -0.263697529E+001
   0.12124999926310664E-006  -0.353454256E+001
   0.12249999925550981E-006  -0.457922029E+001
   0.12374999924791297E-006  -0.573982334E+001
   0.12499999924031613E-006  -0.697237301E+001
   0.12624999923271929E-006  -0.823018360E+001
   0.12749999922512245E-006  -0.947878933E+001
   0.12874999921752561E-006  -0.107124538E+002
   0.12999999920992877E-006  -0.119670267E+002
   0.13124999920233194E-006  -0.133232279E+002
   0.13249999919473510E-006  -0.148960972E+002
   0.13374999918713826E-006  -0.168104591E+002
   0.13499999917954142E-006  -0.191680107E+002
   0.13624999917194458E-006  -0.220169220E+002
   0.13749999916434774E-006  -0.253369102E+002
   0.13874999915675090E-006  -0.290495434E+002
   0.13999999914915406E-006  -0.330547409E+002
   0.14124999914155723E-006  -0.372827606E+002
   0.14249999913396039E-006  -0.417413101E+002
   0.14374999912636355E-006  -0.465354042E+002
   0.14499999911876671E-006  -0.518460999E+002
   0.14624999911116987E-006  -0.578717842E+002
   0.14749999910357303E-006  -0.647549591E+002
   0.14874999909597619E-006  -0.725288620E+002
   0.14999999908837935E-006  -0.811135254E+002
   0.15124999908078252E-006  -0.903698273E+002
   0.15249999907318568E-006  -0.100190346E+003
   0.15374999906558884E-006  -0.110582870E+003
   0.15499999905799200E-006  -0.121700012E+003
   0.15624999905039516E-006  -0.133791901E+003
   0.15749999904279832E-006  -0.147099838E+003
   0.15874999903520148E-006  -0.161745041E+003
   0.15999999902760464E-006  -0.177676712E+003
   0.16124999902000781E-006  -0.194714920E+003
   0.16249999901241097E-006  -0.212671021E+003
   0.16374999900481413E-006  -0.231478668E+003
   0.16499999899721729E-006  -0.251257034E+003
   0.16624999898962045E-006  -0.272264191E+003
   0.16749999898202361E-006  -0.294763916E+003
   0.16874999897442677E-006  -0.318882019E+003
   0.16999999896682993E-006  -0.344535828E+003
   0.17124999895923310E-006  -0.371478394E+003
   0.17249999895163626E-006  -0.399434692E+003
   0.17374999894403942E-006  -0.428257355E+003
   0.17499999893644258E-006  -0.458015472E+003
   0.17624999892884574E-006  -0.488958038E+003
   0.17749999892124890E-006  -0.521354004E+003
   0.17874999891365206E-006  -0.555287292E+003
   0.17999999890605523E-006  -0.590537048E+003
   0.18124999889845839E-006  -0.626651306E+003
   0.18249999889086155E-006  -0.663201172E+003
   0.18374999888326471E-006  -0.700049072E+003
   0.18499999887566787E-006  -0.737409058E+003
   0.18624999886807103E-006  -0.775611633E+003
   0.18749999886047419E-006  -0.814741272E+003
   0.18874999885287735E-006  -0.854461548E+003
   0.18999999884528052E-006  -0.894205750E+003
   0.19124999883768368E-006  -0.933571533E+003
   0.19249999883008684E-006  -0.972537170E+003
   0.19374999882249000E-006  -0.101127942E+004
   0.19499999881489316E-006  -0.104978723E+004
   0.19624999880729632E-006  -0.108770618E+004
   0.19749999879969948E-006  -0.112460522E+004
   0.19874999879210264E-006  -0.116036353E+004
   0.19999999878450581E-006  -0.119518481E+004
   0.20124999877690897E-006  -0.122914868E+004
   0.20249999876931213E-006  -0.126179382E+004
   0.20374999876171529E-006  -0.129230115E+004
   0.20499999875411845E-006  -0.132019983E+004
   0.20624999874652161E-006  -0.134584485E+004
   0.20749999873892477E-006  -0.137002832E+004
   0.20874999873132793E-006  -0.139301562E+004
   0.20999999872373110E-006  -0.141402954E+004
   0.21124999871613426E-006  -0.143183887E+004
   0.21249999870853742E-006  -0.144591907E+004
   0.21374999870094058E-006  -0.145694165E+004
   0.21499999869334374E-006  -0.146600806E+004
   0.21624999868574690E-006  -0.147341919E+004
   0.21749999867815006E-006  -0.147832336E+004
   0.21874999867055323E-006  -0.147963306E+004
   0.21999999866295639E-006  -0.147718213E+004
   0.22124999865535955E-006  -0.147183850E+004
   0.22249999864776271E-006  -0.146449036E+004
   0.22374999864016587E-006  -0.145509937E+004
   0.22499999863256903E-006  -0.144288086E+004
   0.22624999862497219E-006  -0.142732544E+004
   0.22749999861737535E-006  -0.140883459E+004
   0.22874999860977852E-006  -0.138827515E+004
   0.22999999860218168E-006  -0.136606592E+004
   0.23124999859458484E-006  -0.134189539E+004
   0.23249999858698800E-006  -0.131532324E+004
   0.23374999857939116E-006  -0.128645630E+004
   0.23499999857179432E-006  -0.125589502E+004
   0.23624999856419748E-006  -0.122411743E+004
   0.23749999855660064E-006  -0.119112061E+004
   0.23874999854900381E-006  -0.115672119E+004
   0.23999999854140697E-006  -0.112104700E+004
   0.24124999853381013E-006  -0.108457080E+004
   0.24249999852621329E-006  -0.104768774E+004
   0.24374999851861645E-006  -0.101041382E+004
   0.24499999851101961E-006  -0.972570496E+003
   0.24624999850342277E-006  -0.934184814E+003
   0.24749999849582593E-006  -0.895614502E+003
   0.24874999848822910E-006  -0.857308838E+003
   0.24999999848063226E-006  -0.819533447E+003
   0.25124999847303542E-006  -0.782323730E+003
   0.25249999846543858E-006  -0.745602661E+003
   0.25374999845784174E-006  -0.709293091E+003
   0.25499999845024490E-006  -0.673404968E+003
   0.25624999844264806E-006  -0.638132751E+003
   0.25749999843505122E-006  -0.603855469E+003
   0.25874999842745439E-006  -0.570918762E+003
   0.25999999841985755E-006  -0.539347778E+003
   0.26124999841226071E-006  -0.508839722E+003
   0.26249999840466387E-006  -0.479119873E+003
   0.26374999839706703E-006  -0.450277893E+003
   0.26499999838947019E-006  -0.422674500E+003
   0.26624999838187335E-006  -0.396533691E+003
   0.26749999837427652E-006  -0.371742828E+003
   0.26874999836667968E-006  -0.348098969E+003
   0.26999999835908284E-006  -0.325630249E+003
   0.27124999835148600E-006  -0.304526154E+003
   0.27249999834388916E-006  -0.284778717E+003
   0.27374999833629232E-006  -0.266075134E+003
   0.27499999832869548E-006  -0.248152405E+003
   0.27624999832109864E-006  -0.231160583E+003
   0.27749999831350181E-006  -0.215514877E+003
   0.27874999830590497E-006  -0.201376511E+003
   0.27999999829830813E-006  -0.188408203E+003
   0.28124999829071129E-006  -0.176113541E+003
   0.28249999828311445E-006  -0.164336258E+003
   0.28374999827551761E-006  -0.153326675E+003
   0.28499999826792077E-006  -0.143358719E+003
   0.28624999826032393E-006  -0.134408005E+003
   0.28749999825272710E-006  -0.126231865E+003
   0.28874999824513026E-006  -0.118648148E+003
   0.28999999823753342E-006  -0.111637245E+003
   0.29124999822993658E-006  -0.105222275E+003
   0.29249999822233974E-006  -0.993681793E+002
   0.29374999821474290E-006  -0.940195999E+002
   0.29499999820714606E-006  -0.891538010E+002
   0.29624999819954922E-006  -0.847483902E+002
   0.29749999819195239E-006  -0.807499847E+002
   0.29874999818435555E-006  -0.771254196E+002
   0.29999999817675871E-006  -0.738971329E+002
   0.30124999816916187E-006  -0.710551910E+002
   0.30249999816156503E-006  -0.684630737E+002
   0.30374999815396819E-006  -0.659543533E+002
   0.30499999814637135E-006  -0.635483322E+002
   0.30624999813877452E-006  -0.614688492E+002
   0.30749999813117768E-006  -0.598627129E+002
   0.30874999812358084E-006  -0.585536766E+002
   0.30999999811598400E-006  -0.571919289E+002
   0.31124999810838716E-006  -0.556553001E+002
   0.31249999810079032E-006  -0.541920815E+002
   0.31374999809319348E-006  -0.531046257E+002
   0.31499999808559664E-006  -0.523714066E+002
   0.31624999807799981E-006  -0.516838150E+002
   0.31749999807040297E-006  -0.508261261E+002
   0.31874999806280613E-006  -0.498987465E+002
   0.31999999805520929E-006  -0.491329193E+002
   0.32124999804761245E-006  -0.485874977E+002
   0.32249999804001561E-006  -0.481177216E+002
   0.32374999803241877E-006  -0.475937843E+002
   0.32499999802482193E-006  -0.470408897E+002
   0.32624999801722510E-006  -0.465515137E+002
   0.32749999800962826E-006  -0.461480904E+002
   0.32874999800203142E-006  -0.457816505E+002
   0.32999999799443458E-006  -0.454117928E+002
   0.33124999798683774E-006  -0.450299416E+002
   0.33249999797924090E-006  -0.446355743E+002
   0.33374999797164406E-006  -0.442515411E+002
   0.33499999796404722E-006  -0.439443398E+002
   0.33624999795645039E-006  -0.437534790E+002
   0.33749999794885355E-006  -0.435916672E+002
   0.33874999794125671E-006  -0.432973289E+002
   0.33999999793365987E-006  -0.428374519E+002
   0.34124999792606303E-006  -0.423971062E+002
   0.34249999791846619E-006  -0.421839142E+002
   0.34374999791086935E-006  -0.421640587E+002
   0.34499999790327252E-006  -0.420841141E+002
   0.34624999789567568E-006  -0.417742424E+002
   0.34749999788807884E-006  -0.413450050E+002
   0.34874999788048200E-006  -0.410267944E+002
   0.34999999787288516E-006  -0.408794250E+002
   0.35124999786528832E-006  -0.407551155E+002
   0.35249999785769148E-006  -0.405296974E+002
   0.35374999785009464E-006  -0.402602692E+002
   0.35499999784249781E-006  -0.400694923E+002
   0.35624999783490097E-006  -0.399538651E+002
   0.35749999782730413E-006  -0.397911797E+002
   0.35874999781970729E-006  -0.395131226E+002
   0.35999999781211045E-006  -0.391911201E+002
   0.36124999780451361E-006  -0.389410248E+002
   0.36249999779691677E-006  -0.388021507E+002
   0.36374999778931993E-006  -0.387301521E+002
   0.36499999778172310E-006  -0.386541176E+002
   0.36624999777412626E-006  -0.385048332E+002
   0.36749999776652942E-006  -0.382373238E+002
   0.36874999775893258E-006  -0.378895912E+002
   0.36999999775133574E-006  -0.375975723E+002
   0.37124999774373890E-006  -0.374781342E+002
   0.37249999773614206E-006  -0.374842682E+002
   0.37374999772854522E-006  -0.374371223E+002
   0.37499999772094839E-006  -0.372305031E+002
   0.37624999771335155E-006  -0.369495354E+002
   0.37749999770575471E-006  -0.367401352E+002
   0.37874999769815787E-006  -0.366106644E+002
   0.37999999769056103E-006  -0.364457092E+002
   0.38124999768296419E-006  -0.362044182E+002
   0.38249999767536735E-006  -0.360040932E+002
   0.38374999766777051E-006  -0.359557686E+002
   0.38499999766017368E-006  -0.359839783E+002
   0.38624999765257684E-006  -0.358943367E+002
   0.38749999764498000E-006  -0.356070900E+002
   0.38874999763738316E-006  -0.352506409E+002
   0.38999999762978632E-006  -0.350093613E+002
   0.39124999762218948E-006  -0.349363289E+002
   0.39249999761459264E-006  -0.349423485E+002
   0.39374999760699581E-006  -0.349155045E+002
   0.39499999759939897E-006  -0.348010178E+002
   0.39624999759180213E-006  -0.345976944E+002
   0.39749999758420529E-006  -0.343450317E+002
   0.39874999757660845E-006  -0.341177750E+002
   0.39999999756901161E-006  -0.339772072E+002
   0.40124999756141477E-006  -0.339056015E+002
   0.40249999755381793E-006  -0.338262367E+002
   0.40374999754622110E-006  -0.337063103E+002
   0.40499999753862426E-006  -0.335948334E+002
   0.40624999753102742E-006  -0.335235329E+002
   0.40749999752343058E-006  -0.334185982E+002
   0.40874999751583374E-006  -0.331860352E+002
   0.40999999750823690E-006  -0.328758011E+002
   0.41124999750064006E-006  -0.326743774E+002
   0.41249999749304322E-006  -0.326904259E+002
   0.41374999748544639E-006  -0.328024406E+002
   0.41499999747784955E-006  -0.327825470E+002
   0.41624999747025271E-006  -0.325500641E+002
   0.41749999746265587E-006  -0.322407227E+002
   0.41874999745505903E-006  -0.320286407E+002
   0.41999999744746219E-006  -0.319469814E+002
   0.42124999743986535E-006  -0.319085960E+002
   0.42249999743226851E-006  -0.318423920E+002
   0.42374999742467168E-006  -0.317498779E+002
   0.42499999741707484E-006  -0.316518230E+002
   0.42624999740947800E-006  -0.315431499E+002
   0.42749999740188116E-006  -0.314109764E+002
   0.42874999739428432E-006  -0.312567158E+002
   0.42999999738668748E-006  -0.310882797E+002
   0.43124999737909064E-006  -0.309238129E+002
   0.43249999737149381E-006  -0.308114986E+002
   0.43374999736389697E-006  -0.307977085E+002
   0.43499999735630013E-006  -0.308420906E+002
   0.43624999734870329E-006  -0.308066425E+002
   0.43749999734110645E-006  -0.305926247E+002
   0.43874999733350961E-006  -0.302807999E+002
   0.43999999732591277E-006  -0.300713329E+002
   0.44124999731831593E-006  -0.300627670E+002
   0.44249999731071910E-006  -0.301405201E+002
   0.44374999730312226E-006  -0.301198196E+002
   0.44499999729552542E-006  -0.299576607E+002
   0.44624999728792858E-006  -0.297683258E+002
   0.44749999728033174E-006  -0.296518250E+002
   0.44874999727273490E-006  -0.295808239E+002
   0.44999999726513806E-006  -0.294759865E+002
   0.45124999725754122E-006  -0.293315411E+002
   0.45249999724994439E-006  -0.292150593E+002
   0.45374999724234755E-006  -0.291678810E+002
   0.45499999723475071E-006  -0.291549091E+002
   0.45624999722715387E-006  -0.291100693E+002
   0.45749999721955703E-006  -0.289953861E+002
   0.45874999721196019E-006  -0.288171463E+002
   0.45999999720436335E-006  -0.286231766E+002
   0.46124999719676651E-006  -0.284906826E+002
   0.46249999718916968E-006  -0.284712982E+002
   0.46374999718157284E-006  -0.285194931E+002
   0.46499999717397600E-006  -0.285089169E+002
   0.46624999716637916E-006  -0.283615456E+002
   0.46749999715878232E-006  -0.281446228E+002
   0.46874999715118548E-006  -0.279957409E+002
   0.46999999714358864E-006  -0.279577579E+002
   0.47124999713599180E-006  -0.279391346E+002
   0.47249999712839497E-006  -0.278498917E+002
   0.47374999712079813E-006  -0.277208786E+002
   0.47499999711320129E-006  -0.276437912E+002
   0.47624999710560445E-006  -0.276281967E+002
   0.47749999709800761E-006  -0.275834789E+002
   0.47874999709041077E-006  -0.274455147E+002
   0.47999999708281393E-006  -0.272649727E+002
   0.48124999707521710E-006  -0.271421795E+002
   0.48249999706762026E-006  -0.271094723E+002
   0.48374999706002342E-006  -0.271114578E+002
   0.48499999705242658E-006  -0.270798130E+002
   0.48624999704482974E-006  -0.269909477E+002
   0.48749999703723290E-006  -0.268609276E+002
   0.48874999702963606E-006  -0.267241421E+002
   0.48999999702203922E-006  -0.266213951E+002
   0.49124999701444239E-006  -0.265729084E+002
   0.49249999700684555E-006  -0.265476742E+002
   0.49374999699924871E-006  -0.264874210E+002
   0.49499999699165187E-006  -0.263794746E+002
   0.49624999698405503E-006  -0.262789230E+002
   0.49749999697645819E-006  -0.262312260E+002
   0.49874999696886135E-006  -0.261978321E+002
   0.49999999696126451E-006  -0.261036129E+002
   0.50124999695366768E-006  -0.259514751E+002
   0.50249999694607084E-006  -0.258359528E+002
   0.50374999693847400E-006  -0.258209820E+002
   0.50499999693087716E-006  -0.258466110E+002
   0.50624999692328032E-006  -0.257991142E+002
   0.50749999691568348E-006  -0.256535988E+002
   0.50874999690808664E-006  -0.254997749E+002
   0.50999999690048980E-006  -0.254254303E+002
   0.51124999689289297E-006  -0.254175243E+002
   0.51249999688529613E-006  -0.253966579E+002
   0.51374999687769929E-006  -0.253170605E+002
   0.51499999687010245E-006  -0.252035027E+002
   0.51624999686250561E-006  -0.251062927E+002
   0.51749999685490877E-006  -0.250496960E+002
   0.51874999684731193E-006  -0.250198803E+002
   0.51999999683971510E-006  -0.249792213E+002
   0.52124999683211826E-006  -0.248942871E+002
   0.52249999682452142E-006  -0.247730064E+002
   0.52374999681692458E-006  -0.246731434E+002
   0.52499999680932774E-006  -0.246448612E+002
   0.52624999680173090E-006  -0.246575546E+002
   0.52749999679413406E-006  -0.246171761E+002
   0.52874999678653722E-006  -0.244802704E+002
   0.52999999677894039E-006  -0.243236732E+002
   0.53124999677134355E-006  -0.242607155E+002
   0.53249999676374671E-006  -0.242970676E+002
   0.53374999675614987E-006  -0.243158627E+002
   0.53499999674855303E-006  -0.242196121E+002
   0.53624999674095619E-006  -0.240484676E+002
   0.53749999673335935E-006  -0.239266891E+002
   0.53874999672576251E-006  -0.239136524E+002
   0.53999999671816568E-006  -0.239456463E+002
   0.54124999671056884E-006  -0.239217243E+002
   0.54249999670297200E-006  -0.238129845E+002
   0.54374999669537516E-006  -0.236769791E+002
   0.54499999668777832E-006  -0.235884933E+002
   0.54624999668018148E-006  -0.235707417E+002
   0.54749999667258464E-006  -0.235793552E+002
   0.54874999666498780E-006  -0.235418663E+002
   0.54999999665739097E-006  -0.234275131E+002
   0.55124999664979413E-006  -0.232903042E+002
   0.55249999664219729E-006  -0.232240963E+002
   0.55374999663460045E-006  -0.232531490E+002
   0.55499999662700361E-006  -0.232843723E+002
   0.55624999661940677E-006  -0.232048435E+002
   0.55749999661180993E-006  -0.230249329E+002
   0.55874999660421309E-006  -0.228815498E+002
   0.55999999659661626E-006  -0.228783550E+002
   0.56124999658901942E-006  -0.229570541E+002
   0.56249999658142258E-006  -0.229655380E+002
   0.56374999657382574E-006  -0.228381519E+002
   0.56499999656622890E-006  -0.226639996E+002
   0.56624999655863206E-006  -0.225713730E+002
   0.56749999655103522E-006  -0.225842876E+002
   0.56874999654343839E-006  -0.226159382E+002
   0.56999999653584155E-006  -0.225780773E+002
   0.57124999652824471E-006  -0.224664021E+002
   0.57249999652064787E-006  -0.223474388E+002
   0.57374999651305103E-006  -0.222877216E+002
   0.57499999650545419E-006  -0.222946129E+002
   0.57624999649785735E-006  -0.223071060E+002
   0.57749999649026051E-006  -0.222480335E+002
   0.57874999648266368E-006  -0.221081028E+002
   0.57999999647506684E-006  -0.219759903E+002
   0.58124999646747000E-006  -0.219526463E+002
   0.58249999645987316E-006  -0.220246086E+002
   0.58374999645227632E-006  -0.220576038E+002
   0.58499999644467948E-006  -0.219471169E+002
   0.58624999643708264E-006  -0.217520084E+002
   0.58749999642948580E-006  -0.216334648E+002
   0.58874999642188897E-006  -0.216637821E+002
   0.58999999641429213E-006  -0.217434139E+002
   0.59124999640669529E-006  -0.217273540E+002
   0.59249999639909845E-006  -0.215946465E+002
   0.59374999639150161E-006  -0.214542313E+002
   0.59499999638390477E-006  -0.214027596E+002
   0.59624999637630793E-006  -0.214229412E+002
   0.59749999636871109E-006  -0.214267406E+002
   0.59874999636111426E-006  -0.213609810E+002
   0.59999999635351742E-006  -0.212510605E+002
   0.60124999634592058E-006  -0.211628246E+002
   0.60249999633832374E-006  -0.211406422E+002
   0.60374999633072690E-006  -0.211680317E+002
   0.60499999632313006E-006  -0.211729202E+002
   0.60624999631553322E-006  -0.210889874E+002
   0.60749999630793639E-006  -0.209351444E+002
   0.60874999630033955E-006  -0.208190861E+002
   0.60999999629274271E-006  -0.208269653E+002
   0.61124999628514587E-006  -0.209117241E+002
   0.61249999627754903E-006  -0.209310951E+002
   0.61374999626995219E-006  -0.208120041E+002
   0.61499999626235535E-006  -0.206410179E+002
   0.61624999625475851E-006  -0.205594788E+002
   0.61749999624716168E-006  -0.205936050E+002
   0.61874999623956484E-006  -0.206346531E+002
   0.61999999623196800E-006  -0.205838127E+002
   0.62124999622437116E-006  -0.204670238E+002
   0.62249999621677432E-006  -0.203837299E+002
   0.62374999620917748E-006  -0.203774853E+002
   0.62499999620158064E-006  -0.203954964E+002
   0.62624999619398380E-006  -0.203641586E+002
   0.62749999618638697E-006  -0.202694149E+002
   0.62874999617879013E-006  -0.201599045E+002
   0.62999999617119329E-006  -0.200963974E+002
   0.63124999616359645E-006  -0.201030216E+002
   0.63249999615599961E-006  -0.201449604E+002
   0.63374999614840277E-006  -0.201465034E+002
   0.63499999614080593E-006  -0.200561256E+002
   0.63624999613320909E-006  -0.199104519E+002
   0.63749999612561226E-006  -0.198124962E+002
   0.63874999611801542E-006  -0.198215160E+002
   0.63999999611041858E-006  -0.198785629E+002
   0.64124999610282174E-006  -0.198724117E+002
   0.64249999609522490E-006  -0.197738552E+002
   0.64374999608762806E-006  -0.196664944E+002
   0.64499999608003122E-006  -0.196335716E+002
   0.64624999607243439E-006  -0.196523590E+002
   0.64749999606483755E-006  -0.196333199E+002
   0.64874999605724071E-006  -0.195427132E+002
   0.64999999604964387E-006  -0.194430180E+002
   0.65124999604204703E-006  -0.194083977E+002
   0.65249999603445019E-006  -0.194355087E+002
   0.65374999602685335E-006  -0.194558105E+002
   0.65499999601925651E-006  -0.194145050E+002
   0.65624999601165968E-006  -0.193172379E+002
   0.65749999600406284E-006  -0.192127209E+002
   0.65874999599646600E-006  -0.191506042E+002
   0.65999999598886916E-006  -0.191484241E+002
   0.66124999598127232E-006  -0.191767254E+002
   0.66249999597367548E-006  -0.191768417E+002
   0.66374999596607864E-006  -0.191143208E+002
   0.66499999595848180E-006  -0.190193157E+002
   0.66624999595088497E-006  -0.189555988E+002
   0.66749999594328813E-006  -0.189435577E+002
   0.66874999593569129E-006  -0.189358635E+002
   0.66999999592809445E-006  -0.188843060E+002
   0.67124999592049761E-006  -0.188091278E+002
   0.67249999591290077E-006  -0.187721272E+002
   0.67374999590530393E-006  -0.187880707E+002
   0.67499999589770709E-006  -0.187979870E+002
   0.67624999589011026E-006  -0.187428436E+002
   0.67749999588251342E-006  -0.186381226E+002
   0.67874999587491658E-006  -0.185531979E+002
   0.67999999586731974E-006  -0.185299110E+002
   0.68124999585972290E-006  -0.185451260E+002
   0.68249999585212606E-006  -0.185492954E+002
   0.68374999584452922E-006  -0.185180187E+002
   0.68499999583693238E-006  -0.184605312E+002
   0.68624999582933555E-006  -0.183978539E+002
   0.68749999582173871E-006  -0.183461933E+002
   0.68874999581414187E-006  -0.183112030E+002
   0.68999999580654503E-006  -0.182853031E+002
   0.69124999579894819E-006  -0.182550316E+002
   0.69249999579135135E-006  -0.182192345E+002
   0.69374999578375451E-006  -0.181927967E+002
   0.69499999577615768E-006  -0.181815071E+002
   0.69624999576856084E-006  -0.181617470E+002
   0.69749999576096400E-006  -0.181045074E+002
   0.69874999575336716E-006  -0.180201168E+002
   0.69999999574577032E-006  -0.179580460E+002
   0.70124999573817348E-006  -0.179506207E+002
   0.70249999573057664E-006  -0.179711819E+002
   0.70374999572297980E-006  -0.179644108E+002
   0.70499999571538297E-006  -0.179106236E+002
   0.70624999570778613E-006  -0.178417473E+002
   0.70749999570018929E-006  -0.177949390E+002
   0.70874999569259245E-006  -0.177704067E+002
   0.70999999568499561E-006  -0.177436562E+002
   0.71124999567739877E-006  -0.177042885E+002
   0.71249999566980193E-006  -0.176665783E+002
   0.71374999566220509E-006  -0.176454582E+002
   0.71499999565460826E-006  -0.176354389E+002
   0.71624999564701142E-006  -0.176160069E+002
   0.71749999563941458E-006  -0.175716991E+002
   0.71874999563181774E-006  -0.175066261E+002
   0.71999999562422090E-006  -0.174446201E+002
   0.72124999561662406E-006  -0.174128780E+002
   0.72249999560902722E-006  -0.174160137E+002
   0.72374999560143038E-006  -0.174248199E+002
   0.72499999559383355E-006  -0.174008369E+002
   0.72624999558623671E-006  -0.173376808E+002
   0.72749999557863987E-006  -0.172700024E+002
   0.72874999557104303E-006  -0.172339020E+002
   0.72999999556344619E-006  -0.172256165E+002
   0.73124999555584935E-006  -0.172108612E+002
   0.73249999554825251E-006  -0.171712475E+002
   0.73374999554065568E-006  -0.171257248E+002
   0.73499999553305884E-006  -0.171009483E+002
   0.73624999552546200E-006  -0.170934181E+002
   0.73749999551786516E-006  -0.170735340E+002
   0.73874999551026832E-006  -0.170234375E+002
   0.73999999550267148E-006  -0.169594631E+002
   0.74124999549507464E-006  -0.169145660E+002
   0.74249999548747780E-006  -0.169041328E+002
   0.74374999547988097E-006  -0.169112396E+002
   0.74499999547228413E-006  -0.169025536E+002
   0.74624999546468729E-006  -0.168587837E+002
   0.74749999545709045E-006  -0.167933064E+002
   0.74874999544949361E-006  -0.167405777E+002
   0.74999999544189677E-006  -0.167215347E+002
   0.75124999543429993E-006  -0.167207928E+002
   0.75249999542670309E-006  -0.167044182E+002
   0.75374999541910626E-006  -0.166608696E+002
   0.75499999541150942E-006  -0.166143570E+002
   0.75624999540391258E-006  -0.165913906E+002
   0.75749999539631574E-006  -0.165837536E+002
   0.75874999538871890E-006  -0.165587711E+002
