t              pw-in-box.fdtd_before_Ex_3_3_1.dat       incid
   0.67943394972680426E-008  -0.402044513E-007   0.000000000E+000
   0.68097461627947276E-008  -0.402748022E-007   0.000000000E+000
   0.68251528283214125E-008  -0.402461247E-007   0.000000000E+000
   0.68405594938480974E-008  -0.401467126E-007   0.000000000E+000
   0.68559661593747823E-008  -0.400636502E-007   0.000000000E+000
   0.68713728249014672E-008  -0.400661513E-007   0.000000000E+000
   0.68867794904281521E-008  -0.401477749E-007   0.000000000E+000
   0.69021861559548370E-008  -0.402360669E-007   0.000000000E+000
   0.69175928214815219E-008  -0.402570954E-007   0.000000000E+000
   0.69329994870082068E-008  -0.401969196E-007   0.000000000E+000
   0.69484061525348917E-008  -0.401095690E-007   0.000000000E+000
   0.69638128180615766E-008  -0.400687696E-007   0.000000000E+000
   0.69792194835882615E-008  -0.401063076E-007   0.000000000E+000
   0.69946261491149464E-008  -0.401876825E-007   0.000000000E+000
   0.70100328146416313E-008  -0.402432825E-007   0.000000000E+000
   0.70254394801683162E-008  -0.402275404E-007   0.000000000E+000
   0.70408461456950011E-008  -0.401563085E-007   0.000000000E+000
   0.70562528112216860E-008  -0.400916242E-007   0.000000000E+000
   0.70716594767483709E-008  -0.400878086E-007   0.000000000E+000
   0.70870661422750558E-008  -0.401455651E-007   0.000000000E+000
   0.71024728078017407E-008  -0.402134539E-007   0.000000000E+000
   0.71178794733284256E-008  -0.402338500E-007   0.000000000E+000
   0.71332861388551105E-008  -0.401920204E-007   0.000000000E+000
   0.71486928043817954E-008  -0.401261495E-007   0.000000000E+000
   0.71640994699084803E-008  -0.400923916E-007   0.000000000E+000
   0.71795061354351652E-008  -0.401171683E-007   0.000000000E+000
   0.71949128009618502E-008  -0.401770066E-007   0.000000000E+000
   0.72103194664885351E-008  -0.402206020E-007   0.000000000E+000
   0.72257261320152200E-008  -0.402124769E-007   0.000000000E+000
   0.72411327975419049E-008  -0.401615203E-007   0.000000000E+000
   0.72565394630685898E-008  -0.401119102E-007   0.000000000E+000
   0.72719461285952747E-008  -0.401051565E-007   0.000000000E+000
   0.72873527941219596E-008  -0.401453946E-007   0.000000000E+000
   0.73027594596486445E-008  -0.401969658E-007   0.000000000E+000
   0.73181661251753294E-008  -0.402158733E-007   0.000000000E+000
   0.73335727907020143E-008  -0.401875013E-007   0.000000000E+000
   0.73489794562286992E-008  -0.401379339E-007   0.000000000E+000
   0.73643861217553841E-008  -0.401099207E-007   0.000000000E+000
   0.73797927872820690E-008  -0.401258369E-007   0.000000000E+000
   0.73951994528087539E-008  -0.401700646E-007   0.000000000E+000
   0.74106061183354388E-008  -0.402043057E-007   0.000000000E+000
   0.74260127838621237E-008  -0.402006819E-007   0.000000000E+000
   0.74414194493888086E-008  -0.401640463E-007   0.000000000E+000
   0.74568261149154935E-008  -0.401262490E-007   0.000000000E+000
   0.74722327804421784E-008  -0.401187350E-007   0.000000000E+000
   0.74876394459688633E-008  -0.401466309E-007   0.000000000E+000
   0.75030461114955482E-008  -0.401853271E-007   0.000000000E+000
   0.75184527770222331E-008  -0.402018934E-007   0.000000000E+000
   0.75338594425489180E-008  -0.401831315E-007   0.000000000E+000
   0.75492661080756029E-008  -0.401462472E-007   0.000000000E+000
   0.75646727736022878E-008  -0.401231794E-007   0.000000000E+000
   0.75800794391289728E-008  -0.401327824E-007   0.000000000E+000
   0.75954861046556577E-008  -0.401653963E-007   0.000000000E+000
   0.76108927701823426E-008  -0.401924751E-007   0.000000000E+000
   0.76262994357090275E-008  -0.401916864E-007   0.000000000E+000
   0.76417061012357124E-008  -0.401651725E-007   0.000000000E+000
   0.76571127667623973E-008  -0.401362783E-007   0.000000000E+000
   0.76725194322890822E-008  -0.401290450E-007   0.000000000E+000
   0.76879260978157671E-008  -0.401484783E-007   0.000000000E+000
   0.77033327633424520E-008  -0.401773370E-007   0.000000000E+000
   0.77187394288691369E-008  -0.401912352E-007   0.000000000E+000
   0.77341460943958218E-008  -0.401790494E-007   0.000000000E+000
   0.77495527599225067E-008  -0.401518960E-007   0.000000000E+000
   0.77649594254491916E-008  -0.401332301E-007   0.000000000E+000
   0.77803660909758765E-008  -0.401385520E-007   0.000000000E+000
   0.77957727565025614E-008  -0.401623907E-007   0.000000000E+000
   0.78111794220292463E-008  -0.401837390E-007   0.000000000E+000
   0.78265860875559312E-008  -0.401847160E-007   0.000000000E+000
   0.78419927530826161E-008  -0.401655811E-007   0.000000000E+000
   0.78573994186093010E-008  -0.401434050E-007   0.000000000E+000
   0.78728060841359859E-008  -0.401367792E-007   0.000000000E+000
   0.78882127496626708E-008  -0.401503684E-007   0.000000000E+000
   0.79036194151893557E-008  -0.401719440E-007   0.000000000E+000
   0.79190260807160406E-008  -0.401832878E-007   0.000000000E+000
   0.79344327462427255E-008  -0.401753937E-007   0.000000000E+000
   0.79498394117694104E-008  -0.401555447E-007   0.000000000E+000
   0.79652460772960954E-008  -0.401407760E-007   0.000000000E+000
   0.79806527428227803E-008  -0.401433695E-007   0.000000000E+000
   0.79960594083494652E-008  -0.401605398E-007   0.000000000E+000
   0.80114660738761501E-008  -0.401771807E-007   0.000000000E+000
   0.80268727394028350E-008  -0.401792128E-007   0.000000000E+000
   0.80422794049295199E-008  -0.401656060E-007   0.000000000E+000
   0.80576860704562048E-008  -0.401486062E-007   0.000000000E+000
   0.80730927359828897E-008  -0.401426341E-007   0.000000000E+000
   0.80884994015095746E-008  -0.401520630E-007   0.000000000E+000
   0.81039060670362595E-008  -0.401682421E-007   0.000000000E+000
   0.81193127325629444E-008  -0.401774187E-007   0.000000000E+000
   0.81347193980896293E-008  -0.401723170E-007   0.000000000E+000
   0.81501260636163142E-008  -0.401577864E-007   0.000000000E+000
   0.81655327291429991E-008  -0.401463041E-007   0.000000000E+000
   0.81809393946696840E-008  -0.401473486E-007   0.000000000E+000
   0.81963460601963689E-008  -0.401596090E-007   0.000000000E+000
   0.82117527257230538E-008  -0.401723774E-007   0.000000000E+000
   0.82271593912497387E-008  -0.401748395E-007   0.000000000E+000
   0.82425660567764236E-008  -0.401652827E-007   0.000000000E+000
   0.82579727223031085E-008  -0.401523259E-007   0.000000000E+000
   0.82733793878297934E-008  -0.401470821E-007   0.000000000E+000
   0.82887860533564783E-008  -0.401535623E-007   0.000000000E+000
   0.83041927188831632E-008  -0.401657054E-007   0.000000000E+000
   0.83195993844098481E-008  -0.401730951E-007   0.000000000E+000
   0.83350060499365330E-008  -0.401698586E-007   0.000000000E+000
   0.83504127154632179E-008  -0.401592075E-007   0.000000000E+000
   0.83658193809899029E-008  -0.401503080E-007   0.000000000E+000
   0.83812260465165878E-008  -0.401504678E-007   0.000000000E+000
   0.83966327120432727E-008  -0.401592111E-007   0.000000000E+000
   0.84120393775699576E-008  -0.401689242E-007   0.000000000E+000
   0.84274460430966425E-008  -0.401713898E-007   0.000000000E+000
   0.84428527086233274E-008  -0.401647782E-007   0.000000000E+000
   0.84582593741500123E-008  -0.401550331E-007   0.000000000E+000
   0.84736660396766972E-008  -0.401505318E-007   0.000000000E+000
   0.84890727052033821E-008  -0.401548377E-007   0.000000000E+000
   0.85044793707300670E-008  -0.401638935E-007   0.000000000E+000
   0.85198860362567519E-008  -0.401698550E-007   0.000000000E+000
   0.85352927017834368E-008  -0.401679152E-007   0.000000000E+000
   0.85506993673101217E-008  -0.401601028E-007   0.000000000E+000
   0.85661060328368066E-008  -0.401531999E-007   0.000000000E+000
   0.85815126983634915E-008  -0.401528943E-007   0.000000000E+000
   0.85969193638901764E-008  -0.401591436E-007   0.000000000E+000
   0.86123260294168613E-008  -0.401664764E-007   0.000000000E+000
   0.86277326949435462E-008  -0.401687217E-007   0.000000000E+000
   0.86431393604702311E-008  -0.401641920E-007   0.000000000E+000
   0.86585460259969160E-008  -0.401569444E-007   0.000000000E+000
   0.86739526915236009E-008  -0.401531786E-007   0.000000000E+000
   0.86893593570502858E-008  -0.401559497E-007   0.000000000E+000
   0.87047660225769707E-008  -0.401626465E-007   0.000000000E+000
   0.87201726881036556E-008  -0.401674320E-007   0.000000000E+000
   0.87355793536303405E-008  -0.401663627E-007   0.000000000E+000
   0.87509860191570255E-008  -0.401606357E-007   0.000000000E+000
   0.87663926846837104E-008  -0.401552924E-007   0.000000000E+000
   0.87817993502103953E-008  -0.401547524E-007   0.000000000E+000
   0.87972060157370802E-008  -0.401592182E-007   0.000000000E+000
   0.88126126812637651E-008  -0.401647533E-007   0.000000000E+000
   0.88280193467904500E-008  -0.401667108E-007   0.000000000E+000
   0.88434260123171349E-008  -0.401636093E-007   0.000000000E+000
   0.88588326778438198E-008  -0.401582270E-007   0.000000000E+000
   0.88742393433705047E-008  -0.401551752E-007   0.000000000E+000
   0.88896460088971896E-008  -0.401569267E-007   0.000000000E+000
   0.89050526744238745E-008  -0.401618152E-007   0.000000000E+000
   0.89204593399505594E-008  -0.401655882E-007   0.000000000E+000
   0.89358660054772443E-008  -0.401651228E-007   0.000000000E+000
   0.89512726710039292E-008  -0.401610052E-007   0.000000000E+000
   0.89666793365306141E-008  -0.401568556E-007   0.000000000E+000
   0.89820860020572990E-008  -0.401561593E-007   0.000000000E+000
   0.89974926675839839E-008  -0.401593354E-007   0.000000000E+000
   0.90128993331106688E-008  -0.401635418E-007   0.000000000E+000
   0.90283059986373537E-008  -0.401652152E-007   0.000000000E+000
   0.90437126641640386E-008  -0.401630764E-007   0.000000000E+000
   0.90591193296907235E-008  -0.401590938E-007   0.000000000E+000
   0.90745259952174084E-008  -0.401566602E-007   0.000000000E+000
   0.90899326607440933E-008  -0.401577296E-007   0.000000000E+000
   0.91053393262707782E-008  -0.401612716E-007   0.000000000E+000
   0.91207459917974631E-008  -0.401642311E-007   0.000000000E+000
   0.91361526573241481E-008  -0.401641493E-007   0.000000000E+000
   0.91515593228508330E-008  -0.401611970E-007   0.000000000E+000
   0.91669659883775179E-008  -0.401579889E-007   0.000000000E+000
   0.91823726539042028E-008  -0.401572571E-007   0.000000000E+000
   0.91977793194308877E-008  -0.401594917E-007   0.000000000E+000
   0.92131859849575726E-008  -0.401626608E-007   0.000000000E+000
   0.92285926504842575E-008  -0.401640676E-007   0.000000000E+000
   0.92439993160109424E-008  -0.401626394E-007   0.000000000E+000
   0.92594059815376273E-008  -0.401596942E-007   0.000000000E+000
   0.92748126470643122E-008  -0.401577438E-007   0.000000000E+000
   0.92902193125909971E-008  -0.401583868E-007   0.000000000E+000
   0.93056259781176820E-008  -0.401609803E-007   0.000000000E+000
   0.93210326436443669E-008  -0.401632576E-007   0.000000000E+000
   0.93364393091710518E-008  -0.401633109E-007   0.000000000E+000
   0.93518459746977367E-008  -0.401612112E-007   0.000000000E+000
   0.93672526402244216E-008  -0.401588203E-007   0.000000000E+000
   0.93826593057511065E-008  -0.401581453E-007   0.000000000E+000
   0.93980659712777914E-008  -0.401596623E-007   0.000000000E+000
   0.94134726368044763E-008  -0.401620071E-007   0.000000000E+000
   0.94288793023311612E-008  -0.401632008E-007   0.000000000E+000
   0.94442859678578461E-008  -0.401622877E-007   0.000000000E+000
   0.94596926333845310E-008  -0.401601135E-007   0.000000000E+000
   0.94750992989112159E-008  -0.401585538E-007   0.000000000E+000
   0.94905059644379008E-008  -0.401588878E-007   0.000000000E+000
   0.95059126299645857E-008  -0.401607529E-007   0.000000000E+000
   0.95213192954912707E-008  -0.401625293E-007   0.000000000E+000
   0.95367259610179556E-008  -0.401627389E-007   0.000000000E+000
   0.95521326265446405E-008  -0.401612645E-007   0.000000000E+000
   0.95675392920713254E-008  -0.401594100E-007   0.000000000E+000
   0.95829459575980103E-008  -0.401587457E-007   0.000000000E+000
   0.95983526231246952E-008  -0.401598044E-007   0.000000000E+000
   0.96137592886513801E-008  -0.401616020E-007   0.000000000E+000
   0.96291659541780650E-008  -0.401625755E-007   0.000000000E+000
   0.96445726197047499E-008  -0.401619573E-007   0.000000000E+000
   0.96599792852314348E-008  -0.401603657E-007   0.000000000E+000
   0.96753859507581197E-008  -0.401591684E-007   0.000000000E+000
   0.96907926162848046E-008  -0.401593319E-007   0.000000000E+000
   0.97061992818114895E-008  -0.401606606E-007   0.000000000E+000
   0.97216059473381744E-008  -0.401620142E-007   0.000000000E+000
   0.97370126128648593E-008  -0.401622380E-007   0.000000000E+000
   0.97524192783915442E-008  -0.401611899E-007   0.000000000E+000
   0.97678259439182291E-008  -0.401598115E-007   0.000000000E+000
   0.97832326094449140E-008  -0.401592750E-007   0.000000000E+000
   0.97986392749715989E-008  -0.401599749E-007   0.000000000E+000
   0.98140459404982838E-008  -0.401612823E-007   0.000000000E+000
   0.98294526060249687E-008  -0.401620923E-007   0.000000000E+000
   0.98448592715516536E-008  -0.401617299E-007   0.000000000E+000
   0.98602659370783385E-008  -0.401605398E-007   0.000000000E+000
   0.98756726026050234E-008  -0.401595770E-007   0.000000000E+000
   0.98910792681317083E-008  -0.401596445E-007   0.000000000E+000
   0.99064859336583933E-008  -0.401606144E-007   0.000000000E+000
   0.99218925991850782E-008  -0.401616376E-007   0.000000000E+000
   0.99372992647117631E-008  -0.401618685E-007   0.000000000E+000
   0.99527059302384480E-008  -0.401611473E-007   0.000000000E+000
   0.99681125957651329E-008  -0.401600992E-007   0.000000000E+000
   0.99835192612918178E-008  -0.401596232E-007   0.000000000E+000
   0.99989259268185027E-008  -0.401601135E-007   0.000000000E+000
   0.10014332592345188E-007  -0.401611011E-007   0.000000000E+000
   0.10029739257871872E-007  -0.401617228E-007   0.000000000E+000
   0.10045145923398557E-007  -0.401614990E-007   0.000000000E+000
   0.10060552588925242E-007  -0.401606783E-007   0.000000000E+000
   0.10075959254451927E-007  -0.401599358E-007   0.000000000E+000
   0.10091365919978612E-007  -0.401598790E-007   0.000000000E+000
   0.10106772585505297E-007  -0.401605504E-007   0.000000000E+000
   0.10122179251031982E-007  -0.401613605E-007   0.000000000E+000
   0.10137585916558667E-007  -0.401616056E-007   0.000000000E+000
   0.10152992582085352E-007  -0.401610940E-007   0.000000000E+000
   0.10168399247612037E-007  -0.401603053E-007   0.000000000E+000
   0.10183805913138722E-007  -0.401599145E-007   0.000000000E+000
   0.10199212578665406E-007  -0.401602200E-007   0.000000000E+000
   0.10214619244192091E-007  -0.401609483E-007   0.000000000E+000
   0.10230025909718776E-007  -0.401614635E-007   0.000000000E+000
   0.10245432575245461E-007  -0.401613462E-007   0.000000000E+000
   0.10260839240772146E-007  -0.401607139E-007   0.000000000E+000
   0.10276245906298831E-007  -0.401601383E-007   0.000000000E+000
   0.10291652571825516E-007  -0.401600957E-007   0.000000000E+000
   0.10307059237352201E-007  -0.401605895E-007   0.000000000E+000
   0.10322465902878886E-007  -0.401611828E-007   0.000000000E+000
   0.10337872568405571E-007  -0.401613853E-007   0.000000000E+000
   0.10353279233932255E-007  -0.401610514E-007   0.000000000E+000
   0.10368685899458940E-007  -0.401604581E-007   0.000000000E+000
   0.10384092564985625E-007  -0.401601277E-007   0.000000000E+000
   0.10399499230512310E-007  -0.401603373E-007   0.000000000E+000
   0.10414905896038995E-007  -0.401608737E-007   0.000000000E+000
   0.10430312561565680E-007  -0.401612716E-007   0.000000000E+000
   0.10445719227092365E-007  -0.401612112E-007   0.000000000E+000
   0.10461125892619050E-007  -0.401607565E-007   0.000000000E+000
   0.10476532558145735E-007  -0.401603053E-007   0.000000000E+000
   0.10491939223672420E-007  -0.401602342E-007   0.000000000E+000
   0.10507345889199105E-007  -0.401605966E-007   0.000000000E+000
   0.10522752554725789E-007  -0.401610691E-007   0.000000000E+000
   0.10538159220252474E-007  -0.401612361E-007   0.000000000E+000
   0.10553565885779159E-007  -0.401609839E-007   0.000000000E+000
   0.10568972551305844E-007  -0.401605433E-007   0.000000000E+000
   0.10584379216832529E-007  -0.401603018E-007   0.000000000E+000
   0.10599785882359214E-007  -0.401604439E-007   0.000000000E+000
   0.10615192547885899E-007  -0.401608133E-007   0.000000000E+000
   0.10630599213412584E-007  -0.401610976E-007   0.000000000E+000
   0.10646005878939269E-007  -0.401610905E-007   0.000000000E+000
   0.10661412544465954E-007  -0.401607885E-007   0.000000000E+000
   0.10676819209992638E-007  -0.401604474E-007   0.000000000E+000
   0.10692225875519323E-007  -0.401603657E-007   0.000000000E+000
   0.10707632541046008E-007  -0.401606144E-007   0.000000000E+000
   0.10723039206572693E-007  -0.401609661E-007   0.000000000E+000
   0.10738445872099378E-007  -0.401611011E-007   0.000000000E+000
   0.10753852537626063E-007  -0.401609306E-007   0.000000000E+000
   0.10769259203152748E-007  -0.401606179E-007   0.000000000E+000
   0.10784665868679433E-007  -0.401604261E-007   0.000000000E+000
   0.10800072534206118E-007  -0.401604972E-007   0.000000000E+000
   0.10815479199732803E-007  -0.401607601E-007   0.000000000E+000
   0.10830885865259487E-007  -0.401610052E-007   0.000000000E+000
   0.10846292530786172E-007  -0.401610372E-007   0.000000000E+000
   0.10861699196312857E-007  -0.401608169E-007   0.000000000E+000
   0.10877105861839542E-007  -0.401605362E-007   0.000000000E+000
   0.10892512527366227E-007  -0.401604403E-007   0.000000000E+000
   0.10907919192892912E-007  -0.401606144E-007   0.000000000E+000
   0.10923325858419597E-007  -0.401608879E-007   0.000000000E+000
   0.10938732523946282E-007  -0.401610194E-007   0.000000000E+000
   0.10954139189472967E-007  -0.401609164E-007   0.000000000E+000
   0.10969545854999652E-007  -0.401606712E-007   0.000000000E+000
   0.10984952520526337E-007  -0.401605007E-007   0.000000000E+000
   0.11000359186053021E-007  -0.401605469E-007   0.000000000E+000
   0.11015765851579706E-007  -0.401607458E-007   0.000000000E+000
   0.11031172517106391E-007  -0.401609199E-007   0.000000000E+000
   0.11046579182633076E-007  -0.401609448E-007   0.000000000E+000
   0.11061985848159761E-007  -0.401608098E-007   0.000000000E+000
   0.11077392513686446E-007  -0.401606179E-007   0.000000000E+000
   0.11092799179213131E-007  -0.401605220E-007   0.000000000E+000
   0.11108205844739816E-007  -0.401606144E-007   0.000000000E+000
   0.11123612510266501E-007  -0.401608240E-007   0.000000000E+000
   0.11139019175793186E-007  -0.401609590E-007   0.000000000E+000
   0.11154425841319870E-007  -0.401608915E-007   0.000000000E+000
   0.11169832506846555E-007  -0.401606961E-007   0.000000000E+000
   0.11185239172373240E-007  -0.401605575E-007   0.000000000E+000
   0.11200645837899925E-007  -0.401605860E-007   0.000000000E+000
   0.11216052503426610E-007  -0.401607387E-007   0.000000000E+000
   0.11231459168953295E-007  -0.401608844E-007   0.000000000E+000
   0.11246865834479980E-007  -0.401609093E-007   0.000000000E+000
   0.11262272500006665E-007  -0.401607991E-007   0.000000000E+000
   0.11277679165533350E-007  -0.401606393E-007   0.000000000E+000
   0.11293085831060035E-007  -0.401605718E-007   0.000000000E+000
   0.11308492496586720E-007  -0.401606570E-007   0.000000000E+000
   0.11323899162113404E-007  -0.401608133E-007   0.000000000E+000
   0.11339305827640089E-007  -0.401609022E-007   0.000000000E+000
   0.11354712493166774E-007  -0.401608453E-007   0.000000000E+000
   0.11370119158693459E-007  -0.401607103E-007   0.000000000E+000
   0.11385525824220144E-007  -0.401606179E-007   0.000000000E+000
   0.11400932489746829E-007  -0.401606179E-007   0.000000000E+000
   0.11416339155273514E-007  -0.401607103E-007   0.000000000E+000
   0.11431745820800199E-007  -0.401608276E-007   0.000000000E+000
   0.11447152486326884E-007  -0.401608737E-007   0.000000000E+000
   0.11462559151853569E-007  -0.401608098E-007   0.000000000E+000
   0.11477965817380253E-007  -0.401606854E-007   0.000000000E+000
   0.11493372482906938E-007  -0.401606073E-007   0.000000000E+000
   0.11508779148433623E-007  -0.401606499E-007   0.000000000E+000
   0.11524185813960308E-007  -0.401607672E-007   0.000000000E+000
   0.11539592479486993E-007  -0.401608453E-007   0.000000000E+000
   0.11554999145013678E-007  -0.401608276E-007   0.000000000E+000
   0.11570405810540363E-007  -0.401607316E-007   0.000000000E+000
   0.11585812476067048E-007  -0.401606428E-007   0.000000000E+000
   0.11601219141593733E-007  -0.401606322E-007   0.000000000E+000
   0.11616625807120418E-007  -0.401607174E-007   0.000000000E+000
   0.11632032472647102E-007  -0.401608204E-007   0.000000000E+000
   0.11647439138173787E-007  -0.401608453E-007   0.000000000E+000
   0.11662845803700472E-007  -0.401607885E-007   0.000000000E+000
   0.11678252469227157E-007  -0.401607032E-007   0.000000000E+000
   0.11693659134753842E-007  -0.401606464E-007   0.000000000E+000
   0.11709065800280527E-007  -0.401606677E-007   0.000000000E+000
   0.11724472465807212E-007  -0.401607458E-007   0.000000000E+000
   0.11739879131333897E-007  -0.401608204E-007   0.000000000E+000
   0.11755285796860582E-007  -0.401608276E-007   0.000000000E+000
   0.11770692462387267E-007  -0.401607565E-007   0.000000000E+000
   0.11786099127913952E-007  -0.401606677E-007   0.000000000E+000
   0.11801505793440636E-007  -0.401606535E-007   0.000000000E+000
   0.11816912458967321E-007  -0.401607174E-007   0.000000000E+000
   0.11832319124494006E-007  -0.401607920E-007   0.000000000E+000
   0.11847725790020691E-007  -0.401608169E-007   0.000000000E+000
   0.11863132455547376E-007  -0.401607885E-007   0.000000000E+000
   0.11878539121074061E-007  -0.401607281E-007   0.000000000E+000
   0.11893945786600746E-007  -0.401606677E-007   0.000000000E+000
   0.11909352452127431E-007  -0.401606677E-007   0.000000000E+000
   0.11924759117654116E-007  -0.401607494E-007   0.000000000E+000
   0.11940165783180801E-007  -0.401608276E-007   0.000000000E+000
   0.11955572448707485E-007  -0.401608169E-007   0.000000000E+000
   0.11970979114234170E-007  -0.401607387E-007   0.000000000E+000
   0.11986385779760855E-007  -0.401606819E-007   0.000000000E+000
   0.12001792445287540E-007  -0.401606961E-007   0.000000000E+000
   0.12017199110814225E-007  -0.401607387E-007   0.000000000E+000
   0.12032605776340910E-007  -0.401607778E-007   0.000000000E+000
   0.12048012441867595E-007  -0.401607991E-007   0.000000000E+000
   0.12063419107394280E-007  -0.401607743E-007   0.000000000E+000
   0.12078825772920965E-007  -0.401607245E-007   0.000000000E+000
   0.12094232438447650E-007  -0.401606854E-007   0.000000000E+000
   0.12109639103974335E-007  -0.401606925E-007   0.000000000E+000
   0.12125045769501019E-007  -0.401607387E-007   0.000000000E+000
   0.12140452435027704E-007  -0.401607991E-007   0.000000000E+000
   0.12155859100554389E-007  -0.401608062E-007   0.000000000E+000
   0.12171265766081074E-007  -0.401607529E-007   0.000000000E+000
   0.12186672431607759E-007  -0.401606925E-007   0.000000000E+000
   0.12202079097134444E-007  -0.401606890E-007   0.000000000E+000
   0.12217485762661129E-007  -0.401607316E-007   0.000000000E+000
   0.12232892428187814E-007  -0.401607672E-007   0.000000000E+000
   0.12248299093714499E-007  -0.401607778E-007   0.000000000E+000
   0.12263705759241184E-007  -0.401607672E-007   0.000000000E+000
   0.12279112424767868E-007  -0.401607423E-007   0.000000000E+000
   0.12294519090294553E-007  -0.401607316E-007   0.000000000E+000
   0.12309925755821238E-007  -0.401607281E-007   0.000000000E+000
   0.12325332421347923E-007  -0.401607281E-007   0.000000000E+000
   0.12340739086874608E-007  -0.401607423E-007   0.000000000E+000
   0.12356145752401293E-007  -0.401607778E-007   0.000000000E+000
   0.12371552417927978E-007  -0.401607849E-007   0.000000000E+000
   0.12386959083454663E-007  -0.401607423E-007   0.000000000E+000
   0.12402365748981348E-007  -0.401607068E-007   0.000000000E+000
   0.12417772414508033E-007  -0.401607210E-007   0.000000000E+000
   0.12433179080034718E-007  -0.401607565E-007   0.000000000E+000
   0.12448585745561402E-007  -0.401607743E-007   0.000000000E+000
   0.12463992411088087E-007  -0.401607672E-007   0.000000000E+000
   0.12479399076614772E-007  -0.401607494E-007   0.000000000E+000
   0.12494805742141457E-007  -0.401607352E-007   0.000000000E+000
   0.12510212407668142E-007  -0.401607352E-007   0.000000000E+000
   0.12525619073194827E-007  -0.401607529E-007   0.000000000E+000
   0.12541025738721512E-007  -0.401607636E-007   0.000000000E+000
   0.12556432404248197E-007  -0.401607529E-007   0.000000000E+000
   0.12571839069774882E-007  -0.401607458E-007   0.000000000E+000
   0.12587245735301567E-007  -0.401607458E-007   0.000000000E+000
   0.12602652400828251E-007  -0.401607458E-007   0.000000000E+000
   0.12618059066354936E-007  -0.401607423E-007   0.000000000E+000
   0.12633465731881621E-007  -0.401607494E-007   0.000000000E+000
   0.12648872397408306E-007  -0.401607636E-007   0.000000000E+000
   0.12664279062934991E-007  -0.401607601E-007   0.000000000E+000
   0.12679685728461676E-007  -0.401607245E-007   0.000000000E+000
   0.12695092393988361E-007  -0.401607139E-007   0.000000000E+000
   0.12710499059515046E-007  -0.401607423E-007   0.000000000E+000
   0.12725905725041731E-007  -0.401607672E-007   0.000000000E+000
   0.12741312390568416E-007  -0.401607601E-007   0.000000000E+000
   0.12756719056095100E-007  -0.401607565E-007   0.000000000E+000
   0.12772125721621785E-007  -0.401607672E-007   0.000000000E+000
   0.12787532387148470E-007  -0.401607529E-007   0.000000000E+000
   0.12802939052675155E-007  -0.401607139E-007   0.000000000E+000
   0.12818345718201840E-007  -0.401607103E-007   0.000000000E+000
   0.12833752383728525E-007  -0.401607565E-007   0.000000000E+000
   0.12849159049255210E-007  -0.401607920E-007   0.000000000E+000
   0.12864565714781895E-007  -0.401607672E-007   0.000000000E+000
   0.12879972380308580E-007  -0.401607281E-007   0.000000000E+000
   0.12895379045835265E-007  -0.401607139E-007   0.000000000E+000
   0.12910785711361950E-007  -0.401607210E-007   0.000000000E+000
   0.12926192376888634E-007  -0.401607458E-007   0.000000000E+000
   0.12941599042415319E-007  -0.401607707E-007   0.000000000E+000
   0.12957005707942004E-007  -0.401607707E-007   0.000000000E+000
   0.12972412373468689E-007  -0.401607565E-007   0.000000000E+000
   0.12987819038995374E-007  -0.401607458E-007   0.000000000E+000
   0.13003225704522059E-007  -0.401607352E-007   0.000000000E+000
   0.13018632370048744E-007  -0.401607281E-007   0.000000000E+000
   0.13034039035575429E-007  -0.401607423E-007   0.000000000E+000
   0.13049445701102114E-007  -0.401607672E-007   0.000000000E+000
   0.13064852366628799E-007  -0.401607672E-007   0.000000000E+000
   0.13080259032155483E-007  -0.401607458E-007   0.000000000E+000
   0.13095665697682168E-007  -0.401607458E-007   0.000000000E+000
   0.13111072363208853E-007  -0.401607529E-007   0.000000000E+000
   0.13126479028735538E-007  -0.401607529E-007   0.000000000E+000
   0.13141885694262223E-007  -0.401607494E-007   0.000000000E+000
   0.13157292359788908E-007  -0.401607565E-007   0.000000000E+000
   0.13172699025315593E-007  -0.401607636E-007   0.000000000E+000
   0.13188105690842278E-007  -0.401607636E-007   0.000000000E+000
   0.13203512356368963E-007  -0.401607529E-007   0.000000000E+000
   0.13218919021895648E-007  -0.401607423E-007   0.000000000E+000
   0.13234325687422333E-007  -0.401607387E-007   0.000000000E+000
   0.13249732352949017E-007  -0.401607494E-007   0.000000000E+000
   0.13265139018475702E-007  -0.401607743E-007   0.000000000E+000
   0.13280545684002387E-007  -0.401607778E-007   0.000000000E+000
   0.13295952349529072E-007  -0.401607529E-007   0.000000000E+000
   0.13311359015055757E-007  -0.401607352E-007   0.000000000E+000
   0.13326765680582442E-007  -0.401607494E-007   0.000000000E+000
   0.13342172346109127E-007  -0.401607743E-007   0.000000000E+000
   0.13357579011635812E-007  -0.401607743E-007   0.000000000E+000
   0.13372985677162497E-007  -0.401607565E-007   0.000000000E+000
   0.13388392342689182E-007  -0.401607387E-007   0.000000000E+000
   0.13403799008215866E-007  -0.401607387E-007   0.000000000E+000
   0.13419205673742551E-007  -0.401607601E-007   0.000000000E+000
   0.13434612339269236E-007  -0.401607707E-007   0.000000000E+000
   0.13450019004795921E-007  -0.401607565E-007   0.000000000E+000
   0.13465425670322606E-007  -0.401607458E-007   0.000000000E+000
   0.13480832335849291E-007  -0.401607565E-007   0.000000000E+000
   0.13496239001375976E-007  -0.401607672E-007   0.000000000E+000
