t              LineCurrent.fdtd_Point probe_Ex_50_25_30.dat
   0.57298631801717612E-008  -0.515272408E+002
   0.57314038801395406E-008  -0.511233788E+002
   0.57329445801073201E-008  -0.507143173E+002
   0.57344852800750995E-008  -0.503002243E+002
   0.57360259800428789E-008  -0.498811455E+002
   0.57375666800106584E-008  -0.494570312E+002
   0.57391073799784378E-008  -0.490278778E+002
   0.57406480799462173E-008  -0.485938148E+002
   0.57421887799139967E-008  -0.481550865E+002
   0.57437294798817762E-008  -0.477118912E+002
   0.57452701798495556E-008  -0.472642708E+002
   0.57468108798173351E-008  -0.468121376E+002
   0.57483515797851145E-008  -0.463554459E+002
   0.57498922797528940E-008  -0.458943253E+002
   0.57514329797206734E-008  -0.454290352E+002
   0.57529736796884529E-008  -0.449598198E+002
   0.57545143796562323E-008  -0.444867516E+002
   0.57560550796240117E-008  -0.440097542E+002
   0.57575957795917912E-008  -0.435287704E+002
   0.57591364795595706E-008  -0.430439186E+002
   0.57606771795273501E-008  -0.425554771E+002
   0.57622178794951295E-008  -0.420637093E+002
   0.57637585794629090E-008  -0.415687027E+002
   0.57652992794306884E-008  -0.410703697E+002
   0.57668399793984679E-008  -0.405686264E+002
   0.57683806793662473E-008  -0.400635681E+002
   0.57699213793340268E-008  -0.395554581E+002
   0.57714620793018062E-008  -0.390445900E+002
   0.57730027792695857E-008  -0.385310898E+002
   0.57745434792373651E-008  -0.380149117E+002
   0.57760841792051446E-008  -0.374959717E+002
   0.57776248791729240E-008  -0.369743195E+002
   0.57791655791407034E-008  -0.364501953E+002
   0.57807062791084829E-008  -0.359238815E+002
   0.57822469790762623E-008  -0.353955498E+002
   0.57837876790440418E-008  -0.348651962E+002
   0.57853283790118212E-008  -0.343327446E+002
   0.57868690789796007E-008  -0.337982368E+002
   0.57884097789473801E-008  -0.332618675E+002
   0.57899504789151596E-008  -0.327239037E+002
   0.57914911788829390E-008  -0.321845322E+002
   0.57930318788507185E-008  -0.316437912E+002
   0.57945725788184979E-008  -0.311016369E+002
   0.57961132787862774E-008  -0.305580845E+002
   0.57976539787540568E-008  -0.300132866E+002
   0.57991946787218362E-008  -0.294674759E+002
   0.58007353786896157E-008  -0.289208565E+002
   0.58022760786573951E-008  -0.283735161E+002
   0.58038167786251746E-008  -0.278254642E+002
   0.58053574785929540E-008  -0.272767258E+002
   0.58068981785607335E-008  -0.267274132E+002
   0.58084388785285129E-008  -0.261777153E+002
   0.58099795784962924E-008  -0.256278133E+002
   0.58115202784640718E-008  -0.250778122E+002
   0.58130609784318513E-008  -0.245277615E+002
   0.58146016783996307E-008  -0.239777012E+002
   0.58161423783674102E-008  -0.234277229E+002
   0.58176830783351896E-008  -0.228779793E+002
   0.58192237783029691E-008  -0.223286400E+002
   0.58207644782707485E-008  -0.217798424E+002
   0.58223051782385279E-008  -0.212316799E+002
   0.58238458782063074E-008  -0.206842175E+002
   0.58253865781740868E-008  -0.201375198E+002
   0.58269272781418663E-008  -0.195916786E+002
   0.58284679781096457E-008  -0.190468235E+002
   0.58300086780774252E-008  -0.185031071E+002
   0.58315493780452046E-008  -0.179606781E+002
   0.58330900780129841E-008  -0.174196529E+002
   0.58346307779807635E-008  -0.168801022E+002
   0.58361714779485430E-008  -0.163420715E+002
   0.58377121779163224E-008  -0.158056316E+002
   0.58392528778841019E-008  -0.152709093E+002
   0.58407935778518813E-008  -0.147380800E+002
   0.58423342778196607E-008  -0.142073107E+002
   0.58438749777874402E-008  -0.136787024E+002
   0.58454156777552196E-008  -0.131522856E+002
   0.58469563777229991E-008  -0.126280813E+002
   0.58484970776907785E-008  -0.121061783E+002
   0.58500377776585580E-008  -0.115867510E+002
   0.58515784776263374E-008  -0.110700035E+002
   0.58531191775941169E-008  -0.105560713E+002
   0.58546598775618963E-008  -0.100449924E+002
   0.58562005775296758E-008  -0.953675556E+001
   0.58577412774974552E-008  -0.903140450E+001
   0.58592819774652347E-008  -0.852908897E+001
   0.58608226774330141E-008  -0.803002262E+001
   0.58623633774007936E-008  -0.753438091E+001
   0.58639040773685730E-008  -0.704222965E+001
   0.58654447773363524E-008  -0.655355501E+001
   0.58669854773041319E-008  -0.606836510E+001
   0.58685261772719113E-008  -0.558677340E+001
   0.58700668772396908E-008  -0.510898113E+001
   0.58716075772074702E-008  -0.463518095E+001
   0.58731482771752497E-008  -0.416546297E+001
   0.58746889771430291E-008  -0.369981623E+001
   0.58762296771108086E-008  -0.323822165E+001
   0.58777703770785880E-008  -0.278075361E+001
   0.58793110770463675E-008  -0.232759714E+001
   0.58808517770141469E-008  -0.187896395E+001
   0.58823924769819264E-008  -0.143498707E+001
   0.58839331769497058E-008  -0.995683670E+000
   0.58854738769174852E-008  -0.561017156E+000
   0.58870145768852647E-008  -0.131002426E+000
   0.58885552768530441E-008   0.294234097E+000
   0.58900959768208236E-008   0.714494467E+000
   0.58916366767886030E-008   0.112960434E+001
   0.58931773767563825E-008   0.153949261E+001
   0.58947180767241619E-008   0.194417441E+001
   0.58962587766919414E-008   0.234367108E+001
   0.58977994766597208E-008   0.273792386E+001
   0.58993401766275003E-008   0.312678099E+001
   0.59008808765952797E-008   0.351005936E+001
   0.59024215765630592E-008   0.388763237E+001
   0.59039622765308386E-008   0.425946903E+001
   0.59055029764986181E-008   0.462559605E+001
   0.59070436764663975E-008   0.498601341E+001
   0.59085843764341769E-008   0.534063673E+001
   0.59101250764019564E-008   0.568930769E+001
   0.59116657763697358E-008   0.603186893E+001
   0.59132064763375153E-008   0.636823368E+001
   0.59147471763052947E-008   0.669840479E+001
   0.59162878762730742E-008   0.702241373E+001
   0.59178285762408536E-008   0.734024048E+001
   0.59193692762086331E-008   0.765177822E+001
   0.59209099761764125E-008   0.795686769E+001
   0.59224506761441920E-008   0.825537872E+001
   0.59239913761119714E-008   0.854727554E+001
   0.59255320760797509E-008   0.883259583E+001
   0.59270727760475303E-008   0.911136723E+001
   0.59286134760153097E-008   0.938353634E+001
   0.59301541759830892E-008   0.964895535E+001
   0.59316948759508686E-008   0.990746975E+001
   0.59332355759186481E-008   0.101590042E+002
   0.59347762758864275E-008   0.104035845E+002
   0.59363169758542070E-008   0.106412754E+002
   0.59378576758219864E-008   0.108720732E+002
   0.59393983757897659E-008   0.110958681E+002
   0.59409390757575453E-008   0.113124981E+002
   0.59424797757253248E-008   0.115218554E+002
   0.59440204756931042E-008   0.117239447E+002
   0.59455611756608837E-008   0.119188519E+002
   0.59471018756286631E-008   0.121066236E+002
   0.59486425755964425E-008   0.122872000E+002
   0.59501832755642220E-008   0.124604149E+002
   0.59517239755320014E-008   0.126261196E+002
   0.59532646754997809E-008   0.127842798E+002
   0.59548053754675603E-008   0.129349689E+002
   0.59563460754353398E-008   0.130782833E+002
   0.59578867754031192E-008   0.132142296E+002
   0.59594274753708987E-008   0.133426943E+002
   0.59609681753386781E-008   0.134635267E+002
   0.59625088753064576E-008   0.135766487E+002
   0.59640495752742370E-008   0.136820955E+002
   0.59655902752420165E-008   0.137799635E+002
   0.59671309752097959E-008   0.138703041E+002
   0.59686716751775754E-008   0.139530649E+002
   0.59702123751453548E-008   0.140281181E+002
   0.59717530751131342E-008   0.140953608E+002
   0.59732937750809137E-008   0.141547756E+002
   0.59748344750486931E-008   0.142064390E+002
   0.59763751750164726E-008   0.142504387E+002
   0.59779158749842520E-008   0.142867928E+002
   0.59794565749520315E-008   0.143154316E+002
   0.59809972749198109E-008   0.143362455E+002
   0.59825379748875904E-008   0.143491755E+002
   0.59840786748553698E-008   0.143542519E+002
   0.59856193748231493E-008   0.143515644E+002
   0.59871600747909287E-008   0.143411970E+002
   0.59887007747587082E-008   0.143231564E+002
   0.59902414747264876E-008   0.142973623E+002
   0.59917821746942670E-008   0.142637157E+002
   0.59933228746620465E-008   0.142221785E+002
   0.59948635746298259E-008   0.141728134E+002
   0.59964042745976054E-008   0.141157408E+002
   0.59979449745653848E-008   0.140510387E+002
   0.59994856745331643E-008   0.139786873E+002
   0.60010263745009437E-008   0.138985872E+002
   0.60025670744687232E-008   0.138106565E+002
   0.60041077744365026E-008   0.137149086E+002
   0.60056484744042821E-008   0.136114664E+002
   0.60071891743720615E-008   0.135004702E+002
   0.60087298743398410E-008   0.133819675E+002
   0.60102705743076204E-008   0.132558947E+002
   0.60118112742753999E-008   0.131221447E+002
   0.60133519742431793E-008   0.129806786E+002
   0.60148926742109587E-008   0.128315878E+002
   0.60164333741787382E-008   0.126750326E+002
   0.60179740741465176E-008   0.125111237E+002
   0.60195147741142971E-008   0.123398409E+002
   0.60210554740820765E-008   0.121610756E+002
   0.60225961740498560E-008   0.119747601E+002
   0.60241368740176354E-008   0.117809610E+002
   0.60256775739854149E-008   0.115798540E+002
   0.60272182739531943E-008   0.113715925E+002
   0.60287589739209738E-008   0.111561899E+002
   0.60302996738887532E-008   0.109335594E+002
   0.60318403738565327E-008   0.107036180E+002
   0.60333810738243121E-008   0.104664154E+002
   0.60349217737920915E-008   0.102221241E+002
   0.60364624737598710E-008   0.997091961E+001
   0.60380031737276504E-008   0.971285343E+001
   0.60395438736954299E-008   0.944784260E+001
   0.60410845736632093E-008   0.917578506E+001
   0.60426252736309888E-008   0.889669991E+001
   0.60441659735987682E-008   0.861075401E+001
   0.60457066735665477E-008   0.831816387E+001
   0.60472473735343271E-008   0.801904392E+001
   0.60487880735021066E-008   0.771335268E+001
   0.60503287734698860E-008   0.740099525E+001
   0.60518694734376655E-008   0.708195829E+001
   0.60534101734054449E-008   0.675636673E+001
   0.60549508733732244E-008   0.642442179E+001
   0.60564915733410038E-008   0.608627129E+001
   0.60580322733087832E-008   0.574192905E+001
   0.60595729732765627E-008   0.539132071E+001
   0.60611136732443421E-008   0.503440809E+001
   0.60626543732121216E-008   0.467127228E+001
   0.60641950731799010E-008   0.430209637E+001
   0.60657357731476805E-008   0.392705941E+001
   0.60672764731154599E-008   0.354624677E+001
   0.60688171730832394E-008   0.315963912E+001
   0.60703578730510188E-008   0.276720715E+001
   0.60718985730187983E-008   0.236898685E+001
   0.60734392729865777E-008   0.196509612E+001
   0.60749799729543572E-008   0.155569172E+001
   0.60765206729221366E-008   0.114090788E+001
   0.60780613728899160E-008   0.720810771E+000
   0.60796020728576955E-008   0.295416743E+000
   0.60811427728254749E-008  -0.135260105E+000
   0.60826834727932544E-008  -0.571169138E+000
   0.60842241727610338E-008  -0.101220655E+001
   0.60857648727288133E-008  -0.145823491E+001
   0.60873055726965927E-008  -0.190912247E+001
   0.60888462726643722E-008  -0.236477375E+001
   0.60903869726321516E-008  -0.282514906E+001
   0.60919276725999311E-008  -0.329023910E+001
   0.60934683725677105E-008  -0.375999284E+001
   0.60950090725354900E-008  -0.423428774E+001
   0.60965497725032694E-008  -0.471294212E+001
   0.60980904724710489E-008  -0.519580460E+001
   0.60996311724388283E-008  -0.568281603E+001
   0.61011718724066077E-008  -0.617400122E+001
   0.61027125723743872E-008  -0.666937160E+001
   0.61042532723421666E-008  -0.716883612E+001
   0.61057939723099461E-008  -0.767218208E+001
   0.61073346722777255E-008  -0.817918015E+001
   0.61088753722455050E-008  -0.868971729E+001
   0.61104160722132844E-008  -0.920381927E+001
   0.61119567721810639E-008  -0.972155571E+001
   0.61134974721488433E-008  -0.102428885E+002
   0.61150381721166228E-008  -0.107676125E+002
   0.61165788720844022E-008  -0.112954502E+002
   0.61181195720521817E-008  -0.118262215E+002
   0.61196602720199611E-008  -0.123599234E+002
   0.61212009719877405E-008  -0.128966608E+002
   0.61227416719555200E-008  -0.134364471E+002
   0.61242823719232994E-008  -0.139791050E+002
   0.61258230718910789E-008  -0.145243359E+002
   0.61273637718588583E-008  -0.150719061E+002
   0.61289044718266378E-008  -0.156217785E+002
   0.61304451717944172E-008  -0.161740665E+002
   0.61319858717621967E-008  -0.167288361E+002
   0.61335265717299761E-008  -0.172859459E+002
   0.61350672716977556E-008  -0.178450851E+002
   0.61366079716655350E-008  -0.184059563E+002
   0.61381486716333145E-008  -0.189684639E+002
   0.61396893716010939E-008  -0.195327091E+002
   0.61412300715688733E-008  -0.200988064E+002
   0.61427707715366528E-008  -0.206666832E+002
   0.61443114715044322E-008  -0.212360668E+002
   0.61458521714722117E-008  -0.218066330E+002
   0.61473928714399911E-008  -0.223782139E+002
   0.61489335714077706E-008  -0.229508533E+002
   0.61504742713755500E-008  -0.235246658E+002
   0.61520149713433295E-008  -0.240996456E+002
   0.61535556713111089E-008  -0.246755829E+002
   0.61550963712788884E-008  -0.252521782E+002
   0.61566370712466678E-008  -0.258292236E+002
   0.61581777712144473E-008  -0.264066849E+002
   0.61597184711822267E-008  -0.269846268E+002
   0.61612591711500062E-008  -0.275630436E+002
   0.61627998711177856E-008  -0.281417904E+002
   0.61643405710855650E-008  -0.287206268E+002
   0.61658812710533445E-008  -0.292993546E+002
   0.61674219710211239E-008  -0.298778973E+002
   0.61689626709889034E-008  -0.304562702E+002
   0.61705033709566828E-008  -0.310344620E+002
   0.61720440709244623E-008  -0.316123657E+002
   0.61735847708922417E-008  -0.321897888E+002
   0.61751254708600212E-008  -0.327665482E+002
   0.61766661708278006E-008  -0.333425293E+002
   0.61782068707955801E-008  -0.339176903E+002
   0.61797475707633595E-008  -0.344919891E+002
   0.61812882707311390E-008  -0.350653572E+002
   0.61828289706989184E-008  -0.356376686E+002
   0.61843696706666978E-008  -0.362087898E+002
   0.61859103706344773E-008  -0.367785950E+002
   0.61874510706022567E-008  -0.373469696E+002
   0.61889917705700362E-008  -0.379138260E+002
   0.61905324705378156E-008  -0.384790802E+002
   0.61920731705055951E-008  -0.390426598E+002
   0.61936138704733745E-008  -0.396044846E+002
   0.61951545704411540E-008  -0.401644478E+002
   0.61966952704089334E-008  -0.407224159E+002
   0.61982359703767129E-008  -0.412782402E+002
   0.61997766703444923E-008  -0.418318253E+002
   0.62013173703122718E-008  -0.423831329E+002
   0.62028580702800512E-008  -0.429321442E+002
   0.62043987702478307E-008  -0.434787865E+002
   0.62059394702156101E-008  -0.440228996E+002
   0.62074801701833895E-008  -0.445642891E+002
   0.62090208701511690E-008  -0.451028137E+002
   0.62105615701189484E-008  -0.456384354E+002
   0.62121022700867279E-008  -0.461711807E+002
   0.62136429700545073E-008  -0.467010269E+002
   0.62151836700222868E-008  -0.472278252E+002
   0.62167243699900662E-008  -0.477513504E+002
   0.62182650699578457E-008  -0.482714272E+002
   0.62198057699256251E-008  -0.487880135E+002
   0.62213464698934046E-008  -0.493011627E+002
   0.62228871698611840E-008  -0.498108940E+002
   0.62244278698289635E-008  -0.503170929E+002
   0.62259685697967429E-008  -0.508195305E+002
   0.62275092697645223E-008  -0.513179970E+002
   0.62290499697323018E-008  -0.518124123E+002
   0.62305906697000812E-008  -0.523028259E+002
   0.62321313696678607E-008  -0.527892914E+002
   0.62336720696356401E-008  -0.532717323E+002
   0.62352127696034196E-008  -0.537499390E+002
   0.62367534695711990E-008  -0.542236938E+002
   0.62382941695389785E-008  -0.546928825E+002
   0.62398348695067579E-008  -0.551575394E+002
   0.62413755694745374E-008  -0.556177254E+002
   0.62429162694423168E-008  -0.560734024E+002
   0.62444569694100963E-008  -0.565243988E+002
   0.62459976693778757E-008  -0.569705162E+002
   0.62475383693456552E-008  -0.574116287E+002
   0.62490790693134346E-008  -0.578477402E+002
   0.62506197692812140E-008  -0.582788849E+002
   0.62521604692489935E-008  -0.587050476E+002
   0.62537011692167729E-008  -0.591260986E+002
   0.62552418691845524E-008  -0.595418701E+002
   0.62567825691523318E-008  -0.599522362E+002
   0.62583232691201113E-008  -0.603571625E+002
   0.62598639690878907E-008  -0.607566605E+002
   0.62614046690556702E-008  -0.611507149E+002
   0.62629453690234496E-008  -0.615392380E+002
   0.62644860689912291E-008  -0.619221001E+002
   0.62660267689590085E-008  -0.622991905E+002
   0.62675674689267880E-008  -0.626704483E+002
   0.62691081688945674E-008  -0.630358467E+002
   0.62706488688623468E-008  -0.633953629E+002
   0.62721895688301263E-008  -0.637489586E+002
   0.62737302687979057E-008  -0.640965729E+002
   0.62752709687656852E-008  -0.644381409E+002
   0.62768116687334646E-008  -0.647735748E+002
   0.62783523687012441E-008  -0.651027832E+002
   0.62798930686690235E-008  -0.654256973E+002
   0.62814337686368030E-008  -0.657422791E+002
   0.62829744686045824E-008  -0.660525284E+002
   0.62845151685723619E-008  -0.663564301E+002
   0.62860558685401413E-008  -0.666539230E+002
   0.62875965685079208E-008  -0.669448853E+002
   0.62891372684757002E-008  -0.672292099E+002
   0.62906779684434797E-008  -0.675068512E+002
   0.62922186684112591E-008  -0.677778625E+002
   0.62937593683790385E-008  -0.680423050E+002
   0.62953000683468180E-008  -0.683001480E+002
   0.62968407683145974E-008  -0.685512543E+002
   0.62983814682823769E-008  -0.687954559E+002
   0.62999221682501563E-008  -0.690326767E+002
   0.63014628682179358E-008  -0.692629623E+002
   0.63030035681857152E-008  -0.694864197E+002
   0.63045442681534947E-008  -0.697030563E+002
   0.63060849681212741E-008  -0.699127579E+002
   0.63076256680890536E-008  -0.701153336E+002
   0.63091663680568330E-008  -0.703106689E+002
   0.63107070680246125E-008  -0.704988174E+002
   0.63122477679923919E-008  -0.706799088E+002
   0.63137884679601713E-008  -0.708540421E+002
   0.63153291679279508E-008  -0.710211334E+002
   0.63168698678957302E-008  -0.711809921E+002
   0.63184105678635097E-008  -0.713334579E+002
   0.63199512678312891E-008  -0.714785385E+002
   0.63214919677990686E-008  -0.716163788E+002
   0.63230326677668480E-008  -0.717470856E+002
   0.63245733677346275E-008  -0.718706360E+002
   0.63261140677024069E-008  -0.719868546E+002
   0.63276547676701864E-008  -0.720955811E+002
   0.63291954676379658E-008  -0.721967850E+002
   0.63307361676057453E-008  -0.722905807E+002
   0.63322768675735247E-008  -0.723770905E+002
   0.63338175675413041E-008  -0.724563370E+002
   0.63353582675090836E-008  -0.725282059E+002
   0.63368989674768630E-008  -0.725925598E+002
   0.63384396674446425E-008  -0.726493454E+002
   0.63399803674124219E-008  -0.726986465E+002
   0.63415210673802014E-008  -0.727406082E+002
   0.63430617673479808E-008  -0.727752838E+002
   0.63446024673157603E-008  -0.728025894E+002
   0.63461431672835397E-008  -0.728223877E+002
   0.63476838672513192E-008  -0.728346176E+002
   0.63492245672190986E-008  -0.728393250E+002
   0.63507652671868781E-008  -0.728366013E+002
   0.63523059671546575E-008  -0.728265305E+002
   0.63538466671224370E-008  -0.728090973E+002
   0.63553873670902164E-008  -0.727842331E+002
   0.63569280670579958E-008  -0.727518768E+002
   0.63584687670257753E-008  -0.727120285E+002
   0.63600094669935547E-008  -0.726647491E+002
   0.63615501669613342E-008  -0.726101227E+002
   0.63630908669291136E-008  -0.725482101E+002
   0.63646315668968931E-008  -0.724790192E+002
   0.63661722668646725E-008  -0.724025116E+002
   0.63677129668324520E-008  -0.723186417E+002
   0.63692536668002314E-008  -0.722273865E+002
   0.63707943667680109E-008  -0.721287918E+002
   0.63723350667357903E-008  -0.720229340E+002
   0.63738757667035698E-008  -0.719099121E+002
   0.63754164666713492E-008  -0.717897491E+002
   0.63769571666391286E-008  -0.716623993E+002
   0.63784978666069081E-008  -0.715277863E+002
   0.63800385665746875E-008  -0.713858948E+002
   0.63815792665424670E-008  -0.712368317E+002
   0.63831199665102464E-008  -0.710807495E+002
   0.63846606664780259E-008  -0.709177628E+002
   0.63862013664458053E-008  -0.707478714E+002
   0.63877420664135848E-008  -0.705709686E+002
   0.63892827663813642E-008  -0.703869781E+002
   0.63908234663491437E-008  -0.701959457E+002
   0.63923641663169231E-008  -0.699980469E+002
   0.63939048662847026E-008  -0.697934647E+002
   0.63954455662524820E-008  -0.695822372E+002
   0.63969862662202615E-008  -0.693642654E+002
   0.63985269661880409E-008  -0.691394119E+002
   0.64000676661558203E-008  -0.689076767E+002
   0.64016083661235998E-008  -0.686692352E+002
   0.64031490660913792E-008  -0.684243393E+002
   0.64046897660591587E-008  -0.681731262E+002
   0.64062304660269381E-008  -0.679155197E+002
   0.64077711659947176E-008  -0.676513672E+002
   0.64093118659624970E-008  -0.673806152E+002
   0.64108525659302765E-008  -0.671034241E+002
   0.64123932658980559E-008  -0.668200531E+002
   0.64139339658658354E-008  -0.665306778E+002
   0.64154746658336148E-008  -0.662352753E+002
   0.64170153658013943E-008  -0.659336853E+002
   0.64185560657691737E-008  -0.656258087E+002
   0.64200967657369531E-008  -0.653117447E+002
   0.64216374657047326E-008  -0.649917526E+002
   0.64231781656725120E-008  -0.646660767E+002
   0.64247188656402915E-008  -0.643347626E+002
   0.64262595656080709E-008  -0.639976921E+002
   0.64278002655758504E-008  -0.636547356E+002
   0.64293409655436298E-008  -0.633059425E+002
   0.64308816655114093E-008  -0.629515381E+002
   0.64324223654791887E-008  -0.625917854E+002
   0.64339630654469682E-008  -0.622268105E+002
   0.64355037654147476E-008  -0.618565445E+002
   0.64370444653825271E-008  -0.614808655E+002
   0.64385851653503065E-008  -0.610997734E+002
   0.64401258653180860E-008  -0.607134399E+002
   0.64416665652858654E-008  -0.603221016E+002
   0.64432072652536448E-008  -0.599259224E+002
   0.64447479652214243E-008  -0.595248985E+002
   0.64462886651892037E-008  -0.591189461E+002
   0.64478293651569832E-008  -0.587080460E+002
   0.64493700651247626E-008  -0.582923241E+002
   0.64509107650925421E-008  -0.578719978E+002
   0.64524514650603215E-008  -0.574472618E+002
   0.64539921650281010E-008  -0.570181847E+002
   0.64555328649958804E-008  -0.565847244E+002
   0.64570735649636599E-008  -0.561468315E+002
   0.64586142649314393E-008  -0.557045555E+002
   0.64601549648992188E-008  -0.552580643E+002
   0.64616956648669982E-008  -0.548075752E+002
   0.64632363648347776E-008  -0.543532448E+002
   0.64647770648025571E-008  -0.538951225E+002
   0.64663177647703365E-008  -0.534331665E+002
   0.64678584647381160E-008  -0.529673615E+002
   0.64693991647058954E-008  -0.524977875E+002
   0.64709398646736749E-008  -0.520246239E+002
   0.64724805646414543E-008  -0.515480690E+002
   0.64740212646092338E-008  -0.510682640E+002
   0.64755619645770132E-008  -0.505852432E+002
   0.64771026645447927E-008  -0.500989838E+002
   0.64786433645125721E-008  -0.496094894E+002
   0.64801840644803516E-008  -0.491168633E+002
   0.64817247644481310E-008  -0.486212921E+002
   0.64832654644159105E-008  -0.481229782E+002
   0.64848061643836899E-008  -0.476220360E+002
   0.64863468643514693E-008  -0.471184845E+002
   0.64878875643192488E-008  -0.466122894E+002
   0.64894282642870282E-008  -0.461034889E+002
   0.64909689642548077E-008  -0.455922432E+002
   0.64925096642225871E-008  -0.450787811E+002
   0.64940503641903666E-008  -0.445632896E+002
   0.64955910641581460E-008  -0.440458221E+002
   0.64971317641259255E-008  -0.435263329E+002
   0.64986724640937049E-008  -0.430048027E+002
   0.65002131640614844E-008  -0.424813347E+002
   0.65017538640292638E-008  -0.419561653E+002
   0.65032945639970433E-008  -0.414295273E+002
   0.65048352639648227E-008  -0.409015350E+002
   0.65063759639326021E-008  -0.403721657E+002
   0.65079166639003816E-008  -0.398413582E+002
   0.65094573638681610E-008  -0.393091545E+002
   0.65109980638359405E-008  -0.387757492E+002
   0.65125387638037199E-008  -0.382414093E+002
   0.65140794637714994E-008  -0.377063255E+002
   0.65156201637392788E-008  -0.371705284E+002
   0.65171608637070583E-008  -0.366339645E+002
   0.65187015636748377E-008  -0.360966263E+002
   0.65202422636426172E-008  -0.355586548E+002
   0.65217829636103966E-008  -0.350202904E+002
   0.65233236635781761E-008  -0.344817390E+002
   0.65248643635459555E-008  -0.339430771E+002
   0.65264050635137349E-008  -0.334042740E+002
   0.65279457634815144E-008  -0.328653069E+002
   0.65294864634492938E-008  -0.323262749E+002
   0.65310271634170733E-008  -0.317873821E+002
   0.65325678633848527E-008  -0.312488499E+002
   0.65341085633526322E-008  -0.307108059E+002
   0.65356492633204116E-008  -0.301732635E+002
   0.65371899632881911E-008  -0.296362076E+002
   0.65387306632559705E-008  -0.290997047E+002
   0.65402713632237500E-008  -0.285639267E+002
   0.65418120631915294E-008  -0.280290871E+002
   0.65433527631593089E-008  -0.274953308E+002
   0.65448934631270883E-008  -0.269627018E+002
   0.65464341630948678E-008  -0.264311790E+002
   0.65479748630626472E-008  -0.259007874E+002
   0.65495155630304266E-008  -0.253716507E+002
   0.65510562629982061E-008  -0.248439636E+002
   0.65525969629659855E-008  -0.243179035E+002
   0.65541376629337650E-008  -0.237935619E+002
   0.65556783629015444E-008  -0.232709618E+002
   0.65572190628693239E-008  -0.227501202E+002
   0.65587597628371033E-008  -0.222311287E+002
   0.65603004628048828E-008  -0.217141438E+002
   0.65618411627726622E-008  -0.211993408E+002
   0.65633818627404417E-008  -0.206868382E+002
   0.65649225627082211E-008  -0.201766815E+002
   0.65664632626760006E-008  -0.196688881E+002
   0.65680039626437800E-008  -0.191635094E+002
   0.65695446626115594E-008  -0.186606674E+002
   0.65710853625793389E-008  -0.181605186E+002
   0.65726260625471183E-008  -0.176631947E+002
   0.65741667625148978E-008  -0.171687679E+002
   0.65757074624826772E-008  -0.166772690E+002
   0.65772481624504567E-008  -0.161887379E+002
   0.65787888624182361E-008  -0.157032661E+002
   0.65803295623860156E-008  -0.152209940E+002
   0.65818702623537950E-008  -0.147420673E+002
   0.65834109623215745E-008  -0.142665920E+002
   0.65849516622893539E-008  -0.137946205E+002
   0.65864923622571334E-008  -0.133261833E+002
   0.65880330622249128E-008  -0.128613367E+002
   0.65895737621926923E-008  -0.124001808E+002
   0.65911144621604717E-008  -0.119428473E+002
   0.65926551621282511E-008  -0.114894543E+002
   0.65941958620960306E-008  -0.110400791E+002
   0.65957365620638100E-008  -0.105947666E+002
   0.65972772620315895E-008  -0.101535549E+002
   0.65988179619993689E-008  -0.971650982E+001
   0.66003586619671484E-008  -0.928372765E+001
   0.66018993619349278E-008  -0.885531712E+001
   0.66034400619027073E-008  -0.843137550E+001
   0.66049807618704867E-008  -0.801197433E+001
   0.66065214618382662E-008  -0.759716940E+001
   0.66080621618060456E-008  -0.718701744E+001
   0.66096028617738251E-008  -0.678159285E+001
   0.66111435617416045E-008  -0.638098907E+001
   0.66126842617093839E-008  -0.598530006E+001
   0.66142249616771634E-008  -0.559460402E+001
   0.66157656616449428E-008  -0.520895481E+001
   0.66173063616127223E-008  -0.482839251E+001
   0.66188470615805017E-008  -0.445296431E+001
   0.66203877615482812E-008  -0.408274126E+001
   0.66219284615160606E-008  -0.371781731E+001
   0.66234691614838401E-008  -0.335828495E+001
   0.66250098614516195E-008  -0.300420952E+001
   0.66265505614193990E-008  -0.265562201E+001
   0.66280912613871784E-008  -0.231254005E+001
   0.66296319613549579E-008  -0.197500753E+001
   0.66311726613227373E-008  -0.164311409E+001
   0.66327133612905168E-008  -0.131697762E+001
   0.66342540612582962E-008  -0.996692896E+000
   0.66357947612260756E-008  -0.682300568E+000
   0.66373354611938551E-008  -0.373795599E+000
   0.66388761611616345E-008  -0.711796582E-001
   0.66404168611294140E-008   0.225492090E+000
   0.66419575610971934E-008   0.516114533E+000
   0.66434982610649729E-008   0.800582767E+000
   0.66450389610327523E-008   0.107885301E+001
   0.66465796610005318E-008   0.135093808E+001
   0.66481203609683112E-008   0.161685538E+001
   0.66496610609360907E-008   0.187656403E+001
   0.66512017609038701E-008   0.212995028E+001
   0.66527424608716496E-008   0.237689137E+001
   0.66542831608394290E-008   0.261733341E+001
   0.66558238608072084E-008   0.285130835E+001
   0.66573645607749879E-008   0.307886934E+001
   0.66589052607427673E-008   0.330000520E+001
   0.66604459607105468E-008   0.351461005E+001
   0.66619866606783262E-008   0.372254848E+001
   0.66635273606461057E-008   0.392374372E+001
   0.66650680606138851E-008   0.411821556E+001
   0.66666087605816646E-008   0.430603743E+001
   0.66681494605494440E-008   0.448723793E+001
   0.66696901605172235E-008   0.466174746E+001
   0.66712308604850029E-008   0.482944441E+001
   0.66727715604527824E-008   0.499025154E+001
