t              LineCurrent.fdtd_Point probe_Ez_50_25_30.dat
   0.57113747805584078E-008  -0.206006638E+003
   0.57129154805261873E-008  -0.205920776E+003
   0.57144561804939667E-008  -0.205843994E+003
   0.57159968804617461E-008  -0.205776123E+003
   0.57175375804295256E-008  -0.205717133E+003
   0.57190782803973050E-008  -0.205667191E+003
   0.57206189803650845E-008  -0.205626465E+003
   0.57221596803328639E-008  -0.205594940E+003
   0.57237003803006434E-008  -0.205572433E+003
   0.57252410802684228E-008  -0.205558762E+003
   0.57267817802362023E-008  -0.205553925E+003
   0.57283224802039817E-008  -0.205558105E+003
   0.57298631801717612E-008  -0.205571487E+003
   0.57314038801395406E-008  -0.205594070E+003
   0.57329445801073201E-008  -0.205625626E+003
   0.57344852800750995E-008  -0.205665955E+003
   0.57360259800428789E-008  -0.205715027E+003
   0.57375666800106584E-008  -0.205773010E+003
   0.57391073799784378E-008  -0.205840073E+003
   0.57406480799462173E-008  -0.205916183E+003
   0.57421887799139967E-008  -0.206001114E+003
   0.57437294798817762E-008  -0.206094620E+003
   0.57452701798495556E-008  -0.206196671E+003
   0.57468108798173351E-008  -0.206307465E+003
   0.57483515797851145E-008  -0.206427200E+003
   0.57498922797528940E-008  -0.206555832E+003
   0.57514329797206734E-008  -0.206693115E+003
   0.57529736796884529E-008  -0.206838791E+003
   0.57545143796562323E-008  -0.206992798E+003
   0.57560550796240117E-008  -0.207155319E+003
   0.57575957795917912E-008  -0.207326523E+003
   0.57591364795595706E-008  -0.207506363E+003
   0.57606771795273501E-008  -0.207694565E+003
   0.57622178794951295E-008  -0.207890839E+003
   0.57637585794629090E-008  -0.208095139E+003
   0.57652992794306884E-008  -0.208307648E+003
   0.57668399793984679E-008  -0.208528549E+003
   0.57683806793662473E-008  -0.208757782E+003
   0.57699213793340268E-008  -0.208995087E+003
   0.57714620793018062E-008  -0.209240173E+003
   0.57730027792695857E-008  -0.209492981E+003
   0.57745434792373651E-008  -0.209753677E+003
   0.57760841792051446E-008  -0.210022415E+003
   0.57776248791729240E-008  -0.210299118E+003
   0.57791655791407034E-008  -0.210583481E+003
   0.57807062791084829E-008  -0.210875198E+003
   0.57822469790762623E-008  -0.211174210E+003
   0.57837876790440418E-008  -0.211480652E+003
   0.57853283790118212E-008  -0.211794678E+003
   0.57868690789796007E-008  -0.212116196E+003
   0.57884097789473801E-008  -0.212444916E+003
   0.57899504789151596E-008  -0.212780563E+003
   0.57914911788829390E-008  -0.213123093E+003
   0.57930318788507185E-008  -0.213472656E+003
   0.57945725788184979E-008  -0.213829407E+003
   0.57961132787862774E-008  -0.214193237E+003
   0.57976539787540568E-008  -0.214563812E+003
   0.57991946787218362E-008  -0.214940842E+003
   0.58007353786896157E-008  -0.215324249E+003
   0.58022760786573951E-008  -0.215714172E+003
   0.58038167786251746E-008  -0.216110672E+003
   0.58053574785929540E-008  -0.216513611E+003
   0.58068981785607335E-008  -0.216922653E+003
   0.58084388785285129E-008  -0.217337540E+003
   0.58099795784962924E-008  -0.217758240E+003
   0.58115202784640718E-008  -0.218184921E+003
   0.58130609784318513E-008  -0.218617691E+003
   0.58146016783996307E-008  -0.219056396E+003
   0.58161423783674102E-008  -0.219500702E+003
   0.58176830783351896E-008  -0.219950333E+003
   0.58192237783029691E-008  -0.220405258E+003
   0.58207644782707485E-008  -0.220865616E+003
   0.58223051782385279E-008  -0.221331467E+003
   0.58238458782063074E-008  -0.221802597E+003
   0.58253865781740868E-008  -0.222278641E+003
   0.58269272781418663E-008  -0.222759308E+003
   0.58284679781096457E-008  -0.223244553E+003
   0.58300086780774252E-008  -0.223734528E+003
   0.58315493780452046E-008  -0.224229294E+003
   0.58330900780129841E-008  -0.224728638E+003
   0.58346307779807635E-008  -0.225232224E+003
   0.58361714779485430E-008  -0.225739792E+003
   0.58377121779163224E-008  -0.226251373E+003
   0.58392528778841019E-008  -0.226767151E+003
   0.58407935778518813E-008  -0.227287155E+003
   0.58423342778196607E-008  -0.227811142E+003
   0.58438749777874402E-008  -0.228338715E+003
   0.58454156777552196E-008  -0.228869583E+003
   0.58469563777229991E-008  -0.229403732E+003
   0.58484970776907785E-008  -0.229941299E+003
   0.58500377776585580E-008  -0.230482300E+003
   0.58515784776263374E-008  -0.231026443E+003
   0.58531191775941169E-008  -0.231573349E+003
   0.58546598775618963E-008  -0.232122772E+003
   0.58562005775296758E-008  -0.232674759E+003
   0.58577412774974552E-008  -0.233229492E+003
   0.58592819774652347E-008  -0.233787003E+003
   0.58608226774330141E-008  -0.234347031E+003
   0.58623633774007936E-008  -0.234909195E+003
   0.58639040773685730E-008  -0.235473221E+003
   0.58654447773363524E-008  -0.236039124E+003
   0.58669854773041319E-008  -0.236607056E+003
   0.58685261772719113E-008  -0.237177002E+003
   0.58700668772396908E-008  -0.237748672E+003
   0.58716075772074702E-008  -0.238321640E+003
   0.58731482771752497E-008  -0.238895645E+003
   0.58746889771430291E-008  -0.239470734E+003
   0.58762296771108086E-008  -0.240047058E+003
   0.58777703770785880E-008  -0.240624619E+003
   0.58793110770463675E-008  -0.241203140E+003
   0.58808517770141469E-008  -0.241782227E+003
   0.58823924769819264E-008  -0.242361664E+003
   0.58839331769497058E-008  -0.242941528E+003
   0.58854738769174852E-008  -0.243521973E+003
   0.58870145768852647E-008  -0.244102966E+003
   0.58885552768530441E-008  -0.244684189E+003
   0.58900959768208236E-008  -0.245265228E+003
   0.58916366767886030E-008  -0.245845840E+003
   0.58931773767563825E-008  -0.246426086E+003
   0.58947180767241619E-008  -0.247006104E+003
   0.58962587766919414E-008  -0.247585846E+003
   0.58977994766597208E-008  -0.248164993E+003
   0.58993401766275003E-008  -0.248743149E+003
   0.59008808765952797E-008  -0.249320114E+003
   0.59024215765630592E-008  -0.249895966E+003
   0.59039622765308386E-008  -0.250470871E+003
   0.59055029764986181E-008  -0.251044785E+003
   0.59070436764663975E-008  -0.251617401E+003
   0.59085843764341769E-008  -0.252188354E+003
   0.59101250764019564E-008  -0.252757446E+003
   0.59116657763697358E-008  -0.253324753E+003
   0.59132064763375153E-008  -0.253890411E+003
   0.59147471763052947E-008  -0.254454315E+003
   0.59162878762730742E-008  -0.255016129E+003
   0.59178285762408536E-008  -0.255575470E+003
   0.59193692762086331E-008  -0.256132172E+003
   0.59209099761764125E-008  -0.256686340E+003
   0.59224506761441920E-008  -0.257238098E+003
   0.59239913761119714E-008  -0.257787384E+003
   0.59255320760797509E-008  -0.258333862E+003
   0.59270727760475303E-008  -0.258877167E+003
   0.59286134760153097E-008  -0.259417206E+003
   0.59301541759830892E-008  -0.259954102E+003
   0.59316948759508686E-008  -0.260487976E+003
   0.59332355759186481E-008  -0.261018707E+003
   0.59347762758864275E-008  -0.261545929E+003
   0.59363169758542070E-008  -0.262069305E+003
   0.59378576758219864E-008  -0.262588684E+003
   0.59393983757897659E-008  -0.263104218E+003
   0.59409390757575453E-008  -0.263615997E+003
   0.59424797757253248E-008  -0.264123901E+003
   0.59440204756931042E-008  -0.264627625E+003
   0.59455611756608837E-008  -0.265126801E+003
   0.59471018756286631E-008  -0.265621368E+003
   0.59486425755964425E-008  -0.266111511E+003
   0.59501832755642220E-008  -0.266597321E+003
   0.59517239755320014E-008  -0.267078644E+003
   0.59532646754997809E-008  -0.267555145E+003
   0.59548053754675603E-008  -0.268026489E+003
   0.59563460754353398E-008  -0.268492615E+003
   0.59578867754031192E-008  -0.268953705E+003
   0.59594274753708987E-008  -0.269409851E+003
   0.59609681753386781E-008  -0.269860931E+003
   0.59625088753064576E-008  -0.270306549E+003
   0.59640495752742370E-008  -0.270746399E+003
   0.59655902752420165E-008  -0.271180450E+003
   0.59671309752097959E-008  -0.271608887E+003
   0.59686716751775754E-008  -0.272031860E+003
   0.59702123751453548E-008  -0.272449188E+003
   0.59717530751131342E-008  -0.272860535E+003
   0.59732937750809137E-008  -0.273265594E+003
   0.59748344750486931E-008  -0.273664337E+003
   0.59763751750164726E-008  -0.274056976E+003
   0.59779158749842520E-008  -0.274443604E+003
   0.59794565749520315E-008  -0.274824066E+003
   0.59809972749198109E-008  -0.275197968E+003
   0.59825379748875904E-008  -0.275565063E+003
   0.59840786748553698E-008  -0.275925354E+003
   0.59856193748231493E-008  -0.276279022E+003
   0.59871600747909287E-008  -0.276626190E+003
   0.59887007747587082E-008  -0.276966736E+003
   0.59902414747264876E-008  -0.277300323E+003
   0.59917821746942670E-008  -0.277626709E+003
   0.59933228746620465E-008  -0.277945923E+003
   0.59948635746298259E-008  -0.278258118E+003
   0.59964042745976054E-008  -0.278563416E+003
   0.59979449745653848E-008  -0.278861633E+003
   0.59994856745331643E-008  -0.279152466E+003
   0.60010263745009437E-008  -0.279435638E+003
   0.60025670744687232E-008  -0.279711212E+003
   0.60041077744365026E-008  -0.279979370E+003
   0.60056484744042821E-008  -0.280240204E+003
   0.60071891743720615E-008  -0.280493561E+003
   0.60087298743398410E-008  -0.280739136E+003
   0.60102705743076204E-008  -0.280976746E+003
   0.60118112742753999E-008  -0.281206482E+003
   0.60133519742431793E-008  -0.281428558E+003
   0.60148926742109587E-008  -0.281643005E+003
   0.60164333741787382E-008  -0.281849670E+003
   0.60179740741465176E-008  -0.282048248E+003
   0.60195147741142971E-008  -0.282238586E+003
   0.60210554740820765E-008  -0.282420776E+003
   0.60225961740498560E-008  -0.282595001E+003
   0.60241368740176354E-008  -0.282761292E+003
   0.60256775739854149E-008  -0.282919434E+003
   0.60272182739531943E-008  -0.283069183E+003
   0.60287589739209738E-008  -0.283210388E+003
   0.60302996738887532E-008  -0.283343201E+003
   0.60318403738565327E-008  -0.283467865E+003
   0.60333810738243121E-008  -0.283584442E+003
   0.60349217737920915E-008  -0.283692719E+003
   0.60364624737598710E-008  -0.283792419E+003
   0.60380031737276504E-008  -0.283883453E+003
   0.60395438736954299E-008  -0.283966003E+003
   0.60410845736632093E-008  -0.284040253E+003
   0.60426252736309888E-008  -0.284106262E+003
   0.60441659735987682E-008  -0.284163788E+003
   0.60457066735665477E-008  -0.284212585E+003
   0.60472473735343271E-008  -0.284252563E+003
   0.60487880735021066E-008  -0.284283875E+003
   0.60503287734698860E-008  -0.284306763E+003
   0.60518694734376655E-008  -0.284321228E+003
   0.60534101734054449E-008  -0.284327118E+003
   0.60549508733732244E-008  -0.284324158E+003
   0.60564915733410038E-008  -0.284312317E+003
   0.60580322733087832E-008  -0.284291840E+003
   0.60595729732765627E-008  -0.284262909E+003
   0.60611136732443421E-008  -0.284225586E+003
   0.60626543732121216E-008  -0.284179657E+003
   0.60641950731799010E-008  -0.284124878E+003
   0.60657357731476805E-008  -0.284061218E+003
   0.60672764731154599E-008  -0.283988892E+003
   0.60688171730832394E-008  -0.283908112E+003
   0.60703578730510188E-008  -0.283818878E+003
   0.60718985730187983E-008  -0.283720978E+003
   0.60734392729865777E-008  -0.283614197E+003
   0.60749799729543572E-008  -0.283498505E+003
   0.60765206729221366E-008  -0.283374146E+003
   0.60780613728899160E-008  -0.283241394E+003
   0.60796020728576955E-008  -0.283100281E+003
   0.60811427728254749E-008  -0.282950623E+003
   0.60826834727932544E-008  -0.282792236E+003
   0.60842241727610338E-008  -0.282625122E+003
   0.60857648727288133E-008  -0.282449524E+003
   0.60873055726965927E-008  -0.282265656E+003
   0.60888462726643722E-008  -0.282073578E+003
   0.60903869726321516E-008  -0.281873077E+003
   0.60919276725999311E-008  -0.281663940E+003
   0.60934683725677105E-008  -0.281446198E+003
   0.60950090725354900E-008  -0.281220032E+003
   0.60965497725032694E-008  -0.280985718E+003
   0.60980904724710489E-008  -0.280743286E+003
   0.60996311724388283E-008  -0.280492554E+003
   0.61011718724066077E-008  -0.280233368E+003
   0.61027125723743872E-008  -0.279965790E+003
   0.61042532723421666E-008  -0.279690063E+003
   0.61057939723099461E-008  -0.279406433E+003
   0.61073346722777255E-008  -0.279114960E+003
   0.61088753722455050E-008  -0.278815460E+003
   0.61104160722132844E-008  -0.278507812E+003
   0.61119567721810639E-008  -0.278192078E+003
   0.61134974721488433E-008  -0.277868439E+003
   0.61150381721166228E-008  -0.277537109E+003
   0.61165788720844022E-008  -0.277198090E+003
   0.61181195720521817E-008  -0.276851227E+003
   0.61196602720199611E-008  -0.276496460E+003
   0.61212009719877405E-008  -0.276133850E+003
   0.61227416719555200E-008  -0.275763641E+003
   0.61242823719232994E-008  -0.275386078E+003
   0.61258230718910789E-008  -0.275001160E+003
   0.61273637718588583E-008  -0.274608765E+003
   0.61289044718266378E-008  -0.274208832E+003
   0.61304451717944172E-008  -0.273801483E+003
   0.61319858717621967E-008  -0.273386932E+003
   0.61335265717299761E-008  -0.272965393E+003
   0.61350672716977556E-008  -0.272536835E+003
   0.61366079716655350E-008  -0.272101166E+003
   0.61381486716333145E-008  -0.271658295E+003
   0.61396893716010939E-008  -0.271208344E+003
   0.61412300715688733E-008  -0.270751556E+003
   0.61427707715366528E-008  -0.270288116E+003
   0.61443114715044322E-008  -0.269818024E+003
   0.61458521714722117E-008  -0.269341187E+003
   0.61473928714399911E-008  -0.268857574E+003
   0.61489335714077706E-008  -0.268367371E+003
   0.61504742713755500E-008  -0.267870850E+003
   0.61520149713433295E-008  -0.267368134E+003
   0.61535556713111089E-008  -0.266859222E+003
   0.61550963712788884E-008  -0.266343994E+003
   0.61566370712466678E-008  -0.265822479E+003
   0.61581777712144473E-008  -0.265294830E+003
   0.61597184711822267E-008  -0.264761322E+003
   0.61612591711500062E-008  -0.264222076E+003
   0.61627998711177856E-008  -0.263677063E+003
   0.61643405710855650E-008  -0.263126190E+003
   0.61658812710533445E-008  -0.262569489E+003
   0.61674219710211239E-008  -0.262007141E+003
   0.61689626709889034E-008  -0.261439423E+003
   0.61705033709566828E-008  -0.260866516E+003
   0.61720440709244623E-008  -0.260288361E+003
   0.61735847708922417E-008  -0.259704895E+003
   0.61751254708600212E-008  -0.259116150E+003
   0.61766661708278006E-008  -0.258522339E+003
   0.61782068707955801E-008  -0.257923706E+003
   0.61797475707633595E-008  -0.257320404E+003
   0.61812882707311390E-008  -0.256712372E+003
   0.61828289706989184E-008  -0.256099548E+003
   0.61843696706666978E-008  -0.255481995E+003
   0.61859103706344773E-008  -0.254859909E+003
   0.61874510706022567E-008  -0.254233566E+003
   0.61889917705700362E-008  -0.253603119E+003
   0.61905324705378156E-008  -0.252968552E+003
   0.61920731705055951E-008  -0.252329788E+003
   0.61936138704733745E-008  -0.251686905E+003
   0.61951545704411540E-008  -0.251040100E+003
   0.61966952704089334E-008  -0.250389618E+003
   0.61982359703767129E-008  -0.249735580E+003
   0.61997766703444923E-008  -0.249077988E+003
   0.62013173703122718E-008  -0.248416794E+003
   0.62028580702800512E-008  -0.247752075E+003
   0.62043987702478307E-008  -0.247084030E+003
   0.62059394702156101E-008  -0.246412903E+003
   0.62074801701833895E-008  -0.245738831E+003
   0.62090208701511690E-008  -0.245061829E+003
   0.62105615701189484E-008  -0.244381882E+003
   0.62121022700867279E-008  -0.243699081E+003
   0.62136429700545073E-008  -0.243013641E+003
   0.62151836700222868E-008  -0.242325760E+003
   0.62167243699900662E-008  -0.241635559E+003
   0.62182650699578457E-008  -0.240943024E+003
   0.62198057699256251E-008  -0.240248169E+003
   0.62213464698934046E-008  -0.239551102E+003
   0.62228871698611840E-008  -0.238852051E+003
   0.62244278698289635E-008  -0.238151199E+003
   0.62259685697967429E-008  -0.237448639E+003
   0.62275092697645223E-008  -0.236744370E+003
   0.62290499697323018E-008  -0.236038406E+003
   0.62305906697000812E-008  -0.235330902E+003
   0.62321313696678607E-008  -0.234622070E+003
   0.62336720696356401E-008  -0.233912140E+003
   0.62352127696034196E-008  -0.233201187E+003
   0.62367534695711990E-008  -0.232489212E+003
   0.62382941695389785E-008  -0.231776260E+003
   0.62398348695067579E-008  -0.231062454E+003
   0.62413755694745374E-008  -0.230348007E+003
   0.62429162694423168E-008  -0.229633087E+003
   0.62444569694100963E-008  -0.228917755E+003
   0.62459976693778757E-008  -0.228202026E+003
   0.62475383693456552E-008  -0.227485931E+003
   0.62490790693134346E-008  -0.226769638E+003
   0.62506197692812140E-008  -0.226053375E+003
   0.62521604692489935E-008  -0.225337326E+003
   0.62537011692167729E-008  -0.224621567E+003
   0.62552418691845524E-008  -0.223906067E+003
   0.62567825691523318E-008  -0.223190887E+003
   0.62583232691201113E-008  -0.222476181E+003
   0.62598639690878907E-008  -0.221762207E+003
   0.62614046690556702E-008  -0.221049149E+003
   0.62629453690234496E-008  -0.220337067E+003
   0.62644860689912291E-008  -0.219625946E+003
   0.62660267689590085E-008  -0.218915833E+003
   0.62675674689267880E-008  -0.218206879E+003
   0.62691081688945674E-008  -0.217499298E+003
   0.62706488688623468E-008  -0.216793259E+003
   0.62721895688301263E-008  -0.216088837E+003
   0.62737302687979057E-008  -0.215386032E+003
   0.62752709687656852E-008  -0.214684906E+003
   0.62768116687334646E-008  -0.213985611E+003
   0.62783523687012441E-008  -0.213288376E+003
   0.62798930686690235E-008  -0.212593353E+003
   0.62814337686368030E-008  -0.211900635E+003
   0.62829744686045824E-008  -0.211210220E+003
   0.62845151685723619E-008  -0.210522156E+003
   0.62860558685401413E-008  -0.209836578E+003
   0.62875965685079208E-008  -0.209153671E+003
   0.62891372684757002E-008  -0.208473587E+003
   0.62906779684434797E-008  -0.207796417E+003
   0.62922186684112591E-008  -0.207122177E+003
   0.62937593683790385E-008  -0.206450928E+003
   0.62953000683468180E-008  -0.205782806E+003
   0.62968407683145974E-008  -0.205117996E+003
   0.62983814682823769E-008  -0.204456635E+003
   0.62999221682501563E-008  -0.203798813E+003
   0.63014628682179358E-008  -0.203144577E+003
   0.63030035681857152E-008  -0.202493973E+003
   0.63045442681534947E-008  -0.201847137E+003
   0.63060849681212741E-008  -0.201204224E+003
   0.63076256680890536E-008  -0.200565338E+003
   0.63091663680568330E-008  -0.199930573E+003
   0.63107070680246125E-008  -0.199299988E+003
   0.63122477679923919E-008  -0.198673676E+003
   0.63137884679601713E-008  -0.198051727E+003
   0.63153291679279508E-008  -0.197434296E+003
   0.63168698678957302E-008  -0.196821487E+003
   0.63184105678635097E-008  -0.196213379E+003
   0.63199512678312891E-008  -0.195610046E+003
   0.63214919677990686E-008  -0.195011566E+003
   0.63230326677668480E-008  -0.194418045E+003
   0.63245733677346275E-008  -0.193829590E+003
   0.63261140677024069E-008  -0.193246307E+003
   0.63276547676701864E-008  -0.192668259E+003
   0.63291954676379658E-008  -0.192095551E+003
   0.63307361676057453E-008  -0.191528275E+003
   0.63322768675735247E-008  -0.190966522E+003
   0.63338175675413041E-008  -0.190410400E+003
   0.63353582675090836E-008  -0.189859955E+003
   0.63368989674768630E-008  -0.189315262E+003
   0.63384396674446425E-008  -0.188776413E+003
   0.63399803674124219E-008  -0.188243515E+003
   0.63415210673802014E-008  -0.187716660E+003
   0.63430617673479808E-008  -0.187195908E+003
   0.63446024673157603E-008  -0.186681320E+003
   0.63461431672835397E-008  -0.186172943E+003
   0.63476838672513192E-008  -0.185670853E+003
   0.63492245672190986E-008  -0.185175171E+003
   0.63507652671868781E-008  -0.184686005E+003
   0.63523059671546575E-008  -0.184203415E+003
   0.63538466671224370E-008  -0.183727432E+003
   0.63553873670902164E-008  -0.183258102E+003
   0.63569280670579958E-008  -0.182795517E+003
   0.63584687670257753E-008  -0.182339783E+003
   0.63600094669935547E-008  -0.181890991E+003
   0.63615501669613342E-008  -0.181449203E+003
   0.63630908669291136E-008  -0.181014450E+003
   0.63646315668968931E-008  -0.180586761E+003
   0.63661722668646725E-008  -0.180166214E+003
   0.63677129668324520E-008  -0.179752930E+003
   0.63692536668002314E-008  -0.179347000E+003
   0.63707943667680109E-008  -0.178948441E+003
   0.63723350667357903E-008  -0.178557281E+003
   0.63738757667035698E-008  -0.178173523E+003
   0.63754164666713492E-008  -0.177797241E+003
   0.63769571666391286E-008  -0.177428543E+003
   0.63784978666069081E-008  -0.177067505E+003
   0.63800385665746875E-008  -0.176714172E+003
   0.63815792665424670E-008  -0.176368561E+003
   0.63831199665102464E-008  -0.176030701E+003
   0.63846606664780259E-008  -0.175700638E+003
   0.63862013664458053E-008  -0.175378464E+003
   0.63877420664135848E-008  -0.175064224E+003
   0.63892827663813642E-008  -0.174757965E+003
   0.63908234663491437E-008  -0.174459686E+003
   0.63923641663169231E-008  -0.174169418E+003
   0.63939048662847026E-008  -0.173887192E+003
   0.63954455662524820E-008  -0.173613068E+003
   0.63969862662202615E-008  -0.173347092E+003
   0.63985269661880409E-008  -0.173089264E+003
   0.64000676661558203E-008  -0.172839615E+003
   0.64016083661235998E-008  -0.172598190E+003
   0.64031490660913792E-008  -0.172365036E+003
   0.64046897660591587E-008  -0.172140167E+003
   0.64062304660269381E-008  -0.171923599E+003
   0.64077711659947176E-008  -0.171715332E+003
   0.64093118659624970E-008  -0.171515411E+003
   0.64108525659302765E-008  -0.171323868E+003
   0.64123932658980559E-008  -0.171140778E+003
   0.64139339658658354E-008  -0.170966125E+003
   0.64154746658336148E-008  -0.170799896E+003
   0.64170153658013943E-008  -0.170642075E+003
   0.64185560657691737E-008  -0.170492676E+003
   0.64200967657369531E-008  -0.170351761E+003
   0.64216374657047326E-008  -0.170219391E+003
   0.64231781656725120E-008  -0.170095566E+003
   0.64247188656402915E-008  -0.169980225E+003
   0.64262595656080709E-008  -0.169873306E+003
   0.64278002655758504E-008  -0.169774826E+003
   0.64293409655436298E-008  -0.169684860E+003
   0.64308816655114093E-008  -0.169603470E+003
   0.64324223654791887E-008  -0.169530670E+003
   0.64339630654469682E-008  -0.169466370E+003
   0.64355037654147476E-008  -0.169410477E+003
   0.64370444653825271E-008  -0.169362991E+003
   0.64385851653503065E-008  -0.169323975E+003
   0.64401258653180860E-008  -0.169293503E+003
   0.64416665652858654E-008  -0.169271576E+003
   0.64432072652536448E-008  -0.169258102E+003
   0.64447479652214243E-008  -0.169252975E+003
   0.64462886651892037E-008  -0.169256180E+003
   0.64478293651569832E-008  -0.169267776E+003
   0.64493700651247626E-008  -0.169287811E+003
   0.64509107650925421E-008  -0.169316269E+003
   0.64524514650603215E-008  -0.169353058E+003
   0.64539921650281010E-008  -0.169398041E+003
   0.64555328649958804E-008  -0.169451218E+003
   0.64570735649636599E-008  -0.169512634E+003
   0.64586142649314393E-008  -0.169582367E+003
   0.64601549648992188E-008  -0.169660400E+003
   0.64616956648669982E-008  -0.169746597E+003
   0.64632363648347776E-008  -0.169840820E+003
   0.64647770648025571E-008  -0.169943054E+003
   0.64663177647703365E-008  -0.170053345E+003
   0.64678584647381160E-008  -0.170171768E+003
   0.64693991647058954E-008  -0.170298279E+003
   0.64709398646736749E-008  -0.170432739E+003
   0.64724805646414543E-008  -0.170574997E+003
   0.64740212646092338E-008  -0.170724976E+003
   0.64755619645770132E-008  -0.170882736E+003
   0.64771026645447927E-008  -0.171048309E+003
   0.64786433645125721E-008  -0.171221664E+003
   0.64801840644803516E-008  -0.171402679E+003
   0.64817247644481310E-008  -0.171591202E+003
   0.64832654644159105E-008  -0.171787201E+003
   0.64848061643836899E-008  -0.171990723E+003
   0.64863468643514693E-008  -0.172201797E+003
   0.64878875643192488E-008  -0.172420349E+003
   0.64894282642870282E-008  -0.172646225E+003
   0.64909689642548077E-008  -0.172879257E+003
   0.64925096642225871E-008  -0.173119400E+003
   0.64940503641903666E-008  -0.173366669E+003
   0.64955910641581460E-008  -0.173621063E+003
   0.64971317641259255E-008  -0.173882492E+003
   0.64986724640937049E-008  -0.174150803E+003
   0.65002131640614844E-008  -0.174425858E+003
   0.65017538640292638E-008  -0.174707626E+003
   0.65032945639970433E-008  -0.174996155E+003
   0.65048352639648227E-008  -0.175291443E+003
   0.65063759639326021E-008  -0.175593399E+003
   0.65079166639003816E-008  -0.175901855E+003
   0.65094573638681610E-008  -0.176216675E+003
   0.65109980638359405E-008  -0.176537811E+003
   0.65125387638037199E-008  -0.176865265E+003
   0.65140794637714994E-008  -0.177199020E+003
   0.65156201637392788E-008  -0.177538925E+003
   0.65171608637070583E-008  -0.177884796E+003
   0.65187015636748377E-008  -0.178236481E+003
   0.65202422636426172E-008  -0.178593933E+003
   0.65217829636103966E-008  -0.178957169E+003
   0.65233236635781761E-008  -0.179326172E+003
   0.65248643635459555E-008  -0.179700836E+003
   0.65264050635137349E-008  -0.180080948E+003
   0.65279457634815144E-008  -0.180466385E+003
   0.65294864634492938E-008  -0.180857117E+003
   0.65310271634170733E-008  -0.181253159E+003
   0.65325678633848527E-008  -0.181654495E+003
   0.65341085633526322E-008  -0.182060959E+003
   0.65356492633204116E-008  -0.182472336E+003
   0.65371899632881911E-008  -0.182888458E+003
   0.65387306632559705E-008  -0.183309265E+003
   0.65402713632237500E-008  -0.183734772E+003
   0.65418120631915294E-008  -0.184164932E+003
   0.65433527631593089E-008  -0.184599594E+003
   0.65448934631270883E-008  -0.185038544E+003
   0.65464341630948678E-008  -0.185481628E+003
   0.65479748630626472E-008  -0.185928833E+003
   0.65495155630304266E-008  -0.186380173E+003
   0.65510562629982061E-008  -0.186835602E+003
   0.65525969629659855E-008  -0.187294968E+003
   0.65541376629337650E-008  -0.187758057E+003
   0.65556783629015444E-008  -0.188224701E+003
   0.65572190628693239E-008  -0.188694855E+003
   0.65587597628371033E-008  -0.189168518E+003
   0.65603004628048828E-008  -0.189645615E+003
   0.65618411627726622E-008  -0.190125977E+003
   0.65633818627404417E-008  -0.190609360E+003
   0.65649225627082211E-008  -0.191095627E+003
   0.65664632626760006E-008  -0.191584717E+003
   0.65680039626437800E-008  -0.192076645E+003
   0.65695446626115594E-008  -0.192571350E+003
   0.65710853625793389E-008  -0.193068649E+003
   0.65726260625471183E-008  -0.193568359E+003
   0.65741667625148978E-008  -0.194070343E+003
   0.65757074624826772E-008  -0.194574570E+003
   0.65772481624504567E-008  -0.195081039E+003
   0.65787888624182361E-008  -0.195589645E+003
   0.65803295623860156E-008  -0.196100189E+003
   0.65818702623537950E-008  -0.196612442E+003
   0.65834109623215745E-008  -0.197126266E+003
   0.65849516622893539E-008  -0.197641617E+003
   0.65864923622571334E-008  -0.198158478E+003
   0.65880330622249128E-008  -0.198676758E+003
   0.65895737621926923E-008  -0.199196243E+003
   0.65911144621604717E-008  -0.199716736E+003
   0.65926551621282511E-008  -0.200238129E+003
   0.65941958620960306E-008  -0.200760422E+003
   0.65957365620638100E-008  -0.201283600E+003
   0.65972772620315895E-008  -0.201807556E+003
   0.65988179619993689E-008  -0.202332108E+003
   0.66003586619671484E-008  -0.202857025E+003
   0.66018993619349278E-008  -0.203382202E+003
   0.66034400619027073E-008  -0.203907608E+003
   0.66049807618704867E-008  -0.204433197E+003
   0.66065214618382662E-008  -0.204958832E+003
   0.66080621618060456E-008  -0.205484299E+003
   0.66096028617738251E-008  -0.206009399E+003
   0.66111435617416045E-008  -0.206534027E+003
   0.66126842617093839E-008  -0.207058167E+003
   0.66142249616771634E-008  -0.207581802E+003
   0.66157656616449428E-008  -0.208104828E+003
   0.66173063616127223E-008  -0.208627029E+003
   0.66188470615805017E-008  -0.209148224E+003
   0.66203877615482812E-008  -0.209668320E+003
   0.66219284615160606E-008  -0.210187317E+003
   0.66234691614838401E-008  -0.210705200E+003
   0.66250098614516195E-008  -0.211221817E+003
   0.66265505614193990E-008  -0.211736954E+003
   0.66280912613871784E-008  -0.212250397E+003
   0.66296319613549579E-008  -0.212762054E+003
   0.66311726613227373E-008  -0.213271896E+003
   0.66327133612905168E-008  -0.213779892E+003
   0.66342540612582962E-008  -0.214285919E+003
   0.66357947612260756E-008  -0.214789764E+003
   0.66373354611938551E-008  -0.215291260E+003
   0.66388761611616345E-008  -0.215790359E+003
   0.66404168611294140E-008  -0.216287094E+003
   0.66419575610971934E-008  -0.216781418E+003
   0.66434982610649729E-008  -0.217273193E+003
   0.66450389610327523E-008  -0.217762207E+003
