t              SphereRCS.fdtd_Point probe_Ez_50_50_13.dat       incid
   0.13249732352949017E-008   0.000000000E+000  -0.297523446E-007
   0.13557865663482715E-008   0.000000000E+000  -0.336039783E-007
   0.13865998974016414E-008  -0.215998840E-026  -0.371089754E-007
   0.14174132284550112E-008   0.356959752E-027  -0.400996072E-007
   0.14482265595083810E-008  -0.723697642E-024  -0.421635136E-007
   0.14790398905617508E-008   0.133763143E-021  -0.432847358E-007
   0.15098532216151206E-008   0.232775390E-020  -0.434629293E-007
   0.15406665526684904E-008   0.240680833E-019  -0.426916280E-007
   0.15714798837218602E-008   0.145045875E-018  -0.409992857E-007
   0.16022932147752300E-008   0.683344451E-018  -0.382962568E-007
   0.16331065458285998E-008   0.413848552E-017  -0.349640956E-007
   0.16639198768819696E-008   0.328147777E-016  -0.312226724E-007
   0.16947332079353394E-008   0.195537476E-015  -0.272386931E-007
   0.17255465389887092E-008   0.579912319E-015  -0.231773072E-007
   0.17563598700420791E-008  -0.184803213E-015  -0.192746619E-007
