 time conductor_1
   2.9999999E-08   0.0000000E+00
   5.0000001E-08   0.0000000E+00
   6.9999999E-08   0.0000000E+00
   9.0000000E-08   0.0000000E+00
   1.1000000E-07   0.0000000E+00
   1.2999999E-07   0.0000000E+00
   1.4999999E-07   0.0000000E+00
   1.6999999E-07   0.0000000E+00
   1.8999999E-07   0.0000000E+00
   2.1000000E-07   0.0000000E+00
   2.3000000E-07   0.0000000E+00
   2.5000000E-07   0.0000000E+00
   2.6999999E-07   0.0000000E+00
   2.8999997E-07   0.0000000E+00
   3.0999996E-07   0.0000000E+00
   3.2999995E-07   0.0000000E+00
   3.4999994E-07   0.0000000E+00
   3.6999992E-07   0.0000000E+00
   3.8999991E-07   0.0000000E+00
   4.0999990E-07   0.0000000E+00
   4.2999989E-07   0.0000000E+00
   4.4999987E-07   0.0000000E+00
   4.6999986E-07   0.0000000E+00
   4.8999988E-07   0.0000000E+00
   5.0999989E-07   0.0000000E+00
   5.2999991E-07   0.0000000E+00
   5.4999992E-07   0.0000000E+00
   5.6999994E-07   0.0000000E+00
   5.8999996E-07   0.0000000E+00
   6.0999997E-07   0.0000000E+00
   6.2999999E-07   0.0000000E+00
   6.5000000E-07   0.0000000E+00
   6.7000002E-07   0.0000000E+00
   6.9000004E-07   0.0000000E+00
   7.1000005E-07   0.0000000E+00
   7.3000007E-07   0.0000000E+00
   7.5000008E-07   0.0000000E+00
   7.7000010E-07   0.0000000E+00
   7.9000012E-07   0.0000000E+00
   8.1000013E-07   0.0000000E+00
   8.3000015E-07   0.0000000E+00
   8.5000016E-07   0.0000000E+00
   8.7000018E-07   0.0000000E+00
   8.9000019E-07   0.0000000E+00
   9.1000021E-07   0.0000000E+00
   9.3000023E-07   0.0000000E+00
   9.5000024E-07   0.0000000E+00
   9.7000020E-07   0.0000000E+00
   9.9000022E-07   0.0000000E+00
   1.0100002E-06   0.0000000E+00
   1.0300002E-06   0.0000000E+00
   1.0500003E-06   0.0000000E+00
   1.0700003E-06   0.0000000E+00
   1.0900003E-06   0.0000000E+00
   1.1100003E-06   0.0000000E+00
   1.1300003E-06   0.0000000E+00
   1.1500003E-06   0.0000000E+00
   1.1700004E-06   0.0000000E+00
   1.1900004E-06   0.0000000E+00
   1.2100004E-06   0.0000000E+00
   1.2300004E-06   0.0000000E+00
   1.2500004E-06   0.0000000E+00
   1.2700004E-06   0.0000000E+00
   1.2900005E-06   0.0000000E+00
   1.3100005E-06   0.0000000E+00
   1.3300005E-06   0.0000000E+00
   1.3500005E-06   0.0000000E+00
   1.3700005E-06   0.0000000E+00
   1.3900005E-06   0.0000000E+00
   1.4100006E-06   0.0000000E+00
   1.4300006E-06   0.0000000E+00
   1.4500006E-06   0.0000000E+00
   1.4700006E-06   0.0000000E+00
   1.4900006E-06   0.0000000E+00
   1.5100006E-06   0.0000000E+00
   1.5300006E-06   0.0000000E+00
   1.5500007E-06   0.0000000E+00
   1.5700007E-06   0.0000000E+00
   1.5900007E-06   0.0000000E+00
   1.6100007E-06   0.0000000E+00
   1.6300007E-06   0.0000000E+00
   1.6500007E-06   0.0000000E+00
   1.6700008E-06   0.0000000E+00
   1.6900008E-06   0.0000000E+00
   1.7100008E-06   0.0000000E+00
   1.7300008E-06   0.0000000E+00
   1.7500008E-06   0.0000000E+00
   1.7700008E-06   0.0000000E+00
   1.7900009E-06   0.0000000E+00
   1.8100009E-06   0.0000000E+00
   1.8300009E-06   0.0000000E+00
   1.8500009E-06   0.0000000E+00
   1.8700009E-06   0.0000000E+00
   1.8900009E-06   0.0000000E+00
   1.9100009E-06   0.0000000E+00
   1.9300007E-06   0.0000000E+00
   1.9500008E-06   0.0000000E+00
   1.9700008E-06   0.0000000E+00
   1.9900008E-06   0.0000000E+00
   2.0100008E-06   7.8103684E-02
   2.0300008E-06   0.1599621
   2.0500008E-06   0.2378249
   2.0700008E-06   0.3198373
   2.0900009E-06   0.3979435
   2.1100009E-06   0.4797255
   2.1300009E-06   0.5580481
   2.1500009E-06   0.6396268
   2.1700009E-06   0.7181420
   2.1900009E-06   0.7995394
   2.2100010E-06   0.8782243
   2.2300010E-06   0.9594623
   2.2500010E-06   0.9994405
   2.2700010E-06    1.000565
   2.2900010E-06   0.9994685
   2.3100010E-06    1.000500
   2.3300011E-06   0.9995292
   2.3500011E-06    1.000443
   2.3700011E-06   0.9995824
   2.3900011E-06    1.000392
   2.4100011E-06   0.9996299
   2.4300011E-06    1.000347
   2.4500011E-06   0.9996763
   2.4700012E-06    1.000307
   2.4900012E-06   0.9997100
   2.5100012E-06    1.000276
   2.5300012E-06   0.9997419
   2.5500012E-06    1.000241
   2.5700012E-06   0.9997727
   2.5900013E-06    1.000213
   2.6100013E-06   0.9997986
   2.6300013E-06    1.000189
   2.6500013E-06   0.9998215
   2.6700013E-06    1.000172
   2.6900013E-06   0.9998423
   2.7100014E-06    1.000148
   2.7300014E-06   0.9998605
   2.7500014E-06    1.000130
   2.7700014E-06   0.9998763
   2.7900014E-06    1.000116
   2.8100014E-06   0.9998889
   2.8300014E-06    1.000102
   2.8500015E-06   0.9999032
   2.8700015E-06    1.000090
   2.8900015E-06   0.9999214
   2.9100015E-06    1.000080
   2.9300015E-06   0.9999234
   2.9500015E-06    1.000071
   2.9700016E-06   0.9999321
   2.9900016E-06    1.000063
   3.0100016E-06   0.9999399
   3.0300016E-06    1.000056
   3.0500016E-06   0.9999466
   3.0700016E-06    1.000049
   3.0900017E-06   0.9999525
   3.1100017E-06    1.000051
   3.1300017E-06   0.9999584
   3.1500017E-06    1.000038
   3.1700017E-06   0.9999632
   3.1900017E-06    1.000034
   3.2100018E-06   0.9999605
   3.2300018E-06    1.000022
