 time conductor_1
   2.0000000E-08   0.0000000E+00
   4.0000000E-08    3.905220
   5.9999998E-08    4.092878
   8.0000000E-08    7.798397
   1.0000000E-07    8.193458
   1.2000000E-07    11.70375
   1.4000000E-07    12.28253
   1.6000000E-07    15.61991
   1.8000000E-07    16.36143
   2.0000000E-07    19.54570
   2.2000000E-07    20.43128
   2.3999999E-07    23.47998
   2.5999998E-07    24.49314
   2.7999997E-07    25.47888
   2.9999995E-07    24.54934
   3.1999994E-07    25.42406
   3.3999993E-07    24.60092
   3.5999992E-07    25.37553
   3.7999990E-07    24.64660
   3.9999989E-07    25.33251
   4.1999988E-07    24.68708
   4.3999987E-07    25.29441
   4.5999985E-07    24.72293
   4.7999987E-07    25.26087
   4.9999989E-07    24.75446
   5.1999990E-07    25.23104
   5.3999992E-07    24.78274
   5.5999993E-07    25.20435
   5.7999995E-07    24.80768
   5.9999996E-07    25.18096
   6.1999998E-07    24.82969
   6.4000000E-07    25.16024
   6.6000001E-07    24.84919
   6.8000003E-07    25.14189
   7.0000004E-07    24.86672
   7.2000006E-07    25.12539
   7.4000008E-07    24.88199
   7.6000009E-07    25.11103
   7.8000011E-07    24.89549
   8.0000012E-07    25.09832
   8.2000014E-07    24.90745
   8.4000015E-07    25.08698
   8.6000017E-07    24.91813
   8.8000019E-07    25.07702
   9.0000020E-07    24.92749
   9.2000022E-07    25.06857
   9.4000023E-07    24.93546
   9.6000019E-07    25.06071
   9.8000021E-07    24.94285
   1.0000002E-06    25.05375
   1.0200002E-06    24.94940
   1.0400003E-06    25.04759
   1.0600003E-06    24.95519
   1.0800003E-06    25.04213
   1.1000003E-06    24.96033
   1.1200003E-06    25.03730
   1.1400003E-06    24.96523
   1.1600004E-06    25.03269
   1.1800004E-06    24.96921
   1.2000004E-06    25.02894
   1.2200004E-06    24.97274
   1.2400004E-06    25.02527
   1.2600004E-06    24.97585
   1.2800004E-06    25.02234
   1.3000005E-06    24.97860
   1.3200005E-06    25.02048
   1.3400005E-06    24.98107
   1.3600005E-06    25.01814
   1.3800005E-06    24.98312
   1.4000005E-06    25.01550
   1.4200006E-06    24.98503
   1.4400006E-06    25.01370
   1.4600006E-06    24.98672
   1.4800006E-06    25.01211
   1.5000006E-06    24.98822
   1.5200006E-06    25.01127
   1.5400007E-06    24.98973
   1.5600007E-06    25.00999
   1.5800007E-06    24.99094
   1.6000007E-06    25.00887
   1.6200007E-06    24.99200
   1.6400007E-06    25.00787
   1.6600007E-06    24.99207
   1.6800008E-06    25.00709
   1.7000008E-06    24.99295
   1.7200008E-06    25.00626
   1.7400008E-06    24.99445
   1.7600008E-06    25.00555
   1.7800008E-06    24.99511
   1.8000009E-06    25.00494
   1.8200009E-06    24.99569
   1.8400009E-06    25.00368
   1.8600009E-06    24.99616
   1.8800009E-06    25.00324
   1.9000009E-06    24.99658
   1.9200008E-06    25.00284
   1.9400009E-06    24.99711
   1.9600009E-06    25.00249
   1.9800009E-06    24.99813
   2.0000009E-06    25.00224
   2.0200009E-06    24.99809
   2.0400009E-06    25.00199
   2.0600010E-06    24.99832
   2.0800010E-06    25.00176
   2.1000010E-06    24.99781
   2.1200010E-06    25.00152
   2.1400010E-06    24.99805
   2.1600010E-06    25.00202
   2.1800010E-06    24.99858
   2.2000011E-06    25.00181
   2.2200011E-06    24.99877
   2.2400011E-06    25.00163
   2.2600011E-06    24.99895
   2.2800011E-06    25.00076
   2.3000011E-06    24.99906
   2.3200012E-06    25.00035
   2.3400012E-06    24.99987
   2.3600012E-06    25.00031
   2.3800012E-06    24.99990
   2.4000012E-06    25.00028
   2.4200012E-06    24.99994
   2.4400013E-06    25.00025
   2.4600013E-06    24.99954
   2.4800013E-06    25.00020
   2.5000013E-06    24.99958
   2.5200013E-06    25.00160
   2.5400013E-06    24.99828
   2.5600013E-06    25.00282
   2.5800014E-06    24.99711
   2.6000014E-06    25.00359
   2.6200014E-06    24.99610
   2.6400014E-06    25.00313
   2.6600014E-06    24.99653
   2.6800014E-06    25.00273
   2.7000015E-06    24.99831
   2.7200015E-06    25.00105
   2.7400015E-06    24.99989
   2.7600015E-06    24.99988
   2.7800015E-06    24.99990
   2.8000015E-06    24.99986
   2.8200016E-06    24.99991
   2.8400016E-06    24.99985
   2.8600016E-06    24.99991
   2.8800016E-06    25.00094
   2.9000016E-06    24.99857
   2.9200016E-06    25.00220
   2.9400017E-06    24.99738
   2.9600017E-06    25.00332
   2.9800017E-06    24.99633
   3.0000017E-06    25.00431
   3.0200017E-06    24.99540
   3.0400017E-06    25.00409
   3.0600017E-06    24.99591
   3.0800018E-06    25.00360
   3.1000018E-06    24.99639
   3.1200018E-06    25.00316
   3.1400018E-06    24.99678
   3.1600018E-06    25.00279
   3.1800018E-06    24.99825
   3.2000019E-06    25.00111
   3.2200019E-06    24.99982
   3.2400019E-06    24.99963
   3.2600019E-06    25.00122
   3.2800019E-06    24.99832
   3.3000019E-06    25.00105
   3.3200020E-06    24.99878
   3.3400020E-06    25.00092
   3.3600020E-06    24.99890
   3.3800020E-06    25.00081
   3.4000020E-06    25.00045
   3.4200020E-06    24.99936
   3.4400020E-06    25.00182
   3.4600021E-06    24.99776
   3.4800021E-06    25.00158
   3.5000021E-06    24.99798
   3.5200021E-06    25.00137
   3.5400021E-06    24.99958
   3.5600021E-06    24.99986
   3.5800022E-06    25.00100
   3.6000022E-06    24.99852
   3.6200022E-06    25.00260
   3.6400022E-06    24.99731
   3.6600022E-06    25.00231
   3.6800022E-06    24.99761
   3.7000023E-06    25.00203
   3.7200023E-06    24.99785
   3.7400023E-06    25.00148
   3.7600023E-06    24.99948
   3.7800023E-06    24.99996
   3.8000023E-06    25.00089
   3.8200023E-06    24.99863
   3.8400021E-06    25.00216
   3.8600019E-06    24.99807
   3.8800017E-06    25.00270
   3.9000015E-06    24.99834
   3.9200013E-06    25.00244
   3.9400011E-06    24.99857
   3.9600009E-06    25.00082
   3.9800007E-06    25.00011
   4.0000004E-06    19.30886
   4.0200002E-06    18.70723
   4.0400000E-06    13.60541
   4.0599998E-06    12.43724
   4.0799996E-06    7.850848
   4.0999994E-06    6.213046
   4.1199992E-06    2.053560
   4.1399990E-06   2.9490214E-02
